KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1526459607564053872; 0.00848140571598751 -0.00529771243847893                    0;-16919.4285281104   9922.4656980331  52.6598697462622;
1526459608062922428; 0.00848140571598751 -0.00529771243847893                    0;-16919.283635545 9922.48241970347 52.7198700373044;
1526459608463829383; 0.00848140571598751 -0.00529771243847893                    0;-16919.2167309534  9922.55498111754  52.7508730458904;
1526459608962940825; 0.00848140571598751 -0.00529771243847893                    0;-16919.1944004117  9922.71689344869  52.8088802170841;
1526459609462959912; 0.00848140571598751 -0.00529771243847893                    0;-16919.2500236814  9922.87875417103  52.8408578956513;
1526459609863050306;0 0 0;-16919.3168325858  9922.97918078704  52.8218241977988;
1526459610363812183;0 0 0;-16919.383618114 9923.02381653603 52.7758262715848;
1526459610862222822;0 0 0;-16919.4950203275  9922.99585804531  52.6807956480567;
1526459611262761174;0 0 0;-16919.5729790294  9922.88974045034  52.5527910023922;
1526459611762946530;0 0 0;-16919.628638933 9922.80595011983 52.3807872768503;
1526459612262916012;0 0 0;-16919.650882662 9922.76122381327 52.2557556243537;
1526459613163076083;0 0 0;-16919.6619903467  9922.75003492201  51.8087550853468;
1526459613563032276;0 0 0;-16919.6619302693  9922.85606798366  51.5817301400367;
1526459614063220296;0 0 0;-16919.695273757 9922.92296126915 51.4337156836359;
1526459614562931964;  0.016962811431975 -0.0105954248769579                   0;-16919.7398202655  9923.02894939704  51.2026735004306;
1526459614963080916;  0.016962811431975 -0.0105954248769579                   0;-16919.7398224425   9923.0903414495  50.9776675625081;
1526459615464079069;  0.016962811431975 -0.0105954248769579                   0;-16919.6841546064  9923.12938900526  50.7386309216007;
1526459616462245308;  0.016962811431975 -0.0105954248769579                   0;-16919.6173956575  9923.14615894741  50.2106229573679;
1526459616864023065;  0.016962811431975 -0.0105954248769579                   0; -16919.60629673  9923.0512531899 49.9946187248746;
1526459617362968277;  0.016962811431975 -0.0105954248769579                   0;-16919.6063392748  9922.90609011655  49.7386122523727;
1526459617762307094;  0.016962811431975 -0.0105954248769579                   0;-16919.6064057417  9922.77210927365  49.4536063225139;
1526459618262336348;  0.016962811431975 -0.0105954248769579                   0;-16919.5952857162  9922.68835935478  49.1856025508335;
1526459618662327756;  0.016962811431975 -0.0105954248769579                   0;-16919.5841474707  9922.66041032333  49.0045716431347;
1526459619162278099;  0.016962811431975 -0.0105954248769579                   0;-16919.5618913876  9922.66600977745  48.7445718864528;
1526459619663002515;  0.016962811431975 -0.0105954248769579                   0;-16919.5730546259  9922.75536815834  48.4765759864079;
1526459620063038266;  0.016962811431975 -0.0105954248769579                   0;-16919.5841757203  9922.86700861562  48.3045513912793;
1526459621062270238;  0.016962811431975 -0.0105954248769579                   0;-16919.5841595483  9923.10153622873  47.8255410272216;
1526459621463039647;  0.016962811431975 -0.0105954248769579                   0;-16919.5618503478  9923.12944128358  47.6655421802226;
1526459621962254803;  0.016962811431975 -0.0105954248769579                   0;-16919.5507199471  9923.14061547568  47.3515426762228;
1526459622462238698;  0.016962811431975 -0.0105954248769579                   0;-16919.5618484345  9923.13502338479  47.1765424281285;
1526459622862261762;  0.016962811431975 -0.0105954248769579                   0;-16919.5729654482  9923.10705364787  46.9515324439245;
1526459623362859493;  0.016962811431975 -0.0105954248769579                   0;-16919.5840546252  9923.10140849035  46.7215025019415;
1526459623862207370;  0.016962811431975 -0.0105954248769579                   0;-16919.595212346 9923.12375413933 46.5255035639116;
1526459624262980316;  0.016962811431975 -0.0105954248769579                   0;-16919.595255192 9923.14053110742  46.249504395474;
1526459624762222445;  0.016962811431975 -0.0105954248769579                   0;-16919.5841343408  9923.09583532512  45.9674936780159;
1526459625162944435;  0.016962811431975 -0.0105954248769579                   0;-16919.6064282312  9923.06792056861  45.7234924945332;
1526459625662992208;  0.016962811431975 -0.0105954248769579                   0;-16919.6175646714  9923.04558070405  45.5254915053254;
1526459626162948028;  0.016962811431975 -0.0105954248769579                   0;-16919.6286800365   9923.0288124827  45.2454907315827;
1526459626562933267;  0.016962811431975 -0.0105954248769579                   0;-16919.6397984396  9923.03435263301  44.9744613457269;
1526459627062887273;  0.016962811431975 -0.0105954248769579                   0;-16919.662067582 9923.05664634531 44.7754536729844;
1526459627562923802;  0.016962811431975 -0.0105954248769579                   0;-16919.6842768012  9923.11244396457  44.5234561133557;
1526459627962887209;  0.016962811431975 -0.0105954248769579                   0;-16919.6953286086  9923.15147987583  44.2674577431264;
1526459628462965915; 0.0254442171479625 -0.0158931373154368                   0;-16919.6841131863  9923.15702039623  44.0854578358546;
1526459628863825514; 0.0254442171479625 -0.0158931373154368                   0;-16919.6840479889  9923.12341704336  43.8103969573592;
1526459629363783197; 0.0254442171479625 -0.0158931373154368                   0;-16919.7062729875  9923.09546192434  43.5423956507964;
1526459629862957216; 0.0254442171479625 -0.0158931373154368                   0;-16919.7173537896  9923.10101016174  43.3553958213316;
1526459630262274685; 0.0254442171479625 -0.0158931373154368                   0;-16919.717345354 9923.11772279914 43.0843878504944;
1526459630762167261; 0.0254442171479625 -0.0158931373154368                   0;-16919.6950539171  9923.11209893731  42.8133788179851;
1526459631262263868; 0.0254442171479625 -0.0158931373154368                   0;-16919.6839051669  9923.07297536343  42.5463473901067;
1526459631662243747; 0.0254442171479625 -0.0158931373154368                   0;-16919.6616255207  9923.01152147125  42.2653149454389;
1526459632162287263; 0.0254442171479625 -0.0158931373154368                   0;-16919.6727779393  9922.95568603952  41.9713124732602;
1526459632662441324; 0.0254442171479625 -0.0158931373154368                   0;-16919.6839622882  9922.95571054388  41.6553125767159;
1526459633063047773;  0.016962811431975 -0.0105954248769579                   0;-16919.6728317462  9922.97805310364   41.451313576102;
1526459633562233244;  0.016962811431975 -0.0105954248769579                   0; -16919.68399534  9923.0394609227 41.1432867878928;
1526459634062242196;  0.016962811431975 -0.0105954248769579                   0;-16919.7174469498  9923.20141595471  40.8732942178281;
1526459634463873516;  0.016962811431975 -0.0105954248769579                   0;-16919.7509143016  9923.31312314961   40.657299407341;
1526459634962663366;  0.016962811431975 -0.0105954248769579                   0;-16919.7397550917  9923.36892362828   40.404272238378;
1526459635462409678;  0.016962811431975 -0.0105954248769579                   0;-16919.7394425244  9923.37990864041  40.2822721845694;
1526459635862217692;  0.016962811431975 -0.0105954248769579                   0;-16919.7166460114  9923.36279576771  40.3062112132225;
1526459636362934055;  0.016962811431975 -0.0105954248769579                   0;-16919.7047791002  9923.32331650887  40.3242168425982;
1526459636763741616;  0.016962811431975 -0.0105954248769579                   0;-16919.6596566217  9923.27831755837  40.2442137280447;
1526459637262889356;  0.016962811431975 -0.0105954248769579                   0;-16919.6481733028   9923.2613649188  40.1732123385408;
1526459637762975827; 0.0339256228639501 -0.0211908497539157                   0;-16919.6257503776  9923.22764501459  39.9831547665265;
1526459638162823928; 0.0339256228639501 -0.0211908497539157                   0;-16919.6035234551  9923.22767738875  39.7321548095291;
1526459638662918132; 0.0339256228639501 -0.0211908497539157                   0;-16919.5815484004  9923.22785714641  39.4361553021026;
1526459639162906763; 0.0339256228639501 -0.0211908497539157                   0;-16919.5707802478  9923.24479319861  39.1111479817508;
1526459639562809601; 0.0339256228639501 -0.0211908497539157                   0;-16919.5711115891   9923.2672587484  38.7421112428943;
1526459640062988197; 0.0339256228639501 -0.0211908497539157                   0;-16919.5156717339   9923.3511422968  38.3571066409777;
1526459640562945580; 0.0339256228639501 -0.0211908497539157                   0;-16919.4936148016  9923.39591734842  38.1620793749116;
1526459640963000487; 0.0339256228639501 -0.0211908497539157                   0;-16919.4714988759  9923.40150480646  38.0050119096256;
