KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1526460375453063139;-0.0270004411019104  -0.013075786029997                  -0;-16953.1494736502  9905.98278178736  47.7377402942107;
1526460375953022796;-0.0270004411019104  -0.013075786029997                  -0;-16953.0714565578   9905.9939342384  47.7377409301857;
1526460376453080746;-0.0270004411019104  -0.013075786029997                  -0;-16953.082540032 9906.02737505969 47.7897127346086;
1526460376853151879;-0.0270004411019104  -0.013075786029997                  -0;-16953.1716004182  9906.03850166696  47.8367129751634;
1526460377353046962;-0.0270004411019104  -0.013075786029997                  -0;-16953.3051952252  9906.01609623337  47.9467534366051;
1526460377852977034;-0.0270004411019104  -0.013075786029997                  -0;-16953.4833767091  9905.90999233819  48.0198911601252;
1526460378352987411;-0.0270004411019104  -0.013075786029997                  -0;-16953.6726508916  9905.73134459658  47.9090006923872;
1526460378752959866;-0.0270004411019104  -0.013075786029997                  -0;-16953.7282259931  9905.69226396019  47.9241085070241;
1526460379153156417;-0.0270004411019104  -0.013075786029997                  -0;-16953.6723696673  9905.73125690156  47.9411522096612;
1526460379653260158;-0.0270004411019104  -0.013075786029997                  -0;-16953.5496610851  9905.86521635018  47.9881883126503;
1526460380153122965;-0.0270004411019104  -0.013075786029997                  -0;-16953.4381952128  9905.98793366959  48.0741682590022;
1526460380553038526;-0.0270004411019104  -0.013075786029997                  -0;-16953.4157971583  9906.09960833091    48.16723283576;
1526460381053066857;-0.0270004411019104  -0.013075786029997                  -0;-16953.4045218889  9906.24477684983  48.2572989639264;
1526460381553044304;-0.0270004411019104  -0.013075786029997                  -0;-16953.393262676 9906.23908960538 48.2872898119887;
1526460381953236056;-0.00900014703397015 -0.00435859534333234                   -0;-16953.4154557646  9906.15527530844   48.321285582143;
1526460382453132434;-0.00900014703397015 -0.00435859534333234                   -0;-16953.448810992 9906.09375411573 48.3722020876652;
1526460382953112977;-0.00900014703397015 -0.00435859534333234                   -0;-16953.5156348953  9906.07141640873  48.3851378773017;
1526460383353116547;-0.00900014703397015 -0.00435859534333234                   -0;-16953.5379269828  9906.06574797911  48.3820485322284;
1526460383853026315;-0.00900014703397015 -0.00435859534333234                   -0;-16953.5379703079  9906.09372820513  48.3700586476779;
1526460384352928447;-0.00900014703397015 -0.00435859534333234                   -0;-16953.5045935324  9906.07700374528   48.322057991152;
1526460384753054438;-0.00900014703397015 -0.00435859534333234                   -0;-16953.4154269029  9906.07698336923  48.2850581003563;
1526460385253025229;-0.00900014703397015 -0.00435859534333234                   -0;-16953.2928677396  9906.06581321326  48.2660577928037;
1526460385653125286;-0.00900014703397015 -0.00435859534333234                   -0;-16953.2149357854  9906.06022458859  48.1750700659271;
1526460386153295705;-0.00900014703397015 -0.00435859534333234                   -0;-16953.1703899876  9906.11604296848  48.2130641769949;
1526460386652730615;-0.0810013233057313 -0.0392273580899911                  -0;-16953.1369494458  9906.17745868462  48.2490671621088;
1526460387053032131;-0.0810013233057313 -0.0392273580899911                  -0;-16953.0924398513  9906.22209570425  48.2690521027149;
1526460387553094939;-0.0810013233057313 -0.0392273580899911                  -0;-16953.081406961 9906.24438369881 48.2860692782601;
1526460388053026956;-0.0810013233057313 -0.0392273580899911                  -0;-16953.0369126294  9906.26676178689  48.2990705605534;
1526460388452564881;-0.0810013233057313 -0.0392273580899911                  -0;-16953.0481150683  9906.30588622843  48.2960725268143;
1526460388953107171;-0.0810013233057313 -0.0392273580899911                  -0;-16953.0927573354  9906.37856333569  48.2460637760996;
1526460389452980179;-0.0810013233057313 -0.0392273580899911                  -0;-16953.0928874582  9906.44563664052  48.1849535945988;
1526460389852601779;-0.0810013233057313 -0.0392273580899911                  -0;-16953.0930421853  9906.47369086506  48.1199219331784;
1526460390353161846;-0.0810013233057313 -0.0392273580899911                  -0;-16953.0597836567  9906.49600456413  48.0878046331178;
1526460390853328238;-0.0810013233057313 -0.0392273580899911                  -0;-16953.0265080787  9906.50722983298  48.0417758138752;
1526460391253102408;-0.0360005881358806 -0.0174343813733294                  -0;-16952.993200374 9906.49612973586 48.0077755485542;
1526460391753049666;-0.0360005881358806 -0.0174343813733294                  -0;-16952.9821862779  9906.48503591855  47.9697752571364;
1526460392153031852;-0.0360005881358806 -0.0174343813733294                  -0;-16952.9712003723  9906.44031650753  47.9537386262046;
1526460392652343158;-0.0360005881358806 -0.0174343813733294                  -0;-16953.004748344 9906.41804787279 47.9227586994247;
1526460393152983451;-0.0360005881358806 -0.0174343813733294                  -0;-16953.0271760124  9906.40136689345  47.8848210714895;
1526460393552413756;-0.0360005881358806 -0.0174343813733294                  -0;-16953.0049858628   9906.4014211103  47.8498212784507;
1526460394052372954;-0.0360005881358806 -0.0174343813733294                  -0;-16952.971617245  9906.3511965881 47.8288190255393;
1526460394553101178;-0.0360005881358806 -0.0174343813733294                  -0;-16952.9493434172  9906.28981080595   47.839824829345;
1526460394953031323;-0.0360005881358806 -0.0174343813733294                  -0;-16952.8267802322  9906.27306750814  47.7957612763968;
1526460395452453773;-0.0360005881358806 -0.0174343813733294                  -0;-16952.7264822016  9906.28417454584  47.7886396271352;
1526460395952366615; -0.063001029237791 -0.0305101674033264                  -0;-16952.6707089866  9906.27862485775  47.8066357495834;
1526460396352381359; -0.063001029237791 -0.0305101674033264                  -0;-16952.5703787467  9906.33996158078  47.7425584328818;
1526460396852413861; -0.063001029237791 -0.0305101674033264                  -0;-16951.7904661613  9906.93745590316  47.6245884679866;
1526460397352365382; -0.063001029237791 -0.0305101674033264                  -0;-16950.4757551581  9907.99284286749  47.5486410581723;
1526460397752402802; -0.063001029237791 -0.0305101674033264                  -0;-16947.6234672391  9910.09242837275  47.4907445400865;
1526460398252905677; -0.063001029237791 -0.0305101674033264                  -0;-16944.180691901 9912.51584188124 47.4088023173258;
1526460398652916305; -0.063001029237791 -0.0305101674033264                  -0;-16941.5735732442  9914.24691330851  47.3608843429717;
1526460399152390083; -0.063001029237791 -0.0305101674033264                  -0;-16938.1642175921  9916.38553045697  47.2529659882011;
1526460399652431957; -0.063001029237791 -0.0305101674033264                  -0;-16935.3788206609  9918.20596518868  47.0721199863457;
1526460400052359108; -0.063001029237791 -0.0305101674033264                  -0;-16933.6742080991  9919.35624561674  47.0151748700126;
1526460400552377034;-0.00900014703397015 -0.00435859534333234                   -0;-16931.8693493678  9920.38375622568  47.2522617028257;
1526460401052500688;-0.00900014703397015 -0.00435859534333234                   -0;-16930.4433287028  9920.84164114058  47.4192632069288;
1526460401452441771;-0.00900014703397015 -0.00435859534333234                   -0;-16929.7413712225  9920.60152827849  47.6352805685017;
1526460401952954583;-0.00900014703397015 -0.00435859534333234                   -0;-16929.886173233 9920.07659699998 47.8292566926098;
1526460402354089942;-0.00900014703397015 -0.00435859534333234                   -0;-16930.7997932199  9919.23328159167  48.0931009359637;
1526460402852418280;-0.00900014703397015 -0.00435859534333234                   -0;-16931.6688069431  9918.78647678283  48.3220223667163;
1526460403352355168;-0.00900014703397015 -0.00435859534333234                   -0;-16931.9250498431  9918.77526745007   48.482013494812;
1526460403753061992;-0.00900014703397015 -0.00435859534333234                   -0;-16932.0252989338  9918.89803132215  48.5980227818688;
1526460404253150238;-0.00900014703397015 -0.00435859534333234                   -0;-16932.1924449708  9918.96508469869  48.5090557883272;
1526460404752988381;-0.00900014703397015 -0.00435859534333234                   -0;-16932.3818648349  9918.92592300223  48.3629234527781;
1526460405153127695; -0.153002499577492 -0.0740961208366498                  -0;-16932.8832145023  9918.72483237721  48.1488136370322;
1526460405652393255; -0.153002499577492 -0.0740961208366498                  -0;-16933.1728851362  9918.66902478616  47.9907991709332;
1526460406153042256; -0.153002499577492 -0.0740961208366498                  -0;-16933.3845480566  9918.68021242751  47.7948086018721;
1526460406553169117; -0.153002499577492 -0.0740961208366498                  -0;-16933.4068106633  9918.62987462613  47.6037888615617;
1526460407052947466; -0.153002499577492 -0.0740961208366498                  -0;-16933.1282501584  9918.65771318956  47.4037723593758;
1526460407452904949; -0.153002499577492 -0.0740961208366498                  -0;-16932.7049042577  9918.66885649867  47.1588055726565;
1526460407953170405; -0.153002499577492 -0.0740961208366498                  -0;-16932.3150014563  9918.59624858133  46.9068349709845;
1526460408453024121; -0.153002499577492 -0.0740961208366498                  -0;-16932.1367627064    9918.417463489  46.6798213503584;
1526460408853201872; -0.153002499577492 -0.0740961208366498                  -0;-16932.2481499795  9918.15498833919  46.4358302804365;
1526460409853998525;-0.0900014703397015 -0.0435859534333234                  -0;-16932.5488516353  9918.25538598213  46.0028892312969;
1526460410352981798;-0.0900014703397015 -0.0435859534333234                  -0;-16932.5710559007  9918.41721131857  45.7638791822072;
1526460410753066536;-0.0900014703397015 -0.0435859534333234                  -0;-16932.5375995011  9918.46734694133   45.602855278733;
1526460411252935656;-0.0900014703397015 -0.0435859534333234                  -0;-16932.5041348161  9918.46166625729  45.3348584299546;
1526460411653124357;-0.0900014703397015 -0.0435859534333234                  -0;-16932.4260582727  9918.47277976946  45.0728796297872;
1526460412153178282;-0.0900014703397015 -0.0435859534333234                  -0;-16932.3034090899  9918.52856685667  44.8078818735077;
1526460412653138344;-0.0900014703397015 -0.0435859534333234                  -0;-16932.180820894 9918.54530065366 44.6398824204919;
1526460413053177919;-0.0900014703397015 -0.0435859534333234                  -0;-16932.0582914438  9918.55645471904  44.4098531640346;
1526460413553043737;-0.0900014703397015 -0.0435859534333234                  -0;-16932.0137380698  9918.60119502038  44.2549144756928;
1526460413952464454;-0.0900014703397015 -0.0435859534333234                  -0;-16932.0694726205  9918.69632075685  44.0240968542502;
1526460414452395434; -0.108001764407642 -0.0523031441199881                  -0;-16932.2254354903  9918.76349943204  43.8302780082316;
1526460414952770477; -0.108001764407642 -0.0523031441199881                  -0;-16932.4482278122  9918.74687033654  43.6294466519659;
1526460415353164393; -0.108001764407642 -0.0523031441199881                  -0;-16932.6152934648  9918.66316488908  43.4105318615681;
1526460415854210026; -0.108001764407642 -0.0523031441199881                  -0;-16932.7601056712  9918.57386265783  43.1905871852556;
1526460416352931369; -0.108001764407642 -0.0523031441199881                  -0;-16932.8158137439  9918.54600656732  43.0146243263741;
1526460416753206526; -0.108001764407642 -0.0523031441199881                  -0;-16932.7823467499  9918.55716746471  42.7685409577138;
1526460417253133784; -0.108001764407642 -0.0523031441199881                  -0;-16932.7266550113  9918.56825946665   42.507431543913;
1526460417753012281; -0.108001764407642 -0.0523031441199881                  -0;-16932.6486604382  9918.56258306796  42.2593422313565;
1526460418153128806; -0.108001764407642 -0.0523031441199881                  -0;-16932.6152715425   9918.5234338538   41.975209623773;
1526460418652387052; -0.108001764407642 -0.0523031441199881                  -0;-16932.6710324517  9918.50668276461  41.7851793730262;
1526460419152361792;-0.0720011762717612 -0.0348687627466587                  -0;-16932.7378712027  9918.51781512451  41.5291503135694;
1526460419552389051;-0.0720011762717612 -0.0348687627466587                  -0;-16932.8047617991  9918.54571704921   41.260184935536;
1526460420052386893;-0.0720011762717612 -0.0348687627466587                  -0;-16932.8827659698  9918.61269597616   41.036200388807;
1526460420952440994;-0.0720011762717612 -0.0348687627466587                  -0;-16932.916243131 9918.81368249787 40.5332133144103;
1526460421452333978;-0.0720011762717612 -0.0348687627466587                  -0;-16932.8605543271  9918.82486162127  40.3262137901794;
1526460421852436567;-0.0720011762717612 -0.0348687627466587                  -0;-16932.7714460811  9918.77453280438  40.0821015178078;
1526460422353023418;-0.0720011762717612 -0.0348687627466587                  -0;-16932.7268649251  9918.67395838958  39.8169956248982;
1526460422853055012;-0.0720011762717612 -0.0348687627466587                  -0;-16932.7045986578  9918.62923519838  39.5409342719068;
1526460423353037706;-0.0720011762717612 -0.0348687627466587                  -0;-16932.6934333742  9918.68506256449  39.2799367895024;
1526460423754163205; -0.0180002940679403 -0.00871719068666469                   -0;-16932.6600017503  9918.77992871172  39.0028818104076;
1526460424252981647; -0.0180002940679403 -0.00871719068666469                   -0;-16932.5932146617  9918.89717170923  38.6898279410445;
1526460424653003751; -0.0180002940679403 -0.00871719068666469                   -0;-16932.5375458612  9918.92499519037  38.4657106335841;
1526460425153041661; -0.0180002940679403 -0.00871719068666469                   -0;-16932.5486184042  9919.00883730061  38.1526567420068;
1526460425554070049; -0.0180002940679403 -0.00871719068666469                   -0;-16932.6265700283  9919.13181151639  37.8536553780973;
1526460426053180064; -0.0180002940679403 -0.00871719068666469                   -0;-16932.6376409509  9919.17088984633  37.5615104866209;
1526460426553036110; -0.0180002940679403 -0.00871719068666469                   -0;-16932.581873234 9919.10948976651  37.275390545379;
1526460426953049923; -0.0180002940679403 -0.00871719068666469                   -0;-16932.5261295811   9919.0480862035  37.0423544081549;
1526460427452367734; -0.0180002940679403 -0.00871719068666469                   -0;-16932.4480465381  9919.01451840378  36.8383944782507;
1526460427952382697; -0.0180002940679403 -0.00871719068666469                   -0;-16932.3921562695  9919.04790742067  36.6684375036541;
1526460428352437172;-0.0448975389106519  0.0220047949267085                   0;-16932.425362493 9919.05331203182 36.6185124673226;
1526460428852326983;-0.0448975389106519  0.0220047949267085                   0;-16932.481005438 9919.01972643069 36.4995440561808;
1526460429352389527;-0.0448975389106519  0.0220047949267085                   0;-16932.5367351092  9918.99742845375  36.3865937264639;
1526460429752343761;-0.0448975389106519  0.0220047949267085                   0;-16932.6370845503  9918.98626158441  36.2546266508319;
1526460430652417486;-0.0448975389106519  0.0220047949267085                   0;-16932.7041109802  9918.90250926721  35.9835551938322;
1526460431152403042;-0.0448975389106519  0.0220047949267085                   0;-16932.7153225075  9918.86337152843  35.8274645923557;
1526460431652410822;-0.0448975389106519  0.0220047949267085                   0;-16932.7041335575  9918.90241151324  35.7043947645235;
1526460432052860626;-0.0448975389106519  0.0220047949267085                   0;-16932.7258975247  9918.95798362317  35.7444051476016;
1526460432552351550;-0.0448975389106519  0.0220047949267085                   0;-16932.8032793821  9918.87919573404  35.8985786690002;
1526460433052749000;-4.58191767886755 -2.93251264005477                -0;-16932.8030660513  9918.78959474941  35.8978499319947;
1526460433454186361;-4.58191767886755 -2.93251264005477                -0;-16932.8034940738  9918.68332863373  35.7171147325323;
1526460433952366512;-4.58191767886755 -2.93251264005477                -0;-16932.8820948524  9918.50998363171  35.5513542895972;
1526460434452388607;-4.58191767886755 -2.93251264005477                -0;-16933.1384476873  9918.43784386811   35.449047483029;
1526460434852322304;-4.58191767886755 -2.93251264005477                -0;-16933.4620118253  9918.16952725711  35.3545811242317;
1526460435352337438;-4.58191767886755 -2.93251264005477                -0;-16933.6071055843    9918.057546477  35.2406396976688;
1526460435752435734;-4.58191767886755 -2.93251264005477                -0;-16933.9759772957  9917.81734028489   34.872959791367;
1526460436252383744;-4.58191767886755 -2.93251264005477                -0;-16933.8981821837  9917.95180606719  34.4535873366009;
1526460436752375419;-4.58191767886755 -2.93251264005477                -0;-16933.8203630544  9918.01914531268  33.9501856451111;
1526460437152415965;-4.58191767886755 -2.93251264005477                -0;-16933.5864551061  9918.13639159284  33.6606028145296;
1526460437652383684;-0.0127053965656481 -0.0154458051946028                  -0;-16933.5195114748   9918.2317776358  33.5085822207358;
1526460438152942602;-0.0127053965656481 -0.0154458051946028                  -0;-16933.4750656129  9918.25436031451  33.2796059945459;
1526460438553217158;-0.0127053965656481 -0.0154458051946028                  -0;-16933.5087080927  9918.24328079171  32.9286181469386;
1526460439053273672;-0.0127053965656481 -0.0154458051946028                  -0;-16933.4308498242  9918.27121439249  32.9645812138305;
1526460439552357552;-0.0127053965656481 -0.0154458051946028                  -0;-16933.3640865444  9918.28795696681  33.0125227539816;
1526460439952416978;-0.0127053965656481 -0.0154458051946028                  -0;-16933.2749827779  9918.33821378321  33.0454325286049;
1526460440452370881;-0.0127053965656481 -0.0154458051946028                  -0;-16933.2081158317  9918.39970164891  33.0954317089732;
1526460440952363788;-0.0127053965656481 -0.0154458051946028                  -0;-16933.152413763 9918.44996189689 33.1234339613524;
1526460441352400699;-0.0127053965656481 -0.0154458051946028                  -0;-16933.0855675662  9918.51138885131  33.1624367051967;
1526460441852399511;-0.0127053965656481 -0.0154458051946028                  -0;-16933.0521227057  9918.53364477564  33.2314202398234;
1526460442352342418;-0.0127053965656481 -0.0154458051946028                  -0;-16932.9963835001  9918.58388331342  33.2634224209879;
1526460442752382381;-0.0127053965656481 -0.0154458051946028                  -0;-16932.9852208069  9918.62854392468  33.2714244251788;
1526460443252522303;-0.0127053965656481 -0.0154458051946028                  -0;-16932.9518163308  9918.68439247023   33.299447924004;
1526460443652390218;-0.0127053965656481 -0.0154458051946028                  -0;-16932.9629353107  9918.71229555519  33.3234701258805;
1526460444152402224;-0.0127053965656481 -0.0154458051946028                  -0;-16932.985119875 9918.76251629553 33.3615438213488;
1526460444652490429;-0.0127053965656481 -0.0154458051946028                  -0;-16933.0296421531   9918.7680617237  33.4146068829373;
1526460445052483529;-0.0127053965656481 -0.0154458051946028                  -0;-16933.0295993693  9918.80715552105  33.4306382533549;
1526460445552318066;-0.0127053965656481 -0.0154458051946028                  -0;-16932.996153729 9918.85181613886  33.448640222013;
