KF_ArUco_Time;KF_ArUco_pos_NED;
1526459945720221151; 3.26094990830304 -5.37138224850771  12.9859405390333;
1526459946120105640; 3.33764277628926 -5.36958843205286  12.9423211676012;
1526459946420185141; 3.44418136293345 -5.32695716129665  13.0511820892829;
1526459946720195633; 3.43496215121853 -5.23808844956791  13.0628900721852;
1526459947020150562;  3.4546093176393 -5.16331669877002  13.1221992813992;
1526459947320210984; 3.47202583095199 -5.11735913288383   13.094158130282;
1526459947720249560; 3.50577096189514 -5.12116092314021  13.1327727331551;
1526459948021132920; 3.47220557887122 -5.07912585519136  13.0700941821049;
1526459948320177936;3.49572967816047 -5.0477371521093 13.1491223389298;
1526459948720187423; 3.42667286997996 -4.89923519307649  13.1202072721542;
1526459949020261590; 3.49133990931261 -4.98189846646394  13.1690672301285;
1526459949420182673; 3.50638364414434 -4.92130953662104  13.1403085567248;
1526459949720189738; 3.42072508276558 -4.91288570242624  13.1442088650833;
1526459950120166774; 3.52069426101244 -5.05470405535992  13.0569349358179;
1526459950420195037; 3.60052448234612 -4.97952894044715  12.9102165762638;
1526459950820204359; 3.64596246737901 -4.99960369996021  13.1295842272777;
1526459951120174734; 3.71676569597234 -4.97200954757082   13.192015347745;
1526459951420258041;   3.859817892401 -5.01426329707139  13.3137682596366;
1526459951720183749;3.77000757973732 -4.9335769560751 13.2550559325429;
1526459952020196351; 3.82010178016941 -4.95189124564366  13.2377425811728;
1526459952420198612; 3.91849108363332 -4.89911774899378  13.3208084126247;
1526459952720193128; 3.84614664522083 -4.97889231529936  13.3037462763117;
1526459953120180164; 3.86220191306633 -4.98108952201917   13.425282048449;
1526459953420242157; 3.54876767912925 -4.92571376765184  13.2800433885342;
1526459953820249678; 3.45535175078862 -4.73710485340345  13.3353952091438;
1526459954120243728;  3.5484663235103 -4.75336436864733  13.3887818936708;
1526459954420214104;  3.5824357020069 -4.82789551926483  13.3432735446066;
1526459954720258607; 3.54006659120385 -4.85179224335053  13.3261444565258;
1526459955120248690; 3.51017331459358 -4.81312521723806  13.2585891260791;
1526459955320293124; 3.57117978598314 -4.91448391340033  13.3681621250935;
1526459955720274123; 3.61878498239118 -4.97791259731093  13.3929028289803;
1526459956020255561; 3.63741175857176 -4.98901470533228  13.4001677093883;
1526459956320336495; 3.66098765413877 -5.07163868404502  13.4090276556158;
1526459956720289202; 3.57873239920402 -5.04772270195137  13.4111306386571;
1526459957020256665; 3.62339936048616 -4.97640476797483   13.427320798765;
1526459957320294175; 3.53798660142006 -5.10386595786747  13.4086688783784;
1526459957620313454; 3.42405288068244 -5.20584625924114  13.3784127202105;
1526459957920301315;3.33548129988141 -5.2362620449425 13.3159394920859;
1526459958220229652; 3.38698230734487 -5.21118305073595  13.2778247465674;
1526459958520244716; 3.44178875369029 -5.17317239324225  13.1826378261717;
1526459958820211632; 3.37133194875033 -5.21515712682796  13.2193349986444;
1526459959120223119; 3.43177004349818 -5.17844620581515  13.2007179030689;
1526459959420246280; 3.46036831524492 -5.13207342646042  13.3428043250668;
1526459959820230115; 3.46036831524492 -5.13207342646042  13.3428043250668;
1526459960120932430; 3.52080944492785 -5.13830900202686  13.2749385926064;
1526459960420152763;3.28773484958087  -5.169207994529 12.9960939635678;
1526459960720300862; 3.41158684602188 -5.16756920167917  13.1624543185829;
1526459961020202019; 3.50539203200919 -5.09799536379867  12.9761900449427;
1526459961320229227; 3.39231083695984 -5.16477954483718  13.0218049202434;
1526459961720184240; 3.56966350942151 -5.13945374912538  12.8228182330009;
1526459962020258326; 3.54581531054109 -5.06049312472793  12.9767030166547;
1526459962320169516; 3.63675192465781 -4.98386617020206  12.9540549249191;
1526459962620242781; 3.63842047513024 -5.04497281641022  12.9966261525161;
1526459962921241281; 3.53727209649026 -5.06123640711921  13.0610737458735;
1526459963320251732;  3.5230087507793 -5.01168536794852  12.9463940206177;
1526459963620373859; 3.64072343032617 -5.05247165924164  13.0028495773897;
1526459964020250220; 3.69978228698587 -4.98551580739422  13.0633709704787;
1526459965020208273; 3.33883732021501 -4.70981045049453  13.2959527624071;
1526459965320271495;3.30236106859691 -4.5365572049079 13.3186386056884;
1526459965620387862; 3.29713435203847 -4.35128065126857  13.3858684890227;
1526459966020170500; 3.32956864297142 -4.16219239478369  13.4446108930808;
1526459966320120240; 3.03124469737832 -3.85001972421656  13.5479050765154;
1526459966621094749; 2.89662242846133 -3.58435405994585  13.5708336303022;
1526459966920209083; 2.85158606491743 -3.31723901904817  13.4974064400926;
1526459967220243990; 2.76136307351364 -3.03576243746644  13.5567997389861;
1526459967620182823; 2.66600621248573 -2.94319798320934   13.773541618155;
1526459967920286446;  2.523668238262 -2.7579900747871  13.897669737119;
1526459968320200772; 2.42318157235485 -2.49063755770375  13.8486376744395;
1526459968620226754; 2.47139354273005 -2.28625468212873  13.9826041549079;
1526459968921073704; 2.27797602358519 -2.10317884308379  14.0805629256183;
1526459969220249925; 2.31609182132471 -1.82938867725259  14.1685612530084;
1526459969520180193; 2.10331790057214 -1.59668145696319  14.4174854741249;
1526459969820379902; 1.84310657621361 -1.31441591324197  14.5080514075176;
1526459970220208495;1.68762287904536 -1.1917315809004 14.4708408303751;
1526459970520296370; 1.56877193193894 -1.04270961684337  14.6429791564252;
1526459970820404917;  1.39177912211231 -0.939060913893653   14.6001363482054;
1526459971220233172;  1.32087815295163 -0.835863086310614   14.8014929203168;
1526459971520281632;  1.16385457154342 -0.714917041825917   14.8610977639802;
1526459971920248630;  1.19360592548134 -0.706123498383643   14.6763195296515;
1526459972220212290; 0.963184842864016 -0.585337144071313   14.8925772102516;
1526459972520234909; 0.763055784227647 -0.463349653698162   14.9800889352909;
1526459972920175098; 0.633553978741732 -0.355959685778903   15.0157665440362;
1526459973220277255; 0.556467952427034 -0.290860879365736   14.9651813102425;
1526459973520241236; 0.454363239255792 -0.314236316832951   15.0398046857916;
1526459973820185651;  0.31369764271055 -0.268675840779537   15.0472638216131;
1526459974220167328; 0.279116821004828 -0.218288710273257   15.0753730530384;
1526459974520931889; 0.280062858800802 -0.263177621468837   15.0293969722585;
1526459974820261843; 0.231150646919794 -0.335990591826576   15.1067644666805;
1526459975220182774; 0.243481080591469 -0.291875793437511   14.8823695457667;
1526459975520254064; 0.272942495107461 -0.328493632466364   15.0197372257007;
1526459975720405762; 0.272942495107461 -0.328493632466364   15.0197372257007;
1526459976120254442;0.232345883654144 -0.31759644402562  15.0272491677981;
1526459976420372409; 0.220516104196131 -0.326298413316138   15.0200371593936;
1526459976820337486; 0.260221431602378 -0.328502759191532   14.9346035223526;
1526459977120288299; 0.253761257999656 -0.322411473166624   14.7148215056936;
1526459977420245176; 0.269078349836208 -0.339146671407437   14.8624114601728;
1526459977720286750; 0.296447740904277 -0.246053893667145   14.7058978982053;
1526459978020349322;  0.31687394743774 -0.278625197338291   14.7743766905026;
1526459978320249415;0.271408010368003 -0.24159043962873  14.5851790560354;
1526459978621437136; 0.296709595416629 -0.111449205885311   14.5838891398654;
1526459979020137494; 0.309408710466555 -0.109524739384108   14.6166499157875;
1526459979220218663; 0.316475601173074 -0.138050883558345   14.4399103900067;
1526459979520210356;0.307612263901095 -0.15124801316282  14.3723569372249;
1526459979920199173; 0.294323093298192 -0.123377412443016   14.2864200671456;
1526459980220159804; 0.298857402384375 -0.160952143855127   14.1515054854014;
1526459980620205177;  0.332050709109524 -0.0540462640031933    14.0147111601802;
1526459981120149918;  0.367512911505266 -0.0248279553234623     14.035201644719;
1526459981520166357;  0.346220705725476 -0.0524562042094213    13.8915925693616;
1526459981922171119; 0.397690800208159 -0.124275423460016   13.7799937089721;
1526459982320216956;  0.394702153822758 -0.0990334659656229    13.6335183711508;
1526459982620318104;  0.394436822310824 -0.0935856468869047    13.4796138031652;
1526459983020349357;  0.39914360840658 -0.106131657481502   13.3979203979953;
1526459983322052656;  0.541985863576692 -0.0373829818138739    13.3645126291926;
1526459983620373488; 0.474173036669686 -0.110101981864534   13.2608119026357;
1526459984020261552;  0.497013509006789 -0.0689267765282622    13.0856330354123;
1526459984320337126;  0.433442805871998 -0.0694070674114529    13.0317002205068;
1526459984620298120;  0.458028401030843 -0.0999888495841723    12.9121283588566;
1526459985020300765; 0.468732874490997 -0.122733780498004   12.8632485211182;
1526459985320365007;  0.43324573126901 -0.107693841895957    12.623715399628;
1526459985720223249;  0.471319208197553 -0.0843053457173211     12.580650840334;
1526459986020370548; 0.421511173952142 -0.138004491220138   12.4493076516566;
1526459986420224801;  0.426326004542301 -0.0848618233095448    12.3430696256482;
1526459986720228015; 0.440083812028956 -0.083251489210167   12.2302354091037;
1526459987022304476; 0.313392751230194 -0.129887932938429   12.1544477452782;
1526459987420215004; 0.261251610275693 -0.127796023335066   12.0344342913091;
1526459987720327864; 0.173513756387744 -0.079091259673444   11.8423562107772;
1526459988120250182;  0.21888494423724 -0.145474184247576   11.7287541665523;
1526459988422425085; 0.237109192666425 -0.232666050180411   11.4929960066438;
1526459988720224787; 0.242664274786046 -0.245629482835088   11.4372340576288;
1526459989120248630; 0.255611452296006 -0.312925099193165   11.2763441917889;
1526459989420396798; 0.318279060372648 -0.412890287792017   11.1350792653852;
1526459989820226863; 0.404920633907822 -0.521977085803039   11.0093249019858;
1526459990120196159; 0.25483844906329 -0.56098199753235  10.8622184295681;
1526459990520226693; 0.441575540042858 -0.658593086449967   10.4906532300107;
1526459990820187772;  0.48250991013641 -0.622517104401658   10.3788594729501;
1526459991220185301; 0.510680142469202 -0.504438650599005   10.2729699117157;
1526459991520211816;  0.49749879824593 -0.438398527963963   10.1411880558284;
1526459991820220656; 0.414962946964252 -0.410056433651555   10.0281038442236;
1526459992220184247;0.442870489720446 -0.31531004618901  9.92042435337646;
1526459992520175285; 0.356377750615929 -0.162108381093101   9.81789734545595;
1526459992920357367;  0.356956634619017 -0.0774392994279616    9.72402871766677;
1526459993320284722;  0.238751864321435 -0.0512557091761307    9.59130922505855;
1526459993620297207;0.188731049864012 0.100095750064511  9.47514171645294;
1526459994020241732;0.0857469760699942 0.0481661004370699   9.35971998271619;
1526459994420304489;0.0819029234018441  0.105002909011536   9.20907867781891;
1526459994820300954;-0.00948470195650408    0.140784939721621     9.12598720160166;
1526459995220244804;-0.101573946689245  0.204070014301007   8.83539649943481;
1526459995520235422;-0.196350557154304  0.265399315520012   8.74683793588112;
1526459995822432104;-0.0488633338352172   0.173514964911281    8.60136777830087;
1526459996220325188;-0.0302380366306121   0.129812302585203    8.48855154270023;
1526459996520214993;-0.0230303330170838    0.20282829805899    8.39899849379443;
1526459996920235771;0.104514873675158 0.197697648117275  8.27927614424459;
1526459997220388883;0.242006401874725 0.142301225755724  8.16059926562086;
1526459997620251831;0.293582325696707  0.14791106250557  8.05623952464123;
1526459997920445930;0.310758919793927 0.201566077753414  7.93425885411922;
1526459998320297310;0.366550863742828 0.220068412004758  7.86531617342699;
1526459998622747575;0.364298671853748  0.22458127288397  7.80199310321781;
1526459999020376936;0.365240811431893 0.222341084876102  7.69114692032651;
1526459999420251994;0.391833532033043 0.200415520634679  7.59471036348306;
1526459999720254664; 0.40689745592894 0.130797910984428  7.51167467961168;
1526460000120398819; 0.381813231445107 0.0828672702117707   7.43528675120111;
1526460000520225071; 0.392513085690665 0.0103527184855099   7.24226718914014;
1526460000920233953;  0.384536131841724 -0.0160039084504906    7.11142355452598;
1526460001220407054;  0.370282311052318 -0.0645847341605275    7.06008842567142;
1526460001620311950;  0.410993223686041 -0.0896490340401985     6.9539649630142;
1526460002020285237; 0.427229339822944 -0.149017628336873   6.85645404904608;
1526460002420418849;  0.398741094514571 -0.0988093902653665    6.76619638409971;
1526460002820404101;  0.405388513384784 -0.0496443364123328    6.70872430288792;
1526460003120320593;  0.412832601524733 -0.0207642128196155    6.64549726554721;
1526460003520254513;  0.325309020058188 -0.0274572096536586    6.52351450488481;
1526460003920236229;  0.39996643430348 0.0538791051845955   6.46871453226223;
1526460004220303044;  0.360165914648637 0.00636758717605784    6.38771282909722;
1526460004620332727;   0.272967777907447 -0.00994497977515918     6.33464566219216;
1526460005020408725;   0.288234282729575 -0.00351107628311065     6.26376547873616;
1526460005420246381;  0.295173442033238 -0.0858956476691886     6.1645375672499;
1526460005820314664;0.214578055861414 -0.14423202452969  6.07991143114705;
1526460006120203882;  0.135315050045196 -0.0859640837344651    5.95272541243196;
1526460006521226327;  0.113339320971185 -0.0895398360444646     5.7395562282363;
1526460006920169386;  0.103415547243709 -0.0592408232818374    5.66114977320977;
1526460007320153219;  0.131171847631531 -0.0294433982511093    5.56013085386363;
1526460007620253835; 0.152478226815865 0.0125060738264512   5.47906764446969;
1526460008020233423;  0.127329394219309 0.00573200121376394    5.39339831252469;
1526460008520284003;  0.156708797982572 -0.0110289716054587    5.32514583415657;
1526460008822701108;  0.145292334072794 0.00785558507068709     5.2264806606857;
1526460009320186167;  0.263141510479704 -0.0137547110043323    5.03633182996175;
1526460009720164251;   0.3274044495492 -0.034013948355525   4.93290574598056;
1526460010120324427;  0.345164803686192 -0.0659475416252398    4.82942373430608;
1526460010520335182;   0.30885165510186 -0.0768609030951143    4.73148870642359;
1526460010920391018;    0.2577255244247 -0.0851510547027488    4.52366966597581;
1526460011320317043;  0.237444352084679 -0.0693020316788887    4.41378380944255;
1526460011622507748;  0.245377221621346 -0.0455845693024653    4.31039667775601;
1526460012120224554;  0.252462627858679 -0.0133925357924285    4.21418032759037;
1526460012522054320;   0.2328676142401 0.0468247054833149   4.12846338517684;
1526460012920152845;  0.22530958187167 0.0295723330214272    3.9280275951786;
1526460013320222620;   0.217848277571029 2.94869509748219e-06     3.81746795620694;
1526460013620253831; 0.191135854661554 0.0111221375858647    3.6981469955557;
1526460014020238300; 0.191750562968697 0.0156719431035953   3.58006683264579;
1526460014420192537; 0.177510119086343 0.0126327353332461    3.4652451688896;
1526460014720264930;   0.187713342706265 -0.00271167248389764     3.34739017508614;
1526460015120199580;   0.166065180633126 -0.00956173243494132      3.2455361421951;
1526460015520239349; 0.151446256144882 -0.033436244749213   3.03314212394249;
1526460015920215106;  0.163114021593821 -0.0413357290029236    2.89740547675238;
1526460016220996822;  0.146417465183119 -0.0434698423329356    2.78280895832678;
1526460016620197880;  0.146491538584749 -0.0472512403689931    2.67040051051686;
1526460016920240365;  0.130852175516323 -0.0571277000913213    2.55003028776623;
1526460017220172379;  0.114336130778878 -0.0577340121403764    2.49631486685032;
1526460017520293228; 0.0942415589419962 -0.0642598864700424    2.38189746378134;
1526460017920162940; 0.066466530237612 -0.064487394500679   2.27266970429576;
1526460018220182270; 0.0607632761828102 -0.0472991839840416    2.17626973848846;
1526460018420214314; 0.0356910567949346 -0.0130200566668558    2.04820100955471;
1526460018720253259;0.0284691129525412 0.0053212061434184   1.98857174449251;
1526460019020201275;0.0284691129525412 0.0053212061434184   1.98857174449251;
1526460019220275780; 0.00583441191815203 -0.00478848637294364     1.86021491906409;
1526460019520153903;-0.0375385926385157 -0.0228617205775268    1.77706536629911;
1526460019720184353;-0.0588821878466594 -0.0358912374035403    1.66890259872571;
1526460019920222463;-0.0588821878466594 -0.0358912374035403    1.66890259872571;
1526460020120160921;-0.0779301985032742 -0.0601554494557796    1.54417089504747;
1526460020420192790;-0.0800495281775226 -0.0715150800870463    1.45599751839265;
1526460020520243722;-0.0800495281775226 -0.0715150800870463    1.45599751839265;
1526460020720241189;-0.0786125069409278 -0.0986628199258682    1.50436415153266;
1526460020920220008;-0.0786125069409278 -0.0986628199258682    1.50436415153266;
1526460021120244045; -0.077437399581001 -0.0980941462444001    1.29741263395535;
1526460021320164078;-0.091544611055209 -0.100449398893994   1.23108189326336;
1526460021520181652;-0.091544611055209 -0.100449398893994   1.23108189326336;
1526460021620235738;-0.0795922088743959 -0.0925752776732008    1.15829191835755;
1526460021821184272;-0.0795922088743959 -0.0925752776732008    1.15829191835755;
1526460022020210417; -0.039655530670151 -0.0648715333520849    1.10029921880583;
1526460022220136305; -0.039655530670151 -0.0648715333520849    1.10029921880583;
1526460022420225716; 0.0108348574305701 -0.0356355029812367    1.05685153019622;
1526460022620202981; 0.0108348574305701 -0.0356355029812367    1.05685153019622;
1526460022820166468;  0.0377633798256195 -0.00670545652150039      1.0096776421923;
1526460023020168622;0.0585131161994748 0.0148848333801683  0.962153300518583;
1526460023221096170;0.0585131161994748 0.0148848333801683  0.962153300518583;
1526460023420144252;0.0864418113984812 0.0249202439520738  0.897714215603574;
1526460023620339448;0.0864418113984812 0.0249202439520738  0.897714215603574;
1526460023820189891; 0.107021323029594 0.0299323032172513  0.839325394398537;
1526460024020292506;  0.111683780606778 0.00758698373334062   0.744189894234746;
1526460024220246008;  0.111683780606778 0.00758698373334062   0.744189894234746;
1526460024420230034;  0.126453168493616 -0.0169290096830915   0.638098460023798;
1526460024620291360;  0.126453168493616 -0.0169290096830915   0.638098460023798;
1526460024820299095;   0.12932991964003 -0.0514826689439628   0.461726989715521;
