KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1526459930421002629; -0.00998954674260241 -0.000457116918699682                    -0; 6.11665995043599 -5.61764235664928  4.68873480023789;
1526459931820575593; -0.00998954674260241 -0.000457116918699682                    -0;6.51775215542472 -6.1983947063248 6.26470701860454;
1526459933621145541; -0.00998954674260241 -0.000457116918699682                    -0; 6.42862051064874 -5.99178137039598  6.39071683068309;
1526459936920979223; -0.0599838355932365 -0.00139264766670521                   -0;    6.58460112108 -5.90801939087775  6.22872073572238;
1526459938720649278; -0.0599838355932365 -0.00139264766670521                   -0; 6.70715749157222 -5.75166364700246  6.03472795876442;
1526459939220976189;  -0.0399998440359824 -0.000111700926949705                    -0; 6.77400632158045 -5.74607959415455  6.01872817769224;
1526459940621371832;  -0.0399998440359824 -0.000111700926949705                    -0; 7.06368455572659 -5.72374348405908     6.07372896149;
1526459942421357281;  -0.0399998440359824 -0.000111700926949705                    -0; 7.06368411863138 -5.92477229674504  5.88871961800493;
1526459942921228056;  -0.0399998440359824 -0.000111700926949705                    -0; 7.09710847639848 -5.93594059205274  5.91671907658012;
1526459943421227188;  -0.0399998440359824 -0.000111700926949705                    -0; 7.13053287592832 -5.90801992735329  5.91572034825164;
1526459943821392432;  -0.0599997660539736 -0.000167551390424558                    -0; 7.15281580084612 -5.88009923827117  5.95172165170783;
1526459944321187277;  -0.0599997660539736 -0.000167551390424558                    -0; 7.18624022160459 -5.84659443584047  6.02072320754822;
1526459944821120266;  -0.0599997660539736 -0.000167551390424558                    -0; 7.17509874293418 -5.82984206477828  6.13372401608566;
1526459947620585911;  -0.0599997660539736 -0.000167551390424558                    -0; 7.16395717747483 -5.82984208280939  6.10372400879916;
1526459948020682937;  -0.0599997660539736 -0.000167551390424558                    -0; 7.21966462992232 -5.74608006545347  6.09772784336581;
1526459948520671162;-0.00999985363168686 5.41049428353071e-05                    0; 7.25308909041803 -5.69023873358733   6.1327304057133;
1526459948920584650;-0.00999985363168686 5.41049428353071e-05                    0; 7.26423060139163 -5.64556566614379  6.15573247874287;
1526459949421123737;-0.00999985363168686 5.41049428353071e-05                    0;7.27537208421379  -5.606476763955 6.21973429553778;
1526459949920588429;-0.00999985363168686 5.41049428353071e-05                    0; 7.16395739322481 -5.59530851837828  6.34973484214532;
1526459950320613060;-0.00999985363168686 5.41049428353071e-05                    0; 7.07482567346245 -5.57297195015909  6.40573593596358;
1526459950821178036;-0.00999985363168686 5.41049428353071e-05                    0; 7.05254275756082 -5.55063540485845  6.42873701651305;
1526459951320562797;-0.00999985363168686 5.41049428353071e-05                    0;7.05254273225872 -5.5618037028184 6.41873650543314;
1526459951721091259;-0.00999985363168686 5.41049428353071e-05                    0; 7.09710857744911 -5.57855615617011  6.36173569094667;
1526459952220608190;-0.00999985363168686 5.41049428353071e-05                    0;  7.2085232139407 -5.61764521265232  6.27873376228976;
1526459952620600002;-0.00999985363168686 5.41049428353071e-05                    0; 7.33107941892706 -5.61206119586621  6.23373390581577;
1526459953120987696; -0.0798099635531967 -0.00551087267475954                   -0; 7.44249417378145 -5.58972475614693  6.20373483684482;
1526459953620660878; -0.0798099635531967 -0.00551087267475954                   -0; 7.46477716584393 -5.56738820080484  6.18073588277891;
1526459954021286443; -0.0798099635531967 -0.00551087267475954                   -0; 7.49820160364547 -5.57297234141251   6.1327356088682;
1526459954521212947; -0.0798099635531967 -0.00551087267475954                   -0; 7.53162601705006 -5.57297237465523  6.14173558974588;
1526459955021234763; -0.0798099635531967 -0.00551087267475954                   -0; 7.49820160893014 -5.57297230873268  6.17573564356801;
1526459955421344993; -0.0798099635531967 -0.00551087267475954                   -0; 7.39792829291099 -5.58414039988113  6.22373527908375;
1526459955921465283; -0.0798099635531967 -0.00551087267475954                   -0;  7.3756452963881 -5.58972444882241  6.23373509668869;
1526459957721431381; -0.0199524908882992 -0.00137771816868989                   -0;  7.6096161517559 -5.62322952343234  6.14473331464125;
1526459959620647623; -0.0199524908882992 -0.00137771816868989                   -0; 7.55390865028906 -5.76283298821554   6.0647268488308;
1526459960120532704; -0.0199524908882992 -0.00137771816868989                   -0;  7.4202109305016 -5.79633762646874  6.02372543841982;
1526459960520622413; -0.0199524908882992 -0.00137771816868989                   -0;  7.3979280219914 -5.76841691457348    6.033726771931;
1526459961520621556; -0.0199524908882992 -0.00137771816868989                   -0;  7.3979281149803 -5.70140726129444  6.04372990047472;
1526459962920766046; -0.00997624544414959 -0.000688859084344943                    -0; 7.36450365322359 -5.73491220057656   6.1577283123075;
1526459963821229908; -0.00997624544414959 -0.000688859084344943                    -0;  7.3979281342092 -5.69023918404702  6.14273031995066;
1526459964221302103; -0.00997624544414959 -0.000688859084344943                    -0; 7.37564535528902 -5.58414050063855  6.09573528449753;
1526459964721170191; -0.00997624544414959 -0.000688859084344943                    -0;7.38678687982623 -5.5450515315287 6.06973710081474;
1526459965221229046; -0.00997624544414959 -0.000688859084344943                    -0; 7.37564537582438 -5.55621975360486  6.01673661021177;
1526459965622377216; -0.00997624544414959 -0.000688859084344943                    -0; 7.37564538664285 -5.53388318230699  5.98973767560123;
1526459966120645383; -0.00997624544414959 -0.000688859084344943                    -0; 7.36450392127158 -5.53946733988152  5.99073742322164;
1526459966620622426; -0.00997624544414959 -0.000688859084344943                    -0; 7.20852333609227 -5.52829892880162  6.07373810370869;
1526459967020594298;  -0.0399991202681164 -0.000265288101432682                    -0; 6.95226984114338 -5.25467578188769  6.17975125272989;
1526459967520679886;  -0.0399991202681164 -0.000265288101432682                    -0; 6.75172380796977 -4.90845887448853  6.24976772580369;
1526459968020539032;  -0.0399991202681164 -0.000265288101432682                    -0; 6.61802650769557 -4.63483588111177  6.29378069419421;
1526459968420627129;  -0.0399991202681164 -0.000265288101432682                    -0; 6.32834868685226 -4.22719343032685  6.43380009085426;
1526459968920635416;  -0.0399991202681164 -0.000265288101432682                    -0; 6.13894392280532 -3.94798627547547   6.5258133612009;
1526459969320685511;  -0.0399991202681164 -0.000265288101432682                    -0; 5.96068064982368 -3.61293776667587  6.63982921395421;
1526459970321298113;  -0.0399991202681164 -0.000265288101432682                    -0; 5.70442707277716 -3.06010790177565  6.80685530406764;
1526459970721387053;  -0.0399991202681164 -0.000265288101432682                    -0; 5.61529543388399 -2.74739610571021  6.94386996784315;
1526459971222710588;  -0.0399991202681164 -0.000265288101432682                    -0; 5.43703204264059 -2.37884290261556  7.07888726014277;
1526459971720528955;-0.00936977446144687  0.00349389847328425                    0; 5.22534411986749 -2.09963590454077  7.21190042040841;
1526459972120668213;-0.00936977446144687  0.00349389847328425                    0; 4.92452435791075 -1.80926062496895  7.39291415474453;
1526459972620639900;-0.00936977446144687  0.00349389847328425                    0; 4.65712898178573 -1.59706332551309  7.57092419674247;
1526459973120701741;-0.00936977446144687  0.00349389847328425                    0; 4.46772389409573 -1.45187572078982  7.68493106662159;
1526459973521152516;-0.00936977446144687  0.00349389847328425                    0; 4.33402617665375 -1.36811363821075  7.76793504605423;
1526459974020673162;-0.00936977446144687  0.00349389847328425                    0; 4.25603584255442 -1.25084675959165  7.84994053732798;
1526459974520544803;-0.00936977446144687  0.00349389847328425                    0;4.10005519278559 -1.1670846915584 7.90194452430236;
1526459974920613787;-0.00936977446144687  0.00349389847328425                    0; 3.94407457819296 -1.09449088268385   7.8939479892194;
1526459975421163124;-0.00936977446144687  0.00349389847328425                    0; 3.75466951252315 -1.01631293648425  7.92195173108067;
1526459975821381463;-0.00936977446144687  0.00349389847328425                    0;  3.58754736929219 -0.960471557740346   7.96395441864752;
1526459976321302235;0.177126787791084 0.594159996168383                 0;  3.50955698201703 -0.921382646047208   8.01595628260742;
1526459976822379565;0.177126787791084 0.594159996168383                 0;  3.42042511216937 -0.871125515787723   8.10195865213686;
1526459977221345130;0.177126787791084 0.594159996168383                 0;  3.35357629638593 -0.809700134287259   8.10996150701517;
1526459977722177650;0.177126787791084 0.594159996168383                 0;  3.33129338983369 -0.781779523638747   8.07996279738588;
1526459978221146453;0.177126787791084 0.594159996168383                 0;  3.32015195213005 -0.759443035491753   8.03896382632617;
1526459978620888526;0.177126787791084 0.594159996168383                 0;  3.33129345226844 -0.714770031136553   7.99296588661562;
1526459979120578096;0.177126787791084 0.594159996168383                 0;  3.34243496228138 -0.664512870741713   7.90596821086362;
1526459979521092260;0.177126787791084 0.594159996168383                 0;   3.3312935332707 -0.603087446451116   7.81097106622142;
1526459980020597478;0.177126787791084 0.594159996168383                 0;  3.32015209980001 -0.524909612689817   7.70197469933066;
1526459980520606929;0.177126787791084 0.594159996168383                 0;  3.36471805107243 -0.424395236203572   7.56297934075328;
1526459980920688383;-0.00688987322061621  0.00724773392198111                    0;  3.39814252136636 -0.351801526038427    7.4379826965387;
1526459981420649331;-0.00688987322061621  0.00724773392198111                    0;   3.4204255408591 -0.301544360611657   7.25898502048162;
1526459981921153447;-0.00688987322061621  0.00724773392198111                    0;  3.43156708332684 -0.262455441925585   7.08698683847269;
1526459982322280059;-0.00688987322061621  0.00724773392198111                    0;  3.44270860029852 -0.228950646640877    6.9229884029679;
1526459982821278979;-0.00688987322061621  0.00724773392198111                    0;  3.47613306398963 -0.201029996966556   6.79198969234164;
1526459983321127791;-0.00688987322061621  0.00724773392198111                    0; 3.50955750763114 -0.19544589420146  6.64698995411203;
1526459983721271345;-0.00688987322061621  0.00724773392198111                    0;  3.54298194026184 -0.184277662177525    6.5449904692041;
1526459984221427263;-0.00688987322061621  0.00724773392198111                    0;   3.5318404899649 -0.178693531587271   6.42999074566026;
1526459984721208822;-0.00688987322061621  0.00724773392198111                    0;  3.54298197103962 -0.167525265184079   6.35199126736517;
1526459985121386333;-0.00688987322061621  0.00724773392198111                    0;  3.55412346969675 -0.145188735795832   6.22499230484989;
1526459985621201272;-0.0206696196618486  0.0217432017659433                   0;  3.57640640847093 -0.134020474520108   6.16299281399547;
1526459986021964149;-0.0206696196618486  0.0217432017659433                   0; 3.57640643380431 -0.15077285817883  6.03299205307278;
1526459986521344132;-0.0206696196618486  0.0217432017659433                   0;   3.5429820941491 -0.156356973857704   5.86499181914032;
1526459987021267884;-0.0206696196618486  0.0217432017659433                   0;  3.49841631736643 -0.161941082967262   5.66699159184796;
1526459987422540363;-0.0206696196618486  0.0217432017659433                   0; 3.48727495640071 -0.15077280242998  5.49099212108607;
1526459987921387636;-0.0206696196618486  0.0217432017659433                   0;  3.45385066371622 -0.122852124786408   5.28899343351765;
1526459988421352129;-0.0206696196618486  0.0217432017659433                   0;  3.42042637194232 -0.100515572247179   5.09399448216276;
1526459988821328968;-0.0206696196618486  0.0217432017659433                   0;   3.42042641238318 -0.0893473118469007    4.98199501061572;
1526459989321218576;-0.0206696196618486  0.0217432017659433                   0;   3.38700199693465 -0.0837631846984515    4.93699529193949;
1526459989721407622;-0.0206696196618486  0.0217432017659433                   0;  3.29787028167923 -0.111683829369406   4.81199404723414;
1526459990220594842;-0.00882947592858927  0.00469471562785891                    0;  3.27558739467068 -0.134020353701829   4.68399303205729;
1526459990720601524;-0.00882947592858927  0.00469471562785891                    0;  3.29787038742777 -0.167525137425833   4.52999149061418;
1526459991120691079;-0.00882947592858927  0.00469471562785891                    0; 3.32015338514435 -0.20661405219324  4.37998967776191;
1526459991620643412;-0.00882947592858927  0.00469471562785891                    0;  3.35357784820387 -0.268039495879785   4.23298682220004;
1526459992120616699;-0.00882947592858927  0.00469471562785891                    0;  3.37586086658014 -0.318296675792789   4.05998449815153;
1526459992520946562;-0.00882947592858927  0.00469471562785891                    0;  3.42042684317657 -0.323880817305341   3.88898423402234;
1526459993021283552;-0.00882947592858927  0.00469471562785891                    0; 3.50955873363752 -0.25687125624846  3.68198730499561;
1526459993521206254;-0.00882947592858927  0.00469471562785891                    0;  3.55412474140855 -0.145188637456005   3.49999245620843;
1526459993921363635;-0.00882947592858927  0.00469471562785891                    0;   3.53184193605952 -0.0111694738808576    3.32499867313615;
1526459994422532979;-0.00882947592858927  0.00469471562785891                    0; 3.48727622790892 0.122849683419117  3.10200489335186;
1526459994921295533;0 0 0; 3.42042753109303 0.262452950489296  2.93201138363807;
1526459995321572352;0 0 0; 3.32015436130041 0.340630775833763   2.8260150522747;
1526459995821247379;0 0 0; 3.23102262737811 0.379719678897004  2.76401690058608;
1526459996222332061;0 0 0; 3.13074944717643 0.407640323247673  2.67001823876569;
1526459996721262295;0 0 0; 3.07504212778052 0.452313346829089  2.60102033099506;
1526459997622920462;0 0 0; 2.90792020491397 0.541659413716023  2.43202452158466;
1526459998121316683;0 0 0; 2.94134470565039 0.547243535866061  2.27002477352074;
1526459998621524451;0 0 0; 3.01933503633017 0.547243518996788  2.15902475335416;
1526459999022425206;0 0 0; 3.14189125397252 0.536075243874148  2.00902418762965;
1526459999521396718;  -0.0199992076953224 -0.000178021232881907                    -0; 3.27558891868989 0.541659337736661  1.87902439598138;
1526460000021232613;  -0.0199992076953224 -0.000178021232881907                    -0; 3.37586218251122 0.547243448747742  1.72802461342264;
1526460000421279683;  -0.0199992076953224 -0.000178021232881907                    -0; 3.39814516156733 0.552827566127558  1.60502486833754;
1526460000922482118;  -0.0199992076953224 -0.000178021232881907                    -0; 3.37586224455565 0.563995807321818   1.5350253952318;
1526460001421231080;  -0.0199992076953224 -0.000178021232881907                    -0; 3.37586226353647 0.530491023235996  1.43902385684802;
1526460001821129110;  -0.0199992076953224 -0.000178021232881907                    -0; 3.35357936368459 0.496986246903834   1.3520223210665;
1526460002321250301;  -0.0199992076953224 -0.000178021232881907                    -0; 3.33129648504499 0.474649719231738  1.23002130806246;
1526460002721299042;  -0.0199992076953224 -0.000178021232881907                    -0; 3.29787211696647 0.457897326702136  1.15602054878067;
1526460003221225322;  -0.0199992076953224 -0.000178021232881907                    -0; 3.27558925460363 0.402056049611968  1.00701799155204;
1526460003721304026;  -0.0199992076953224 -0.000178021232881907                    -0; 3.27558930806936 0.379719531878433 0.880016966422561;
1526460004121249500; -0.0299988115429836 -0.00026703184932286                   -0;  3.2755893530378 0.374135402608502 0.789016708856558;
1526460004622272671; -0.0299988115429836 -0.00026703184932286                   -0; 3.26444800625202 0.429976690544525 0.617019294355327;
1526460005121280029; -0.0299988115429836 -0.00026703184932286                   -0; 3.21988225935893 0.480233853535435 0.484021630421463;
1526460005521368434; -0.0299988115429836 -0.00026703184932286                   -0; 3.17531655669453 0.502570390109843 0.292022681378681;
1526460006021176709; -0.0299988115429836 -0.00026703184932286                   -0; 3.16417524014148 0.524906908050432 0.112023723538146;
1526460006520758239; -0.0299988115429836 -0.00026703184932286                   -0;  3.11960953104494  0.508154548442104 -0.082977024773319;
1526460006921104472; -0.0299988115429836 -0.00026703184932286                   -0;   3.0639023491437  0.463481569870225 -0.256979070910154;
1526460007420536061; -0.0299988115429836 -0.00026703184932286                   -0; 2.99705371726454  0.39647208935766 -0.45398214586166;
1526460007920558484; -0.0299988115429836 -0.00026703184932286                   -0;  2.9079221521845 0.346214993551692 -0.62598443153651;
1526460008320682312; -0.0299988115429836 -0.00026703184932286                   -0;  2.81879060218156  0.357383287318487 -0.807983886557268;
1526460008821630749;  -0.0399984153906448 -0.000356042465763814                    -0;  2.79650783290592  0.385303948472771 -0.995982584754382;
1526460009220692844;  -0.0399984153906448 -0.000356042465763814                    -0; 2.79650793702371 0.413224595863783 -1.12898129433059;
1526460009721123730;  -0.0399984153906448 -0.000356042465763814                    -0; 2.79650809188923  0.47465000084011 -1.31997845653772;
1526460010221335755;  -0.0399984153906448 -0.000356042465763814                    -0; 2.79650821131612 0.491402400599343 -1.48097768230595;
1526460010621444813;  -0.0399984153906448 -0.000356042465763814                    -0; 2.77422535075374  0.47465004656673 -1.58797845864265;
1526460011121434292;  -0.0399984153906448 -0.000356042465763814                    -0; 2.84107421554652 0.452313552224018 -1.74297951018425;
1526460011621276162;  -0.0399984153906448 -0.000356042465763814                    -0;2.90792306700607 0.44114530317227 -1.8719800449383;
1526460012021305894;  -0.0399984153906448 -0.000356042465763814                    -0; 2.93020611484092 0.396472322959009 -2.05798211402902;
1526460012521140206;  -0.0399984153906448 -0.000356042465763814                    -0; 2.89678182184975 0.368551722744507 -2.18598338572356;
1526460012921391159;  -0.0399984153906448 -0.000356042465763814                    -0; 2.84107463409719 0.351799387289228 -2.35098413930705;
1526460013421265124;  -0.0399984153906448 -0.000356042465763814                    -0; 2.78536742195415 0.368551792955343 -2.47598335249285;
1526460013921222192;  -0.0399984153906448 -0.000356042465763814                    -0; 2.76308461073719 0.407640691730872 -2.62698153828721;
1526460014321354896;  -0.0399984153906448 -0.000356042465763814                    -0; 2.72966035230424 0.469066086188086 -2.78197869537179;
1526460014820643428;  -0.0399984153906448 -0.000356042465763814                    -0; 2.69623606709592  0.48023435722778 -2.90797817213069;
1526460015320611602;  -0.0399984153906448 -0.000356042465763814                    -0; 2.67395325501739 0.457897879492541  -3.0649791944155;
1526460015720707202;  -0.0399984153906448 -0.000356042465763814                    -0; 2.65167044991144 0.463482022852591 -3.22497892861925;
1526460016220556467;  -0.0399984153906448 -0.000356042465763814                    -0; 2.65167052394418 0.480234399450526 -3.31897814887304;
1526460016720730117;  -0.0399984153906448 -0.000356042465763814                    -0; 2.68509501875294 0.474650279696943 -3.47197840184892;
1526460017120654532;  -0.0399984153906448 -0.000356042465763814                    -0; 2.74080240506691 0.485818518160207 -3.57997788399637;
1526460017620777317;  -0.0399984153906448 -0.000356042465763814                    -0; 2.77422691674366 0.463482032512827 -3.75097891306743;
1526460018120619156;  -0.0399984153906448 -0.000356042465763814                    -0; 2.79650997934735 0.446729684341124 -3.95797969341293;
1526460018520639392;  -0.0399984153906448 -0.000356042465763814                    -0;  2.7965101005029 0.452313833939829 -4.13097944422896;
1526460019020992227;  -0.0399984153906448 -0.000356042465763814                    -0; 2.79651029721917 0.435561505052656 -4.38998022255949;
1526460019420661436;  -0.0399984153906448 -0.000356042465763814                    -0;  2.7965104762683  0.43556153651881 -4.60398021949465;
1526460019921015801;  -0.0399984153906448 -0.000356042465763814                    -0; 2.77422769199514 0.429977446099765 -4.77198047414282;
1526460020421288314;  -0.0399984153906448 -0.000356042465763814                    -0; 2.78536928336732 0.452313959183796 -4.94797944648097;
1526460020820545567;  -0.0399984153906448 -0.000356042465763814                    -0; 2.78536941410004 0.485818714726189 -5.10297789390683;
1526460021321083948;  -0.0399984153906448 -0.000356042465763814                    -0; 2.78536957472868 0.480234614756809 -5.28497814229812;
1526460021820668614;  -0.0399984153906448 -0.000356042465763814                    -0; 2.77422826752842 0.469066389683857 -5.44797863957229;
1526460022220949464;  -0.0399984153906448 -0.000356042465763814                    -0; 2.74080400641124 0.457898167180488 -5.58197914045091;
1526460022720667049; -0.0297528251100132 -0.00384309744515609                   -0;  2.7519455614282 0.446729930351569 -5.69997964538672;
1526460023220688557; -0.0297528251100132 -0.00384309744515609                   -0;  2.7853700388235 0.418809327879872 -5.83898093830696;
1526460023622279136; -0.0297528251100132 -0.00384309744515609                   -0;    2.75194583311 0.435561726496503 -6.01998015342151;
1526460024121332465; -0.0297528251100132 -0.00384309744515609                   -0; 2.76308749833789 0.457898241268748 -6.24997912687193;
1526460024521385193; -0.0297528251100132 -0.00384309744515609                   -0; 2.80765348877443 0.496987104025625  -6.4149773322392;
1526460025021489597; -0.0297528251100132 -0.00384309744515609                   -0; 2.79651214734004 0.558412458829894 -6.54997449850987;
1526460025521261957; -0.0297528251100132 -0.00384309744515609                   -0; 2.77422931239571 0.580748960088532 -6.65697347015025;
1526460025921252450; -0.0297528251100132 -0.00384309744515609                   -0; 2.72966348044826 0.569580725118561 -6.71397398822494;
1526460026421111333; -0.0297528251100132 -0.00384309744515609                   -0; 2.67395618502117 0.513739522666847 -6.80297656993782;
1526460026920653732; -0.0297528251100132 -0.00384309744515609                   -0; 2.60710742075466 0.441145955494888 -6.87097992011308;
1526460027320669821; -0.0595056502200265 -0.00768619489031219                   -0; 2.64053180797199 0.318295280884372 -7.01998560707538;
1526460027820647966; -0.0595056502200265 -0.00768619489031219                   -0;  2.6962391530303 0.134019272342923 -7.21399412688973;
1526460028320540067; -0.0595056502200265 -0.00768619489031219                   -0;  2.74080497509355 0.0167526950570329  -7.22499953092429;
1526460028720725984; -0.0595056502200265 -0.00768619489031219                   -0;   2.84107811108115 -0.0893456378880589    -7.3130044370266;
1526460029220630655; -0.0595056502200265 -0.00768619489031219                   -0;  2.95249264742517 -0.173107495041074  -7.30300830798183;
1526460029721268253; -0.0595056502200265 -0.00768619489031219                   -0;  3.01934209027799 -0.240116840050899  -8.33701139160809;
