KF_Time;KF_States;KF_Covariance;
1526459923320303712; 0.170057596377643  -1.30031832611062   3.35080659258067                  0                  0                  0   4.76936825677599 -0.796133115716241  -7.62903951012104;  0.0513153662368725   0.0513153662368725   0.0509610814110359 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0126514641800511   0.0126514641800511    0.282388156851034;
1526459923421489385; 0.163396584267708  -1.28088124080764   3.37800677021056                  0                  0                  0   4.76958372845803 -0.797138091072456  -7.62628668129859;  0.0411576075877226   0.0411576075877226   0.0396310933503094 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0127510765758268   0.0127510765758268    0.292382384865272;
1526459923520305311; 0.197318764300281  -1.46350881020403   3.54941866709798                  0                  0                  0   4.76958372845803 -0.797138091072456  -7.62628668129859;  0.0452576176165562   0.0452576176165562    0.043731103379143 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0128510765733006   0.0128510765733006    0.302382384641754;
1526459923620178177; 0.231183174592365  -1.64582536340747   3.72053864817131                  0                  0                  0   4.76958372845803 -0.797138091072456  -7.62628668129859;  0.0493576276113291   0.0493576276113291   0.0478311133739159 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0129510765707744   0.0129510765707744    0.312382384418237;
1526459923720269256; 0.265696298611117   -1.8341463292232   3.88684186459339                  0                  0                  0   4.76958372845803 -0.797138091072456  -7.62628668129859;  0.0534576376496589   0.0534576376496589   0.0519311234122457 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0130510765682482   0.0130510765682482    0.322382384194719;
1526459923820253304; 0.305656601644048  -2.02469705504483     4.042785226007                  0                  0                  0   4.76958372845803 -0.797138091072456  -7.62628668129859;  0.0575576476665599   0.0575576476665599   0.0560311334291467 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.013151076565722    0.013151076565722    0.332382383971202;
1526459923922233697;    0.338928713635268     -2.18606927561999      4.18767404926671 -2.97336889117712e-12 -3.98845069838541e-13                     0      4.76816664044504    -0.790956569404444     -7.68969323611902;  0.0609076894443793   0.0609076894443793   0.0599570125740897 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.013217315352627    0.013217315352627    0.336616099543028;
1526459924020185631; 0.382963195022139  -2.37576695045877   4.34257210174919                  0                  0                  0   4.76816664044504 -0.790956569404444  -7.68969323611902;  0.0650076994587701   0.0650076994587701   0.0640570225884805 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0133173153501008   0.0133173153501008     0.34661609931951;
1526459924120266973; 0.432407657356333  -2.56094500046924   4.50259194051535                  0                  0                  0   4.76816664044504 -0.790956569404444  -7.68969323611902;  0.0691077094951944   0.0691077094951944   0.0681570326249048 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0134173153475746   0.0134173153475746    0.356616099095993;
1526459924220305488;  0.48502677999327  -2.73274193062389    4.6734945635659                  0                  0                  0   4.76816664044504 -0.790956569404444  -7.68969323611902;  0.0732077195230247   0.0732077195230247   0.0722570426527351 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0135173153450484   0.0135173153450484    0.366616098872475;
1526459924320300261;   0.5372726385367  -2.89102482781928   4.84645362896573                  0                  0                  0   4.76816664044504 -0.790956569404444  -7.68969323611902;  0.0773077295420564   0.0773077295420564   0.0763570526717668 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0136173153425222   0.0136173153425222    0.376616098648958;
1526459924422188261;    0.576096525566361     -2.99878657525305      5.00554054551478 -2.97336889117712e-12 -3.98845069838541e-13                     0      4.76596407124226     -0.78266039103664     -7.75679327858556;  0.0801084120131373   0.0801084120131373   0.0801520608226474 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0136820839460284   0.0136820839460284    0.379320564113009;
1526459924520099228;0.629247771753529 -3.14074017314417  5.18351922393383                 0                 0                 0  4.76596407124226 -0.78266039103664 -7.75679327858556;  0.0842084220124379   0.0842084220124379    0.084252070821948 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0137820839435022   0.0137820839435022    0.389320563889492;
1526459924620288742;0.681923395083691 -3.24669823830355  5.36795959816241                 0                 0                 0  4.76596407124226 -0.78266039103664 -7.75679327858556;  0.0883084320698365   0.0883084320698365   0.0883520808793467 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.013882083940976    0.013882083940976    0.399320563665974;
1526459924720309666;0.726703229284569 -3.31059693366223  5.55732352646561                 0                 0                 0  4.76596407124226 -0.78266039103664 -7.75679327858556;  0.0924084420942045   0.0924084420942045   0.0924520909037147 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0139820839384497   0.0139820839384497    0.409320563442457;
1526459924822107739;    0.753715569497978     -3.31276235016697      5.73117203264239 -2.97336889117712e-12 -3.98845069838541e-13                     0       4.7634723001515    -0.773986721486137     -7.82494135676226;  0.0946932753865884   0.0946932753865884   0.0961243526707789 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.014046158549702    0.014046158549702    0.410812842476963;
1526459924920317078; 0.787714873552246    -3.343196395739   5.92046958406811                  0                  0                  0    4.7634723001515 -0.773986721486137  -7.82494135676226;   0.098793285428696    0.098793285428696    0.100224362712886 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0141461585471757   0.0141461585471757    0.420812842253446;
1526459925020260878; 0.809863851927544  -3.34632000659619      6.11219978523                  0                  0                  0    4.7634723001515 -0.773986721486137  -7.82494135676226;   0.102893295437576    0.102893295437576    0.104324372721766 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0142461585446495   0.0142461585446495    0.430812842029928;
1526459925120279442; 0.824472422656778  -3.33410615747926   6.30312152630474                  0                  0                  0    4.7634723001515 -0.773986721486137  -7.82494135676226;    0.10699330546142     0.10699330546142    0.108424382745611 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0143461585421233   0.0143461585421233    0.440812841806411;
1526459925220157348; 0.839060449091641  -3.32190948491685   6.49377477071932                  0                  0                  0    4.7634723001515 -0.773986721486137  -7.82494135676226;   0.111093315457148    0.111093315457148    0.112524392741338 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0144461585395971   0.0144461585395971    0.450812841582893;
1526459925322381026;    0.831066091444736      -3.2423726199976      6.66724452284506 -2.99686401491468e-12 -1.37135075249958e-13                     0      4.76125096337105    -0.766858760522215     -7.89693687268047;   0.112649880339153    0.112649880339153    0.116021924848782 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0145096338148263   0.0145096338148263    0.450743910583021;
1526459925420306052; 0.841719428040498  -3.22261945374994   6.85825804559496                  0                  0                  0   4.76125096337105 -0.766858760522215  -7.89693687268047;   0.116749890357905    0.116749890357905    0.120121934867534 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0146096338123001   0.0146096338123001    0.460743910359503;
1526459925520289533; 0.855652565903519  -3.20485704635642   7.04924491516835                  0                  0                  0   4.76125096337105 -0.766858760522215  -7.89693687268047;    0.12084990037474     0.12084990037474    0.124221944884369 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0147096338097739   0.0147096338097739    0.470743910135986;
1526459925620310808;    0.873624147517   -3.1876702854959   7.24033229248248                  0                  0                  0   4.76125096337105 -0.766858760522215  -7.89693687268047;    0.12494991039916     0.12494991039916    0.128321954908789 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0148096338072477   0.0148096338072477    0.480743909912468;
1526459925722237790;    0.874056469349486     -3.12241013235925      7.41189613430763 -2.99686401491468e-12 -1.37135075249958e-13                     0      4.75936605644621    -0.761684080546068     -7.97165734208391;   0.125876300583109    0.125876300583109    0.131668194962578 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0148728928527709   0.0148728928527709    0.479446752563147;
1526459925820307605;  0.89512957326611  -3.10655495755148   7.60853337287319                  0                  0                  0   4.75936605644621 -0.761684080546068  -7.97165734208391;   0.129976310621579    0.129976310621579    0.135768205001048 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0149728928502447   0.0149728928502447     0.48944675233963;
1526459925920261880; 0.919705516914153  -3.09197720546326   7.80624311819031                  0                  0                  0   4.75936605644621 -0.761684080546068  -7.97165734208391;   0.134076320632597    0.134076320632597    0.139868215012067 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0150728928477185   0.0150728928477185    0.499446752116113;
1526459926020305739; 0.945902310188581  -3.07909627807615   8.00321448642721                  0                  0                  0   4.75936605644621 -0.761684080546068  -7.97165734208391;   0.138176330661373    0.138176330661373    0.143968225040842 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0151728928451922   0.0151728928451922    0.509446751892595;
1526459926120307262; 0.970994795005461  -3.06866395169362   8.19595302047701                  0                  0                  0   4.75936605644621 -0.761684080546068  -7.97165734208391;     0.1422763406818      0.1422763406818    0.148068235061269 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.015272892842666    0.015272892842666    0.519446751669078;
1526459926222263506;    0.979964771743673     -3.03585999877359      8.36764878828119 -2.99686401491468e-12 -1.37135075249958e-13                     0      4.75782341033597     -0.75953940771164     -8.04809201452938;   0.142317343189225    0.142317343189225    0.151199941272723 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0153356224010884   0.0153356224010884    0.516447131391157;
1526459926320298641;0.999621213207725 -3.02390453322596  8.56162503479552                 0                 0                 0  4.75782341033597 -0.75953940771164 -8.04809201452938;   0.146417353226361    0.146417353226361    0.155299951309859 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0154356223985622   0.0154356223985622     0.52644713116764;
1526459926420084017; 1.01921915556124 -3.01198464808109  8.75502399279268                 0                 0                 0  4.75782341033597 -0.75953940771164 -8.04809201452938;   0.150517363203964    0.150517363203964    0.159399961287462 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.015535622396036    0.015535622396036    0.536447130944122;
1526459926520304065; 1.03325175685566 -2.99624506743318  8.94915822583464                 0                 0                 0  4.75782341033597 -0.75953940771164 -8.04809201452938;   0.154617373267704    0.154617373267704    0.163499971351202 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0156356223935098   0.0156356223935098    0.546447130720605;
1526459926620514284; 1.04262377468662 -2.97640176451422  9.14096028556295                 0                 0                 0  4.75782341033597 -0.75953940771164 -8.04809201452938;   0.158717383329805    0.158717383329805    0.167599981413303 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0157356223909836   0.0157356223909836    0.556447130497087;
1526459926722296932;     1.04073039627428      -2.9688739092247      9.30871417032077 -2.99686401491468e-12 -1.37135075249958e-13                     0      4.75685057737326    -0.760598665287794     -8.12893836915504;    0.15782473275065     0.15782473275065    0.170503633193324 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0157980718522049   0.0157980718522049    0.551752426662467;
1526459926820300204;  1.04570464713735  -2.94503547487694   9.47960122822591                  0                  0                  0   4.75685057737326 -0.760598665287794  -8.12893836915504;   0.161924742788449    0.161924742788449    0.174603643231124 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0158980718496786   0.0158980718496786     0.56175242643895;
1526459926920309799;   1.0502532602264  -2.92212392765361   9.64488212635534                  0                  0                  0   4.75685057737326 -0.760598665287794  -8.12893836915504;   0.166024752810504    0.166024752810504    0.178703653253179 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0159980718471524   0.0159980718471524    0.571752426215432;
1526459927020171406;  1.05479515430054  -2.89924622437885   9.80991887867657                  0                  0                  0   4.75685057737326 -0.760598665287794  -8.12893836915504;   0.170124762803032    0.170124762803032    0.182803663245707 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0160980718446262   0.0160980718446262    0.581752425991915;
1526459927122267324;     1.05542853218274     -2.92937095857373        9.948629605279 -2.99686401491468e-12 -1.37135075249958e-13                     0      4.75658341087536    -0.763964739726728     -8.20289386330729;   0.168539949432987    0.168539949432987    0.185536425883626 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0161609778509085   0.0161609778509085    0.575937374203861;
1526459927220248944;  1.05882080383425  -2.93106295002468   10.1106973401669                  0                  0                  0   4.75658341087536 -0.763964739726728  -8.20289386330729;   0.172639959428827    0.172639959428827    0.189636435879466 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0162609778483823   0.0162609778483823    0.585937373980344;
1526459927320292042;  1.06173661775749   -2.9483085674331   10.2734127033798                  0                  0                  0   4.75658341087536 -0.763964739726728  -8.20289386330729;   0.176739969457668    0.176739969457668    0.193736445908307 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0163609778458561   0.0163609778458561    0.595937373756827;
1526459927420266219;  1.06485742951728   -2.9810271323493   10.4367118306677                  0                  0                  0   4.75658341087536 -0.763964739726728  -8.20289386330729;   0.180839979472603    0.180839979472603    0.197836455923242 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0164609778433299   0.0164609778433299    0.605937373533309;
1526459927520306637;  1.07024471258182  -3.02553130231587   10.5994485244887                  0                  0                  0   4.75658341087536 -0.763964739726728  -8.20289386330729;   0.184939989500762    0.184939989500762    0.201936465951401 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0165609778408037   0.0165609778408037    0.615937373309792;
1526459927622186331;     1.07544101348702     -3.11477815477727      10.7410652132031 -2.99686401491468e-12 -1.37135075249958e-13                     0      4.75656947792684    -0.767303853870829     -8.27203674936563;   0.182384469277932    0.182384469277932    0.204427673396349 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0166239663235025   0.0166239663235025    0.608488272298592;
1526459927721402427;  1.11878690209835  -3.76670469637936   10.7326520819178                  0                  0                  0   4.75598958183778 -0.756823930839097  -8.24907713417808;   0.107685235217531    0.107685235217531   0.0842701778270531 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0166997854912268   0.0166997854912268    0.616209675175811;
1526459927820298457;  1.13397382153928  -3.82797381786314   10.8944771037471                  0                  0                  0   4.75598958183778 -0.756823930839097  -8.24907713417808;   0.111785245239189    0.111785245239189   0.0883701878487105 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0167997854887006   0.0167997854887006    0.626209674952294;
1526459927920236122;  1.15571436391704  -3.89340646597201   11.0520741916075                  0                  0                  0   4.75598958183778 -0.756823930839097  -8.24907713417808;   0.115885255246717    0.115885255246717   0.0924701978562385 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0168997854861744   0.0168997854861744    0.636209674728776;
1526459928021318779;  1.22271171313968  -4.33509550317996   11.1152382707718                  0                  0                  0   4.75527836384241 -0.750909402674219  -8.23790166932511;  0.0819447410425711   0.0819447410425711   0.0573847641250563 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0169903827933614   0.0169903827933614    0.645662493354544;
1526459928122283428;     1.24176773813414     -4.39972242111957      11.2671248991071 -2.99686401491468e-12 -1.37135075249958e-13                     0      4.75477898012747    -0.750762552608182     -8.30512116132163;  0.0846399266245496   0.0846399266245496   0.0613405964369687 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0170415508178748   0.0170415508178748    0.635376530151476;
1526459928220274693;  1.26746739611719  -4.45910124842357   11.4293548472787                  0                  0                  0   4.75477898012747 -0.750762552608182  -8.30512116132163;   0.088739936665552    0.088739936665552   0.0654406064779712 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0171415508153486   0.0171415508153486    0.645376529927959;
1526459928320357325;  1.29255073275166  -4.49869313915525   11.5962484159627                  0                  0                  0   4.75477898012747 -0.750762552608182  -8.30512116132163;  0.0928399467021091   0.0928399467021091   0.0695406165145283 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0172415508128224   0.0172415508128224    0.655376529704441;
1526459928421378177;  1.32801988967426  -4.77147898062886   11.6559338539355                  0                  0                  0   4.75461213008748 -0.747032174927907  -8.29279589062067;  0.0708439483725836   0.0708439483725836   0.0484249105418462 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0173348771404367   0.0173348771404367    0.665041267649444;
1526459928522333691;     1.34644951065928     -4.78410175473813      11.8099491532865 -2.99686401491468e-12 -1.37135075249958e-13                     0      4.75401264142657    -0.745792141807773     -8.34828058623884;  0.0738763611771432   0.0738763611771432   0.0524188231285821 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0173828003211655   0.0173828003211655    0.653461686602312;
1526459928620282001;  1.36584919221043  -4.78844750951889   11.9403736993947                  0                  0                  0   4.75401264142657 -0.745792141807773  -8.34828058623884;  0.0779763711856727   0.0779763711856727   0.0565188331371116 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0174828003186393   0.0174828003186393    0.663461686378795;
1526459928720187942;  1.38274448312219  -4.77975640007555   12.0478239661786                  0                  0                  0   4.75401264142657 -0.745792141807773  -8.34828058623884;  0.0820763811866494   0.0820763811866494   0.0606188431380883 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0175828003161131   0.0175828003161131    0.673461686155277;
1526459928820652166;   1.4311255467671  -4.99036509836438   12.0758354876945                  0                  0                  0    4.7535127842714 -0.742308972392292  -8.33955994708123;  0.0651828110300528   0.0651828110300528   0.0444000130509424 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0176775045201205   0.0176775045201205    0.683217359703322;
1526459928920212334;  1.44003552550023  -4.97301189276406   12.1411026543383                  0                  0                  0    4.7535127842714 -0.742308972392292  -8.33955994708123;  0.0692828210579556   0.0692828210579556   0.0485000230788452 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0177775045175943   0.0177775045175943    0.693217359479805;
1526459929020210812;  1.44918634365408  -4.95059586876641   12.1719167250355                  0                  0                  0    4.7535127842714 -0.742308972392292  -8.33955994708123;  0.0733828310777306   0.0733828310777306   0.0526000330986202 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.017877504515068    0.017877504515068    0.703217359256287;
1526459929120211783;  1.46281338175881  -4.92787448950943   12.1813989415689                  0                  0                  0    4.7535127842714 -0.742308972392292  -8.33955994708123;  0.0774828410980209   0.0774828410980209   0.0567000431189105 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0179775045125418   0.0179775045125418     0.71321735903277;
1526459929220189038;  1.46817050038409  -4.90051439972006   12.1805582565792                  0                  0                  0    4.7535127842714 -0.742308972392292  -8.33955994708123;  0.0815828511136354   0.0815828511136354    0.060800053134525 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0180775045100156   0.0180775045100156    0.723217358809252;
1526459929320198331;  1.46817621076869  -4.87218753646223   12.1776777102858                  0                  0                  0    4.7535127842714 -0.742308972392292  -8.33955994708123;  0.0856828611356082   0.0856828611356082   0.0649000631564978 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0181775045074894   0.0181775045074894    0.733217358585735;
