KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1525871343438167826;-0.00981793321911216 -0.00189952291511685                   -0;-16966.0009932954  9889.97156553151  54.6922336740538;
1525871343857302920;-0.00981793321911216 -0.00189952291511685                   -0;-16967.1628098525  9889.04560437256  54.6756945033667;
1525871344322496907;-0.00981793321911216 -0.00189952291511685                   -0;-16968.1069529697   9888.2070504782  54.6591580951296;
1525871344785067812;-0.00981793321911216 -0.00189952291511685                   -0;-16968.8782608215  9887.53473374348  54.6591407187407;
1525871345247680918;-0.00981793321911216 -0.00189952291511685                   -0;-16969.3442681734    9887.136269926    54.67051190034;
1525871345721340910;-0.00981793321911216 -0.00189952291511685                   -0;-16969.4885871503  9886.97843197905  54.7040655891644;
1525871346183687941;-0.00981793321911216 -0.00189952291511685                   -0;-16969.5331444277  9886.91699752305  54.7130832138546;
1525871346649421946;-0.00981793321911216 -0.00189952291511685                   -0;-16969.5538485112  9886.84030049756  54.7200531376147;
1525871347115455882; -0.0196358664382243 -0.00379904583023369                   -0;-16969.5952700889  9886.79958750162  54.7288275597002;
1525871347577062861; -0.0196358664382243 -0.00379904583023369                   -0;-16969.6445357977  9886.81638856395  54.7401231457485;
1525871348039906994; -0.0196358664382243 -0.00379904583023369                   -0;-16969.6556898688   9886.8355275961  54.7693237925696;
1525871348503114954; -0.0196358664382243 -0.00379904583023369                   -0;-16969.6282858005  9886.85486955281  54.7765558407873;
1525871348967213885; -0.0196358664382243 -0.00379904583023369                   -0;-16969.566507681 9886.87206519959  54.782112689239;
1525871349437692896; -0.0196358664382243 -0.00379904583023369                   -0;-16969.4747099121  9886.93269029049  54.7551162869131;
1525871349894897000; -0.0196358664382243 -0.00379904583023369                   -0;-16969.3745544306  9886.99736102351  54.7430606928001;
1525871350357846991; -0.0196358664382243 -0.00379904583023369                   -0;-16969.2767741079  9887.05616216686  54.7569540366002;
1525871350821019904; -0.0196358664382243 -0.00379904583023369                   -0;-16969.198743783 9887.11194931866 54.7919275418225;
1525871351281052843; -0.0196358664382243 -0.00379904583023369                   -0;-16969.2078919318   9887.1027457902  54.8063865742379;
1525871351749983803;-0.00981793321911216 -0.00189952291511685                   -0;-16969.2484784943  9887.06465507942  54.8175896184812;
1525871352215192810;-0.00981793321911216 -0.00189952291511685                   -0;-16969.2767360329  9887.01695222178   54.822904897318;
1525871352680714861;-0.00981793321911216 -0.00189952291511685                   -0;-16969.276704162 9887.02251768986     54.834905127;
1525871353136918799;-0.00981793321911216 -0.00189952291511685                   -0;-16969.2878453887  9887.03264860684  54.8618795523535;
1525871353601641909;-0.00981793321911216 -0.00189952291511685                   -0;-16969.3178126707  9887.02413513069  54.8501408468401;
1525871354068887965;-0.00981793321911216 -0.00189952291511685                   -0;-16969.3324521593  9886.99224204057   54.858902020394;
1525871354534406916;-0.00981793321911216 -0.00189952291511685                   -0;-16969.3436048693  9886.95531976113  54.8559124445257;
1525871354992090956;-0.00981793321911216 -0.00189952291511685                   -0;-16969.3324596925  9886.91010518079  54.8529312164692;
1525871355472735897;-0.00981793321911216 -0.00189952291511685                   -0;-16969.3101796191  9886.87713706149  54.8519296556358;
1525871355923755900;-0.00981793321911216 -0.00189952291511685                   -0;-16969.2784440645  9886.87711491727  54.8453964435475;
1525871356381804959; -0.0294537996573365 -0.00569856874535054                   -0;-16969.2355270022  9886.89943568275  54.8458104477377;
1525871356847868935; -0.0294537996573365 -0.00569856874535054                   -0;-16969.1987068747  9886.90769323042  54.8666451930094;
1525871357314865843; -0.0294537996573365 -0.00569856874535054                   -0;-16969.1875690651  9886.94273274597  54.8609720996355;
1525871357777720944; -0.0294537996573365 -0.00569856874535054                   -0;-16969.1763927489  9886.98314465048  54.8777710799157;
1525871358242690817; -0.0294537996573365 -0.00569856874535054                   -0;-16969.1678044087  9887.02390579589  54.9007731542624;
1525871358714707867; -0.0294537996573365 -0.00569856874535054                   -0;-16969.1726663521  9887.07805860207  54.8954343836858;
1525871359165597931; -0.0294537996573365 -0.00569856874535054                   -0;-16969.1875091986   9887.1206530666  54.8905025365375;
1525871359629638926; -0.0294537996573365 -0.00569856874535054                   -0;-16969.1906277074   9887.1282764532  54.9065640081117;
1525871360094770924; -0.0294537996573365 -0.00569856874535054                   -0;-16969.1874933247  9887.13383295859  54.8027192451131;
1525871360562455908; -0.0294537996573365 -0.00569856874535054                   -0;-16968.5969363756  9887.77406957673  54.5462147935687;
1525871361027552859; -0.0196358664382243 -0.00379904583023369                   -0;-16967.159723352 9889.19431927391 54.2608054625696;
1525871361493626849; -0.0196358664382243 -0.00379904583023369                   -0;-16964.6973929143  9891.33860213855   54.069935006172;
1525871361959110991; -0.0196358664382243 -0.00379904583023369                   -0;-16961.5898914184  9894.00262455078  53.8756129543544;
1525871362437685982; -0.0196358664382243 -0.00379904583023369                   -0;-16958.4193634032  9896.53294570628  53.6688204288048;
1525871362887233988; -0.0196358664382243 -0.00379904583023369                   -0;-16955.692254287 9898.53491209424 53.4480570070546;
1525871363351122872; -0.0196358664382243 -0.00379904583023369                   -0;-16953.1428404231  9900.37166803443  53.1904189840598;
1525871363810701863; -0.0196358664382243 -0.00379904583023369                   -0;-16950.6818746875  9902.15310320059  52.9060378400291;
1525871364276022927; -0.0196358664382243 -0.00379904583023369                   -0;-16948.2978890073  9903.89412045383  52.6182813019814;
1525871364743217961; -0.0196358664382243 -0.00379904583023369                   -0;-16945.7738944917    9905.746204556  52.3373532666528;
1525871365199565903; -0.0196358664382243 -0.00379904583023369                   -0;-16943.5466703046   9907.3910771767  52.0887227773164;
1525871365665185944; -0.0294537996573365 -0.00569856874535054                   -0;-16941.2474043994  9909.16518264376  51.8003222376992;
1525871366127522961; -0.0294537996573365 -0.00569856874535054                   -0;-16939.1834597688  9910.78261749557  51.5489728533268;
1525871366591262833; -0.0294537996573365 -0.00569856874535054                   -0;-16936.771122057 9912.61021200518 51.2167830691706;
1525871367054099814; -0.0294537996573365 -0.00569856874535054                   -0;-16934.5405372598  9914.21653254895   50.938996049159;
1525871367519315974; -0.0294537996573365 -0.00569856874535054                   -0;-16932.3854918886  9915.78247751883  50.6482134072776;
1525871367983091847; -0.0294537996573365 -0.00569856874535054                   -0;-16930.3148926629  9917.34954952816  50.3971391426806;
1525871368472426907; -0.0294537996573365 -0.00569856874535054                   -0;-16928.0508894801   9919.2154233663  50.0504383067328;
1525871368909137980; -0.0294537996573365 -0.00569856874535054                   -0;-16926.3479247562  9920.66698987262  49.8117923252657;
1525871369377476946; -0.0294537996573365 -0.00569856874535054                   -0;-16924.4640138435  9922.13346430423  49.5621407399949;
1525871369844795958; -0.0294537996573365 -0.00569856874535054                   -0;-16922.8564629649   9923.2931783792  49.2946363058063;
1525871370309039847;-0.0589075993146729 -0.0113971374907011                  -0;-16922.2739764434  9923.59229201008  49.0202917143424;
1525871370765498892;-0.0589075993146729 -0.0113971374907011                  -0;-16922.6069395031  9923.16911137076  48.7787611623144;
1525871371227854029;-0.0589075993146729 -0.0113971374907011                  -0;-16923.7740899659  9921.97696782268  48.5388567602113;
1525871371690902964;-0.0589075993146729 -0.0113971374907011                  -0;-16925.2198779071  9920.44713461371  48.2817492623662;
1525871372155239836;-0.0589075993146729 -0.0113971374907011                  -0;-16926.3077780594  9919.48219940299  47.9611357262947;
1525871372620997921;-0.0589075993146729 -0.0113971374907011                  -0;-16926.5295819844  9919.68516277521  47.7636975699552;
1525871373089422003;-0.0589075993146729 -0.0113971374907011                  -0;-16926.2686246756  9920.37139167626  47.5225884172633;
1525871373556901947;-0.0589075993146729 -0.0113971374907011                  -0;-16926.0921714548  9920.64695455508  47.3892426817465;
1525871374010772959;-0.0589075993146729 -0.0113971374907011                  -0;-16926.2808416734  9920.44724835258  47.2406710211662;
1525871374477197901;-0.0589075993146729 -0.0113971374907011                  -0;-16926.991447519 9919.78478965166  47.069926991443;
1525871374949113861; -0.0392717328764486 -0.00759809166046738                   -0;-16927.8457221396  9918.99848485331  46.9632472780404;
1525871375438447968; -0.0392717328764486 -0.00759809166046738                   -0;-16928.4318271782  9918.60749531962  46.8699730300277;
1525871375868016974; -0.0392717328764486 -0.00759809166046738                   -0;-16928.4653340614  9918.74547081403  46.7483820367229;
1525871376337955967; -0.0392717328764486 -0.00759809166046738                   -0;-16927.9738308071  9919.20709689386  46.5692697964896;
1525871376800006882; -0.0392717328764486 -0.00759809166046738                   -0;-16927.3974819754  9919.54788050758  46.4025208739076;
1525871377259472863; -0.0392717328764486 -0.00759809166046738                   -0;-16927.0058364076   9919.5961185202  46.2450265164534;
1525871377731064812; -0.0392717328764486 -0.00759809166046738                   -0;-16926.8944001067   9919.4378414283  46.0402397917426;
1525871378195952908; -0.0392717328764486 -0.00759809166046738                   -0;-16927.0427256123  9919.18602143841  45.8157308281716;
1525871378653006808; -0.0392717328764486 -0.00759809166046738                   -0;-16927.3251307285  9919.00478664035  45.6136996186742;
1525871380044801012;-0.0589075993146729 -0.0113971374907011                  -0; -16927.69291723 9918.97119270591 44.9782401675529;
1525871380512676970;-0.0589075993146729 -0.0113971374907011                  -0;-16927.7076187136   9919.0722925624  44.7571705628334;
1525871380979477898;-0.0589075993146729 -0.0113971374907011                  -0;-16927.6841539773  9919.12582438768  44.5280057107011;
1525871381472791926;-0.0589075993146729 -0.0113971374907011                  -0;-16927.6288127926  9919.13338692235  44.2801492640338;
1525871382361498848;-0.0589075993146729 -0.0113971374907011                  -0;-16927.518287104 9919.07692642997 43.8041860332823;
1525871382836366908;-0.0589075993146729 -0.0113971374907011                  -0;-16927.4848983086   9919.0901497607  43.5163114239786;
1525871383297339932;-0.0589075993146729 -0.0113971374907011                  -0;-16927.4231496044   9919.1313867887  43.2399177008283;
1525871383762699858;-0.0589075993146729 -0.0113971374907011                  -0;-16927.3734660355  9919.24752872517  42.9720446156598;
1525871384217609898;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3623142845   9919.4547619726  42.6962217767448;
1525871384682505862;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3586655692  9919.64837241939  42.4214000868506;
1525871385154910818;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3623711572  9919.74741627766  42.1161850678509;
1525871385615080849;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3512565555  9919.70049619697  41.8281408134532;
1525871386074733035;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3400815333  9919.55024591026  41.5548380074279;
1525871386546125904;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3735378374  9919.38223379071  41.2731348607474;
1525871387004325882;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3988053137  9919.30153134803  41.0936706232869;
1525871387473439948;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3775909953  9919.28916739193  40.9019388619909;
1525871387928636805;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3178091749  9919.33766365979  40.6562721834842;
1525871388396628872;-0.00981793321911216 -0.00189952291511685                   -0;-16927.2873904796  9919.42653675794  40.4157115853832;
1525871388857450978;-0.127633131848458 -0.024693797896519                 -0;-16927.3066671834  9919.50170914901  40.1847274999973;
1525871389321497933;-0.127633131848458 -0.024693797896519                 -0;-16927.3253011644  9919.56108534894   39.971459268495;
1525871389788304821;-0.127633131848458 -0.024693797896519                 -0;-16927.3352624773  9919.58580291006  39.7417229537105;
1525871390252867953;-0.127633131848458 -0.024693797896519                 -0;-16927.3177403205  9919.54632477278  39.4928991382749;
1525871390720422999;-0.127633131848458 -0.024693797896519                 -0;-16927.2731302581  9919.41834224517  39.2617606978783;
1525871391650616900;-0.127633131848458 -0.024693797896519                 -0;-16927.1727615111  9919.24833655478  38.9154575813884;
1525871392115302817;-0.127633131848458 -0.024693797896519                 -0;-16927.1009160922   9919.2123254673   38.697676356981;
1525871392569340960;-0.127633131848458 -0.024693797896519                 -0;-16927.0613317576  9919.21485732022  38.4854645906548;
1525871393040812985;-0.127633131848458 -0.024693797896519                 -0;-16927.0889517952  9919.28994237063  38.2994614690724;
1525871393507615820;-0.00981793321911216 -0.00189952291511685                   -0;-16927.1443675214  9919.43134773107  38.1191111904482;
1525871393963354842;-0.00981793321911216 -0.00189952291511685                   -0;-16927.2057919564  9919.58299671451  37.9402903516739;
1525871394437411801;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3286146305  9919.67838187304  37.7354912584468;
1525871394887992875;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3508821448  9919.70770271864  37.5364533506663;
1525871395354781882;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3286190346  9919.64299680607  37.3334513596055;
1525871395822379843;-0.00981793321911216 -0.00189952291511685                   -0;-16927.2693115818  9919.58180989797  37.1511219281956;
1525871396291706816;-0.00981793321911216 -0.00189952291511685                   -0;-16927.1949659634  9919.50969733484  37.0061761284869;
1525871396746459977;-0.00981793321911216 -0.00189952291511685                   -0;-16927.1504162135  9919.45503435338  36.8912332306485;
1525871397215549961;-0.00981793321911216 -0.00189952291511685                   -0;-16927.150428675 9919.38961146439 36.7772767715178;
1525871397682958857;-0.00981793321911216 -0.00189952291511685                   -0;-16927.1615339604  9919.34902491789  36.6855740745641;
1525871398138716952;-0.00981793321911216 -0.00189952291511685                   -0;-16927.1726471884  9919.39371577278   36.578265157621;
1525871398607215897;-0.00981793321911216 -0.00189952291511685                   -0;-16927.2250585311  9919.46138763569  36.4810433919483;
1525871399062836901;-0.00981793321911216 -0.00189952291511685                   -0;-16927.2839101027  9919.54963095615  36.3919210818958;
1525871399530813948;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3251609883  9919.61304090896  36.3128667902029;
1525871399998479859;-0.00981793321911216 -0.00189952291511685                   -0;-16927.3393684527  9919.59510095655  36.2263877042296;
1525871400474591032;-0.00981793321911216 -0.00189952291511685                   -0;-16927.4221510824   9919.4870361483  36.0799085598728;
1525871400922400013;-0.00981793321911216 -0.00189952291511685                   -0;-16927.4731093017  9919.40319153293  35.9882663385943;
1525871401390352026;-0.00981793321911216 -0.00189952291511685                   -0;-16927.6179358037  9919.32666597393  35.9432056990245;
1525871401846478955;-0.00981793321911216 -0.00189952291511685                   -0;-16927.6735039075  9919.29867183312  35.8822771467422;
1525871402315113799;-0.00981793321911216 -0.00189952291511685                   -0;-16927.7737739726  9919.22590387846  35.8008156971955;
1525871402782907025; 0.563875033070681 -0.524351930557654                  0;-16927.8407686946  9919.16992444921  35.6697365826221;
1525871403238979832; 0.563875033070681 -0.524351930557654                  0;-16927.8824585129  9919.18681294789  35.5516836085517;
1525871403707261816; 0.563875033070681 -0.524351930557654                  0;-16927.9942332436  9919.12385980491  35.4617544795783;
1525871404174733893; 0.563875033070681 -0.524351930557654                  0;-16928.0402790648  9919.08255840686  35.3273338982817;
1525871404630754963; 0.563875033070681 -0.524351930557654                  0;-16928.1432433848  9919.11378849082  35.1563390419924;
1525871405098596827; 0.563875033070681 -0.524351930557654                  0;-16928.2117628389  9919.10696441277  34.9737376942212;
1525871405566190020; 0.563875033070681 -0.524351930557654                  0;-16928.310226259 9919.10478658459 34.7776716596145;
1525871406022528902; 0.563875033070681 -0.524351930557654                  0;-16928.4288780583  9919.13470511433  34.5803941547638;
1525871406491170899; 0.563875033070681 -0.524351930557654                  0;-16928.487557146 9919.17737660432 34.3637489656212;
1525871406958889023; 0.563875033070681 -0.524351930557654                  0;-16928.4764412485  9919.22243546748  34.0969578934228;
1525871407437971846;-0.00249197002009042 -0.00968452814642874                   -0;-16928.4654804291  9919.26484042127   33.937299358046;
1525871407883050934;-0.00249197002009042 -0.00968452814642874                   -0;-16928.5283366705  9919.25007297154  33.8512484477696;
1525871408354496972;-0.00249197002009042 -0.00968452814642874                   -0;-16928.5994068368  9919.24268963279  33.8032238381975;
1525871408806355969;-0.00249197002009042 -0.00968452814642874                   -0;-16928.666346054  9919.2929785283 33.7681548753196;
1525871409274109856;-0.00249197002009042 -0.00968452814642874                   -0;-16928.6967576191  9919.28744767953  32.7326145814195;
1525871409742151991;-0.00249197002009042 -0.00968452814642874                   -0;-16928.6999138056  9919.28745721419  32.8437551452089;
1525871410198197857;-0.00249197002009042 -0.00968452814642874                   -0;-16928.7667688644  9919.27632692499  32.9239527085583;
1525871410666001812;-0.00249197002009042 -0.00968452814642874                   -0;-16928.7778886641  9919.28193708245  33.0210896873341;
1525871411134008900;-0.00249197002009042 -0.00968452814642874                   -0;-16928.8113952936  9919.26906058112  33.0442244405976;
1525871411596615807;-0.00249197002009042 -0.00968452814642874                   -0;-16928.820058183 9919.27648089418 33.0460884386169;
1525871412055732027;-0.00249197002009042 -0.00968452814642874                   -0;-16928.833825018 9919.28210535333 33.0819294806533;
1525871412521945015;-0.00249197002009042 -0.00968452814642874                   -0;-16928.8783902208  9919.27658067667  33.1175588349424;
1525871412990067974;-0.00249197002009042 -0.00968452814642874                   -0;-16928.9308299683  9919.27497054901  33.1361984820005;
1525871413473912016;-0.00249197002009042 -0.00968452814642874                   -0;-16928.9351529173  9919.26599954534  33.1623096985231;
1525871413914161936;-0.00249197002009042 -0.00968452814642874                   -0;-16928.9452954485  9919.25433261283  33.1642272355411;
1525871414382025019;-0.00249197002009042 -0.00968452814642874                   -0;-16928.9376194166  9919.24878751631  33.1682566419954;
1525871414838460938;-0.00249197002009042 -0.00968452814642874                   -0;-16928.9452785145  9919.24882834711  33.2130097927156;
1525871415306562916;-0.00249197002009042 -0.00968452814642874                   -0;-16928.9563977382  9919.27124161637  33.2384057920181;
1525871415774032847;-0.00249197002009042 -0.00968452814642874                   -0;-16928.9396949734  9919.25593661514  33.2704642934737;
