KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1525872877170127036;-0.0647405820304786 -0.0625192533413098                  -0;-16938.5260667744  9918.52397509122  48.9675694268362;
1525872877638458134;-0.0647405820304786 -0.0625192533413098                  -0;-16938.5376907358   9918.4548159393  48.7359500783259;
1525872878102885129;-0.0647405820304786 -0.0625192533413098                  -0;-16938.517651272 9918.42976456019 48.5141458582257;
1525872878561379077;-0.0647405820304786 -0.0625192533413098                  -0;-16938.5101546254  9918.46824157277  48.2999561115321;
1525872879029415967;-0.0647405820304786 -0.0625192533413098                  -0;-16938.4875491191  9918.59087450668  48.0528879717667;
1525872879517583014;-0.0647405820304786 -0.0625192533413098                  -0;-16938.4986625378  9918.79294359288    47.81316825222;
1525872880420368077;-0.0647405820304786 -0.0625192533413098                  -0;-16938.4207189701  9919.00527212789  47.2878679680962;
1525872880887807013;-0.0647405820304786 -0.0625192533413098                  -0;-16938.3873114687   9918.9555901704  47.0458105450871;
1525872881342421176;-0.0647405820304786 -0.0625192533413098                  -0;-16938.3970186831  9918.83079418081  46.8384956212803;
1525872881808441044;-0.0647405820304786 -0.0625192533413098                  -0;-16938.431793021  9918.7449853761 46.6250341155273;
1525872882274030091;-0.0647405820304786 -0.0625192533413098                  -0;-16938.4317410004  9918.74401185051  46.4033605010036;
1525872882739187123;-0.0863207760406381 -0.0833590044550797                  -0;-16938.3993661344  9918.80229576727  46.1718806502058;
1525872883202205063;-0.0863207760406381 -0.0833590044550797                  -0;-16938.3244800078  9918.86382260297  45.9054689047962;
1525872883667204024;-0.0863207760406381 -0.0833590044550797                  -0;-16938.2146763692  9918.86692001176  45.6578043527088;
1525872884132166030;-0.0863207760406381 -0.0833590044550797                  -0;-16938.1095615029   9918.8162113155  45.4217631559095;
1525872884589337947;-0.0863207760406381 -0.0833590044550797                  -0;-16938.0974951789  9918.75444222459  45.1732595395293;
1525872885052801015;-0.0863207760406381 -0.0833590044550797                  -0;-16938.108667947 9918.74335207781 44.9213184060481;
1525872885517513158;-0.0863207760406381 -0.0833590044550797                  -0;-16938.1420892524  9918.74861120734  44.6881112911242;
1525872886483636023;-0.0863207760406381 -0.0833590044550797                  -0;-16937.9634318092  9918.70997483471  44.2043313557715;
1525872886917142989;-0.0863207760406381 -0.0833590044550797                  -0;-16937.9527116816   9918.6933098486  43.9409768892492;
1525872887382053019;-0.0503537860237056 -0.0486260859321298                  -0;-16937.9972930173  9918.68221041275  43.6966242569121;
1525872887839042069;-0.0503537860237056 -0.0486260859321298                  -0;-16938.1146506148  9918.68784017171  43.4419387185926;
1525872888306167008;-0.0503537860237056 -0.0486260859321298                  -0;-16938.1887904139  9918.71123691271  43.1970117533856;
1525872888771185042;-0.0503537860237056 -0.0486260859321298                  -0;-16938.2826899332  9918.75271143219  42.9634112842723;
1525872889236330153;-0.0503537860237056 -0.0486260859321298                  -0;-16938.320315183 9918.77715772773  42.751667401436;
1525872889699952962;-0.0503537860237056 -0.0486260859321298                  -0;-16938.2422726739  9918.77717033943   42.494633990105;
1525872890164881112;-0.0503537860237056 -0.0486260859321298                  -0;-16938.1308167268  9918.75481411449  42.2746117481618;
1525872890626129033;-0.0503537860237056 -0.0486260859321298                  -0;-16938.0124128138  9918.79992773682  42.0221204893278;
1525872891083670022;-0.0503537860237056 -0.0486260859321298                  -0;-16937.8968133891  9918.84418021115  41.7756032051397;
1525872891551198126;-0.0503537860237056 -0.0486260859321298                  -0;-16937.8410689519  9918.83857439941  41.5196027865606;
1525872892016677024; -0.028773592013546 -0.0277863348183599                  -0;-16937.8188126814  9918.81793372689  41.2636745285863;
1525872892517475964; -0.028773592013546 -0.0277863348183599                  -0;-16937.8004792752  9918.83466693581  40.9984189076285;
1525872892951604964; -0.028773592013546 -0.0277863348183599                  -0;-16937.8188374282  9918.87217348703  40.7746427561306;
1525872893409566046; -0.028773592013546 -0.0277863348183599                  -0;-16937.8491271924  9918.95688293542  40.5334990093752;
1525872893873978020; -0.028773592013546 -0.0277863348183599                  -0;-16937.8745625479    9918.997837081  40.3024875292876;
1525872894340498091; -0.028773592013546 -0.0277863348183599                  -0;-16937.8968452917   9918.9784108045  40.1267245594359;
1525872894805788161; -0.028773592013546 -0.0277863348183599                  -0;-16937.8551361109  9918.88226205964  39.9388400381249;
1525872895733310105; -0.028773592013546 -0.0277863348183599                  -0;-16937.7751548419  9918.72175316128  39.6868984749599;
1525872896189679982; -0.028773592013546 -0.0277863348183599                  -0;-16937.7710733867  9918.77270667764  39.5506776710326;
1525872896655511977;-0.0431603880203191 -0.0416795022275398                  -0;-16937.7855299476  9918.86910547624  39.4256082520287;
1525872897121347071;-0.0431603880203191 -0.0416795022275398                  -0;-16937.8077807656  9918.95082948781  39.3118434947923;
1525872897581030966;-0.0431603880203191 -0.0416795022275398                  -0;-16937.853603289 9919.01575780903 39.2280931875148;
1525872898049104096;-0.0431603880203191 -0.0416795022275398                  -0;-16937.868099111 9919.07729204018 39.2002051842701;
1525872898517890097;-0.0431603880203191 -0.0416795022275398                  -0;-16937.8880239312  9919.05280084044  39.1053020063546;
1525872898972705008;-0.0431603880203191 -0.0416795022275398                  -0;-16937.8740871299  9918.99005816224  38.9824236980634;
1525872899441284062;-0.0431603880203191 -0.0416795022275398                  -0;-16937.870406082 9918.88746939162 38.8682166821654;
1525872899908987166;-0.0431603880203191 -0.0416795022275398                  -0;-16937.9316911357  9918.79059864497  38.7563109309604;
1525872900365983130;-0.0431603880203191 -0.0416795022275398                  -0;-16937.9483253245  9918.72729647777  38.6412484963666;
1525872900834317090;-0.0431603880203191 -0.0416795022275398                  -0;-16937.951682286 9918.69378236891 38.5751429103566;
1525872901289456965;  -0.019179366270304 -0.00567026537910913                   -0;-16937.9177668157  9918.73817720236  38.6202587308781;
1525872901757136943;  -0.019179366270304 -0.00567026537910913                   -0;-16937.8950097653  9918.81540671512  38.6445337218511;
1525872902225098969;  -0.019179366270304 -0.00567026537910913                   -0;-16937.8456312377  9918.90277117875  38.6786854947795;
1525872902693090083;  -0.019179366270304 -0.00567026537910913                   -0;-16937.7827672408  9918.97755576798  38.6632574704454;
1525872903150089146;  -0.019179366270304 -0.00567026537910913                   -0;-16937.7518833432  9919.00543397293  38.5351798360953;
1525872903616493107;  -0.019179366270304 -0.00567026537910913                   -0;-16937.7702057835  9919.01741095934  38.2853226186289;
1525872904085492970;  -0.019179366270304 -0.00567026537910913                   -0;-16937.8004191698  9919.02241475498  37.9714001005368;
1525872904541856171;  -0.019179366270304 -0.00567026537910913                   -0;-16937.8392738602  9919.01707352047  37.6547573320595;
1525872905008556010;  -0.019179366270304 -0.00567026537910913                   -0;-16937.9621391809  9918.99498176166  37.4512162248914;
1525872905482314946;  -0.019179366270304 -0.00567026537910913                   -0;-16937.9917060657  9919.00287255097  37.2385872886498;
1525872905933122994;-0.0250815379215351 -0.0545061139276192                  -0;-16938.0632467454  9919.00104115696  36.0623063033672;
1525872906401147963;-0.0250815379215351 -0.0545061139276192                  -0;-16938.074836393   9918.973403617 36.0960589544111;
1525872906858482958;-0.0250815379215351 -0.0545061139276192                  -0;-16938.1038671615  9918.94485208469  36.1802892871074;
1525872907327494027;-0.0250815379215351 -0.0545061139276192                  -0;-16938.0754298543  9918.91786609059  36.2402074209847;
1525872907793192031;-0.0250815379215351 -0.0545061139276192                  -0;-16938.0532388017  9918.94591795589  36.3311353739637;
1525872908248852135;-0.0250815379215351 -0.0545061139276192                  -0;-16938.0978393103  9918.95162531716  36.4113129683992;
1525872908722072007;-0.0250815379215351 -0.0545061139276192                  -0;-16938.0959693316  9918.95168164107   36.458311039145;
1525872909186822058;-0.0250815379215351 -0.0545061139276192                  -0;-16938.1202138453  9918.96320861186  36.5057616973891;
1525872909643092991;-0.0250815379215351 -0.0545061139276192                  -0;-16938.1090423513   9918.9741739008  36.5486609148738;
1525872910107548119;-0.0250815379215351 -0.0545061139276192                  -0;-16938.1090264124  9918.95741217771  36.5901568833824;
1525872910571212174;-0.00975414596130724  -0.0174601442309482                   -0;-16938.0874310085  9918.96860828528  36.6272515851224;
1525872911035987021;-0.00975414596130724  -0.0174601442309482                   -0;-16938.150798555  9918.9952648176 36.6508808628878;
1525872911517318131;-0.00975414596130724  -0.0174601442309482                   -0;-16938.1645491263  9919.03014708845  36.6612559904019;
1525872911966153027;-0.00975414596130724  -0.0174601442309482                   -0;-16938.1422767584  9919.03573741196  36.6809034707239;
1525872912431376101;-0.00975414596130724  -0.0174601442309482                   -0;-16938.199703372  9919.0637671279  36.706761292894;
1525872912894211175;-0.00975414596130724  -0.0174601442309482                   -0;-16938.1868209577  9919.07496772242  36.7093854097931;
1525872913360216977;-0.00975414596130724  -0.0174601442309482                   -0;-16938.064212117  9919.0861694899 36.7634239947098;
