KF_Time;KF_States;KF_Covariance;
1525872838004651139;-0.227931719724992   0.05323426425183   1.75951034944855                  0                  0                  0  -16941.1509826714   9920.30790756913   36.8649754430201;  0.0535496514985577   0.0535496514985577   0.0613084021471838 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0113242314572491   0.0113242314572491    0.148938053704053;
1525872838105453575;-0.223958848751693 0.0801305878870737   1.99539796673729                  0                  0                  0  -16941.1509826714   9920.30790756913   36.8649754430201;  0.0576496616798053   0.0576496616798053   0.0654084123284314 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0114242314547229   0.0114242314547229    0.158938053480535;
1525872838206289569;-0.259105603148962  0.079019250843012   2.03112209776104                  0                  0                  0  -16941.1508082516   9920.30805218039   36.8666074331712;  0.0441201283737517   0.0441201283737517   0.0488234871080001 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0115238458327734   0.0115238458327734    0.168936612277281;
1525872838307025128;-0.265337073940985  0.107622224284467    2.2605869291477                  0                  0                  0  -16941.1508082516   9920.30805218039   36.8666074331712;  0.0482201385415211   0.0482201385415211   0.0529234972757695 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0116238458302472   0.0116238458302472    0.178936612053764;
1525872838407922157;-0.289920453566002  0.131011322797724   2.48715136095406                  0                  0                  0  -16941.1508082516   9920.30805218039   36.8666074331712;  0.0523201487418481   0.0523201487418481   0.0570235074760965 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.011723845827721    0.011723845827721    0.188936611830247;
1525872838508627117;-0.34493262731895 0.123237908265628  2.62502726217718                 0                 0                 0  -16941.150699228   9920.3081635021  36.8671851750155;  0.0426090054625494   0.0426090054625494   0.0447377047523027 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0118236690722826   0.0118236690722826    0.198935909448548;
1525872838609366635;-0.406942499515229  0.134377528526628   2.84433097676793                  0                  0                  0   -16941.150699228    9920.3081635021   36.8671851750155;  0.0467090156311164   0.0467090156311164   0.0488377149208697 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0119236690697564   0.0119236690697564     0.20893590922503;
1525872838710135447;-0.505008545229209  0.132383373915843   3.06495131651424                  0                  0                  0  -16941.1512984451    9920.3075091117   36.8795297969404;   0.054315698657428    0.054315698657428   0.0568776417720854 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0120910229246994   0.0120910229246994    0.226176882765634;
1525872838811006350;-0.593918272224879  0.123309311559788   3.26732768410368                  0                  0                  0  -16941.1515237106   9920.30750771723   36.8797059962965;  0.0446634346445106   0.0446634346445106   0.0446635698687513 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.012190665413346    0.012190665413346    0.236172515372017;
1525872838901657256;-0.713524845585115  0.114908823029962    3.4588779037675                  0                  0                  0  -16941.1515237106   9920.30750771723   36.8797059962965;  0.0487634428822139   0.0487634428822139   0.0487635781064546 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0122906654108198   0.0122906654108198      0.2461725151485;
1525872839002583929;-0.892780508951465 0.0959876104672259    3.6694738162611                  0                  0                  0  -16941.1515237106   9920.30750771723   36.8797059962965;  0.0528634530885238   0.0528634530885238   0.0528635883127645 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0123906654082936   0.0123906654082936    0.256172514924982;
1525872839103434336; -1.11958942682319 0.0658997835553629   3.87770896963085                  0                  0                  0  -16941.1515237106   9920.30750771723   36.8797059962965;  0.0569634632794449   0.0569634632794449   0.0569635985036856 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0124906654057674   0.0124906654057674    0.266172514701465;
1525872839204262249; -1.16802638368928 0.0612729440787213   4.08005649470331                  0                  0                  0  -16941.1548044159   9920.30581562944   36.9059067698195;  0.0485397175885392   0.0485397175885392   0.0465875130186905 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0126340260801575   0.0126340260801575    0.279289909198936;
1525872839305184946; -1.42490307229421 0.0224253343013827   4.28653054571253                  0                  0                  0  -16941.1548044159   9920.30581562944   36.9059067698195;  0.0526397277940465   0.0526397277940465   0.0506875232241978 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0127340260776312   0.0127340260776312    0.289289908975418;
1525872839406022360;  -1.70829432970381 -0.0233854290692569    4.49153860927772                   0                   0                   0   -16941.1548044159    9920.30581562944    36.9059067698195;  0.0567397379823471   0.0567397379823471   0.0547875334124984 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.012834026075105    0.012834026075105    0.299289908751901;
1525872839506930124;  -2.01180160906035 -0.0746917863506469    4.69471518667538                   0                   0                   0   -16941.1548044159    9920.30581562944    36.9059067698195;  0.0608397481848405   0.0608397481848405   0.0588875436149918 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0129340260725788   0.0129340260725788    0.309289908528383;
1525872839607825192; -2.11750494469064 -0.109259068143657   4.90734359418842                  0                  0                  0  -16941.1594459965   9920.30375433537   36.9318993751981;  0.0531139382557286   0.0531139382557286   0.0495962147678558 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0130741504408278   0.0130741504408278    0.320150333249309;
1525872839708631825; -2.44298738833398 -0.170190356371726   5.10937476640948                  0                  0                  0  -16941.1594459965   9920.30375433537   36.9318993751981;  0.0572139484378224   0.0572139484378224   0.0536962249499496 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0131741504383016   0.0131741504383016    0.330150333025791;
1525872839809329295; -2.78170477986293 -0.235162448143823   5.31052405504205                  0                  0                  0  -16941.1594459965   9920.30375433537   36.9318993751981;  0.0613139585979194   0.0613139585979194   0.0577962351100466 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0132741504357754   0.0132741504357754    0.340150332802274;
1525872839910123300; -3.13520405939397 -0.303345359292694    5.5083013353129                  0                  0                  0  -16941.1594459965   9920.30375433537   36.9318993751981;  0.0654139687774674   0.0654139687774674   0.0618962452895946 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0133741504332492   0.0133741504332492    0.350150332578756;
1525872840011016661; -3.26335115206025 -0.307285737111779   5.64320380098258                  0                  0                  0  -16941.1612536779   9920.30323937253   36.9343798291141;   0.052979468386614    0.052979468386614   0.0471530999916841 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0134731845000276   0.0134731845000276    0.360123169058174;
1525872840101689462; -3.62005837680374 -0.383527380010755    5.8258446800246                  0                  0                  0  -16941.1670070335   9920.30056260437   36.9689959578393;  0.0600112013690931   0.0600112013690931   0.0551322601396537 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0136098838283302   0.0136098838283302    0.367943181177157;
1525872840202470712; -3.99487990652744 -0.456373336647348   6.02098521978623                  0                  0                  0  -16941.1670070335   9920.30056260437   36.9689959578393;    0.06411121154607     0.06411121154607   0.0592322703166306 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.013709883825804    0.013709883825804    0.377943180953639;
1525872840303174337;-4.38203792854361 -0.53332059988542  6.20697630404076                 0                 0                 0 -16941.1670070335  9920.30056260437  36.9689959578393;  0.0682112217074066   0.0682112217074066   0.0633322804779672 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0138098838232778   0.0138098838232778    0.387943180730122;
1525872840404084361; -4.78176538602645 -0.616089825094621   6.39657642996906                  0                  0                  0  -16941.1670070335   9920.30056260437   36.9689959578393;  0.0723112319103561   0.0723112319103561   0.0674322906809167 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0139098838207516   0.0139098838207516    0.397943180506605;
1525872840504870498; -5.19225698482017 -0.703167662030017   6.58493531111138                  0                  0                  0  -16941.1670070335   9920.30056260437   36.9689959578393;   0.076411242088318    0.076411242088318   0.0715323008588787 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0140098838182254   0.0140098838182254    0.407943180283087;
1525872840605585805; -5.64003696703004 -0.807391321820077   6.77989028482719                  0                  0                  0  -16941.1733420167   9920.29766171919   37.0075556022063;  0.0823133671005233   0.0823133671005233   0.0792655515070239 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0141445741315298   0.0141445741315298    0.412613810428345;
1525872840706506215; -6.06321254355275 -0.899145693588811   6.96936707309731                  0                  0                  0  -16941.1733420167   9920.29766171919   37.0075556022063;   0.086413377305569    0.086413377305569   0.0833655617120696 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0142445741290036   0.0142445741290036    0.422613810204827;
1525872840807284141; -6.49310025596286 -0.991694577452743   7.16476611402351                  0                  0                  0  -16941.1733420167   9920.29766171919   37.0075556022063;  0.0905133874818759   0.0905133874818759   0.0874655718883765 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0143445741264774   0.0143445741264774     0.43261380998131;
1525872840908072463;-6.92592271600752 -1.08711400343916  7.35757250268826                 0                 0                 0 -16941.1733420167  9920.29766171919  37.0075556022063;  0.0946133976602783   0.0946133976602783   0.0915655820667789 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0144445741239512   0.0144445741239512    0.442613809757792;
1525872841008795380; -7.3974959821207  -1.2007012322166  7.55636198517298                 0                 0                 0 -16941.1787231414   9920.2951396257  37.0400678617249;  0.0997103766689918   0.0997103766689918   0.0991160168772598 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0145852014859242   0.0145852014859242     0.44651292993446;
1525872841109518354;-7.83245292454543 -1.29727742926617  7.74395513343893                 0                 0                 0 -16941.1787231414   9920.2951396257  37.0400678617249;   0.103810386834226    0.103810386834226    0.103216027042494 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.014685201483398    0.014685201483398    0.456512929710943;
1525872841210244664;-8.26742427298204 -1.39385682497221  7.93155449489259                 0                 0                 0 -16941.1787231414   9920.2951396257  37.0400678617249;   0.107910397000132    0.107910397000132      0.1073160372084 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0147852014808718   0.0147852014808718    0.466512929487425;
1525872841311028802;-8.70523622541284  -1.4874679423911  8.12331087024667                 0                 0                 0 -16941.1787231414   9920.2951396257  37.0400678617249;   0.112010407177691    0.112010407177691    0.111416047385959 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0148852014783456   0.0148852014783456    0.476512929263908;
1525872841401643452;-9.10307060585536 -1.56449354586602  8.29277806805282                 0                 0                 0 -16941.1787231414   9920.2951396257  37.0400678617249;   0.116110415408822    0.116110415408822     0.11551605561709 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0149852014758194   0.0149852014758194     0.48651292904039;
1525872841502391384;-9.60996754539449 -1.67116343914457  8.47923652428956                 0                 0                 0 -16941.1858009265   9920.2919898784  37.0826726682408;   0.119252752061605    0.119252752061605    0.122629190927425 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0151186367143619   0.0151186367143619    0.485347333146115;
1525872841603281345;-10.0599653033959  -1.7452027399574  8.64818407525797                 0                 0                 0 -16941.1858009265   9920.2919898784  37.0826726682408;   0.123352762260505    0.123352762260505    0.126729201126326 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0152186367118357   0.0152186367118357    0.495347332922598;
1525872841704243994;-10.5102872704337  -1.8192953837257  8.81725334754993                 0                 0                 0 -16941.1858009265   9920.2919898784  37.0826726682408;   0.127452772474078    0.127452772474078    0.130829211339899 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0153186367093095   0.0153186367093095     0.50534733269908;
1525872841804927159;-10.9617294308557  -1.8909094121691  8.98034965727411                 0                 0                 0 -16941.1858009265   9920.2919898784  37.0826726682408;   0.131552782631295    0.131552782631295    0.134929221497115 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0154186367067832   0.0154186367067832    0.515347332475563;
1525872841905683142;-11.4117144510931 -1.96121616644876  9.14573621895131                 0                 0                 0 -16941.1858009265   9920.2919898784  37.0826726682408;   0.135652792803179    0.135652792803179       0.139029231669 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.015518636704257    0.015518636704257    0.525347332252045;
1525872842006382487;-11.9219131118114 -2.06356164707204  9.32563141609409                 0                 0                 0 -16941.1919606634  9920.28897882766  37.1265022860095;   0.137096745546952    0.137096745546952    0.145749678769833 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0156529739004947   0.0156529739004947    0.521235172178012;
1525872842107110966;-12.3657722761325  -2.1383205967768  9.49304991126369                 0                 0                 0 -16941.1919606634  9920.28897882766  37.1265022860095;   0.141196755713295    0.141196755713295    0.149849688936176 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0157529738979685   0.0157529738979685    0.531235171954495;
1525872842207910066;-12.8099426312743 -2.21313196017668  9.66058578397801                 0                 0                 0 -16941.1919606634  9920.28897882766  37.1265022860095;    0.14529676589387     0.14529676589387    0.153949699116751 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0158529738954423   0.0158529738954423    0.541235171730977;
1525872842308609698;-13.2493870704192 -2.29109302929644  9.82152039089407                 0                 0                 0 -16941.1919606634  9920.28897882766  37.1265022860095;   0.149396776054403    0.149396776054403    0.158049709277283 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.015952973892916    0.015952973892916     0.55123517150746;
1525872842409487811;-13.7486168602786 -2.40363698772898  9.98714293214845                 0                 0                 0  -16941.197838611  9920.28611599655  37.1713263818256;   0.149533493560314    0.149533493560314     0.16446133066478 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0160898223685926   0.0160898223685926    0.545321550486641;
1525872842510347043;-14.1747335916062 -2.48322441166869  10.1362018681699                 0                 0                 0  -16941.197838611  9920.28611599655  37.1713263818256;   0.153633503753016    0.153633503753016    0.168561340857481 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0161898223660664   0.0161898223660664    0.555321550263123;
1525872842611203366;-14.5929065488825 -2.56170333899635  10.2802087522086                 0                 0                 0  -16941.197838611  9920.28611599655  37.1713263818256;    0.15773351394513     0.15773351394513    0.172661351049595 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0162898223635402   0.0162898223635402    0.565321550039606;
1525872842702032428;-14.9605554232474 -2.63079521875114  10.4091737377752                 0                 0                 0  -16941.197838611  9920.28611599655  37.1713263818256;   0.161833522215165    0.161833522215165     0.17676135931963 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.016389822361014    0.016389822361014    0.575321549816088;
1525872842802772053; -15.368319292208 -2.70742586871912  10.5522103826335                 0                 0                 0  -16941.197838611  9920.28611599655  37.1713263818256;   0.165933532383754    0.165933532383754    0.180861369488219 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0164898223584878   0.0164898223584878    0.585321549592571;
1525872842903579362;-15.8300466667504 -2.81585485099787  10.6992457884316                 0                 0                 0 -16941.2029727936  9920.28342810368  37.2154406545501;   0.164343519292844    0.164343519292844    0.186856218946578 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0166286718691761   0.0166286718691761    0.576839234417774;
1525872843004655849;-16.2148862220009 -2.88922162735417  10.8240610091017                 0                 0                 0 -16941.2029727936  9920.28342810368  37.2154406545501;   0.168443529529416    0.168443529529416     0.19095622918315 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0167286718666499   0.0167286718666499    0.586839234194256;
1525872843105565364;-16.5724781134485 -2.95841548622129  10.9309718834055                 0                 0                 0 -16941.2029727936  9920.28342810368  37.2154406545501;   0.172543539732263    0.172543539732263    0.195056239385997 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0168286718641237   0.0168286718641237    0.596839233970739;
1525872843206402596;-16.9053993594417 -3.02207786863807  11.0144860044522                 0                 0                 0 -16941.2029727936  9920.28342810368  37.2154406545501;   0.176643549920527    0.176643549920527    0.199156249574261 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0169286718615974   0.0169286718615974    0.606839233747221;
1525872843307070346;-17.2377610486374 -3.08563325061779   11.097859759287                 0                 0                 0 -16941.2029727936  9920.28342810368  37.2154406545501;    0.18074356007464     0.18074356007464    0.203256259728374 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0170286718590712   0.0170286718590712    0.616839233523704;
1525872843407851240;-17.6211096718321 -3.18113252628459  11.1607163846762                 0                 0                 0 -16941.2084261113   9920.2806181102  37.2625987041058;     0.1738881250055      0.1738881250055    0.204857827730321 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0170707881926724   0.0170707881926724    0.597041703219081;
1525872843508713531;-17.9125209761331 -3.23789577262402  11.1766561698767                 0                 0                 0 -16941.2084261113   9920.2806181102  37.2625987041058;   0.177988135198818    0.177988135198818     0.20895783792364 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0171707881901462   0.0171707881901462    0.607041702995564;
1525872843609349409;-18.1699294218287 -3.29023627058276   11.169239068398                 0                 0                 0 -16941.2084261113   9920.2806181102  37.2625987041058;   0.182088145346515    0.182088145346515    0.213057848071336 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0172707881876199   0.0172707881876199    0.617041702772046;
1525872843710021078;-18.4274294144542 -3.34259538336157  11.1618193290381                 0                 0                 0 -16941.2084261113   9920.2806181102  37.2625987041058;   0.186188155501416    0.186188155501416    0.217157858226238 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0173707881850937   0.0173707881850937    0.627041702548529;
1525872843810851251;-18.7302145475098 -3.43072059348202  11.1573434515575                 0                 0                 0 -16941.2134516263  9920.27787040942  37.3120923909751;   0.182355591230995    0.182355591230995    0.222578964657493 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0175162168273615   0.0175162168273615      0.6161045247352;
1525872843901514344;-18.9075638973398 -3.46691915469081  11.1388856437555                 0                 0                 0 -16941.2134516263  9920.27787040942  37.3120923909751;   0.186455599470908    0.186455599470908    0.226678972897406 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0176162168248353   0.0176162168248353    0.626104524511683;
1525872844002167978;-19.0736488944157  -3.4986950684395  11.1179527741552                 0                 0                 0 -16941.2134516263  9920.27787040942  37.3120923909751;   0.190555609622179    0.190555609622179    0.230778983048677 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0177162168223091   0.0177162168223091    0.636104524288165;
1525872844102854029;-19.2091327176958 -3.52457962933804   11.099448093106                 0                 0                 0 -16941.2134516263  9920.27787040942  37.3120923909751;   0.194655619779976    0.194655619779976    0.234878993206474 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0178162168197828   0.0178162168197828    0.646104524064648;
1525872844203651746; -19.344766799492  -3.5504928975436  11.0809228894155                 0                 0                 0 -16941.2134516263  9920.27787040942  37.3120923909751;   0.198755629960273    0.198755629960273     0.23897900338677 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0179162168172566   0.0179162168172566     0.65610452384113;
1525872844304383511;-19.5402675976039 -3.61615558683474  11.0807155930368                 0                 0                 0 -16941.2188026627  9920.27495717464  37.3619902234847;   0.193402262312786    0.193402262312786    0.244003352936782 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.018064147480461    0.018064147480461    0.643164003989199;
1525872844405245316;-19.6247657007348 -3.62834536463468  11.0675743518847                 0                 0                 0 -16941.2188026627  9920.27495717464  37.3619902234847;   0.197502272506006    0.197502272506006    0.248103363130002 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0181641474779348   0.0181641474779348    0.653164003765682;
1525872844506014714; -19.685933463426 -3.63612370985108  11.0561898689478                 0                 0                 0 -16941.2188026627  9920.27495717464  37.3619902234847;   0.201602282680594    0.201602282680594     0.25220337330459 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0182641474754086   0.0182641474754086    0.663164003542164;
1525872844606896177;-19.7230228101222 -3.64050027088443  11.0490876606595                 0                 0                 0 -16941.2188026627  9920.27495717464  37.3619902234847;    0.20570229287778     0.20570229287778    0.256303383501776 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0183641474728824   0.0183641474728824    0.673164003318647;
1525872844707728870;-19.8497545592337 -3.69752155153977  11.0564748517869                 0                 0                 0  -16941.224019906  9920.27189370895  37.4074701904521;    0.19952456162278     0.19952456162278    0.261090876753896 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0185154650541992   0.0185154650541992    0.659526797798776;
1525872844808576392;-19.8758965308033   -3.701078792453  11.0477282835014                 0                 0                 0  -16941.224019906  9920.27189370895  37.4074701904521;   0.203624571813119    0.203624571813119    0.265190886944235 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.018615465051673    0.018615465051673    0.669526797575258;
1525872844909310602;-19.8950927223726   -3.704876885827  11.0426522020854                 0                 0                 0  -16941.224019906  9920.27189370895  37.4074701904521;   0.207724581980617    0.207724581980617    0.269290897111732 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0187154650491467   0.0187154650491467    0.679526797351741;
1525872845010079980;-19.9081456184252 -3.70900198640535  11.0389444549887                 0                 0                 0  -16941.224019906  9920.27189370895  37.4074701904521;   0.211824592155201    0.211824592155201    0.273390907286316 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0188154650466205   0.0188154650466205    0.689526797128223;
1525872845110908876;-19.9191217266853 -3.71366077681401  11.0352156390824                 0                 0                 0  -16941.224019906  9920.27189370895  37.4074701904521;   0.215924602341784    0.215924602341784    0.277490917472899 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0189154650440943   0.0189154650440943    0.699526796904706;
1525872845201494076;-20.0153490741311 -3.77446253782748  11.0462924775015                 0                 0                 0 -16941.2287057368  9920.26880429503  37.4476909349756;    0.20843745090789     0.20843745090789    0.281915664248044 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0190692506132808   0.0190692506132808    0.684251671502147;
1525872845302291883;-20.0264014613891 -3.77842485201637  11.0454753432844                 0                 0                 0 -16941.2287057368  9920.26880429503  37.4476909349756;   0.212537461088205    0.212537461088205    0.286015674428358 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0191692506107546   0.0191692506107546    0.694251671278629;
1525872845403145800;-20.0379926280097 -3.78071550776693  11.0479389147328                 0                 0                 0 -16941.2287057368  9920.26880429503  37.4476909349756;   0.216637471279834    0.216637471279834    0.290115684619987 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0192692506082284   0.0192692506082284    0.704251671055112;
1525872845503913045;-20.0511067136764 -3.78075921184805  11.0468198727943                 0                 0                 0 -16941.2287057368  9920.26880429503  37.4476909349756;   0.220737481453988    0.220737481453988    0.294215694794141 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0193692506057022   0.0193692506057022    0.714251670831594;
1525872845604663465;-20.0636455386345 -3.78106827895781  11.0454441207992                 0                 0                 0 -16941.2287057368  9920.26880429503  37.4476909349756;   0.224837491624752    0.224837491624752    0.298315704964905 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0194692506031759   0.0194692506031759    0.724251670608077;
1525872845705394529;-20.1558430960758 -3.84211057091426  11.0566933418286                 0                 0                 0 -16941.2327640254  9920.26571027465  37.4853989248113;   0.216338238139117    0.216338238139117    0.302442063579896 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.019625910484993    0.019625910484993    0.707909776929484;
1525872845806194286;-20.1665707044299  -3.8418270134061  11.0550202720426                 0                 0                 0 -16941.2327640254  9920.26571027465  37.4853989248113;   0.220438248319825    0.220438248319825    0.306542073760604 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0197259104824668   0.0197259104824668    0.717909776705967;
1525872845906919235;-20.1759960626223 -3.84077245779537  11.0530844947926                 0                 0                 0 -16941.2327640254  9920.26571027465  37.4853989248113;   0.224538258485456    0.224538258485456    0.310642083926235 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0198259104799406   0.0198259104799406    0.727909776482449;
