KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1525084324107923617;  0.0399320554422164 -0.00233043947781431                    0;0.188798284070067 -1.00794509489609  13.3125474194694;
1525084324508060342;  0.0399320554422164 -0.00233043947781431                    0;0.155400098855321 -1.02474751513656  12.9464967807617;
1525084324909031189;  0.0399320554422164 -0.00233043947781431                    0; 0.166621996868683 -0.996880598411588   12.6605267599365;
1525084325507967917;  0.0399320554422164 -0.00233043947781431                    0; 0.155645187289522 -0.980292997661975   12.2854846471418;
1525084325908022729;  0.0399320554422164 -0.00233043947781431                    0;0.133367346505528 -0.85194837232958  11.9073330293976;
1525084326309130751;  0.0399320554422164 -0.00233043947781431                    0; 0.144608500869067 -0.751477533649124   11.6644155288594;
1525084326907906487;  0.0399320554422164 -0.00233043947781431                    0; 0.155713176199198 -0.712356874417193   11.3314185230616;
1525084327307937317;  0.0399320554422164 -0.00233043947781431                    0; 0.133538840936197 -0.779399437833106   10.9865267061931;
1525084327709119958;  0.0399320554422164 -0.00233043947781431                    0; 0.111373859596664 -0.840782866962383   10.7157879592799;
1525084328307858439;  0.0499150693027705 -0.00291304934726789                    0;0.0893400508208693 -0.902209541286663   10.3031763205397;
1525084328708007322;  0.0499150693027705 -0.00291304934726789                    0;-0.0442142516652204   -1.00827224781401    9.92046391085121;
1525084329109219684;  0.0499150693027705 -0.00291304934726789                    0;-0.255756416488953   -1.1254535525047   9.54784607078344;
1525084329708147588;  0.0499150693027705 -0.00291304934726789                    0;-0.478509459991448  -1.19805048827895   9.24295775605549;
1525084330108018164;  0.0499150693027705 -0.00291304934726789                    0;-0.70127273445781 -1.26498832810364  8.91419140009065;
1525084330508245318;  0.0499150693027705 -0.00291304934726789                    0;-0.857127264712885  -1.33201195028695    8.5963612079247;
1525084331108093172;  0.0499150693027705 -0.00291304934726789                    0;-0.979385744671916  -1.35993291498763   8.35282703833091;
1525084331507994342;  0.0499150693027705 -0.00291304934726789                    0;-0.979362063127189  -1.33204599629693   7.94480427655181;
1525084331908045615;  0.0499150693027705 -0.00291304934726789                    0;-0.934941387471023  -1.29857917811185   7.47350916605202;
1525084332507894065;  0.0499150693027705 -0.00291304934726789                    0;-0.91281078765566 -1.28174792302512  7.14741621715058;
1525084332907989306;  0.0499150693027705 -0.00291304934726789                    0;-0.924248464143453  -1.29853133292151   6.72589378786594;
1525084333308045669;  0.0499150693027705 -0.00291304934726789                    0;-0.91319127879844 -1.31527600010685  6.30777539403524;
1525084333709178087;  0.0499150693027705 -0.00291304934726789                    0;-0.879845083970794  -1.32094585290163    5.9514949330195;
1525084334307950821;  0.0499150693027705 -0.00291304934726789                    0;-0.868753317167014  -1.31542798139616   5.67829546638647;
1525084334708028202;  0.0499150693027705 -0.00291304934726789                    0;-0.835437031659959  -1.29320628848726   5.28191534512745;
1525084335109188911;  0.0499150693027705 -0.00291304934726789                    0;-0.835492302393828  -1.27091380004505   4.88074895514118;
1525084335707910003;  0.0499150693027705 -0.00291304934726789                    0;-0.85783008540661 -1.26530971339886  4.56970023467876;
1525084336108141398;  0.0499150693027705 -0.00291304934726789                    0;-0.868867304235609  -1.31564385931274   4.16472113719284;
1525084336509044649;  0.0499150693027705 -0.00291304934726789                    0;-0.880102925788345  -1.36023198021846    3.8607276895526;
1525084337107884584;  0.0499150693027705 -0.00291304934726789                    0;-0.880245820346079  -1.36024184401244   3.42848491103768;
1525084337508171282;  0.0299490415816623 -0.00174782960836074                    0;-0.757875992022901  -1.30445773755793   3.01708842381206;
1525084337909037281;  0.0299490415816623 -0.00174782960836074                    0;-0.535179814772651  -1.25425915504902    2.6747723897627;
1525084338507831234;  0.0299490415816623 -0.00174782960836074                    0;-0.24569645699713 -1.23756894601278  2.24935023509454;
1525084338908018337;  0.0299490415816623 -0.00174782960836074                    0;-0.000632973562812111     -1.27672350299425      1.88414985292899;
1525084339308028349;  0.0299490415816623 -0.00174782960836074                    0;0.166458776089552 -1.27673206209767  1.63308634578964;
1525084339907897198;  0.0299490415816623 -0.00174782960836074                    0;0.389436364092566 -1.26004052214897   1.2702099837072;
1525084340307925725;  0.0299490415816623 -0.00174782960836074                    0; 0.51213260815971 -1.24893076966518 0.969324746997778;
1525084340708027274;  0.0299490415816623 -0.00174782960836074                    0;0.501105682013499 -1.27699287900191 0.623243772114357;
1525084341307909759;  0.0299490415816623 -0.00174782960836074                    0;0.323068883836301 -1.31618959233357 0.264402331082938;
1525084341708051901;  0.0299490415816623 -0.00174782960836074                    0;   0.144908862506249    -1.34967635515862 -0.00640134851976981;
1525084342108317965;  0.0299490415816623 -0.00174782960836074                    0;0.0558911718139754  -1.32177145428739 -0.286247896298054;
1525084342707876828;  0.0299490415816623 -0.00174782960836074                    0;0.0111958243797172  -1.27143669702196 -0.549305849583977;
1525084343107941923;  0.0299490415816623 -0.00174782960836074                    0;-0.0221854665867216   -1.22666689231807  -0.772055859918922;
1525084343508180477;  0.0299490415816623 -0.00174782960836074                    0;-0.0665992135229043   -1.17641890212887   -1.05782913128436;
1525084343908003586;  0.0299490415816623 -0.00174782960836074                    0;-0.12224862319167 -1.20986810571316 -1.23263615608543;
1525084344507944170;  0.0299490415816623 -0.00174782960836074                    0;-0.122122018823219  -1.40529335051042  -1.53740982878369;
1525084344908082557;  0.0299490415816623 -0.00174782960836074                    0;-0.144436283840967   -1.4498140135876  -1.79817962339296;
1525084345309146551;  0.0299490415816623 -0.00174782960836074                    0;-0.233552325356586  -1.41627205671558  -2.01208394036066;
1525084345907947379;  0.0299490415816623 -0.00174782960836074                    0;-0.367208195175499  -1.41045883186116    -2.285594866481;
1525084346307991135;  0.0299490415816623 -0.00174782960836074                    0;-0.511954568035438  -1.46054799348346   -2.4751416703686;
1525084346709151904;-0.865178810182104 -0.247922621823582                 -0;-0.678669702930168  -1.54968633324078  -2.81812458738371;
1525084347307855452;-0.865178810182104 -0.247922621823582                 -0;-0.745605607197596  -1.64449621591634  -3.27804401903171;
1525084347708029420;-0.865178810182104 -0.247922621823582                 -0;-0.701788680068598  -1.71713856999465  -3.69531279068054;
1525084348109107386;-0.865178810182104 -0.247922621823582                 -0;-0.624207510942579  -1.68361727088099  -3.95392474959032;
1525084348707937952;-0.865178810182104 -0.247922621823582                 -0;-0.468446380140005  -1.56638714837079  -4.12933215066773;
1525084350107866429;-0.865178810182104 -0.247922621823582                 -0;-0.457681141337597  -1.45464184843875  -4.61680418232212;
1525084350508053798;-0.865178810182104 -0.247922621823582                 -0;-0.446666826063268  -1.34302898171335  -4.94312762083236;
1525084350909030571;-0.865178810182104 -0.247922621823582                 -0;-0.391107210518488  -1.30399184384715   -5.1874547381176;
1525084351507911667;-0.0723019293704528  -0.153858477209772                  -0;-0.369027828487967  -1.30408227259239  -5.33694451526959;
1525084351907980333;-0.0723019293704528  -0.153858477209772                  -0;-0.29112734502079 -1.28731428720977 -5.53705688795176;
1525084352308108149;-0.0723019293704528  -0.153858477209772                  -0;-0.269096556071185  -1.25935933238256  -5.73939206762761;
1525084352907871321;-0.0723019293704528  -0.153858477209772                  -0;-0.26921053275249 -1.24264689635122 -5.92664608958075;
1525084353307989140;-0.0723019293704528  -0.153858477209772                  -0;-0.269207115579754  -1.24268222125108  -6.17470559537544;
1525084353708016024;-0.0723019293704528  -0.153858477209772                  -0;-0.280408500334651  -1.22593134836069  -6.37080240974822;
1525084354307875357;-0.0723019293704528  -0.153858477209772                  -0;-0.257993046075907  -1.19807966938942  -6.50271771054903;
