KF_Time;KF_States;KF_Covariance;
1525084314106969292;    -8.50141937629756    -0.848877980593745      16.6687166787535  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0255691052813057   0.00120565078297037     0.011330820259916;   0.678057197046726    0.678057197046726    0.899934189526838 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.813625233866845    0.813625233866845      1.3437164414419;
1525084314309035348;    -8.48255567050431    -0.838910511244444      16.4230056641518  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0349603894130501  0.000861593527522105    0.0175097340049703;   0.740201453305628    0.740201453305628    0.965227508551344 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.768460436121714    0.768460436121714     1.27470724689421;
1525084314506954514;    -8.48255567050431    -0.838910511244444      16.4230056641518  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0349603894130501  0.000861593527522105    0.0175097340049703;   0.740201453305628    0.740201453305628    0.965227508551344 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.768460436121714    0.768460436121714     1.27470724689421;
1525084314709103444;    -8.44249730161158    -0.848999643742254      16.1641167843997  4.99150691717556e-12 -2.91304933962185e-13                     0      0.04212240524711     0.003790689081399    0.0172109426608803;   0.797383356305216    0.797383356305216     1.02893574814893 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.739635053284027    0.739635053284027     1.22243739311362;
1525084314906938528;    -8.44249730161158    -0.848999643742254      16.1641167843997  4.99150691717556e-12 -2.91304933962185e-13                     0      0.04212240524711     0.003790689081399    0.0172109426608803;   0.797383356305216    0.797383356305216     1.02893574814893 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.739635053284027    0.739635053284027     1.22243739311362;
1525084315106897054;    -8.44249730161158    -0.848999643742254      16.1641167843997  4.99150691717556e-12 -2.91304933962185e-13                     0      0.04212240524711     0.003790689081399    0.0172109426608803;   0.797383356305216    0.797383356305216     1.02893574814893 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.739635053284027    0.739635053284027     1.22243739311362;
1525084315309098558;    -8.21337659801667    -0.931314766342298       15.845590693895  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0379652201532019   0.00988868589010461    0.0240592179701575;   0.849220878318701    0.849220878318701     1.09073697080541 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.720714875124593    0.720714875124593     1.18254321482753;
1525084315506997646;    -8.21337659801667    -0.931314766342298       15.845590693895  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0379652201532019   0.00988868589010461    0.0240592179701575;   0.849220878318701    0.849220878318701     1.09073697080541 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.720714875124593    0.720714875124593     1.18254321482753;
1525084315709118200;    -7.81955912599618     -1.00128696343522      15.6572556694129  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0330554487545583    0.0139831351244308     0.025787899850301;   0.895640371272428    0.895640371272428     1.15040853196548 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.708071004316963    0.708071004316963     1.15201820090642;
1525084315906934464;    -7.81955912599618     -1.00128696343522      15.6572556694129  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0330554487545583    0.0139831351244308     0.025787899850301;   0.895640371272428    0.895640371272428     1.15040853196548 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.708071004316963    0.708071004316963     1.15201820090642;
1525084316109081430;    -7.27571767668152     -1.07936378271144      15.4666899090406  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0367628400162185     0.015297285639993    0.0244093001668387;   0.936779051536514    0.936779051536514     1.20780152117962 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.699524005410852    0.699524005410852     1.12872453970848;
1525084316306946171;    -7.27571767668152     -1.07936378271144      15.4666899090406  4.99150691717556e-12 -2.91304933962185e-13                     0    0.0367628400162185     0.015297285639993    0.0244093001668387;   0.936779051536514    0.936779051536514     1.20780152117962 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.699524005410852    0.699524005410852     1.12872453970848;
1525084316508208470; -7.32016242856676  0.388586250202328   17.0216054988024                  0                  0                  0  0.321000380609036 -0.799308212329887 -0.648071011799689;   0.232674005149027    0.232674005149027    0.361710494909852 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.471624069825772    0.471624069825772    0.985529388410541;
1525084316710131367;    -7.17783138003684     0.598619567742272      17.2841758720849  4.99150691717556e-12 -2.91304933962185e-13                     0     0.398381216400628    -0.993379160194038    -0.841949335579787;   0.154973605699911    0.154973605699911    0.238007107883623 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.404708648796265    0.404708648796265    0.912655101102152;
1525084316908116411; -7.07046863166196  0.695262879318917   17.4154477335124                  0                  0                  0  0.422702454975716  -1.02595137579431 -0.893434051334987;   0.137830140127074    0.137830140127074    0.201673189570532 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.396070667432865    0.396070667432865    0.913661776527537;
1525084317110102768;    -6.99148236453776     0.715622113466418      17.4650915692316  4.99150691717556e-12 -2.91304933962185e-13                     0     0.504952870116526     -1.13523743483357     -1.01241082257798;   0.129129420418771    0.129129420418771    0.186316382731583 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.354227914867255    0.354227914867255    0.860710458502896;
1525084317308316251;-6.70955043529772 0.705732051020967  17.3340437436506                 0                 0                 0 0.492662346830281 -1.13713181178966 -1.00441327156318;   0.129909303314289    0.129909303314289    0.182061836315288 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.352297226975831    0.352297226975831     0.86838447221079;
1525084317509984637;    -6.45103777459264     0.642390192514646      17.2889750499554  4.99150691717556e-12 -2.91304933962185e-13                     0     0.545590361645325     -1.21974992206743     -1.09449440731799;   0.126078711877511    0.126078711877511    0.178322099846215 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.318548472465405    0.318548472465405    0.821439876779837;
1525084317708376680;-6.17499801946409 0.598192053358814  17.1244012553819                 0                 0                 0 0.537625421201479 -1.21826146411285 -1.08603753546387;   0.128922954472219    0.128922954472219    0.178796237802801 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.317714949451138    0.317714949451138    0.830432886420339;
1525084317908230439;-5.98458141586392 0.532607265561393  16.9955571807114                 0                 0                 0 0.537164364690051 -1.21474512405949  -1.0828322039122;   0.129842908129538    0.129842908129538    0.178991789454562 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.317513006883201    0.317513006883201    0.840017567032148;
1525084318110020701;    -5.86363064361234     0.470715743796584      16.8992896982532  4.99150691717556e-12 -2.91304933962185e-13                     0     0.572517178454346     -1.27483603451823      -1.1495790654558;   0.125578403306899    0.125578403306899    0.176839997228062 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.289330556211608    0.289330556211608     0.79608187960105;
1525084318308067762;-5.75983632700631 0.498470332721613  16.9292671090556                 0                 0                 0 0.576598549865673 -1.27158017985259 -1.15653822802344;   0.128760102851215    0.128760102851215    0.178183425787385 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.288979594655157    0.288979594655157    0.805647641189382;
1525084318510080235;    -5.59749937843377     0.553034795673447      16.9431277690643  4.99150691717556e-12 -2.91304933962185e-13                     0     0.622484010415034     -1.32162533874396     -1.23465467805579;   0.125282520632736    0.125282520632736    0.176514155339022 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.265599127164704    0.265599127164704    0.765892881593249;
1525084318708272292;-5.45659748942864 0.701675908451403  16.9567902361193                 0                 0                 0 0.624144147908892 -1.32574713276216 -1.24020649258341;   0.128663646331618    0.128663646331618    0.178048384685179 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.265256849447063    0.265256849447063    0.775471088660244;
1525084318910029648;    -5.19225088460514     0.780558495728287      16.7731217657411  9.98301383435111e-13 -5.82609867924369e-14                     0     0.662256587367223     -1.37238834987739     -1.30088221049378;   0.125219301753365    0.125219301753365    0.176451982810797 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.245472716797531    0.245472716797531    0.739237560137705;
1525084319108329286;-5.05499330200313 0.840265976683537  16.6759806066219                 0                 0                 0 0.665910687504262 -1.37234044365965 -1.29855302205524;   0.128643023143395    0.128643023143395    0.178022605172869 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07     0.24517752870908     0.24517752870908    0.748837425841706;
1525084319308358996;-4.81048551549492 0.919505006792814  16.6881806061599                 0                 0                 0 0.664570815355017 -1.37361189113048 -1.30061100302568;   0.129752805162775    0.129752805162775    0.178672592529669 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07     0.24514943048034     0.24514943048034    0.758671833875076;
1525084319510141480;      -4.577319749311     0.946371572803094      16.6138854105461  9.98301383435111e-13 -5.82609867924369e-14                     0     0.693278329894289     -1.41549684529162     -1.35684718758276;   0.125353960305198    0.125353960305198    0.176627111877751 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.227986943820345    0.227986943820345    0.724137996830194;
1525084319708437994;-4.34372838472723  0.97089698160972  16.6342506718102                 0                 0                 0  0.69166258024437 -1.41564309907854 -1.35783524955182;   0.128686945336114    0.128686945336114    0.178095210967148 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.227826633429319    0.227826633429319    0.733854930792078;
1525084319910287104;    -4.17665321196985     0.977011201890694      16.7175039761809  9.98301383435111e-13 -5.82609867924369e-14                     0     0.724845789257254     -1.45032364118951     -1.42043353978471;   0.125094428866845    0.125094428866845    0.176428636466744 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07     0.21306257887653     0.21306257887653    0.702194436737394;
1525084320108105023;-4.11285253123866   1.0008727474875   16.767377429391                 0                 0                 0 0.729313042252211 -1.45067179711092 -1.42492175602539;   0.128602272677948    0.128602272677948    0.178012923665212 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.212883776689738    0.212883776689738    0.711870734678962;
1525084320310181797;    -3.95535086419362      1.01885716712283       16.796415492227  9.98301383435111e-13 -5.82609867924369e-14                     0     0.764074031288881     -1.48230375811695     -1.48885906381784;   0.125058095640637    0.125058095640637    0.176402828250214 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.199978610459986    0.199978610459986    0.682612988328833;
1525084320508187770;-3.90429198237147  1.09519994838122  16.7960395081019                 0                 0                 0 0.768859787973209 -1.48481490724329 -1.49051165573828;     0.1285904122245      0.1285904122245     0.17800222058446 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.199817944361327    0.199817944361327    0.692284240987008;
1525084320708331855;-3.74268332070287  1.12622334278634  16.8029481670779                 0                 0                 0 0.768651836742094 -1.48493325025118 -1.49187084500948;   0.129735860374166    0.129735860374166    0.178664173387943 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.199833416403617    0.199833416403617     0.70214817966542;
1525084320910364802;    -3.59051695400978      1.14789925289807      16.7948538034268  9.98301383435111e-13 -5.82609867924369e-14                     0     0.801242947104754     -1.51760737390406     -1.55378125105836;   0.125248864242106    0.125248864242106    0.176602186335011 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07     0.18830907319636     0.18830907319636     0.67375215003124;
1525084321108179822;-3.50486334118915   1.1754529541099  16.8054296090055                 0                 0                 0 0.806156870325089 -1.51820583279178 -1.55581967767808;   0.128652667601799    0.128652667601799    0.178084879194218 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.188231700861108    0.188231700861108    0.683510190684694;
1525084321310209140;    -3.41659741977732      1.16782399170085      16.7986492055122  9.98301383435111e-13 -5.82609867924369e-14                     0     0.850205550791709     -1.54765749793862     -1.61502887126409;   0.124981282406653    0.124981282406653    0.176403615936426 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.178066898619794    0.178066898619794    0.657157071538777;
1525084321508291399;-3.08214872893954  1.16050924768442  16.7558982595542                 0                 0                 0  0.84665912348504 -1.54742697436771 -1.61411174224899;   0.128565332253021    0.128565332253021     0.17800254728264 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.177972217407504    0.177972217407504    0.666875248883456;
1525084321710193167;    -2.74300424479407      1.13125650292164      16.7178736513657  9.98301383435111e-13 -5.82609867924369e-14                     0     0.878538077257828     -1.57211351585968     -1.66558233924012;   0.124951544523118    0.124951544523118    0.176379375317595 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.168889138739025    0.168889138739025     0.64223968242072;
1525084321908362279;-2.44462660470233  1.09056999770639  16.6054844894766                 0                 0                 0 0.876811588719728 -1.57081035431968 -1.66128481132372;   0.128555620661972    0.128555620661972    0.177992493644627 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.168803232099097    0.168803232099097    0.651949751490156;
1525084322110132337;    -2.24682900822428      1.05269937681833      16.5217976806533  9.98301383435111e-13 -5.82609867924369e-14                     0      0.91675624269421     -1.59143227111142     -1.70129584110932;   0.124930096937175    0.124930096937175    0.176375003113572 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.160625218155707    0.160625218155707    0.628801071185892;
1525084322308329496;-2.00118565895409  1.06098002825595  16.5403083681444                 0                 0                 0 0.917046108281338  -1.5918578114405 -1.70443543204047;   0.128548615783609    0.128548615783609    0.177990680230909 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.160553966266986    0.160553966266986    0.638515212593176;
1525084322508149424;-1.64626996830054  1.02518448624573  16.5041901901878                 0                 0                 0 0.913082073084396 -1.59091485704487 -1.70462974065495;   0.129722396255083    0.129722396255083    0.178659406825121 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.160598415325273    0.160598415325273    0.648396895972757;
1525084322710150731;    -1.45782706151019     0.992065146167562      16.4686199815156  9.98301383435111e-13 -5.82609867924369e-14                     0     0.936806638424895     -1.60727899623795     -1.74678972127237;   0.125157665693997    0.125157665693997     0.17658303718112 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.153103153202261    0.153103153202261    0.625446606152286;
1525084322908138983; -1.3776726447918 0.972887411988065  16.4470865167417                 0                 0                 0 0.936011301500419 -1.60621672255621 -1.74843648588001;   0.128622911533319    0.128622911533319    0.178076941341318 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.153085475405361    0.153085475405361     0.63523705025001;
1525084323110183015;    -1.32280527805048     0.949354822288559      16.4107948467735  9.98301383435111e-13 -5.82609867924369e-14                     0     0.958998964106665     -1.61892907260636     -1.79102648543509;   0.124879353796941    0.124879353796941     0.17638156333595 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.146324834723347    0.146324834723347    0.613653507352638;
1525084323308224119;-1.31213925132166 0.962340329683036  16.2578773907235                 0                 0                 0 0.959531493219978 -1.61925125330877 -1.78785463387891;   0.128532040584347    0.128532040584347     0.17799340112937 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.146293238938326    0.146293238938326    0.623407708157932;
1525084323510170058;    -1.23425421339202     0.942640860195038      16.0664433598447  3.99320553374044e-12 -2.33043947169748e-13                     0     0.979144114182434     -1.63185404561538     -1.81759632248026;   0.124853194466949    0.124853194466949    0.176357433480793 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.140129423910665    0.140129423910665    0.602977081258225;
1525084323708261301;-1.16758975660333 0.928765806434611  15.9024906075455                 0                 0                 0  0.97712710542668 -1.63183032910841 -1.81585198394929;   0.128523494399062    0.128523494399062    0.177983392874356 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.140101403979545    0.140101403979545    0.612721897311931;
1525084323908157126;-1.16062932521106 0.885611306328807  15.7698763087045                 0                 0                 0 0.976805440610504 -1.63126870984621  -1.8156848190643;   0.129714302752062    0.129714302752062    0.178656396839824 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.140159868625152    0.140159868625152    0.622616273507022;
1525084324110190152;    -1.14579237646972     0.855158837415072       15.673363074723  3.99320553374044e-12 -2.33043947169748e-13                     0     0.992218222222569     -1.64124071499811     -1.84331950219069;   0.125107226815435    0.125107226815435    0.176571354207272 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.134437868349334    0.134437868349334    0.602131690803063;
1525084324308239321;-1.17435860873333 0.908433236385364  15.6292600999201                 0                 0                 0 0.992409040226738 -1.64271496204097 -1.84772287227389;   0.128606450008773    0.128606450008773     0.17807209823965 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07     0.13444746627316     0.13444746627316    0.611939338700909;
1525084324510036893;    -1.19466032791834     0.912122694154222      15.5073366735204  3.99320553374044e-12 -2.33043947169748e-13                     0      1.00761449428076      -1.6551423327036     -1.88306860992192;   0.124823718448635    0.124823718448635    0.176369626466762 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07      0.1292254849069      0.1292254849069    0.592541552742472;
1525084324708212025;-1.17528849360547 0.932853188136021  15.3974297600399                 0                 0                 0  1.00690942577901 -1.65569483972667 -1.88503333240052;   0.128513863662481    0.128513863662481    0.177988450200023 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.129222956181271    0.129222956181271    0.602313360787724;
1525084324910000466;    -1.15047749398884     0.942834723538473      15.2434166080921  3.99320553374044e-12 -2.33043947169748e-13                     0      1.01871197838599     -1.66708176766769     -1.91721037816063;    0.12493845757734     0.12493845757734     0.17641291849193 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.124548493286626    0.124548493286626    0.584648307711254;
1525084325108180108;-1.14919984957043 0.961281470593562  15.1514230092412                 0                 0                 0  1.01861016351496 -1.66754857771407 -1.91999516810468;   0.128551346465203    0.128551346465203    0.178006405237126 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.124551457307002    0.124551457307002    0.594417814157142;
1525084325308158747;-1.11435493657087 0.950345522427748  14.6785076465632                 0                 0                 0  1.01765997342471 -1.66742012789574 -1.90961303114565;   0.129723275976983    0.129723275976983    0.178665901746782 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.124619981295183    0.124619981295183    0.604322419639146;
1525084325510084574;    -1.11051659639675     0.924584069075814      14.5641361171014  3.99320553374044e-12 -2.33043947169748e-13                     0      1.02689683279939     -1.67609982921604     -1.92694499240218;   0.125214379827992    0.125214379827992    0.176635261821436 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.120224647824347    0.120224647824347    0.586359126690783;
1525084325708247497;-1.11841675166999 0.953479908064073  14.5248682497627                 0                 0                 0  1.02659798718794 -1.67562581836373 -1.93073821862036;   0.128641417311412    0.128641417311412    0.178098588969187 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.120256281485204    0.120256281485204    0.596186639803417;
1525084325909962119;    -1.13172322664766       1.0384831344913      14.4276252094165  3.99320553374044e-12 -2.33043947169748e-13                     0      1.03582053876623      -1.6843262457056     -1.95935258310042;   0.124791203270633    0.124791203270633    0.176370345778727 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.116077250359731    0.116077250359731    0.578217168716099;
1525084326108346170;-1.14235051835311  1.09507185387521  14.3740555106251                 0                 0                 0  1.03639597043918 -1.68460107399439 -1.96254814907114;    0.12850323867329     0.12850323867329    0.177988748548631 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.116095800874002    0.116095800874002    0.588004254340958;
1525084326310193904;     -1.0810090748227       1.1682631919075      14.2755268126416  3.99320553374044e-12 -2.33043947169748e-13                     0      1.04266227835251      -1.6939197334093     -1.99351490206496;   0.124757171097673    0.124757171097673    0.176338819844414 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.112213658393338    0.112213658393338     0.57080292410192;
1525084326508128400;-1.05936761172989  1.19611372780957  14.1737831309119                 0                 0                 0  1.04263961573225 -1.69468607045374  -1.9943207298928;   0.128492116552436    0.128492116552436    0.177975672150882 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.112231981382459    0.112231981382459    0.580576705062807;
1525084326708207590;-1.01581209906205  1.18667445497604  13.9506953532449                 0                 0                 0  1.04220852541314 -1.69465506183126 -1.99149078082733;   0.129704192479269    0.129704192479269    0.178653207784932 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.112305475307376    0.112305475307376    0.590483067003607;
1525084326910000023;   -0.998657669530485      1.18654035813522      13.7432652085418  3.99320553374044e-12 -2.33043947169748e-13                     0      1.04611655944514     -1.70208552114086     -2.00996329505982;   0.125039138813153    0.125039138813153     0.17655838122909 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.108634982696196    0.108634982696196    0.572947375101179;
1525084327108232086;-0.995962272362397   1.18446293841228   13.6133154948727                  0                  0                  0   1.04613856686984  -1.70292550020023  -2.01054642921218;   0.128584223396745    0.128584223396745    0.178066720204659 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.108676019887754    0.108676019887754    0.582774018873253;
1525084327310023514;    -1.00159610591821      1.14154174032387      13.4208483978245  3.99320553374044e-12 -2.33043947169748e-13                     0       1.0493303499238     -1.71026621393612     -2.02886383557427;   0.124746346504846    0.124746346504846    0.176355450380043 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.105270914351703    0.105270914351703    0.566008298418485;
1525084327508135959;-1.01442315175275  1.12393634914254  13.3187766025407                 0                 0                 0  1.05004766194238 -1.71037757064445 -2.03102848408572;   0.128488578664226    0.128488578664226    0.177982570349031 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.105302901804568    0.105302901804568    0.575800666937476;
1525084327710168059;     -1.0117427800911      1.09259343923861      13.2119402818418  3.99320553374044e-12 -2.33043947169748e-13                     0      1.05273200554869     -1.71760935825307      -2.0532487294229;   0.124722828786231    0.124722828786231    0.176332394573874 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.102116272657196    0.102116272657196    0.559676323348442;
1525084327908140010;-0.986878840466824   1.06340918407655   13.0018883586624                  0                  0                  0   1.05265915138537   -1.7171203089244  -2.04991467430057;   0.128480891626256    0.128480891626256    0.177973006939835 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.102148328426798    0.102148328426798    0.569457505327536;
1525084328108262550;-0.979871256202589   1.03984654295618   12.8692194331305                  0                  0                  0   1.05269723906753  -1.71710882829568  -2.04999470358103;   0.129700575412513    0.129700575412513    0.178652106919625 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.102226277044175    0.102226277044175    0.579366929681824;
1525084328310191630;   -0.964950610308027     0.990263971856897      12.6776547969277  4.99150691717556e-12 -2.91304933962185e-13                     0      1.05270456966768     -1.72253522537064     -2.06378132368715;   0.125059379815817    0.125059379815817    0.176575609439077 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0992199491745918   0.0992199491745918    0.563056237829116;
1525084328508121305;-1.00639658892525 0.976498469471157  12.6138850695253                 0                 0                 0   1.0531209779828 -1.72294647349512 -2.06652115382345;   0.128590831469864    0.128590831469864    0.178073862253315 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0992714333976095   0.0992714333976095    0.572890841507482;
1525084328710328345;      -1.031196471138     0.924253268022232      12.4923853316398  4.99150691717556e-12 -2.91304933962185e-13                     0      1.05106131633501     -1.72925192833743     -2.08960237085317;    0.12476572544345     0.12476572544345    0.176374514067977 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0964633924806243   0.0964633924806243    0.557219981334278;
1525084328908109935;-1.07180094363264 0.881444945918843  12.2665807614139                 0                 0                 0  1.05119528759413 -1.72906750195415 -2.08559896574042;   0.128494912361803    0.128494912361803    0.177990477404173 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0965072434177844   0.0965072434177844    0.567022097208218;
1525084329110206936;    -1.11224199890475     0.850361062770751      12.1120396268563  4.99150691717556e-12 -2.91304933962185e-13                     0      1.04511893144599     -1.73655723900107     -2.10665061460915;   0.124742322928028    0.124742322928028    0.176351534101764 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0938628339544099   0.0938628339544099    0.551881704587107;
1525084329308070762;-1.20979498397298 0.834226995677434  12.0326476159799                 0                 0                 0  1.04624330400998  -1.7367510564793 -2.10934136414767;   0.128487263537437    0.128487263537437     0.17798094591117 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0939064422819996   0.0939064422819996    0.561672810562734;
