KF_Time;KF_States;KF_Covariance;
1527255785091192246;    -17.152866809538     1.49063820938391     12.0723789608626 -0.00244344492910506   0.0107145566406907  0.00302099032937214    -2.26157272903985    0.562861915222847     38.0859493331296;    0.13532270222161    0.135322725253959    0.387255513329603 0.000466484671343505 0.000466451588834964 0.000760024664478654   0.0279195415875405    0.027919542759253    0.540817995973767;
1527255785182163542;   -17.1378095443788     1.47969808813211     12.0713960373829 -0.00266399131128003   0.0105020980772674  0.00270345614125723    -2.25912221897107    0.562357284324133     38.0875910620174;   0.136366636596999    0.136366658573318    0.389094548901347  0.00049360718576899 0.000493574337057163  0.00078630827379997   0.0279788498246585   0.0279788509817688    0.544026933432813;
1527255785283381893;   -17.1249214901334      1.4691480989795     12.0703601268844 -0.00336061524647833   0.0101175453600209   0.0021526453923386    -2.25676972844985      0.5618944430067     38.0892346602955;   0.137379716295868    0.137379736759804    0.390989446322284 0.000512743398046449 0.000512710209056996 0.000807668884742907   0.0280398599999165    0.028039861141569    0.547262741209246;
1527255785384814237;   -17.1141534943128     1.46106704136559     12.0612546837512 -0.00463719392915855    0.011141463427641  0.00128009918380306    -2.25453176809289    0.561491511543243     38.0908445181734;    0.13835977212185    0.138359791094412    0.392928399564322 0.000526038646220449 0.000526004842204535 0.000824923371971965   0.0281024952275365   0.0281024963529354    0.550522751269522;
1527255785486125806;    -17.0830730837964      1.45227195190034      12.0522620752205   -0.0063964562246555    0.0116739155860548 -0.000539918086664593     -2.25035109573329     0.560790955757397      38.0942215165938;   0.136306631897859     0.13630665337159    0.392816147356652 0.000472436671471369 0.000472403192628833 0.000769985013483226   0.0281329805736786   0.0281329816713675    0.547483446822064;
1527255785587571317;   -17.0718327915005     1.44665054966706     12.0428729206361    -0.00653603841744   0.0111569105034723 -0.00140937100558175    -2.24839836053534    0.560486631244181     38.0959839159589;   0.137395118808723     0.13739513898483    0.394951272034602 0.000498613664405514 0.000498580360978239  0.00079497774794876   0.0282005379398722   0.0282005390225491    0.551148477854249;
1527255785688724386;   -17.0554264685515     1.44501280567591     12.0409314593424 -0.00625548279667648    0.010587489346568 -0.00204693458330434    -2.24652004347094    0.560211580221637     38.0978464842357;   0.138445447608345     0.13844546652677    0.397116345941379 0.000517088901395481 0.000517055229930615 0.000815273955860817   0.0282693671655504   0.0282693682325364    0.554810346495786;
1527255785789797327;   -17.0216499305045     1.44083066875023     12.0404941275153 -0.00513686713198397  0.00958204691401233 -0.00207099307362845    -2.24302929062126    0.559721557273989     38.1016842108897;   0.136505287388511    0.136505308710713    0.397407080298718 0.000467927979079718 0.000467894795658841 0.000763605458842495    0.028311091060287   0.0283110920943292    0.552467921739848;
1527255785891038391;   -17.0050580202328     1.43980184546468      12.041592379341 -0.00371480964656849  0.00860438263144057 -0.00167916500596682    -2.24141000245252    0.559517548976845     38.1035064206747;   0.137643344617494     0.13764336461216    0.399726038085925 0.000495399132390787 0.000495366120791534  0.00078977617055561   0.0283838163741909   0.0283838173911819    0.556444891319377;
1527255785982194009;    -16.9865517108798      1.43863796532747      12.0437465661291  -0.00239504900549528   0.00719728941832077 -0.000827185210960904      -2.2398365965816     0.559342775751523      38.1052472004839;   0.138736152210279     0.13873617142058    0.402055276928842 0.000514837234673961 0.000514803830284296 0.000811060162575016   0.0284575502870246   0.0284575512866192    0.560399536198568;
1527255786083641320;    -16.9676946181187      1.43643303739955      12.0393865777011 -0.000562764709022002   0.00581896050958348  0.000376132329514479     -2.23834145645618     0.559177194464449      38.1069041880583;   0.139792552312447    0.139792570253238    0.404414677872046 0.000528380950461473 0.000528346886053829 0.000828266688686608   0.0285322533097721   0.0285322542917003    0.564332166806802;
1527255786184746529;  -16.9330404856037    1.43241735350908    12.0370799144398 0.00298547684606137 0.00372993871410801 0.00285853744027552   -2.23557792681993    0.55890060993541    38.1102357174595;   0.137852207695533    0.137852227673381    0.405055365005058 0.000472901181570985 0.000472867617484156 0.000771613301580613   0.0285847878200149   0.0285847887620698    0.562461432975311;
1527255786286085856;  -16.9149407416623    1.42963933254898    12.0334428391956 0.00497908325061043  0.0028971845660327 0.00420343363017513   -2.23427790377611     0.5587860290024    38.1119069894796;   0.138985318439764    0.138985336658464    0.407534488270023  0.00049813710200979 0.000498103839032582 0.000795687050233969   0.0286624933239165   0.0286624942442395    0.566642986757458;
1527255786387545202;  -16.8987846936534    1.42517783864116    12.0304221386084 0.00569993457862779 0.00312425417043397 0.00537980957184121   -2.23303319785846   0.558701243613184     38.113492742022;   0.140075660805038    0.140075677320486    0.410026862907994  0.00051587459756959 0.000515841078007065 0.000815196113378828    0.028740974657128   0.0287409755559512    0.570788881985106;
1527255786488504962;  -16.8682611933115    1.41711656603633    12.0286279773529 0.00755112144342082 0.00289543913862262 0.00681200547023674   -2.23068539630658   0.558555999312322    38.1169346892242;    0.13821279085746    0.138212809561013    0.410922280076021 0.000467268232151031 0.000467234600405766 0.000763455412304382   0.0288006160921322   0.0288006169537426    0.569332211946914;
1527255786589779328;  -16.8512132687024    1.40905448173344    12.0309063074143 0.00854914678379283 0.00297665545667207 0.00712174534945347   -2.22955065372961   0.558507779049408    38.1189550695505;      0.139382791382    0.139382808636252    0.413520377325454 0.000494902213937549 0.000494868572146226 0.000789600577960259   0.0288816286033561    0.028881629446524    0.573705663715444;
1527255786690824771;  -16.8355552069947    1.40163697875692    12.0301288875347 0.00927929019210654 0.00334806803535608 0.00708521225382328   -2.22846711596538   0.558472388102019     38.120955407503;   0.140507401139662    0.140507416988389    0.416126048436385 0.000514460388244181 0.000514426196901136 0.000810861366862468   0.0289632594840084   0.0289632603088163    0.578032319559844;
1527255786781700084;  -16.8074710258325    1.39592534951943     12.025736178562  0.0107905414039841 0.00279566750897905 0.00609516855269305   -2.22644934440359   0.558453488953034     38.125265996025;   0.138690482697606    0.138690501272542    0.417215750971313 0.000466550916844978 0.000466516982180182 0.000760581247200732   0.0290286542018878   0.0290286549904468    0.576881734110789;
1527255786882683535;   -16.793307451374    1.39023456557528    12.0195110778427   0.011482617784789 0.00286421171825791 0.00512837813868906   -2.22550715731451   0.558460806369869    38.1274757000938;   0.139881521776067    0.139881538926011    0.419907706213944 0.000494389946759696 0.000494356101997254 0.000787254911587637   0.0291123338900512   0.0291123346607826    0.581392832456068;
1527255786983990927;  -16.7763093240685    1.38487524147773     12.017253794205  0.0119108350678775 0.00287253451403421 0.00400168859848075   -2.22458159157749   0.558487124090847    38.1296008720493;   0.141025686944324    0.141025702687299    0.422603922404228 0.000514101229097057 0.000514066905745946 0.000808959795809307   0.0291965113235153   0.0291965120765685      0.5858490458946;
1527255787085165222;  -16.7476797205962    1.37806733320285    12.0134941070155  0.0123053608646433 0.00210977143981365 0.00140324325837678   -2.22285729900195    0.55856802795589    38.1337934346951;   0.139246039366718    0.139246057332255     0.42387210524132  0.00046636875498098  0.00046633476274889 0.000759318881927085   0.0292666343074987   0.0292666350258358    0.584931480500882;
1527255787186661470;   -16.7309610465696      1.3682266747146       12.00943940353   0.0126963365101713  0.00141448981921924 9.60654011495651e-05      -2.222058315871    0.558627515512963     38.1358741918088;   0.140451628739138    0.140451645264435    0.426642664736659  0.00049425967666717 0.000494225794194667 0.000786223916106307   0.0293525111519663    0.029352511853294    0.589547306877484;
1527255787287867933;   -16.7037239667663     1.36028858287713       12.00553971078   0.0124000471991043  0.00160611835816428 -0.00210860549346049    -2.22053999548293    0.558787898331162     38.1399094071402;   0.138773405866373    0.138773423815757    0.428045362809081 0.000454894426831623 0.000454861373732429 0.000743082836908613    0.029425726587708   0.0294257272524959    0.588900440059694;
1527255787388959191;   -16.6906313696318     1.35154143450712     11.9988957041889    0.011964571378123  0.00232079430368938 -0.00278990352093036     -2.2198403853006    0.558898501191361     38.1420017945547;   0.140029790140237    0.140029806785584    0.430879189866055 0.000486004667955509 0.000485972149337932 0.000772888376576375   0.0295130616064467   0.0295130622551393    0.593648699539897;
1527255787490216886;  -16.6782103165752    1.34229976463438    11.9968714651777  0.0118088727090416 0.00236008065832148 -0.0033299741486467   -2.21917112097819    0.55902757469123    38.1443183624931;   0.141235296931692    0.141235312318048    0.433711544158261 0.000508175920131707  0.00050814323360652 0.000797236384853966   0.0296007327094364   0.0296007333422298     0.59832919007062;
1527255787581470214;   -16.6682909063906     1.33450587372357     11.9956816193509   0.0120100081628278  0.00250727343587947 -0.00351452660102362     -2.2185305554427    0.559172873954809     38.1466014956729;   0.142387982203785    0.142387996889159    0.436531899447819 0.000523701129395731 0.000523667901930817 0.000816990072878194   0.0296887313914532   0.0296887320085457     0.60294432612098;
1527255787683953704;  -16.6487189915977    1.32804240604292    11.9960119384456  0.0130646436923385 0.00157190665462524 -0.0026676576055645   -2.21732840387862   0.559508304413988    38.1509243450765;   0.140626815549917    0.140626832664968      0.4380516749626 0.000471174819730216 0.000471142005276938 0.000764550326648291   0.0297659727918243   0.0297659733782868    0.602310928637574;
1527255787785216893;   -16.6399758804078     1.32110395782538     11.9942239976461   0.0134025115483945  0.00128308516562062 -0.00186101709586642    -2.21676395621129    0.559685016344694     38.1531573366017;   0.141838878612878    0.141838894494965    0.440939058451233 0.000497664074576676 0.000497631447186649 0.000790443579456694    0.029855168107512   0.0298551686790426    0.607053591904371;
1527255787886586119;    -16.6304856433167      1.31824328863965      11.9884954089817    0.0140479609638517   0.00082971838109095 -0.000752377157428152     -2.21622065432808     0.559879730001516      38.1552193751407;   0.143001062844396    0.143001077530981    0.443823170159341 0.000516368417012733   0.0005163354343119 0.000811491223265065     0.02994462886055   0.0299446294173587    0.611726989598639;
1527255787987739636;    -16.6123365373055      1.32160053314461      11.9829648830186    0.0148774919011413 -0.000241270893144145   0.00194766284375432     -2.21520257783547     0.560279469846817      38.1593654662692;   0.141248484085887    0.141248501268435    0.445441047828417  0.00046747604469025 0.000467443537003816 0.000760907116292948   0.0300245999072898   0.0300246004354239    0.611197559200713;
1527255788088726088;   -16.5968664168053     1.32714043769152      11.979694513454   0.0157079989978756 -0.00115129993943504  0.00421543969334673    -2.21427484714844    0.560697192368886     38.1632592433834;   0.139694111938268    0.139694131171145    0.447168022847554 0.000442019695037378 0.000441988604424225 0.000726962206207136   0.0301060247414077    0.030106025241993    0.611019549385452;
1527255788189920081;    -16.590796810859     1.33150384332892     11.9800467682268   0.0162065316469206 -0.00111832231180042  0.00528474090312245    -2.21383956940027    0.560892741668682     38.1652409601941;   0.140999117752879    0.140999135721085    0.450149853314525 0.000476694361124558 0.000476663477910421 0.000759642419858753   0.0301971646971114   0.0301971651843087    0.615970562572289;
1527255788281271421;    -16.584715850621      1.3360359618115     11.9804095900588   0.0163298289815607 -0.00121202529462265  0.00606026342056044    -2.21341504284061    0.561101465128655     38.1672528351621;   0.142240540960884    0.142240557846008    0.453112541347038 0.000500770695855405 0.000500739441706552 0.000785839196464316   0.0302884702459134   0.0302884707188433    0.620832352335005;
1527255788382369975;   -16.5809466895203     1.34012840596434     11.9836538300552   0.0157678366699215 0.000207387192304177  0.00645952733120027    -2.21299091774891    0.561323000356076     38.1694505290616;   0.143438767981306    0.143438783600542    0.456080746806714 0.000518516392041331 0.000518483777624685 0.000807709482719138   0.0303799735631108   0.0303799740231248    0.625627075034358;
1527255788483714225;  -16.5789886464688    1.34408472959911    11.9867922707465  0.0149716854649643 0.00122964997640034 0.00644427434185161   -2.21256064585475   0.561564619304762    38.1717890405177;    0.14458666996942    0.144586684321965    0.459043179582129 0.000530839212124909  0.00053080526613007 0.000825397962751564   0.0304716540104342   0.0304716544577327    0.630348139358469;
1527255788584877245;  -16.5710603704073    1.35164916968065    11.9874969062909  0.0138744627228304 0.00224455541522157  0.0058340030954195    -2.2117345239018   0.562044807870302    38.1762826935182;   0.142804058174473    0.142804074978646    0.460807086166229 0.000474706483956622 0.000474672280707782 0.000770013797525458   0.0305557820509969   0.0305557824735864    0.629900493255808;
1527255788685905340;   -16.570613177865     1.3526901775774    11.9847453499437  0.0135998029754844 0.00254308949467529 0.00520958360827045    -2.2113351400317   0.562270653276613    38.1784937592408;   0.144004615803092    0.144004631314285    0.463810296878149 0.000500154107171586 0.000500119944828689 0.000794848417472282   0.0306482007018986    0.030648201112491    0.634724161395608;
1527255788786872545;  -16.5610962850288    1.35643468645489    11.9813826524942  0.0128306257169268 0.00238511082142815 0.00365238592612948   -2.21053125274749   0.562735382016396    38.1828933077636;   0.142320544537561    0.142320562333152    0.465654170273693 0.000459153025601731 0.000459119526213287 0.000749742580247194   0.0307337032201829   0.0307337036074801    0.634464718583873;
1527255788888066976;  -16.5579670765153    1.35444099661409    11.9778817391344  0.0124273722935442  0.0014737698048918 0.00282980854739229     -2.210141634628   0.562964830947354    38.1850873801868;    0.14356528646452    0.143565302930493    0.468693466862557 0.000489045327002671 0.000489011957701399 0.000778299190024285   0.0308267624026208   0.0308267627786141    0.639374684455429;
1527255788989620616;   -16.5522164845261     1.35150959250987     11.9778991653192   0.0121905469999431 0.000530131274189819  0.00202355354370267    -2.20974438977851    0.563200364302659      38.187148036328;   0.144757248361294    0.144757263511147    0.471724844492851 0.000510294739657425 0.000510260887230532 0.000801588070171099   0.0309199389675717   0.0309199393324435    0.644204868465164;
1527255789090744324;   -16.5390568858862     1.35333498890705     11.9784535384611   0.0110989192794785 -0.00157946836779391 0.000699717794980018    -2.20898143864076    0.563688475945526     38.1914179389671;   0.143055284008283    0.143055301520286    0.473620055729649 0.000464352256743423 0.000464318651806495 0.000754239012876605   0.0310068661577619   0.0310068665010462    0.643954995163441;
1527255789181752700;   -16.5337630272298     1.35105128390001     11.9749008788901   0.0106822295621416 -0.00291571688948636 0.000172682188750335    -2.20861496766945    0.563938441207753     38.1934721641358;   0.144282092214475    0.144282108590703    0.476671372412768 0.000491989142570221 0.000491955708746095 0.000781385835390293   0.0311005828154284    0.031100583147452    0.648858261981125;
1527255789282900712;     -16.525702268302      1.34673116985488      11.9738602590987    0.0107039644249042  -0.00484850454928467 -0.000353604410898462     -2.20825787599706     0.564191045705043      38.1955609726196;   0.145459473756493    0.145459488555856    0.479723624118182 0.000511502612781067 0.000511468768719578   0.0008034649574891   0.0311943948116652   0.0311943951326546    0.653681106530327;
1527255789384070098;    -16.5105934227117      1.34640814327841      11.9725815125737   0.00886552362352059  -0.00639359774528135 -0.000941375899108153     -2.20757194793841     0.564728552791245      38.1994891384087;   0.143741599747489    0.143741617205041    0.481664225760287 0.000464932527345278 0.000464900113651596 0.000755410342767181   0.0312825412694352   0.0312825415705966    0.653432832565786;
1527255789485275007;   -16.5029447157512     1.34068845221602     11.9706923274703  0.00835005280427756 -0.00689594700437217 -0.00103760568637582    -2.20724910460229    0.565001987882386     38.2014012284323;   0.144969831567334    0.144969847906778    0.484749403668092 0.000493166246806756 0.000493134253743593 0.000782892244653772   0.0313768446252596   0.0313768449167995    0.658345652975103;
1527255789586660688;   -16.4944562732739      1.3331279382206     11.9722318469649  0.00838130489068217 -0.00761024066998879  -0.0011762586744194    -2.20692620743205     0.56528921169775     38.2033285364395;   0.146145237029777    0.146145252293688    0.487825248972846 0.000513168817835492 0.000513136628886913 0.000805272640096199    0.031471223488208   0.0314712237702795    0.663177040659931;
1527255789688265090;   -16.4843271345083     1.32286858379042     11.9721980498583  0.00862205479389932 -0.00816161518411133 -0.00114197164150842    -2.20661551080429    0.565585617346435     38.2051970605981;   0.147269799802052    0.147269814026853    0.490892166966017 0.000527116429016236 0.000527083728728324 0.000823383670588235   0.0315656777972516    0.031565678070005    0.667929941327819;
1527255789789489966;    -16.4668489774994      1.31952987092139      11.9741207970641   0.00958694323519178  -0.00843609015122687 -0.000695128280443338     -2.20603791694225     0.566171804766514      38.2087795899499;   0.145439784692853    0.145439801757042    0.492851882438798 0.000472810727798802 0.000472778520941745 0.000768603600234345   0.0316550170983753   0.0316550173530406    0.667531723979417;
1527255789890885002;    -16.4565140071003      1.30966567916981      11.9750343527316   0.00990474001606859  -0.00808531318515237 -0.000410046857637135     -2.20575772344624     0.566466047181571      38.2103346813232;   0.146616708039525    0.146616724036333    0.495948477359174 0.000498785065365645 0.000498753086531177 0.000793655634192488   0.0317498856659863   0.0317498859118759     0.67237366838114;
1527255789981894590;   -16.4475949221827     1.30165214767847     11.9744554942381   0.0100697639446163 -0.00765679833208721 3.10175043735453e-05    -2.20550122976721    0.566767902245052     38.2118522702914;   0.147738590592745    0.147738606078828    0.499024310588543 0.000517105076379501  0.00051707279384122 0.000813995322513015   0.0318448133902181   0.0318448136274713    0.677136064058509;
1527255790083158660;   -16.4378165188771     1.29371544277071      11.976564387943    0.010347000456653 -0.00708284074239698 0.000533835633394756    -2.20525588596001    0.567073995901837      38.213366488069;   0.148814973902576    0.148814988415362    0.502101466462888 0.000529839738379725 0.000529806897601967 0.000830414707919217   0.0319398004471102   0.0319398006758684    0.681821818962959;
1527255790184620170;   -16.4226259683062     1.29347646420384     11.9798662149639   0.0106931714606768 -0.00551411339282488  0.00152001422800537    -2.20480013188981    0.567662585264338     38.2165556676236;   0.146889421311313    0.146889438410643    0.504078560172426 0.000473460762219288 0.000473428519091951  0.00077265584147143   0.0320301389739519   0.0320301391856282    0.681286700144384;
1527255790285700531;   -16.4144878690297      1.2875283062869     11.9813926408198   0.0103011868427701 -0.00370682623816716  0.00196706303466709    -2.20459254957165    0.567952409942435     38.2180675968292;   0.148018727123886    0.148018742902588    0.507182578734091 0.000498438941239537 0.000498407029516841   0.0007963367377028   0.0321254764685515    0.032125476671671    0.686058939326503;
1527255790386754251;   -16.4069688072002     1.28191981199782     11.9828631635421  0.00970829679769819 -0.00212935301901593  0.00230094989458886    -2.20440629239736    0.568248825437979     38.2195563025004;   0.149104446130228    0.149104460743509    0.510278960193161 0.000516843352351057 0.000516809959937859 0.000816120955292799   0.0322208687975244   0.0322208689928206    0.690762740078834;
1527255790488056659;   -16.3950407391861     1.28577170549373     11.9869581947955  0.00901158705186781 0.000113709523497118  0.00273387378573846    -2.20405881527537    0.568833496071371     38.2224242178531;   0.147202354023876    0.147202371199123    0.512296049553998 0.000467611858561232 0.000467577740971219 0.000763731878381332   0.0323119793199516   0.0323119795000531    0.690269429705281;
1527255790589055584;   -16.3899707943211     1.28216285107466     11.9877284984456  0.00909308902113096 0.000507147504494846  0.00268517276747838    -2.20389732139796    0.569128613677033     38.2236272165955;   0.148344865694046    0.148344881627511    0.515419676533744 0.000495062680554716 0.000495028381813077 0.000789644833360876   0.0324076847666447   0.0324076849393688    0.695065310770377;
1527255790690155869;   -16.3854410578763     1.27902795364826     11.9845270953842  0.00882330656874204 0.000768398466055057  0.00267687988518138    -2.20373966119832      0.5694231367654     38.2248064860443;   0.149437151591825    0.149437166294416    0.518533098885907 0.000514479444575262 0.000514444454718297 0.000810704732644317   0.0325034241263222   0.0325034242917804    0.699782140117614;
1527255790791282627;   -16.3817180512684     1.27669779612716     11.9816031059734   0.0086692987185392 8.84087817640738e-05  0.00254643865168616    -2.20359661749478    0.569724149625278     38.2260408213332;   0.150481148078212    0.150481161571879    0.521636612172077 0.000528003080676691 0.000527967190497217 0.000827718873079249    0.032599198100824   0.0325991982591249    0.704422872713155;
1527255790882293812;   -16.3749238633418     1.28263885046889     11.9797275005408  0.00860237846144825 -0.00240083173000627  0.00245486873875958    -2.20334405582778    0.570322997035634     38.2288363398889;   0.148496948817201    0.148496965687225     0.52365496872597 0.000473222335410575 0.000473186648872905 0.000771382332186669   0.0326910325884995   0.0326910327328918    0.703810695674462;
1527255790983457920;   -16.3701678335933     1.28101132964342     11.9865397888028  0.00848354912760681 -0.00436149197699596  0.00238734268518983    -2.20323337224106     0.57062243234407      38.230233479238;   0.149603309000697    0.149603324611943    0.526785354630038 0.000499059930668418  0.00049902440435688 0.000795877016884843   0.0327870816212503   0.0327870817588897    0.708550495987523;
1527255791084557068;    -16.364942608135      1.2894532281721     11.9935718046015  0.00899844506721459 -0.00817160849053804  0.00241033460846871      -2.203065217938    0.571221243282068     38.2330325998273;   0.147739893937892    0.147739912092037    0.528869435788804 0.000458525379104269 0.000458490660541463 0.000750280256348175   0.0328794295101601   0.0328794296346738    0.708121108000931;
1527255791185650666;  -16.3624486993833    1.29221527104775    11.9981331804385 0.00919575498149924 -0.0103620207949811 0.00246327628858379   -2.20298573210048    0.57151525057121    38.2342869099194;   0.148892843527158     0.14889286006069    0.532021196656694 0.000487791800382047 0.000487757349922359 0.000778072378881543   0.0329757109739374   0.0329757110916063    0.712935197077713;
1527255791286853127;  -16.3585141522987    1.30342888440034    12.0012014602404 0.00933634654408694  -0.013075765467826 0.00260880801968199   -2.20285100915528   0.572092876932146    38.2363929345385;   0.147116324562215    0.147116342817859    0.534148375652176 0.000451413214541286 0.000451379539709547 0.000737310312659991   0.0330684943914365   0.0330684944958672    0.712642961908013;
1527255791388056611;   -16.357002156684    1.30691355603385    12.0036586632228 0.00906638079948293 -0.0140328790342469 0.00263977789573604   -2.20279521871067   0.572375805411359    38.2372846805706;   0.148320484397128     0.14832050157881     0.53732335019384 0.000483421324775771 0.000483388786144283 0.000767993547690457   0.0331649943125192   0.0331649944109917    0.717539317595059;
