KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1525182699129261557;  0.0199660277211082 -0.00116521973890716                    0; -1.60438393062326 0.0837614904003524   16.2490043689447;
1525182699631212206;  0.0199660277211082 -0.00116521973890716                    0;-1.60438385205146  0.06142500149384  16.2190033442328;
1525182700129308528;  0.0199660277211082 -0.00116521973890716                    0; -1.76036460703266 0.0390885299728039   16.1800023471574;
1525182700529323387;  0.0199660277211082 -0.00116521973890716                    0; -2.30629745829998 0.0893457296160224   16.1240047428506;
1525182701031043778;  0.0199660277211082 -0.00116521973890716                    0;-3.07506009412391 0.167523530912464  16.0770083779704;
1525182701529301420;  0.0199660277211082 -0.00116521973890716                    0;-3.98866208739088 0.234533040295214  16.0120113809431;
1525182701929379976;  0.0199660277211082 -0.00116521973890716                    0;-5.04710343480157 0.301542505005839   15.978014216809;
1525182702431109433;  0.0598980831633246 -0.00349565921672147                    0;-6.17239376224184 0.424393130178973  15.9570194115763;
1525182702831191834;  0.0598980831633246 -0.00349565921672147                    0;-7.36453301463454 0.552827788724031  15.9490246327837;
1525182703329162503;  0.0598980831633246 -0.00349565921672147                    0;-8.37840848748252 0.647757681141894    15.96202823304;
1525182703831035468;  0.0598980831633246 -0.00349565921672147                    0;-9.83794340101695 0.792944496475584  15.9570335742228;
1525182704229882128;  0.0598980831633246 -0.00349565921672147                    0;-11.3420443475537 0.988388216999622  15.9620408304701;
1525182704729320290;  0.0598980831633246 -0.00349565921672147                    0;-12.378202801232 1.14474312522989 15.9820466231697;
1525182705229982386;  0.0598980831633246 -0.00349565921672147                    0;-13.8934452632653  1.36252301843581  15.9710542799269;
1525182705630147601;  0.0598980831633246 -0.00349565921672147                    0;-15.3864048710849  1.58030276166104  15.9940616201551;
1525182706129445819;  0.0598980831633246 -0.00349565921672147                    0;-16.9016475632874  1.78133000790904  16.0220677408216;
1525182706629992148;  0.0598980831633246 -0.00349565921672147                    0;-18.0715039628114  1.90417980950408  16.0200707973249;
1525182707030166639;  0.0499150693027705 -0.00291304934726789                    0;-19.5087562001999  2.06611812856433  16.0430747217571;
1525182707529689951;  0.0499150693027705 -0.00291304934726789                    0;-20.856876397132 2.27831329066168 16.0310809089463;
1525182707929253159;  0.0499150693027705 -0.00291304934726789                    0;-21.8818933938662  2.44583572573892  16.0290857301017;
