KF_ArUco_Time;KF_ArUco_pos_NED;
1525182688428919054;-1.07344166432251 0.679086480076158  8.34569517113357;
1525182688629042002;-1.10898387504558 0.705904582393437  8.49519425137836;
1525182688828908051;-1.10898387504558 0.705904582393437  8.49519425137836;
1525182689028886988;-1.08859167931119  0.75160292617627  8.79463552043319;
1525182689229007145;-1.13877827009724  0.69747841072261  8.87942220460037;
1525182689428974310; -1.1536615598926 0.669708907921561  9.03253326890908;
1525182689628874922;-1.17389188174377 0.677524014315165  9.19129094988046;
1525182689828983376;-1.17389188174377 0.677524014315165  9.19129094988046;
1525182690028922940;-1.11362109949598 0.630939988956036  9.53879038586999;
1525182690228958463;-1.02643354628966 0.648472236551831  9.62027019747073;
1525182690428965088; -0.9778584770725 0.618016289522069  9.79049137190017;
1525182690629032526;-0.935789357018351   0.63135565339525   9.97691554323554;
1525182690828920218;-0.935789357018351   0.63135565339525   9.97691554323554;
1525182691028887184;-0.834982675942188  0.588940116154341   10.0636299318998;
1525182691228881209;-0.793782950452852  0.575255540465992   10.2315213574974;
1525182691428983441;-0.735493723868266  0.556085620847784   10.3591031293832;
1525182691628871271;-0.771072274435667  0.579733796729157   10.7959841656657;
1525182691828894019;-0.771072274435667  0.579733796729157   10.7959841656657;
1525182692028911388;-0.776053264775679  0.537560403630175   10.8832593847323;
1525182692228935960;-0.860672206988903  0.560438536160688   11.3479888583103;
1525182692428916430; -0.8974529525641 0.556955766151946  11.4898065276891;
1525182692628922969;-0.946105942138192  0.573391728925484   11.6846986430037;
1525182692828901210;-0.946105942138192  0.573391728925484   11.6846986430037;
1525182693029046414; -1.0754999882153 0.696647245039582  12.1525205942631;
1525182693228988547;-1.11351563228889 0.675928207448885   12.099637087814;
1525182693428898072;-1.22640043334339 0.717361353631398  12.6128143848459;
1525182693628921992; -1.2664790664931 0.736807322582895  12.8291796187506;
1525182693828877312; -1.2664790664931 0.736807322582895  12.8291796187506;
1525182694029034245;-1.43480915654984 0.800618490327806  13.1101133696854;
1525182694229092087;-1.51249818241091 0.780013567099703  13.3121311355957;
1525182694429022998;-1.70398236329912 0.837780575435113  13.5571333112427;
1525182694628889794;-1.88260519635233 0.912587060650976  13.7480133547432;
1525182694829049341;-1.88260519635233 0.912587060650976  13.7480133547432;
1525182695031686651;-2.20344802294145 0.967928707262914   14.455746390049;
1525182695228905337;-2.4052022649329 1.06366831473325 14.7072271614605;
1525182695428921169;-2.58110336018794  1.12533328315458   15.035470289853;
1525182695628922519;-2.96333636176854  1.25305295894501  15.2001999277407;
1525182695828923345;-2.96333636176854  1.25305295894501  15.2001999277407;
1525182696028891511;-2.75854854041802  1.13464580612169  15.7316614096294;
1525182696228919995;-2.63013148653947  1.13677757692478  15.9010891582052;
1525182696431337426;-2.71592264713975  1.14224937929128  15.8855323810471;
1525182696628918370;-2.71364503435222  1.20052013300788   16.427060377721;
1525182696828919103;-2.71364503435222  1.20052013300788   16.427060377721;
1525182697028926344;-2.82755301882262  1.17985930137546  16.9348543043183;
1525182697228990880;-2.86368309962591  1.24165824415442  17.0810205013853;
1525182697428958265;-2.83085613511987  1.22745042351318  17.3420429161474;
1525182697628921972;-2.73489165445422  1.20233564090308  17.1580163028716;
1525182697828951975;-2.73489165445422  1.20233564090308  17.1580163028716;
1525182698028916460;-2.78161913382554  1.21984662497409  17.5353417201727;
1525182698229066793;-2.74472286722277  1.18443768131453  17.7514335011573;
1525182698428909553;-2.78748125164582  1.26470613306487  18.3462347980362;
1525182698628919833;-2.70049983854977   1.2462094673338  18.2991057406063;
1525182698828916104;-2.70049983854977   1.2462094673338  18.2991057406063;
1525182699028875697;-2.59847308807055  1.32128621522926  18.7733040234839;
1525182699228921197;-2.52423733694474   1.3154397887254  18.7119588489515;
1525182699429044247;-2.59416806030066  1.30727390247815  19.1321199570144;
1525182699628937950;-2.58179262740475  1.18998663288986  18.5610073463686;
1525182699828911331;-2.58179262740475  1.18998663288986  18.5610073463686;
1525182700028868417;-2.39085250336226  1.07863304799631  18.5653363148524;
1525182700228914614;-2.59795381590967  1.18934862687865  18.4434312737673;
1525182700428919998;-2.92632447371933  1.26629114558749  18.7601494091145;
1525182700628924610;-3.19708913749383  1.33703407261457  18.6619742586637;
1525182700828921921;-3.19708913749383  1.33703407261457  18.6619742586637;
1525182701028917994;-3.79267769461739  1.37466115600509  18.5263129425918;
1525182701228893220;-4.17989591286229  1.46798889784269  18.6434499058881;
1525182701428872482;-4.53656987526781  1.47123779045753  18.5962882693978;
1525182701628978183;-4.91359001740368  1.53508076556466  18.4353430036966;
1525182701828899311;-4.91359001740368  1.53508076556466  18.4353430036966;
1525182702028915121;-5.58724325529697  1.55986675442232  18.2087343110271;
1525182702228915966;-6.13975653737887  1.66728058081626  18.5986099465274;
1525182702428917593;-6.63552654439552  1.80941093380478  18.5604834872596;
1525182702628913495;-7.04808396803697  1.84772528756434  18.5242020825771;
1525182702828912025;-7.04808396803697  1.84772528756434  18.5242020825771;
1525182703028935017;-8.03258422506715  2.00364586692279  18.5398066805284;
1525182703228896016;-8.47403083072243  1.97428497248515  18.3531096161398;
1525182703428926689;-9.02758970687153  2.01123158519717  18.6122520004451;
1525182703628891312;-9.61096286013985  2.14369314997007  18.5005557937302;
1525182703828876921;-9.61096286013985  2.14369314997007  18.5005557937302;
