KF_Time;KF_States;KF_Covariance;
1525182679528811476;-0.156734372522127  0.206681948205173   1.76904803315238                  0                  0                  0   4.69050207948041  0.563986909291136  -5.72560506871012;    1.59007789985648     1.59007789985648       5.535975330335 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0117998069887333   0.0117998069887333    0.189498282980936;
1525182679628857579;-0.169738057274326  0.216451076093796   1.90156130943505                  0                  0                  0   4.69050207948041  0.563986909291136  -5.72560506871012;    1.63107791099837     1.63107791099837      5.5769753414769 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.011899806986207    0.011899806986207    0.199498282757419;
1525182679729812199;   -0.251917994577404     0.213325243730636       1.9994869728295 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.69045374734172     0.563977910934517      -5.7263442760308;    1.26898817366305     1.26898817366305     4.45998857845925 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0119996103097523   0.0119996103097523    0.208964030748181;
1525182679829007801;-0.262290161727233  0.217081033770436   2.09297113635272                  0                  0                  0   4.69045374734172  0.563977910934517   -5.7263442760308;    1.30998818484234     1.30998818484234     4.50098858963854 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0120996103072261   0.0120996103072261    0.218964030524664;
1525182679928858528;-0.267047493978159  0.221938847728272   2.17105835983029                  0                  0                  0   4.69045374734172  0.563977910934517   -5.7263442760308;    1.35098819594498     1.35098819594498     4.54198860074118 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0121996103046999   0.0121996103046999    0.228964030301147;
1525182680028828178;-0.271810494398151  0.226802449575067   2.24923862107802                  0                  0                  0   4.69045374734172  0.563977910934517   -5.7263442760308;    1.39198820707139     1.39198820707139     4.58298861186759 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0122996103021737   0.0122996103021737    0.238964030077629;
1525182680129847093;    -0.34414524026369     0.227347419966961      2.34465316498342 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.69039027730604     0.563971425313573     -5.72561780720035;    1.12700037378511     1.12700037378511     3.82308269643286 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0123993628552562   0.0123993628552562    0.248263708679446;
1525182680228954991;-0.336673546330965  0.235291202552461   2.41729108953903                  0                  0                  0   4.69039027730604  0.563971425313573  -5.72561780720035;    1.16800038492978     1.16800038492978     3.86408270757753 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07     0.01249936285273     0.01249936285273    0.258263708455929;
1525182680328833464;-0.326131922023489  0.245700292084797   2.49306967615163                  0                  0                  0   4.69039027730604  0.563971425313573  -5.72561780720035;    1.20900039603782     1.20900039603782     3.90508271868557 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0125993628502038   0.0125993628502038    0.268263708232411;
1525182680430252063;0.304088539828068 0.522036015866641  2.78541325356959                 0                 0                 0  4.68474096873017 0.561547240636755 -5.73325768123572;  0.0059713376405672   0.0059713376405672   0.0248426125614239 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0125959615790088   0.0125959615790088    0.273374901905574;
1525182680528787320; 0.32925090509911 0.527602661509432  2.85591658720775                 0                 0                 0  4.68474096873017 0.561547240636755 -5.73325768123572;   0.046971348736762    0.046971348736762   0.0658426236576187 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0126959615764826   0.0126959615764826    0.283374901682056;
1525182680631085741;    0.338130801984319     0.528074190988403        2.926706855863 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.68236911941697     0.560806148523737     -5.73311045596002;  0.0865087518115553   0.0865087518115553    0.106311337791085 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0127652412620579   0.0127652412620579     0.28932677817608;
1525182680728833639;0.368773185824278 0.518380469031134  3.00015095852425                 0                 0                 0  4.68236911941697 0.560806148523737 -5.73311045596002;   0.127508762923652    0.127508762923652    0.147311348903181 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0128652412595317   0.0128652412595317    0.299326777952563;
1525182680828812489;0.399440457057326 0.508678873944631  3.07365471164146                 0                 0                 0  4.68236911941697 0.560806148523737 -5.73311045596002;   0.168508774051966    0.168508774051966    0.188311360031495 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0129652412570055   0.0129652412570055    0.309326777729046;
1525182680928824725;0.432124238421377  0.49328314418511  3.14828043854208                 0                 0                 0  4.68236911941697 0.560806148523737 -5.73311045596002;   0.209508785186749    0.209508785186749    0.229311371166279 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0130652412544792   0.0130652412544792    0.319326777505528;
1525182681030989828;    0.418827432011939     0.461341230398169      3.21966211573065 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.68002253577236     0.560112522362463     -5.72900465499645;    0.23901262908068     0.23901262908068    0.266945069103889 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0131346968260734   0.0131346968260734    0.324314440438044;
1525182681128844124;0.446397254434708 0.440739161908044  3.28990583884593                 0                 0                 0  4.68002253577236 0.560112522362463 -5.72900465499645;   0.280012640189602    0.280012640189602    0.307945080212811 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0132346968235472   0.0132346968235472    0.334314440214526;
1525182681228829482;0.473995841559863 0.420115598454076  3.36022285005416                 0                 0                 0  4.68002253577236 0.560112522362463 -5.72900465499645;   0.321012651319353    0.321012651319353    0.348945091342561 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.013334696821021    0.013334696821021    0.344314439991009;
1525182681328839620;0.495258506797383 0.405405268637451  3.43208087362879                 0                 0                 0  4.68002253577236 0.560112522362463 -5.72900465499645;   0.362012662453651    0.362012662453651    0.389945102476859 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0134346968184948   0.0134346968184948    0.354314439767492;
1525182681430381330;0.573068488935867 0.371563890708069   3.3762358204327                 0                 0                 0  4.67989687216177 0.560166983978294 -5.72708444206369; 0.00591198321810345  0.00591198321810345   0.0236292213042317 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.013532892823931    0.013532892823931     0.36422315512871;
1525182681529834979;    0.581888824903353      0.36690878576033      3.44865723514362 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.67714454086605     0.559508199837779     -5.71616661691058;  0.0464925940303688   0.0464925940303688   0.0644341199509335 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0135975202134874   0.0135975202134874    0.367621786566424;
1525182681630320253;0.605425911407015 0.373702382921623  3.49585566951012                 0                 0                 0  4.67713659515575 0.559494084202462 -5.71583334321543; 0.00561494285391599  0.00561494285391599   0.0202083096426711 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0136973270017084   0.0136973270017084    0.377604796477579;
1525182681728755792;0.621095806350376 0.376385617947105  3.56604770692348                 0                 0                 0  4.67713659515575 0.559494084202462 -5.71583334321543;   0.046614953948922    0.046614953948922   0.0612083207376771 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0137973269991822   0.0137973269991822    0.387604796254061;
1525182681830912804;0.607770862131381 0.374740077084927  3.51931525375192                 0                 0                 0  4.67713945623257 0.559494670060026 -5.71550172149488; 0.00561544614512493  0.00561544614512493   0.0200868000557076 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0138973262019474   0.0138973262019474    0.397604156055326;
1525182681928825317;0.624029520006534 0.378720030127245  3.59367719921823                 0                 0                 0  4.67713945623257 0.559494670060026 -5.71550172149488;  0.0466154572205578   0.0466154572205578   0.0610868111311404 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0139973261994212   0.0139973261994212    0.407604155831809;
1525182682031676226;    0.681002804048618     0.367979378953207      3.71429849703097 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.67232244552138     0.558400772521373     -5.69397228694591;   0.005606158028809    0.005606158028809   0.0200531947767156 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0140387754749628   0.0140387754749628     0.40509062713934;
1525182682128868662;0.693350722126122 0.367046445328103   3.7923479316996                 0                 0                 0  4.67232244552138 0.558400772521373 -5.69397228694591;  0.0466061691612044   0.0466061691612044    0.061053205909111 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0141387754724366   0.0141387754724366    0.415090626915822;
1525182682230075870;0.717085820264284 0.344641187723727  3.85292665589664                 0                 0                 0  4.67231941093104 0.558406497489395 -5.69386721817268;  0.0056154100551122   0.0056154100551122   0.0200808016989213 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0142387696412261   0.0142387696412261    0.425087674174174;
1525182682328819545;0.728249873823145 0.342713025516715  3.93150837520592                 0                 0                 0  4.67231941093104 0.558406497489395 -5.69386721817268;  0.0466154211682348   0.0466154211682348   0.0610808128120439 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0143387696386999   0.0143387696386999    0.435087673950656;
1525182682432446817;     0.74251904435613     0.310993582906411      3.97579792909355 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.66681259710517     0.557296142975389     -5.66487174073523; 0.00560615901570183  0.00560615901570183   0.0200530565969354 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0143773549813639   0.0143773549813639    0.430901490022161;
1525182682528805990;0.749028281074049  0.30600833923603  4.05656287111185                 0                 0                 0  4.66681259710517 0.557296142975389 -5.66487174073523;  0.0466061701084388   0.0466061701084388   0.0610530676896725 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0144773549788377   0.0144773549788377    0.440901489798643;
1525182682630214196;0.748342415562935 0.273141083077388  4.10319519113689                 0                 0                 0   4.6668145721151 0.557303771030831 -5.66464836784686; 0.00561541005905445  0.00561541005905445   0.0200807963478626 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.014577348832736    0.014577348832736    0.450898029357182;
1525182682728744757;0.752593983772887 0.267465799836565  4.18535696962816                 0                 0                 0   4.6668145721151 0.557303771030831 -5.66464836784686;  0.0466154211578683   0.0466154211578683   0.0610808074466765 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0146773488302098   0.0146773488302098    0.460898029133665;
1525182682830242361;0.748425845458127 0.270626146504967  4.12881127290558                 0                 0                 0  4.66681472008366 0.557303615680552 -5.66447073351487; 0.00561544806417594  0.00561544806417594   0.0200818701337207 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0147773488024446   0.0147773488024446    0.470897894967683;
1525182682929846216;    0.712902641021509      0.25933419213453      4.21857072772147 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.65978338230734     0.555784743262831     -5.62303440435099;  0.0458943716536061   0.0458943716536061   0.0607800283660209 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0148039016027201   0.0148039016027201    0.462174052605441;
1525182683030117567;0.781002762215672  0.19771615116137  4.34125959541047                 0                 0                 0  4.65956717023628 0.555930681652253 -5.62393448421461; 0.00561246315784425  0.00561246315784425   0.0200702021232289 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0149033309821352   0.0149033309821352    0.472128504679248;
1525182683128845638;0.749735531070927 0.194261925171783   4.4309705224145                 0                 0                 0  4.65956717023628 0.555930681652253 -5.62393448421461;  0.0466124742827665   0.0466124742827665   0.0610702132481511 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.015003330979609    0.015003330979609    0.482128504455731;
1525182683230342970;0.735582749803004 0.151033285640501   4.4946746369058                 0                 0                 0  4.65956425925386 0.555937431960458 -5.62381326853572; 0.00561543595859167  0.00561543595859167   0.0200814600947859 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0151033286148386   0.0151033286148386    0.492126737170061;
1525182683328822219;0.699438110501382 0.148714197628482  4.58163514204704                 0                 0                 0  4.65956425925386 0.555937431960458 -5.62381326853572;  0.0466154470710433   0.0466154470710433   0.0610814712072376 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0152033286123124   0.0152033286123124    0.502126736946544;
1525182683431712543;    0.636978781672234     0.134416031606719      4.63833918800209 -1.15801979032725e-11 -3.14627013543217e-12                     0      4.65225163591899     0.554661259333033     -5.58790669956441; 0.00560616137172736  0.00560616137172736   0.0200532043518893 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0152343562569894   0.0152343562569894    0.493434458109389;
1525182683528750480;0.600529770621685 0.134472695340322   4.7287409459028                 0                 0                 0  4.65225163591899 0.554661259333033 -5.58790669956441;  0.0466061724765853   0.0466061724765853   0.0610532154567473 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0153343562544632   0.0153343562544632    0.503434457885871;
1525182683630281225;0.570744276749074 0.118225244172997  4.77437018805307                 0                 0                 0  4.65224967374784 0.554665980883162 -5.58757532105586; 0.00561541006883503  0.00561541006883503   0.0200808020695373 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0154343493760228   0.0154343493760228    0.513430022471286;
1525182683728841018;0.538031189205129 0.123652284062046  4.86362736814041                 0                 0                 0  4.65224967374784 0.554665980883162 -5.58757532105586;  0.0466154211855407   0.0466154211855407   0.0610808131862429 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0155343493734966   0.0155343493734966    0.523430022247769;
1525182683831303065;    0.563805599772034     0.117281195124795      4.80237189298528  3.99320553374044e-12 -2.33043947169748e-13                     0      4.64340247121668     0.553009498961737     -5.54139517784395; 0.00560616231343952  0.00560616231343952   0.0200532530121489 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07    0.015562368297849    0.015562368297849    0.513181668591913;
1525182683928814518; 0.53392461122936 0.123690341837847  4.89292101332207                 0                 0                 0  4.64340247121668 0.553009498961737 -5.54139517784395;  0.0466061734329208   0.0466061734329208   0.0610532641316302 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0156623682953227   0.0156623682953227    0.523181668368395;
1525182684029985923;0.458223636940569  0.10795124113228  5.03659258877631                 0                 0                 0  4.64341603555971 0.553016064052741 -5.54180558809887; 0.00561541007268366  0.00561541007268366   0.0200808039533529 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0157623610945756   0.0157623610945756    0.533176752631516;
1525182684128761184; 0.42724301313251 0.114172168274738  5.12547893540273                 0                 0                 0  4.64341603555971 0.553016064052741 -5.54180558809887;  0.0466154211803405   0.0466154211803405   0.0610808150610097 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0158623610920494   0.0158623610920494    0.543176752407999;
1525182684230180411; 0.410547934430573 0.0985675028268684   5.21047909197151                  0                  0                  0   4.64341576289858  0.553016478802543  -5.54179935181747;   0.005615448064218    0.005615448064218   0.0200818704279281 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0159623610599515   0.0159623610599515    0.553176561908919;
1525182684329844233;    0.342049446829062      0.10026692595526      5.30637202302633  3.99320553374044e-12 -2.33043947169748e-13                     0      4.63223301694109     0.550840984497776     -5.49211612441285;  0.0458946553491277   0.0458946553491277   0.0607820745118056 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0159767810842421   0.0159767810842421    0.537667523193493;
1525182684430255726; 0.336697289625237 0.0655283501449305   5.34623444483609                  0                  0                  0   4.63213550713202  0.550967312813665  -5.49067631254307; 0.00561246434141886  0.00561246434141886   0.0200702816861505 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0160761164649183   0.0160761164649183    0.547605858730797;
1525182684528777009; 0.294679156212062 0.0765066301068138   5.44103118578012                  0                  0                  0   4.63213550713202  0.550967312813665  -5.49067631254307;  0.0466124754453747   0.0466124754453747   0.0610702927901063 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0161761164623921   0.0161761164623921     0.55760585850728;
1525182684630132901; 0.252965771202655 0.0917342280573815   5.49950513987532                  0                  0                  0   4.63213542909561  0.550966540231825  -5.49047863090118;  0.0056154359634237   0.0056154359634237   0.0200814631741627 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0162761137084942   0.0162761137084942    0.567603466006875;
1525182684728815976;0.216033646526121 0.106572294972318  5.59980464684786                 0                 0                 0  4.63213542909561 0.550966540231825 -5.49047863090118;  0.0466154470745679   0.0466154470745679   0.0610814742853069 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.016376113705968    0.016376113705968    0.577603465783357;
1525182684831694136;    0.244005433034428    0.0931226165301407      5.53361463101753  3.99320553374044e-12 -2.33043947169748e-13                     0      4.61966436155681     0.548662689799097     -5.43703368194112; 0.00560484576641776  0.00560484576641776    0.020049483123006 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0163848387031602   0.0163848387031602    0.559795496012324;
1525182684928819748;0.207587925859732 0.113910355266444  5.63376867315822                 0                 0                 0  4.61966436155681 0.548662689799097 -5.43703368194112;  0.0466048568922605   0.0466048568922605   0.0610494942488488 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.016484838700634    0.016484838700634    0.569795495788806;
1525182685030115934;0.0790742178694016   0.16074328222751   5.80611990640034                  0                  0                  0   4.61969712128819  0.548653428918564  -5.43771949601482; 0.00561540466346991  0.00561540466346991   0.0200806579882128 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0165848283157372   0.0165848283157372    0.579788078727912;
1525182685128833953;0.0408804297764381   0.18269363101972   5.90790266148666                  0                  0                  0   4.61969712128819  0.548653428918564  -5.43771949601482;     0.0466154157857      0.0466154157857   0.0610806691104428 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.016684828313211    0.016684828313211    0.589788078504395;
1525182685230060213;   0.0309595735486863     0.176346353959322      5.97355232578002  3.99320553374044e-12 -2.33043947169748e-13                     0      4.60581200927512     0.546007367181904     -5.38239424013428; 0.00560484697299522  0.00560484697299522   0.0200495361556261 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0166901112925848   0.0166901112925848    0.570844575614912;
1525182685328823157;-0.0111681089304563   0.197396131716063    6.07433286869227                   0                   0                   0    4.60581200927512   0.546007367181904   -5.38239424013428;  0.0466048580987982   0.0466048580987982    0.061049547281429 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0167901112900586   0.0167901112900586    0.580844575391394;
1525182685431014311;-0.0654753553112697    0.21410503117469    6.14472739118662                   0                   0                   0    4.60581641619371   0.546008951839963   -5.38209396562088; 0.00561540466843329  0.00561540466843329   0.0200806600416845 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0168901004736273   0.0168901004736273    0.590836627056841;
1525182685528745756;-0.107611558056819   0.23495404727893   6.24603378343266                  0                  0                  0   4.60581641619371  0.546008951839963  -5.38209396562088;  0.0466154157707415   0.0466154157707415   0.0610806711439927 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0169901004711011   0.0169901004711011    0.600836626833324;
1525182685630192899;-0.165210972799407  0.243945658750897   6.29953025925672                  0                  0                  0   4.60581677295227  0.546009229402627  -5.38200072158688; 0.00561544804204772  0.00561544804204772      0.0200818648587 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0170901004241487   0.0170901004241487    0.610836318935482;
1525182685729771712;   -0.247389213231867     0.255842405548463      6.40272020277469  3.99320553374044e-12 -2.33043947169748e-13                     0      4.59142036881249      0.54291873932458     -5.33518457719559;  0.0458949255805309   0.0458949255805309   0.0607835338701923 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0170921182765404   0.0170921182765404    0.589980083544413;
1525182685830444623;-0.174108623955825  0.245155932666439   6.32971558506281                  0                  0                  0   4.59107265367514  0.543008542877711  -5.33002511159792;  0.0056124654688046   0.0056124654688046   0.0200703384307268 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0171913575339486   0.0171913575339486     0.59990559985976;
1525182685928812728;-0.210635242226972  0.260654279602946   6.42913279669644                  0                  0                  0   4.59107265367514  0.543008542877711  -5.33002511159792;  0.0466124765798857   0.0466124765798857   0.0610703495418079 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0172913575314224   0.0172913575314224    0.609905599636243;
1525182686030184499;-0.317734024413955  0.325706308740862   6.60561746516025                  0                  0                  0   4.59108646901907  0.542998837915399  -5.33048137411499; 0.00561543596805164  0.00561543596805164    0.020081465370554 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0173913543796039   0.0173913543796039    0.619902709846028;
1525182686128762286;-0.351284792316307  0.340893384817292    6.7029197907089                  0                  0                  0   4.59108646901907  0.542998837915399  -5.33048137411499;  0.0466154470692478   0.0466154470692478   0.0610814764717501 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0174913543770777   0.0174913543770777     0.62990270962251;
1525182686232694615;   -0.410497108943477     0.345261974129158      6.77220951539606  3.99320553374044e-12 -2.33043947169748e-13                     0      4.57516569814216     0.539391033836244     -5.28339853084655; 0.00560484975807967  0.00560484975807967   0.0200496259590952 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0174873436772414   0.0174873436772414    0.607062736499776;
1525182686328813967;-0.443893328503826  0.361667415752337   6.87411026291935                  0                  0                  0   4.57516569814216  0.539391033836244  -5.28339853084655;  0.0466048608758469   0.0466048608758469   0.0610496370768624 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0175873436747152   0.0175873436747152    0.617062736276259;
1525182686430161326;-0.470576458512899  0.376932182956657   6.93533858775813                  0                  0                  0   4.57516312575149  0.539391478248717  -5.28297700781421; 0.00561540467986997  0.00561540467986997   0.0200806635187987 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0176873318454888   0.0176873318454888    0.627054010482323;
1525182686528819137;-0.512940992918733  0.399941180076126   7.03639872066044                  0                  0                  0   4.57516312575149  0.539391478248717  -5.28297700781421;  0.0466154157924303   0.0466154157924303    0.061080674631359 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0177873318429626   0.0177873318429626    0.637054010258805;
1525182686632207700;   -0.576154641206037     0.409254118533644      7.09437147603197  3.99320553374044e-12 -2.33043947169748e-13                     0      4.55792259356911     0.535460738815953     -5.23163784074414; 0.00560485093351778  0.00560485093351778   0.0200496690605921 9.99999997375243e-07 9.99999997375243e-07 9.99999997375243e-07   0.0177798031432684   0.0177798031432684    0.613496644840952;
