KF_Time;KF_States;KF_Covariance;
1527254979412925168;  -0.533162221847531    0.195257344739003     13.1265868361087   -0.146746782700938  -0.0532968293565145 -0.00726299023382606    -6.71598982236527   -0.883701802058626     39.6338317233622;  0.0601826769317311   0.0601826752833082   0.0457793796455265 0.000523093338282682 0.000523075685357225 0.000846648795107941   0.0275832060180686   0.0275832069294099    0.540109934187337;
1527254979514246065;  -0.427344186852057    0.235719937676065     13.1587305235903   -0.102436645032654  -0.0410654623656624 -0.00753527316732156    -6.67342394787062   -0.865897029695164     39.8590063638387;  0.0629586751452914   0.0629586733440815   0.0497847571144014 0.000471938282871233 0.000471921358594383 0.000786805210762113   0.0274340622587524   0.0274340632761379    0.523370399634238;
1527254979615291169;  -0.429874252908822    0.202167067846837     13.0865166440375   -0.102431701855802  -0.0411288407385751 -0.00803493044968711    -6.67354809302816   -0.864305213846483     39.8780576999966;  0.0554015413745942   0.0554015385694598   0.0409721285110313  0.00057188418053191 0.000571867263231917 0.000886394059909009   0.0274999395292942   0.0274999405855998    0.532772669533208;
1527254979706291629;  -0.334189469894017    0.239554856377098     13.1157273208783  -0.0682316858896687  -0.0313246547701148 -0.00653386848150478    -6.63231262471913    -0.84677251190784     40.0905049749075;   0.058383393419563   0.0583833905368717   0.0449981287630999 0.000495957885529016 0.000495940709660038 0.000812729240395733   0.0273508998518808   0.0273509010126092    0.516649361008594;
1527254979807632924;  -0.276108362516756     0.29646071059186     13.0867133687971  -0.0458893008112845  -0.0261782503122281 -0.00454192264395621    -6.59110238834663    -0.83163482297403     40.2992055564772;  0.0514851439500092   0.0514851415837936   0.0382003201822549  0.00045797949031827 0.000457963133425057 0.000764003340468273   0.0271713788204135   0.0271713801197473    0.501548786521367;
1527254979908872903;  -0.276792611153502    0.294178990226732      13.102370571928  -0.0458893008112845  -0.0261782503122281 -0.00454192264395621    -6.59110238834663    -0.83163482297403     40.2992055564772;  0.0556141367408659   0.0556141326155324   0.0423586928609112 0.000557979487792058 0.000557963130898844 0.000864003337942061   0.0272713788178873   0.0272713801172211     0.51154878629785;
1527254980010001393;  -0.233201312961544    0.310280956830944     13.1213129380006  -0.0348287172497138  -0.0239945381206191 -0.00250327912980041    -6.57179494659801   -0.823587318482473     40.3931944128411;  0.0591687251759974   0.0591687199218581   0.0464567831133185 0.000558580762977444 0.000558563634449778  0.00087229014218369   0.0272513171069813   0.0272513184527771    0.509214058223654;
1527254980111364485;   -0.234618602071441      0.31422804667532      13.0651956326779   -0.0253207737842828   -0.0224800618156361 -0.000933476910521832     -6.55006377779704    -0.814931105901126      40.5003204719862;   0.052421128273416    0.052421123567066   0.0390802284274148 0.000558921114713887 0.000558903467316292 0.000878324571873041   0.0271928226392089   0.0271928240735244    0.506471324540582;
1527254980212540941; -0.155600221672818   0.345671682239496    13.0847999001919 -0.0116788369148147 -0.0201487868755956 0.00280147125689687   -6.51265096721751  -0.799350621066382    40.6745784534366;  0.0555390930180576   0.0555390880418773   0.0431234814768911 0.000488946115521003 0.000488928818342159 0.000806896208233771   0.0270552131768122   0.0270552146975009    0.492800405496477;
1527254980314329562; -0.206918870813857   0.329316416021084    13.0312752141076 -0.0118168459302978 -0.0201909271330469 0.00233670304823536   -6.50946716829643  -0.798378404190123    40.6874185342858;   0.050377026637475   0.0503770213269337   0.0372070795438324 0.000588874566717353 0.000588857278748686 0.000906291487787411   0.0271171361173373    0.027117137679084    0.502338858702563;
1527254980405596949;  -0.170158682204529    0.344753101418948      13.042962515516 -0.00779016879189996  -0.0172756784909352  0.00390514019458621    -6.49080169640446   -0.790555035431753     40.7725355696991;  0.0540316767018259   0.0540316703040261    0.041310359553278  0.00057924182557156 0.000579223185865111 0.000905897317035114   0.0270962622955885   0.0270962639065313    0.500373746007684;
1527254980507598993;  -0.168206134959843    0.338039465048134     13.0170636757526 -0.00423329311562493  -0.0153696164430824  0.00471381530187122    -6.47021463839199   -0.781510672333866     40.8626228643204;   0.048958076801396   0.0489580710183136   0.0360890472492016 0.000572772643948259 0.000572753233724692 0.000904982114707408   0.0270420342029475   0.0270420358982009    0.498133435941791;
1527254980608734868;  -0.132719815788392     0.34989109212166     13.0268821774595 -0.00176475414139763   -0.014259755540681  0.00541869266559627    -6.45192480166353   -0.773799649211856      40.943296745511;  0.0526422966053101   0.0526422894785973   0.0402019174771923 0.000568522639419883 0.000568502780286744 0.000904861757814805   0.0270211805747303   0.0270211823183712    0.496348399512857;
1527254980710085345; -0.0960707468164175    0.360097168997738     13.0355318195086 0.000248609125448054  -0.0136177195895213  0.00564508221390749    -6.43410296155273   -0.766267365384188     41.0214191377393;  0.0562592443867977   0.0562592358908899   0.0443086011582712 0.000565674342364831 0.000565654230289178 0.000904765562760093   0.0270029077149838   0.0270029095036803    0.494683021651238;
1527254980811268450;  -0.149828357463993    0.336178372494706     13.0161483834334 6.09087719574044e-05  -0.0136722486707028  0.00545210905960107    -6.43095246597601   -0.765352052136823     41.0251538027715;  0.0509161988719034   0.0509161906229898   0.0379122881033739 0.000665553847211729 0.000665533750635489  0.00100381044291225   0.0270689617579222   0.0270689635825852    0.504325282467426;
1527254980912662693; 0.0198130083333432   0.398999364878821    13.0384575538887 0.00451183217247472 -0.0139519210135965 0.00360176328177385   -6.34567267352216  -0.729190310258074    41.3779801482273;  0.0527376534820863   0.0527376478810396   0.0417772265249814 0.000390284347676623 0.000390267335827533 0.000694006470650334   0.0265935011415392   0.0265935031722527    0.459488701338635;
1527254981013742359;-0.0212386254176563   0.379254903935062     13.022065587899 0.00465245166278113 -0.0146621023536746  0.0028604362928375   -6.32415414297064   -0.72071254443677    41.4454368439884;  0.0480852487289509   0.0480852436644543   0.0363628896608426 0.000438867850905018 0.000438851433915961 0.000733152168759973   0.0265345141720071   0.0265345162908146    0.459008456309404;
1527254981114945101;0.00850430481088601   0.378968020681541    13.0287485488809 0.00503767770555417 -0.0155532324191456 0.00232936120810782   -6.30811393003245  -0.713952296467026     41.505364345386;  0.0517932807374567   0.0517932745125635   0.0404717587550248 0.000474944416783504 0.000474928033191751 0.000766032648611761   0.0265245940376062   0.0265245961919606    0.459065174146925;
1527254981206242374; 0.0707683997776308   0.394741641216313    13.0370638520374 0.00568636891852347 -0.0172851801481058 0.00142122090473061   -6.27709822534875  -0.700909278552881    41.6185808436754;  0.0549580575464765   0.0549580511189473   0.0445049162973879  0.00044573446589224 0.000445718263009871  0.00073180863309696   0.0264118288924136   0.0264118310789915     0.44965203102996;
1527254981307393498; 0.0316717059366713   0.372124041175024    13.0281253824309 0.00481033398765108 -0.0168499179913781 0.00100000563597516   -6.25658303459393  -0.692515478175813    41.6756006730396;  0.0496260686692705   0.0496260631067577   0.0379622672245065 0.000479904683391601 0.000479888641055913 0.000764467269030442   0.0263510221910039   0.0263510244628741    0.449576787442151;
1527254981408579470;  0.0893176654238488    0.386732410069437      13.037350350904  0.00404476088497819  -0.0160134497380552 0.000772574626384233    -6.22636998341191   -0.679979699257988     41.7751002668603;  0.0528764932647384   0.0528764873840126   0.0420132889034314 0.000449562371287091 0.000449546621150672  0.00073170252828223   0.0262409804718848    0.026240982800649    0.440948877105169;
1527254981509962020;  0.0381226773299375    0.323476191045273     13.0398393269913  0.00392086993050338  -0.0159386002668198 0.000761677017988246    -6.20519999901386    -0.66831314867134     41.8216543769819;  0.0482044875986958   0.0482044823880723    0.036502693152006 0.000482684204906473 0.000482668457220504 0.000764425412627834   0.0261827704382808   0.0261827728483645    0.441278744607181;
1527254981610997709;  0.0639640600752128    0.332784132504005     13.0454148815044  0.00399943488751465  -0.0154326326493471 0.000805300765812738    -6.19017831596382   -0.661922692837651     41.8670363947289;   0.051913540174533   0.0519135338587948   0.0406106826209226 0.000506465382072143 0.000506449321469317 0.000791738252855328   0.0261774561022388   0.0261774585407981    0.442085156893175;
1527254981712092233;  0.124462421302937   0.360170854301751    13.0567843262081 0.00505732337035992 -0.0143306256240275 0.00116328673978481   -6.16097875859362  -0.649690110527273    41.9522352953108;  0.0550831615444081   0.0550831549761956   0.0446482648700825 0.000463445229369194 0.000463429133714559 0.000750208239682103   0.0260739073906838   0.0260739098790952    0.434094477197332;
1527254981813356598;  0.155748698754909   0.380331122788501    13.0730396034567 0.00604470453474551 -0.0138140776690709 0.00129432875959938   -6.14685735641465  -0.643830656924517    41.9927796240091;  0.0586705811772527   0.0586705735100229   0.0487425160228548 0.000492735579174458 0.000492719451874123 0.000780074669007932   0.0260756437170039   0.0260756462269061    0.435282719602331;
1527254981914543996;  0.188662588267225   0.401144859311028    13.0895338527905 0.00669416536354481 -0.0133204647881981 0.00145722452342328   -6.13308921653083  -0.638149646312089     42.032182020652;  0.0621866277745486   0.0621866190014931   0.0528283723048834 0.000513568656999125 0.000513552229634917 0.000804526391573313   0.0260794833677977   0.0260794858969767    0.436453366363372;
1527254982005558872;  0.224323739051822   0.425255914651933    13.1153429050351 0.00756770044445146 -0.0134236185377773 0.00146379038003223   -6.11968499356036  -0.632645322395259    42.0704582785256;  0.0656246610025145   0.0656246513738779   0.0568957594023844 0.000528145699199188 0.000528128852708919 0.000824410331389823   0.0260854915249209   0.0260854940711334    0.437609999947584;
1527254982106818067;   0.29894290276604    0.47014331122069    13.1648440370412 0.00937573532437387 -0.0134666598272108  0.0011855206003044    -6.0940126720609  -0.622181453820332    42.1429317711387;  0.0682431804567582   0.0682431711213975   0.0608408789960664 0.000474474879825084 0.000474458103513998 0.000772078873874869   0.0260049983774634   0.0260050009509876    0.430299930802767;
1527254982208104254;   0.194959595266846    0.420549200291654     13.2142321643011  0.00950654394733775  -0.0136326096208087 0.000885360057663499    -6.06942523686176   -0.610198623146451     42.1808859427281;  0.0584280808324371    0.058428073722909   0.0466367723825163 0.000499777257775953 0.000499760605554809 0.000796716788640357    0.025921141622769   0.0259211442971933    0.430700657045782;
1527254982309336836;  0.228621745036393    0.45158745403363    13.2949100960443 0.00920324550804065 -0.0124865505763752 0.00048963797934712   -6.05632535787709   -0.60483585463637    42.2135566732418;   0.061950906644723   0.0619508984386116   0.0507266071014799 0.000517649982158919 0.000517633173012595 0.000817450860878557   0.0259274888984942   0.0259274915853335    0.432039605584874;
1527254982410624460;    0.182151184389515     0.448504689580012      13.3885080269417   0.00850864037207882   -0.0112079176417788 -0.000399467916369177     -6.02080552263131    -0.590562597830173      42.2765729033849;  0.0539583712870424   0.0539583654374025   0.0413890410118323 0.000469125802308788 0.000469108879417522 0.000766967522137728   0.0257621851534968   0.0257621879477426    0.424235959409288;
1527254982511969491;   0.214605975338708    0.476962719628409     13.4919933123813  0.00845974822034301  -0.0110959235566449 -0.00079903402272714    -6.00772804907548   -0.585444225250369     42.3036733054697;  0.0575712454130218   0.0575712384534142   0.0454887764381012 0.000496805980322632 0.000496789031828596 0.000793815897810688   0.0257679709602251   0.0257679737723463    0.425809640857201;
1527254982613296348;   0.280112003951907     0.51487695485328     13.6243171665225  0.00869707492674729  -0.0114524667410461 -0.00138258569395322    -5.98262678892692   -0.575772869904897     42.3517955481231;  0.0605423696721634    0.060542362577789   0.0495055990959292 0.000458440865751159 0.000458424142890391 0.000751602928803014   0.0256861942986994   0.0256861971405391    0.419251160138897;
1527254982714496040;   0.197223766011615    0.482907834210464     13.6799322675892  0.00861331512677767  -0.0120339192178347 -0.00223532585240073    -5.96003578403969   -0.566267959542951     42.3967154473505;  0.0534772483300311   0.0534772424472666    0.040775424150184 0.000489091591453049 0.000489074893684165 0.000780727660801263   0.0256145366205618   0.0256145395505565    0.420323773137513;
1527254982805713984;   0.226884067121633    0.500027045251861     13.8292522893408  0.00912979745973488  -0.0128833376977088 -0.00223810848338122    -5.94734520215645   -0.561471974614744     42.4156709436152;   0.057096613375747   0.0570966065657298   0.0448698456388489 0.000510997339146499 0.000510980354476217 0.000805057080287823   0.0256213375239016   0.0256213404708136     0.42204006652185;
1527254982906728025;    0.28120857162402    0.524528059665438     13.9934129704933  0.00964453373203171  -0.0142928319407497 -0.00180630907616153    -5.92295063942117   -0.552371597218847     42.4463901540782;  0.0600862939653046   0.0600862870087469   0.0488881438733963 0.000465770039846285 0.000465753110762744 0.000759158140859756   0.0255414486059453   0.0255414515808483    0.415746401253372;
1527254983007897112;    0.336961145123004     0.549187536972127      14.1576432199805    0.0105850663874814    -0.015281698243141 -0.000909537206510331     -5.89982291346021    -0.543856964326905      42.4691682072722;  0.0629657935797638   0.0629657865620302   0.0528881905281821  0.00044199900680573 0.000441982687402954 0.000728066188483391   0.0254706532437215    0.025470656239101    0.410046595125153;
1527254983129383572;    0.338076779481768     0.556349566813597      14.3317731559808    0.0111838771716718   -0.0155542053749804 -0.000278131609928365     -5.88870970825256    -0.539815822447869       42.477149032986;  0.0664109495545685   0.0664109410408601   0.0569789887454643 0.000477223193383223 0.000477206931789484 0.000761825448717131   0.0254883845996639   0.0254883876026936    0.412306357177714;
1527254983210254952;    0.33993149995806    0.561871145290885      14.434509845806      0.0118447127028  -0.0158055484152999 0.000516816434213226    -5.87774452135819   -0.535868135790992     42.4816096394376;  0.0697649533615139   0.0697649442649777   0.0610280135034938 0.000501779130585469 0.000501762629678463 0.000789028430026861   0.0255078042110194   0.0255078072181374    0.414495525422738;
1527254983311259559;  0.354454213340307   0.573714801790251    14.5422834703838  0.0109256426615864 -0.0138917895904231 0.00208997901026653   -5.85669393465101  -0.528309620896476    42.4864550685579;  0.0722227874108773   0.0722227786394276   0.0649538957359876 0.000459731084945279 0.000459714628604132 0.000747355754757855   0.0254531121473523   0.0254531151580253    0.409110013089707;
1527254983412305661;  0.327372812874915   0.568755463826963    14.6183083584048   0.010386289655901 -0.0131510655677634 0.00283531883334259   -5.84645852418128  -0.524674565068117    42.4866379667052;  0.0754533732963893   0.0754533635739131   0.0689966067798264 0.000490061468039825 0.000490044857920313 0.000777722646596473   0.0254790607513263   0.0254790637651321    0.411540702710844;
1527254983513581717;  0.301962997450861   0.563929310556784    14.6943414444444 0.00993810377333034  -0.012835669078293 0.00348270614362243   -5.83628614428913  -0.521160514351576     42.485372317162;  0.0786030287054443   0.0786030180446378   0.0730267228110843 0.000511679272965596 0.000511662245078965 0.000802599846984883   0.0255068469286966   0.0255068499440226     0.41391572344434;
1527254983614965933;  0.308835434393356   0.568739222496215    14.7179638502827 0.00902444906378194 -0.0123913356254603 0.00420291268762962   -5.81650055136684  -0.514371400560236    42.4801087608116;  0.0806402494201084   0.0806402394949009   0.0768718632544582 0.000466115099715698 0.000466097988799358 0.000757500385013294   0.0254687047104484   0.0254687077241138    0.408894653342682;
1527254983705882475;  0.285152120959542   0.563560496725379    14.7099825054276 0.00887492506675225 -0.0120425151330069 0.00430295981537476   -5.80686122248518  -0.511141574221484    42.4771525389169;  0.0836584062433932   0.0836583957283924   0.0808676767744118 0.000494647207243253 0.000494630064978044 0.000786053610117569   0.0255026653842887   0.0255026683949609     0.41148949532556;
1527254983807108940;  0.255488021188421    0.55163383738823    14.6496852176513 0.00870990331451811 -0.0121078450466467 0.00415001020378234   -5.79734499677642  -0.507983536237927    42.4744205931822;  0.0865969139109265   0.0865969025826974   0.0848579101198612 0.000514910477039238 0.000514893026156614  0.00080939154830347   0.0255383885044048    0.025538391510737    0.414028255030663;
1527254983908056796;  0.231580958076001   0.543826787982159    14.5316203923485 0.00856155216551758 -0.0120449545309374 0.00382163679372244   -5.78789443942795  -0.504837285591987    42.4729061851258;  0.0894519195528537   0.0894519074556787   0.0888325671378173 0.000529073654781201 0.000529055773102321 0.000828344002085912   0.0255758809871978    0.025575883987859    0.416515120219455;
1527254984009161275;   0.25244916193008    0.54819306909366    14.3631586003923 0.00901800981606112 -0.0127562331168267 0.00274565088612338   -5.76958929384858  -0.498823380334209    42.4752296702747;  0.0909106142546248   0.0909106034303387   0.0925564728878042 0.000474934593099445 0.000474916810435145  0.00077467644057291   0.0255568134318645   0.0255568164174837    0.411724694573117;
1527254984110282956;  0.230694623011888   0.538719137617669    14.1952977458768 0.00939036935310789 -0.0130664951924155 0.00215769829683494   -5.76073352403819  -0.495906326611744    42.4797222656645;  0.0936509693726967   0.0936509578579664   0.0965053919341299 0.000500950981759609 0.000500933274613795 0.000800111619900007   0.0256001196954602    0.025600122671903    0.414437736262483;
1527254984211595630;  0.215754337228015   0.533291420553543    13.9713044896168  0.0100581620745815 -0.0140243388614621 0.00149935538312142   -5.75195138519158  -0.493007683690015    42.4877214088627;  0.0963053169113845   0.0963053046592496    0.100437311563254 0.000518464361923651 0.000518446489674039 0.000820192393517094   0.0256449484129835   0.0256449513751971    0.417083208470422;
1527254984313313692;  0.249459302656426   0.544577031340571    13.7130679440057 0.00944069674404185  -0.013001914431805 0.00055958208008208   -5.73502826439597  -0.487332642830172     42.511892812978;  0.0973757536588598   0.0973757427667963    0.104073036405319 0.000468222862442772 0.000468205305027502 0.000768176273167867   0.0256400910758517   0.0256400940076756    0.412602702969211;
1527254984414383343;    0.24139327196787    0.541077101650404     13.4280631043643  0.00959031689016184  -0.0130104709461738 0.000369357734147799    -5.72687479067606   -0.484543599806723     42.5295533910784;  0.0999313327638076   0.0999313213765182    0.107979926971175  0.00049615522820471 0.000496138071274344  0.00079479529878109   0.0256903653231947    0.025690368242643    0.415480661118777;
1527254984505468441;    0.25042989189626    0.547616269828568     13.1755622754429   0.0102955560084698  -0.0131879209750021 0.000178156592754831    -5.71884828253867   -0.481799599044455     42.5522895495316;    0.10240166221089    0.102401650657857    0.111859055341347   0.0005159687652256   0.0005159516470129 0.000816499550729771   0.0257421145170394   0.0257421174233225    0.418303338174514;
1527254984606707166;   0.302436629790944    0.569089579790342      12.901527921571   0.0123370353473152   -0.013802675521257 0.000551360852128739    -5.70348216596012   -0.476492477936469     42.6074992008001;   0.103126137958871    0.103126128233069    0.115410173204454  0.00046830285339121 0.000468286199557064 0.000766792450555889   0.0257505434807852   0.0257505463587586      0.4141652414631;
1527254984707885857;   0.32158265947553   0.584547397725243    12.6540855277047  0.0136881056191876 -0.0141137886805533 0.00110430981737678   -5.69610966783651  -0.473921087104844    42.6403442335258;   0.105511990824578    0.105511980707543    0.119275109645711  0.00049621266022776 0.000496196149396928 0.000793663052042437   0.0258070897672593   0.0258070926302247    0.417195136242497;
1527254984809168739;  0.358690414898907   0.604860132079142    12.4420752332499  0.0149213019825013 -0.0147447590423667 0.00169989000485453   -5.68892066101054  -0.471446127545555    42.6773043419269;   0.107818595669913    0.107818585201309    0.123122628863171 0.000516009285439546 0.000515992620781053 0.000815579279976104   0.0258649479464615   0.0258649507938854    0.420168039536471;
1527254984910566207;  0.407519312965791   0.629404255617998    12.2723685751365   0.016589255721514 -0.0155771400952894 0.00228393127648793    -5.6819666642833  -0.469030434135771    42.7195329693978;   0.110047194014257    0.110047183231273    0.126952545079015 0.000529834251996593  0.00052981728695062 0.000833346708460749    0.025924100509112   0.0259241033405077    0.423087663077886;
1527254985011733645;  0.509687505908853   0.672906301079812    12.1420797620069  0.0194488508488732 -0.0158538001538723 0.00337117056908157   -5.66880808014907  -0.464376556171799    42.8158332585519;   0.110300978911506        0.11030097021     0.13038107428998 0.000475313267242509 0.000475296518078296 0.000777984832654873   0.0259467314948295   0.0259467342930388    0.419146025618722;
1527254985112620261;  0.565705822279289    0.70289446876845    12.0047904793236  0.0207059685529214 -0.0160683344476067 0.00368247361232715   -5.66263330626423  -0.462196012642862    42.8663173374438;    0.11246285391863     0.11246284493291    0.134187933642564 0.000501219096849901 0.000501202456138076 0.000802809238170667   0.0260100814929677   0.0260100842741473    0.422275068539889;
1527254985213849007;  0.621849350361094   0.732886023894235    11.8684662542828  0.0219846965782086 -0.0162336980472638 0.00389843220364104   -5.65667522953689  -0.460095948010083    42.9222148623488;   0.114545166326706    0.114545156963058    0.137976157100574 0.000518649579788088 0.000518632840376025 0.000822373773637653   0.0260744889371233   0.0260744916984004    0.425335109053173;
1527254985305683625;   0.72238521209249   0.779930278416239     11.759278965579  0.0228527592077542 -0.0150553673896381 0.00369238097498773   -5.64553683120681  -0.456164792012419    43.0382015960279;   0.114522642167488    0.114522634983297    0.141315202955826 0.000468988089015673 0.000468971373202189 0.000770158005457063   0.0261071800162575   0.0261071827402063    0.421677777329921;
1527254985406778999;   0.78044942321137   0.813057475233194    11.6192805382976  0.0230482372227806 -0.0142958622564726 0.00329011523230619    -5.6403978515357  -0.454339373214813    43.1023811772878;   0.116556273234221    0.116556265743128    0.145083306811341 0.000496702378433265 0.000496685496404114 0.000796413500453272   0.0261753406079961    0.026175343314423    0.424950424269107;
1527254985508160459;  0.840813089785864   0.846080249123417    11.4699568234281  0.0229262640007518 -0.0134364444543067 0.00288595505803973   -5.63549023272874  -0.452630453652015    43.1682093445272;   0.118517225553854     0.11851721776465     0.14883385702988 0.000516352694695616 0.000516335411122397 0.000817811641314979   0.0262444748701564   0.0262444775589406    0.428165018578897;
1527254985609235453;  0.861922467162073   0.863159425125353    11.2951302788462  0.0229262640007518 -0.0134364444543067 0.00288595505803973   -5.63549023272874  -0.452630453652015    43.1682093445272;   0.122660395871208    0.122660385181117    0.153053062992272 0.000616352692169404 0.000616335408596184 0.000917811638788766   0.0263444748676301   0.0263444775564143    0.438165018355379;
1527254985710546575;  0.883081159555418   0.880278500923584    11.1198953103734  0.0229262640007518 -0.0134364444543067 0.00288595505803973   -5.63549023272874  -0.452630453652015    43.1682093445272;   0.126815280713191    0.126815266761056    0.157290342214746 0.000716352689643191 0.000716335406069972  0.00101781163626255   0.0264444748651039   0.0264444775538881    0.448165018131862;
1527254985811474498;   0.97856118672472   0.921759683222526    10.9799758404327  0.0215991604306508 -0.0131772926416147 0.00119407060950713   -5.62685914880639  -0.449750117436549    43.3308073508595;   0.125846247690847    0.125846236897087    0.160388681479023 0.000560184125518356 0.000560163746532672  0.00089523187761357   0.0264843054605361   0.0264843081133162    0.443363754121249;
1527254985912687810;    1.05532357549116    0.957609877013379      10.835708942909   0.0206316949220906  -0.0129611348260499 0.000182482982818454    -5.61968846346145   -0.447365765684854     43.4947595380953;   0.125017312042972    0.125017304071101    0.163511936712452 0.000490288485350235 0.000490269065101806 0.000818379024568102   0.0265290087333162    0.026529011350175    0.439193634928951;
1527254986013786407;     1.08793379476869     0.979141535200978      10.6723749672133    0.0201761100467978   -0.0128846609113183 -9.03100580283013e-05     -5.61660944740837    -0.446363344111327      43.5777964626749;   0.126671268513275    0.126671260364261    0.167178381166939 0.000511835621609885 0.000511816614558319 0.000835605553880522   0.0266029105160892     0.02660291311508    0.442232336759039;
1527254986115006464;     1.11309201675601     0.999520154785486      10.4973640382104    0.0198809512606962   -0.0131584969044349 -0.000206729681602536     -5.61366199694227    -0.445422244883805      43.6625386102648;   0.128262791397117    0.128262783098064    0.170827589735818 0.000526932700556755 0.000526913775649257 0.000849493963690374   0.0266776451798459   0.0266776477610167    0.445229085191321;
1527254986206139248;     1.13647579017983      1.01761769907886       10.342985250954    0.0192619828619931   -0.0133669068504393 -0.000105071778833025     -5.61099013338856    -0.444622559610025      43.7487691028213;   0.129784202040444    0.129784193779974    0.174445705716747 0.000536437053155586 0.000536418090273436 0.000859948971445788   0.0267531422835742   0.0267531448451959    0.448173232546585;
1527254986307264407;    1.15682998031829     1.03555399146315     10.1492988332466   0.0174669232557884  -0.0126828866625767 5.44009058619481e-05    -5.60842946102193   -0.443851852989011     43.8364611872706;   0.131251437309754    0.131251428809188    0.178058995762186  0.00054293723116423 0.000542918142972174 0.000868305363075267   0.0268294319353613   0.0268294344776793    0.451081470847745;
1527254986408586180;   1.19770279691271    1.05854499090883    9.95360616501501  0.0154552555211012 -0.0116671126772795 0.00109522877806402   -5.60419270729954  -0.442649729986275    44.0059543717206;   0.130079662463133    0.130079656693817     0.18106057359126  0.00048183762178296 0.000481819214314902 0.000800932786189883   0.0268847886229158   0.0268847911296827    0.447190607631571;
1527254986509958430;  0.452553481475552   0.713590875595064    9.97256372544744  0.0136784089773688 -0.0122634060048065  0.0023996577586763   -5.49981626170384  -0.394452912553377    43.9794948850253;  0.0888877679214633   0.0888877646113281   0.0834386719856185 0.000505797878423226 0.000505779763625162  0.00082067232067726   0.0262061698536614   0.0262061727793298    0.432643018108653;
