KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1527254977734253883;0.00817179061928317 -0.0101076287553095 0.00528849460764534;-2.98226464133958  1.09857472048109  57.2453229771537;
1527254977824256897;0.00822208977071813 -0.0133294182300047 0.00222669121014678;-2.98237749809672  1.09792967339195  57.2456537699679;
1527254977904269934;  0.00868751387607149   -0.0151920613337852 -0.000181024577260837;-2.98277170210107  1.09659170635019  57.2457231193651;
1527254977984274864; 0.00613080746928949   -0.016138016974937 -0.00189865419762917;-2.98334206409804  1.09459891638562  57.2456733666941;
1527254978074277878; 0.00550555155206436  -0.0173704840354268 -0.00299354159241597;-2.98402073922035  1.09150221522152  57.2454302091719;
1527254978154285908; 0.00615053587156024   -0.019231206562585 -0.00372321073608054;-2.98461870368256  1.08822978235251  57.2451724162276;
1527254978214287996; 0.00679845971108796  -0.0209903318570776 -0.00329166180695632;-2.98494993267533  1.07412419550869  57.1849499190612;
1527254978304294825; 0.00782779048500655   -0.022268745088943 -0.00333332843800383;-2.98619867821015  1.07148312921649   57.185133152064;
1527254978344298840; 0.00599176671997857  -0.0220009124815803 -0.00309224917616606;-2.96388084485506  1.05244621600931  57.1350000057567;
1527254978434306860;0.000215863355509276   -0.014187156934871 -0.00242992822948291;-2.97553079859197   1.0596308936032  57.1313451372488;
1527254978524310827;0.000931191250872495  -0.0134874137440859 -0.00103711594286794;-2.96446270558534  1.03354111319032  57.0611710152768;
1527254978564321041;  0.00211111771274228   -0.0144431946730891 -0.000178003946104796;-2.96437470536161  1.03225058365571  57.0611472156025;
1527254978654326916;0.00384235823344082 -0.0147545349505419 0.00045390426758769;-2.95273484443081  1.02400365578291  57.0011441386683;
1527254978704332829; 0.00395379803170399  -0.0129320278117535 0.000950076288573546;-2.95233984377506  1.02292903145407  57.0011860289675;
1527254978794332981;0.00627426056646151 -0.0117019303991495 0.00195116031233977;-2.92915386897991  1.01595291391418  56.9713137308481;
1527254978844339848;0.00822263239077233  -0.011775108516914 0.00310537252154652;-2.91747460066898  1.00993548957528  56.9614208768673;
1527254978934343815; 0.0110211868930705 -0.0111557788549109 0.00227886270691111;-2.90520554380283  1.00987638074747  56.9616277536497;
1527254979014353991;0.00956155991205988 -0.0109586704810059 0.00268001768924689;-2.90417940933156  1.01048414979445  56.9618054291618;
1527254979084357977; 0.0114040925838186 -0.0141631433108464 0.00121895026164477; -2.903304425694 1.01122624154097 56.9619226690892;
1527254979184368849;  0.0126614888410268   -0.013374622498035 0.000403517780000333;-2.90206587097849  1.01264788960764  56.9620263877193;
1527254979264370918;  0.0138332055099991  -0.0142040704288916 -0.00108135601313925;-2.89184446283734  1.01548753232108  56.9713028985515;
1527254979314374924;  0.0115252213485855  -0.0136787007153708 -0.00122570125437828;-2.89129990501389  1.01608755335541  56.9812579464094;
1527254979394384861; 0.00719113240868734  -0.0068506500338661 -0.00331552938839923;-2.90234586948834  1.02780558473788  56.9798529070605;
1527254979484388828; 0.00655055695192999 -0.00714179006813154 -0.00402836427809638;-2.89078995972692  1.02287750667982  56.9895198985851;
1527254979534390926; 0.00758523186618861 -0.00867809894917422 -0.00427050193366772;-2.89043731850893  1.02290620858239  56.9892978178232;
1527254979624402046; 0.00774434053690709  -0.0106564147961796 -0.00476420240520489;-2.87862590602483  1.01649682176695  56.9988664599389;
1527254979674404860; 0.00750473707855839  -0.0124000443503974 -0.00461958786730128;-2.87819359085259  1.01567889183294  56.9986154316492;
1527254979754413843;  0.0101890997590681  -0.0127104382529679 -0.00383342541576344;-2.87725593415074  1.01356115765347  57.0082453369795;
1527254979804412842; 0.00924662389018147  -0.0147420346642156 -0.00421435067428957;-2.87661120310249  1.01196922223722  57.0180294770849;
1527254979904425859;  0.0114112808230207  -0.0175187560557624 -0.00238905128980185;-2.87483123041722  1.00790985747931  57.0177115257452;
1527254979984432936; 0.0101284960145449  -0.017036432662127 0.00016097055483681;-2.87314737039682  1.00433068445119  57.0176058523951;
1527254980034430981;   0.0108620103691795   -0.0189816649280204 -8.81718866444824e-05;-2.87193721573479 0.996468102508033  57.0275969910184;
1527254980114441872; 0.0132554774207011 -0.0182093980333552 0.00304688227378441;-2.86995710705878 0.993024651411214  57.0277238477173;
1527254980164443970;   0.01222130360248 -0.0181467968658197 0.00355553054062323;-2.86859715155782 0.991108147191507  57.0278799048083;
1527254980244452000; 0.0142291611030064 -0.0173018307383575 0.00596725682049481;-2.86847886441381 0.984494257027449  57.0380334550832;
1527254980334455013; 0.0148897601331242 -0.0173148110238617 0.00800314967842336;-2.86616511836516 0.982348839525172  57.0386429735586;
1527254980384462833; 0.00801661042314407 -0.00965846417545188  0.00892171239860727;-2.88509640277332 0.984479173040186  57.0491068090598;
1527254980474467993; 0.00827643062754808 -0.00875657665586907   0.0095940295983959;-2.88698281186459 0.975765891429892  57.0400814853482;
1527254980524471998; 0.00691041052246739 -0.00916605691176191    0.010088165965684;-2.88634163390855 0.976028613606521  57.0405723786782;
1527254980624481916;0.00711260151565879 -0.0113420610983848 0.00954938184728833;-2.88552690818285 0.954653471999024  57.0415349708178;
1527254980674486876;0.00563469047348301 -0.0109220843237679 0.00827315016831349;-2.88530270884574  0.95548845809457  57.0419950447017;
1527254980764493942;0.00685958254792138 -0.0119544377685049 0.00670985146993118;-2.89632221482311  0.94581693727699  57.0427528163133;
1527254980834497929;0.00757401834821594 -0.0102756067114827 0.00529223314548503;-2.89663365081778 0.930051011410273  57.0432317143934;
1527254980914499998;0.00737837544093682 -0.0126046700846989 0.00276113822078159;-2.90826879466569 0.919689848000727  57.0436093191505;
1527254981014508009; 0.00732983958224292  -0.0118937538992839 0.000885614946720508;-2.90928618656694 0.920299487272432  57.0438465403193;
1527254981084513903; 0.0104019257002849 -0.0156228243879585  -0.001671647623792;-2.91007970269691 0.908663190812405  57.0538506753467;
1527254981164517879; 0.00886460303273058  -0.0136750335620836 -0.00230911541263231;-2.92213245035453 0.902075667201991  57.0737043473096;
1527254981244525909;  0.0109228132640667  -0.0149077919855955 -0.00340903406238605;-2.92502050108467 0.902225519764417  57.0735526353872;
1527254981324529886;   0.012957283822963  -0.0190446442071201 -0.00451603898830064;-2.92562692673731 0.899848930230962  57.0932209857045;
1527254981414536953; 0.00779069857633687  -0.0110480111478162 -0.00415120251480529;-2.93648694041667 0.911677346268195  57.0903089620759;
1527254981464545965; 0.00709043971376416   -0.010270840521579 -0.00324465227688878; -2.9367014862134 0.915553850319881   57.120095581141;
1527254981554553032; 0.00993356462285087   -0.013221407735673 -0.00161979402333115;-2.93664990759246 0.929004734217643  57.1697853114241;
1527254981604554892;  0.0134709057635632  -0.0142735357826532 -0.00181582073686916;-2.93639003743767 0.927019123764517  57.1696881369115;
1527254981694561005;  0.0161494916580571  -0.0150636559494384 0.000985931393855416;-2.93524697951262 0.940336996918469   57.229672051457;
1527254981754567862; 0.0177748951895054 -0.0159304110851538 0.00285092178425472;-2.93401415604682 0.938039213300301  57.2297800035796;
1527254981844571829; 0.0206599761790688 -0.0159818169811691 0.00599623502691228;-2.93164779833242 0.951954864720737  57.2901081137461;
1527254981914575815; 0.0208625994701126 -0.0181740838999618 0.00675716104469804;-2.92932026483151 0.949962570335261  57.2904968017273;
1527254981994582891; 0.0244527182249521 -0.0198872216996106 0.00702943312854625;-2.92637092350324  0.96525284545578  57.3910444181962;
1527254982074594021; 0.0249812008902512 -0.0173420485488893 0.00741716663741068;-2.91193770916076 0.986717627799832  57.5516270378225;
1527254982154597998; 0.0269117744816213 -0.0160262551639704 0.00774592081125907;-2.90853219383177  1.00293920766855  57.7122158569269;
1527254982214606047; 0.0270886607346684 -0.0173798842955443 0.00603127471373854;-2.90592954789245  1.00257777407294  57.7126259759421;
1527254982304607868; 0.0280538425383482 -0.0172181090471985 0.00521806939326342;-2.89257558450754  1.01620870509228  57.9026457729274;
1527254982374616861; 0.0281971879439475 -0.0162562830068168 0.00311548171028217;-2.88957232476644  1.01604708251407  57.9029623389668;
1527254982464619875;  0.0209384971228605 -0.00827759098555926  0.00114386698239718;-2.89338360537466  1.04487835011785  58.0921123865125;
1527254982544632912;  0.0237528459180271  -0.0102586995450011 -0.00122222125258567;-2.9130894240803 1.03950622457705 58.3321312655524;
1527254982624637842;  0.0219325350951697 -0.00910932740420875 -0.00154136548216903;-2.91079755481482  1.03961466858404  58.3320030375826;
1527254982854652882;  0.0192458860480363  -0.0126804876033885 -0.00596578444012463;-2.99456982033548  1.01586086003637  58.6110043150178;
1527254982944658041;  0.0184272980328808  -0.0129956780420357 -0.00565381447068577;-2.99287477179953  1.01483548176768  58.6105123545186;
1527254983024668932;  0.0192696777533463  -0.0124530809930414 -0.00553144023890971;-3.06950132394968 0.996727178313922  58.7200668609093;
1527254983074671984;   0.016906315149057  -0.0126897044552932 -0.00427272353190408;-3.18011176082105 0.961942251475026   58.809817989501;
1527254983154673815; 0.0175103020872219 -0.0125725083428713 -0.0035011918788397;-3.23463290209638 0.943749459407134  58.8294752590237;
1527254983234680891;  0.0181318345017163  -0.0146199847804016 -0.00222788882946638;   -3.23437368398 0.945583871306478  58.8290671344947;
1527254983334692955;   0.0160355356187709   -0.0144441880473305 -0.000261927765727456;-3.31105098688878 0.910062134762759  58.7989514839007;
1527254983404695988; 0.00873192267374735 -0.00951226961271517 0.000365310933476989;-3.31833560447646 0.923951503727763  58.7980952488292;
1527254983484704971; 0.0105654710728713 -0.0101731036073087 0.00315627884299985;-3.40693152523266 0.895071749034436  58.7182644703041;
1527254983564707994;  0.0104106750800908 -0.00845923305915374  0.00573894487084037;-3.49553793650636 0.860521443746098  58.5686094675931;
1527254983624714851;0.00971163524054789 -0.0128426645785366 0.00573300634113677;-3.4952639733575 0.86014034826113 58.5689388607609;
1527254983714718819;0.00949357918077031 -0.0136350732027949 0.00711203784831681;-3.59502306123956 0.819720465720748  58.3095533888954;
1527254983794726849;0.00881171287602776 -0.0126041348891707 0.00749496215549074;-3.66157318803492 0.790578514042873  58.1001524600883;
1527254983854733944;0.00895095913597178 -0.0144826044069364 0.00756671040550292;-3.66133853173309 0.789918022738187  58.1006106480407;
1527254983924739838;0.00897269032472866 -0.0137903940703951 0.00690621175340021; -3.7391466495946 0.760480878865303  57.8011174165776;
1527254984014744043; 0.0091080683601069 -0.0154181954938544 0.00578508499154762;-3.73907390907362 0.758946987171711  57.8017132772803;
1527254984064746857; 0.0101083329580761 -0.0161232395981837 0.00410840379572632;-3.81705282642815 0.729584984822598  57.4819826120377;
1527254984154752970; 0.0103128389543169 -0.0161240710418772 0.00408034490279224;-3.87281539485701 0.716169857344351  57.1823698254328;
1527254984204761028; 0.0114112353065006 -0.0155404660695853 0.00291158084377385;-3.87289036544646 0.714927950477788  57.1825288263788;
1527254984284765959;0.00954433444909785  -0.015643518631456 0.00177265938217914;-3.91861449683269 0.709614359874816   56.872537470482;
1527254984374773026;   0.0101422308046872   -0.0165367190479449 -0.000402967070536995;-3.91864680130454 0.706941583229277  56.8725784065223;
1527254984514780998;  0.0065402082491053 -0.00862669886453072 -0.00239573336193261;-3.95455239595605 0.722291305624815  56.6609011036189;
1527254984564788818; 0.00633973800909682 -0.00886584896447683 -0.00187627491723741;-3.9434990016331 0.72687669497933 56.4507903090067;
1527254984644789934; 0.00689896003496804 -0.00869850935814269 -0.00220504538711238;-3.94325020956193 0.725275203144387  56.4506213928468;
1527254984734800816; 0.00794326283308631 -0.00961007350740462 -0.00116651610549837;-3.94262465102778 0.740749990892632  56.2904665172732;
1527254984794801950;  0.00909211432369828  -0.00775113284196564 -0.000699842123612821;-3.91964200156241 0.768231852842063   56.080407877437;
1527254984864809036;   0.0114341979585819    -0.010095987983967 -0.000349424351430547;-3.91859319114176 0.767366121043919  56.0804052912286;
1527254984944813967; 0.0130049232438198 -0.0109327748692939 0.00116148362145119;-3.88361181134219 0.794897320685179  55.8904837845465;
1527254985024824858;  0.0163856912476096 -0.00885111509058281  0.00388853208321123;-3.88162168003488 0.794294611591577  55.8906710996599;
1527254985094831944;  0.015053311236187   -0.01188637508404 0.00426271673728573;-3.84621454299774 0.822408649848976  55.6909493940457;
1527254985264842987; 0.0184562417776295 -0.0139489883895192 0.00631963502822503; -3.7762919024793 0.886644315348996  55.2016822882294;
1527254985354845047; 0.0182914235273349 -0.0147001843550856 0.00793684020647833;-3.77328598605229 0.886691972936575  55.2023508067506;
1527254985424851894;   0.011089578934411 -0.00402837657785316  0.00789593223475691;-3.74734050339292  0.92856269218431  54.9619431683287;
1527254985524859905; 0.00979057476835457 -0.00681065298156995   0.0067347452371227;-3.74470518773418 0.929302678759164  54.9626795198825;
1527254985564863920;  0.0115520627955916 -0.00653157256200515   0.0065032553207085;-3.73260597720867 0.952224155195164  54.7329625364635;
1527254985654875040;0.00992220479296663 -0.0067800352681542 0.00467830795533604;-3.73068038929846 0.952608597460893   54.733484131184;
1527254985704877853; 0.00805261250024152 -0.00631648099796698   0.0045177951437352;-3.71864583144979  0.97540152215808  54.5037187321498;
1527254985794883966; 0.00702896735188634 -0.00733246727701805  0.00232341183823983;-3.71734528949922 0.992210682827732  54.2139674544132;
1527254985874887943;  0.00737796547482536  -0.00841991266041324 -0.000622421726970021;-3.71671673230844 0.991820684200043  54.2139950121906;
1527254985964897871; 0.00594126134764438 -0.00963443881332248 -0.00276361266218541;-3.71633220196256  1.00783674592223   53.933812021359;
1527254986044900894;0.00347223636681433 -0.0122149595499165 -0.0052367074619532;-3.71623915206169  1.01809063392889  53.6134872364039;
1527254986124907970; 0.00396854030389474  -0.0146435907071008 -0.00707876335875789;-3.71633293679095  1.01647421657197  53.6130178219383;
1527254986214917898; 0.00293730935312027  -0.0133591678728855 -0.00746160017770919;-3.70553630126827  1.02576427412748  53.2823475146601;
1527254986294922829; 0.00359386943897111  -0.0142384727431199 -0.00921210941595904;-3.70745825345489  1.02583073097639  53.2815408447716;
1527254986344928980;0.000766236624929097  -0.0113177850601883 -0.00797241121260217;-3.68556998946025  1.03017945399078  52.8911225102008;
1527254986424931049;-0.00526336425009017 -0.00478705206548828 -0.00762922282015385;-3.69881863553595  1.03770166250898   52.888120164219;
1527254986514935970;-0.00581473747137405 -0.00458712701916107 -0.00599367116512017;-3.66678282518063  1.04188495110931  52.5674674331889;
1527254986584941864;-0.00708205803129631   -0.008610869466622 -0.00548137141260761;-3.64560313777146   1.0408485313899  52.2470510693416;
1527254986684953928;-0.00516612490925764 -0.00745309380415456 -0.00168109184451863;-3.64702227480922  1.03984611170993  52.2466723376901;
1527254986744958878;-0.00413807595673543 -0.00839194088668281 -0.00104189980673161;-3.61448223491586  1.03941199444704  51.9566058268881;
1527254986834960938;-0.00517449343932748 -0.00850438124497574  0.00229936946310761;-3.5710769532445  1.0334227987388 51.6466957735256;
1527254986884965897;-0.00577541172694808 -0.00878554648360671  0.00494040397735971;-3.57154483492402  1.03333403603416  51.6468681189003;
1527254986964977980;-0.00300093185907732 -0.00977051922861411  0.00667764584055242;-3.5498289078887 1.03344853038984 51.4173144240821;
1527254987054983854;-0.00202200466093773 -0.00997213200672032  0.00912992275283363;-3.55004768063185   1.0335672307859  51.4180004723481;
1527254987104984045;-0.00182570207365259  -0.0113345652253176  0.00890313685729774;-3.51660236944069  1.03927804291388  51.1984340236652;
1527254987194995880;-0.000548378242590423   -0.0120470672917724   0.00955880790740649;-3.51651646693644   1.0392513822243  51.1992956239835;
1527254987244997978;-0.000219192680361687   -0.0120775048035631    0.0100329728813503;-3.48502499466839  1.04613218576815  50.9893155501323;
1527254987334998846; 0.0011971034958595 -0.0117764339052731  0.0103368417904946;-3.45109405045671  1.05120616639309  50.7401828119666;
1527254987385004044;-0.00268033582455895 -0.00618527357540848  0.00808685592442773;-3.45860962692875  1.05857960912796  50.7407753822783;
1527254987465009928;-0.00480646392125676 -0.00498259543405366  0.00755979294826087;-3.43877112002996  1.05485388035165   50.541602322069;
1527254987555016994;-0.00292445323466349 -0.00706707070599314  0.00518297098411543;-3.43868322985054  1.05388641848976  50.5421186148796;
