KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1527252618480243921;   -1.52183488525712   -0.406712295552523 -0.00387947968033145;-9.53529254986995 -2.07492180472205  57.0812529167931;
1527252618570248842;   -1.52219186958439   -0.409931834174569 -0.00395921135953451;-9.49415050811553 -2.06664342912543  57.0908933142937;
1527252618640256882;    -1.524506374545  -0.409981821384536 -0.0057648775114531;-9.60070917590717  -2.0957224107156  57.0905638920867;
1527252618720258951;    -1.5241836865472   -0.409298936003446 -0.00453205767835393;-9.55527705916112 -2.08945533455219  57.1001896618328;
1527252618820273876;   -1.52606399163386   -0.413108115663914 -0.00556066387761234;-9.54020147634241 -2.09160336673871  57.1096877708175;
1527252618890275002;   -1.52712207811318   -0.413294111290492 -0.00525683845042591;-9.64666219020444 -2.12110627204193  57.1093340786699;
1527252618940282822;   -1.52727956927043   -0.411834465324856 -0.00435578786169732;-9.57792233215854 -2.11375907412726  57.1190828016523;
1527252619020284891;  -1.52741608882859    -0.4151201360258 -0.0032699683185972;-9.69964453630183 -2.14746455984818  57.1187525044837;
1527252619090294838;   -1.52807762086894   -0.416109789286727 -0.00368099388583711;-9.65020533792741 -2.14297184223041  57.1185348342582;
1527252619140300035;   -1.52829182188847   -0.418337825294232 -0.00194892171101318;-9.72641638960533 -2.16397160089527  57.1184112959185;
1527252619220302820;  -1.53155033399275  -0.418169354855301 0.00160488027826102;-9.68120756163954 -2.16347032081687  57.1183831890267;
1527252619320312977;  -1.53142214026435  -0.419594747189501 0.00288362259935369;-9.67839806596043 -2.16388184168704  57.1282748525371;
1527252619390316010;   -1.5402654818303  -0.414115810910901 0.00479007470134802;-9.79351015699311 -2.18222966752898   57.128493554491;
1527252619470324039;    -1.542680584586  -0.416744097030464 0.00592703731445213;-9.77396395492535 -2.17623075475364  57.1290300569314;
1527252619540330887;   -1.5421615326784   -0.41556849190488 0.00677605002567116;-9.69244378431726 -2.16480287681497  57.1394918201448;
1527252619630331039;  -1.54313058712554  -0.416799413761041 0.00846097188214768;-9.83132666413856 -2.20104373491572  57.1401605496946;
1527252619710340023;  -1.54583913028455  -0.419081267952171 0.00806471600327698; -9.8324356638335 -2.20502260304263  57.1407961793906;
1527252619790345907;  -1.54564666524407  -0.421406463812999 0.00902209939762386;-9.95627013030511 -2.23750422348725  57.1414437705697;
1527252619860353947;  -1.54712706197514  -0.422010529695107 0.00610437571019115;-9.90888769426552 -2.23208520575454  57.1419781205229;
1527252619940361977;  -1.54521786917564  -0.422455857853203 0.00380002262207892;-9.87716782278704 -2.22537025550063  57.1424419621215;
1527252620040364027;  -1.54763467049886  -0.424504594452125 0.00194776620234149;-10.0326864357056 -2.26712063483645  57.1427473313577;
1527252620080366850;   -1.54656181883323   -0.422361151125624 0.000430915621035175;-9.90555792990448 -2.23861214842227  57.1427860687041;
1527252620170375824;   -1.54774006117592   -0.422532349782057 -0.00215290241021132;-9.88974556068701 -2.23737783673785  57.1427297892729;
1527252620220381021;   -1.54826733019212   -0.425525972906834 -0.00264007657821525;-9.96759300946946 -2.25903291044689  57.1426229697816;
1527252620300388813;   -1.54621081385298   -0.427957557948276 -0.00436043770220446;-9.93755498351999 -2.25166898164842  57.1523857573684;
1527252620390391827;   -1.55476518059176   -0.424182467151741 -0.00725926223804825;-10.0852569407439 -2.28546481479603  57.1506965979285;
1527252620470402956;  -1.55661505729225  -0.428619007579567 -0.0058809047682514;-10.0561231850452 -2.27936354802923  57.1496691752862;
1527252620540402889;   -1.55494310379105   -0.427784932847623 -0.00492117398024878;-10.1651077016184 -2.31054076971444  57.1493249590969;
1527252620630410910;   -1.55539969715282   -0.428307684794928 -0.00249641450354721;-10.1824799668565 -2.31644548720028   57.149024808684;
1527252620720414877;  -1.55610386705149  -0.429193777607075 0.00136307743265174;-10.1660829390335 -2.31086777153253   57.138947507988;
1527252620770422935;   -1.55709938365208   -0.432756903114163 0.000285943185242724;-10.2434783206675 -2.33290438456188  57.1389803935479;
1527252620830423832;   -1.5577286684812  -0.435147852287288 0.00272327536944639;-10.1470373148138 -2.30823372977269   57.149095900478;
1527252620920433998;  -1.55823857505477  -0.435194447737424 0.00585150105757135;-10.2862675698528 -2.34752007237464  57.1494474533043;
1527252621000443935;  -1.55750533675303  -0.434115234212685 0.00681041216765131;-10.2541269794527 -2.34253704770305   57.149903382608;
1527252621080446005;  -1.55900555842185  -0.433882348235344 0.00781872603641194;-10.2108500640612 -2.33725265405495  57.1504689222638;
1527252621130453825;   -1.5598798839206  -0.432466283127324 0.00849019759349741;-10.2883594434774 -2.35867893395377  57.1508676982805;
1527252621210453987;  -1.55767358681109  -0.433331354744755 0.00796867176472442;-10.2453876441323 -2.35309607753274  57.1314798735464;
1527252621290465832;  -1.56007403491397  -0.435609044694528 0.00719014887617543;-10.1705802797842 -2.34047890549712  57.1216744527577;
1527252621370471001;   -1.5609353651714  -0.435956884377786 0.00579168448393118;-10.2952979669762 -2.37425556873638  57.1221159609979;
1527252621460477829;  -1.56962597836498  -0.429872959440079 0.00217539293755719;-10.2539973210401 -2.36099016385313  57.1020308268284;
1527252621530484915;  -1.57150490917469  -0.430534878887251 0.00176987863914004;-10.3642829019251 -2.39033132798529  57.1021274591736;
1527252621620488882;   -1.57220798530515   -0.433833673797791 -0.00368736735475492;-10.3058664361891 -2.38300495206418  57.0820822958167;
1527252621680495024; -1.57255021683337 -0.436090636277881 -0.001963488752893;-10.1889171782902 -2.36325722675763  57.0619318767746;
1527252621770499945;   -1.57251078612468   -0.438119132311288 -0.00278589622541729;-10.3310810700105 -2.40204886672151  57.0616854396388;
1527252621850507021;   -1.57115395388644   -0.439234820591961 -0.00219819980100452;-10.1900109153243 -2.38012689981514  57.0314815349489;
1527252621940517902;   -1.57072066169959   -0.441389166981792 -0.00266345920024239;-10.3319207345398 -2.42010994085859  57.0312704650033;
1527252621990520000;    -1.57273868300741    -0.445176843414519 -0.000870680943693424;-10.1655457158295 -2.39732294389723  57.0111793016364;
1527252622080526829;   -1.57357240196646   -0.447467576442754 -0.00308738013250349;-10.0619901573959 -2.38770577349826  56.9810182797015;
1527252622160529852; -1.57232673718101 -0.449735093718458 -0.001772108430208;-10.1874795863044 -2.42521282528805  56.9809038724418;
1527252622250538826;  -1.57143240196566  -0.449281317074582 0.00131698683492061; -10.061621101818 -2.41507966915405  56.9608235224451;
1527252622300540924;  -1.57039947249209  -0.450381463350487 0.00195039104352976;-10.1397648742889 -2.43886868808405  56.9608716991417;
1527252622370548010;  -1.57091694128287  -0.451815925955317 0.00295249958132775;-9.94833905642409 -2.40991198554691  56.9509876764839;
1527252622470554829;   -1.58075287016851   -0.447530982688476 0.000505206227246223;-10.1160349019733 -2.45160456642409  56.9500255282131;
1527252622510555983;  -1.57996215201032  -0.445605801759639 0.00114707896468295;-9.92258154358515 -2.41952101848178  56.9400862223517;
1527252622590567827;  -1.58212493119008    -0.4442886198503 0.00124777296887228;-9.76974964870259 -2.39492461204927  56.9201693986117;
1527252622690570831;  -1.58231994957474    -0.4478446180828 0.00138572071084626;-9.92706301776161 -2.44198959071502  56.9203255692828;
1527252622750574827;  -1.58372644611691   -0.44508254948941 0.00277427479430372;-9.79880827844013  -2.4188591683557  56.9004467412187;
1527252622830581903;  -1.58497008097515  -0.445802788521235 0.00223271652027468;-9.69097763016061 -2.39864883771602  56.8806293522026;
1527252622930589914;  -1.58691021014397   -0.44677287809463 0.00283233498205763;-9.84904281568359 -2.44341851906486  56.8808898201336;
1527252622980592012;   -1.5859228138469  -0.444597890692148 0.00344532238278549;-9.72772465269616 -2.42017768635343  56.8710208883534;
1527252623060598850;  -1.58524522899306  -0.445759937958691 0.00328994987323342;-9.85454634226526 -2.45513038679204  56.8712254423562;
1527252623140609026;  -1.58835606421008  -0.444925715930272 0.00288615495073558;-9.80329147582306 -2.44427383676331  56.8614275765866;
1527252623220613003;  -1.58894421829681  -0.444158946176855 0.00348621235703282;-9.76341613496733 -2.43876876316643  56.8515841287386;
1527252623300616980;  -1.58963259584437  -0.445047589131585 0.00264756601984319;-9.70292273243883 -2.42671692481722  56.8315194339437;
1527252623380621910;  -1.59139768305696  -0.448812044210572 0.00149404243700188;-9.83054715447688 -2.46052150192804  56.8316418847622;
1527252623440632820;   -1.60059440412502   -0.443181124585546 0.000390656103021317;-9.93710117187855 -2.47770419471601  56.8306861304044;
1527252623510635853;    -1.5992398767751   -0.445483292897684 -0.00201199676491033;-9.90470004525013 -2.46718402620173  56.8206908724286;
1527252623600641966;    -1.6013115911086   -0.445545794604969 -0.00123425271551047;-10.0493242789886 -2.50514948579029  56.8206047537022;
1527252623650648832;   -1.60259450038993   -0.447201057345451 -0.00255000656045113;-9.98489049479252 -2.48667346182873  56.8105228542477;
1527252623740651846;   -1.60190571700009   -0.448141018894246 -0.00409002687008065; -9.9959158912258 -2.48591847342719  56.8002781648117;
1527252623800658941;   -1.60273255564829   -0.446209575880556 -0.00438248131975864;-10.0924067877085  -2.5123408080524  56.8000064058358;
1527252623870661020;   -1.60371289842426   -0.446984144768388 -0.00460446704033836;-10.0602180080873 -2.49810587696542  56.7996755587728;
1527252623960667849;   -1.60443616487119   -0.450042165425202 -0.00648265921185336;-10.0823071514359 -2.49360066331566  56.7991706323174;
1527252624020671844;     -1.605271182044   -0.451161002424431 -0.00367559019345083;-10.1786702454925 -2.52122255000193  56.7988640791479;
1527252624110682011;   -1.60447898300903   -0.455246420523091 -0.00513831274130364;-10.1893662360301 -2.51782806070447  56.7884585914713;
1527252624150688887;   -1.60218666010069   -0.458462495358044 -0.00431372366972881;-10.2534483256867 -2.53666405827811  56.7883038814322;
1527252624230691910;   -1.60399296222344   -0.459750990643347 -0.00360938872981062;-10.2604186645833 -2.52812769499155  56.7878546681361;
1527252624320698023;    -1.60459826275371    -0.459974859203053 -0.000652518668132089;-10.2596442306197 -2.52007002461275  56.8076821564349;
1527252624370699883;   -1.60288408688379   -0.461354329333988 0.000830752467070806;-10.3395442530096 -2.54397936411654  56.8076691588215;
1527252624460711002;  -1.61207921575846  -0.457432895554682 0.00128992690018168;-10.3686876069374 -2.53411385365673  56.8175609266017;
1527252624510713816;  -1.61218574448463   -0.45710601517177 0.00265521154615252; -10.448975259474 -2.55768168191081  56.8176557615685;
1527252624600718975;  -1.61352326134816  -0.456768709679819 0.00435063887822162;-10.4598251410793 -2.54877605692851  56.8079485706509;
1527252624650722980;  -1.61266708978218  -0.460765492288764 0.00389200423208319;-10.5401747533839 -2.57219280346836  56.8081755482403;
1527252624740733862;  -1.61274868887432  -0.460399349933734 0.00519093976479638;-10.5400320344099 -2.56287178068374  56.8186280784449;
1527252624790738821;  -1.61123244011536  -0.461292856880265 0.00614509178962548; -10.620406279521 -2.58594997095878  56.8188947198188;
1527252624870739937;  -1.61344583128447  -0.461031233116915 0.00679547491272836;-10.5820811459439 -2.56583879428224  56.8293379481297;
1527252624960752010;  -1.61349670802329  -0.460165956819632 0.00380010071874343;-10.5824641179913 -2.55563191066164  56.8398444689975;
1527252625010756016;  -1.61309167758311  -0.459726683150899 0.00407029984289811;-10.6632760236187 -2.57823626392773  56.8400696852997;
1527252625100759029;   -1.6136435453253  -0.459559742952676 0.00284275412905852;-10.6529741786523 -2.57319407329443  56.8403848265625;
1527252625150768042;  -1.61405375880989  -0.458535169779856 0.00157125463539251; -10.733979647062 -2.59554619595683  56.8404934879146;
1527252625230770826;   -1.61624824220817   -0.456305577759902 0.000971290781791808;-10.7084780416955 -2.57941348014284  56.8506096776085;
1527252625320778847;    -1.61613080378841    -0.456882689035647 -0.000229383026861273;-10.6430275373808 -2.56302514493566  56.8706029944836;
1527252625370781898;   -1.61457323218448   -0.459272529847645 -0.00104902451930904;-10.7242374270047 -2.58554401990707  56.8705661011661;
1527252625460786819;   -1.62178134271051   -0.457002126922034 -0.00201664934058187;-10.6745187019166 -2.62914151167743  56.8797199827351;
1527252625530791998;  -1.62363847611126  -0.459707865577613 -0.0034807588208547;-10.7886734420097 -2.66085460146106   56.879579211517;
1527252625610800982;   -1.62143591991211   -0.461925857299802 -0.00255234546411253;-10.7408900594273 -2.64047411021614  56.8794278627004;
1527252625680805922;    -1.62282870176688    -0.462401824316374 -0.000798022866287922;-10.8547986582117 -2.67261392273959  56.8793729191628;
1527252625770814896;   -1.62260631523556   -0.461556332534524 0.000165024175565257; -10.811680845941 -2.66317448313078  56.8993770621777;
1527252625860821962;  -1.62203905063795  -0.463905180225398 0.00216099521464835;-10.7348743056687 -2.64268262929277  56.9094837375618;
1527252625910822868;  -1.62208493942106  -0.465163100560368 0.00322313930245532;-10.8158173496105 -2.66611035742584  56.9095894002944;
1527252625970824957;  -1.62129422866733  -0.466425143155762 0.00278319520935284;-10.7013195098527  -2.6376273036188  56.9097391484602;
1527252626060832024;  -1.62027678405754  -0.468113650795787 0.00373169683920733;-10.8468170386804 -2.68004113229284  56.9100185850695;
1527252626140842915;  -1.62148713697143  -0.466568972078856 0.00389807440688917;-10.7643257493966 -2.65538896969673  56.9202812611845;
1527252626220845938;  -1.61877013839085  -0.466192326211003 0.00315433937775365;-10.8934393791608 -2.69318262280471  56.9205631173055;
1527252626270848989;  -1.61994619546641  -0.467209650915425 0.00365225082053602;-10.7349660529818 -2.67316671901824  56.9406073441519;
1527252626350853920;   -1.6195101168845  -0.467801720708693 0.00337300422027982;-10.6634755155594 -2.65427514486103  56.9408794673874;
1527252626440861940;  -1.62779442635096  -0.463852143533692 0.00561202354069401;-10.5014190310063 -2.63870293439727  56.9506332584363;
1527252626520869970;  -1.62540586956843  -0.466241984777606 0.00579769357229642;-10.6310314552894 -2.67609240299038   56.951013317166;
1527252626610877991;  -1.62578820650368  -0.469027319217981 0.00460587549715883;-10.5094974873863 -2.64997761278518   56.961489160351;
1527252626660881996;  -1.62711015058981  -0.470534265805871 0.00528285318262261;-10.5905612659284 -2.67336780971407  56.9617723113798;
1527252626740887880; -1.62629197026351 -0.470543690783494 0.0069892414431972;-10.4418890879285 -2.63671281050527  56.9722798292768;
1527252626820895910;  -1.62651245152996  -0.468870340075894 0.00503320022759059;-10.5718972544827 -2.67372619976057  56.9727475454141;
1527252626870898008;  -1.62784027061221   -0.47057713338438 0.00429336986810127; -10.374722705967 -2.62307208473437  56.9829852547307;
1527252626960907936; -1.62782464112763 -0.471587384532187 0.0019980742752989;-10.1870650878269 -2.57976757217899  56.9932926543157;
1527252627030910015;   -1.62644045444292   -0.473255897716903 7.06217448387114e-05;-10.3010937314505 -2.61252337061951  56.9934075099095;
1527252627120918036;   -1.62705820028634   -0.473931302754929 0.000671220160575095;-10.1692732432729 -2.57553175389709  57.0034947110724;
1527252627180922985;    -1.62802261566859    -0.472633991551198 -0.000461234887569894;-10.2669960553868 -2.60401032417186  57.0035082149981;
1527252627280926943;   -1.62544004353628   -0.477190047709392 -0.00067119251285578;-10.1599561227782 -2.58364120137711  57.0234424562644;
1527252627350937843;   -1.62637821312195   -0.478032535360058 -0.00110255803889643;-10.0065032394784 -2.54364629686138  57.0233576514079;
1527252627440943956;    -1.634678186445  -0.473063680436537 -0.0017815897586007;-10.1514202724657 -2.58982417957852  57.0211821272828;
1527252627500944853;    -1.6346181301017   -0.470805045772721 -0.00266373691361197;-9.97102780981279 -2.53354171575377   57.031003845833;
1527252627610956907;    -1.6333355862821    -0.47665932072821 -0.00383802676671052;-9.91694894535328 -2.51824822078624  57.0406829682929;
1527252627650961876;   -1.63365826028338    -0.47382949465839 -0.00336239311298532;-9.98240989086679 -2.53752655947501  57.0405337474544;
1527252627740965843;   -1.63402590049285   -0.473825530868157 -0.00336325248412854;-9.91797990447371 -2.51839336201643  57.0402369481729;
1527252627790971994;   -1.63438037056245   -0.476631481850023 -0.00298499438567063;-9.99970572767697 -2.54247721478796   57.040070812063;
1527252627880977869;  -1.63559614315572  -0.476634551350731 -0.0026692650343892;-9.93529806860621 -2.52309960850525  57.0698520000662;
1527252627960980892;   -1.63708626702088     -0.4760659650129 -0.00100052433377751;-9.84331192331432 -2.48758693023695  57.0797368997276;
1527252628010989904;  -1.63552844265963  -0.478202128204893 0.00139002842472364;-9.92506795533548 -2.51134782922643  57.0797462853911;
1527252628100994825;  -1.63531090773038  -0.479993700980666 0.00125980259390472; -9.8939863071132 -2.49739500014369  57.0798327288007;
1527252628150995970;  -1.63852610068325  -0.479350858851755 0.00306227635017694;-9.97570671351752 -2.52109777169462  57.0799476326813;
1527252628241001844;   -1.6388733402291  -0.481781443710811 0.00476517936343795;-9.94319776410414 -2.50818570436308   57.079889674213;
1527252628291010857;  -1.63832158412853  -0.480665899403028 0.00641840532055853;-10.0248712301461 -2.53181156852689  57.0801535731504;
1527252628381012917;  -1.63796133233467  -0.481289040331636 0.00556212802391893;-10.0160411984285 -2.52325322186116  57.0907153545044;
1527252628461021900; -1.64652374348001 -0.473899802181111 0.0056655179450837;-9.97640372610533 -2.49900731511963  57.1007694788188;
1527252628511027813; -1.64866657456249 -0.476204120499632 0.0049316025658415;-10.0586789738129 -2.52246014331096  57.1010339120062;
1527252628601032019;  -1.64929765308961  -0.477205516570985 0.00290681848821389;-10.0620421634039 -2.52519711842528   57.101422785816;
1527252628651037931;   -1.6473153394341  -0.477246641142788 0.00271686738098911;-10.1444342638217 -2.54883530886574  57.1015871213433;
1527252628741044998;   -1.64675435146387   -0.478424844991587 3.30488395520814e-05;-10.1369892985169 -2.54640940320113  57.0916878271002;
1527252628821053028;   -1.64931503222237   -0.476583391706043 -0.00195583334853665;-10.2690966504063 -2.58481201328804  57.0915739113615;
1527252628891057014;   -1.64743834573198   -0.477930923176369 -0.00425311934556612;-10.2177132199447 -2.57321492974904  57.0913086239706;
1527252628971060038;   -1.65019576056422   -0.476888790423176 -0.00501259005079299;-10.1940387701281 -2.57221049061141  57.0909132525032;
1527252629071071863;   -1.64860519521799   -0.477112524845873 -0.00769840635280667;-10.3593648497918 -2.62091102705089   57.090289459214;
1527252629141077995;   -1.64969815129376   -0.476535594092771 -0.00848216189048376;-10.2410512979051 -2.59825354814294  57.0797883892228;
1527252629221083879;   -1.64860044041616   -0.477016332017905 -0.00790794097053123;-10.3732262207728 -2.63722326407737  57.0791486566025;
1527252629271082878;   -1.65099675545688   -0.474329504624379 -0.00755646853661606;-10.2448209231148 -2.61564362980241  57.0787163348228;
1527252629361089945;    -1.6514573808478   -0.475192025661141 -0.00552470526745296;-10.1704514306009 -2.60812739220961  57.0780793466651;
1527252629411093950;   -1.65786916646135   -0.468400489263055 -0.00581549899032026;-10.2648499783094 -2.62535872727891  57.0768095267205;
1527252629481101036;   -1.65906240356528   -0.472500870043313 -0.00374451979792252;-10.1579665265502 -2.60743442817092  57.0764950673042;
1527252629571110010;   -1.65894332136059   -0.470229862545077 -0.00208374478344454;-10.0283687479023  -2.5816736327037  57.0662315214975;
1527252629631108999;   -1.65829348510214   -0.469678757690952 -0.00111296055932509;-10.1275575452325 -2.60975964529136  57.0661724851553;
1527252629691118002;   -1.65838987907849   -0.470369589049785 0.000446563905258775;-10.2267999854708 -2.63781259958486  57.0661771374754;
1527252629781126022;  -1.65891077994526  -0.469565760254864 0.00439990036248693; -10.141567071439 -2.62858446270553   57.066347023318;
1527252629831130981;  -1.65741496713235  -0.469776266272408 0.00249632792048196;-10.0015102417924 -2.58937180573166  57.0765243056384;
1527252629931136847;  -1.65794267378882  -0.472371177198775 0.00449590025280362;-10.1670207027765 -2.63566685482522   57.076915994295;
1527252629991138935;  -1.65843417564179  -0.469980817985851 0.00477627313299545;-10.0324876441232 -2.60662413313893  57.0871940968241;
1527252630081145048;  -1.65921693761206  -0.469902705277254 0.00537127495352881;-9.92561203431893 -2.57996568592261  57.0876788298103;
1527252630161154985;  -1.65935084059113  -0.471741769312698 0.00657110182302253;-10.0584804889606 -2.61676314338879  57.0881224808639;
1527252630241161823;  -1.66140287788661  -0.472093267710821 0.00552669028225939; -9.9815711669607 -2.59037269820562  57.0983948658267;
1527252630321168900;  -1.65952168467441  -0.471889885068968 0.00535431063419202;-10.1147211816524 -2.62735976845394  57.0988280916878;
1527252630411172867;  -1.66762794935747  -0.468621710932586 0.00404297686506526;-10.0736818306471 -2.60205526474676  57.0897666515475;
1527252630491175890;  -1.66948098312934  -0.469766914891488 0.00362037816871189; -10.018288479831 -2.57670894188325  57.0900901957563;
1527252630571184874;  -1.66801020356801  -0.471508087747009 0.00204201573640143;-9.95182030107875 -2.55737907169288  57.0903530744112;
1527252630631192923;  -1.66874585130967  -0.468902496304469 0.00305158214561595;-10.0523416314744  -2.5856007456911  57.0905024429353;
1527252630691192865;   -1.66733370234279   -0.470855689472154 0.000793267022213585;-10.1528966443408 -2.61407457477309  57.0905787646236;
1527252630781199932;   -1.66771197586256   -0.469597074489868 0.000689361164271551;-10.1365476406228 -2.60017347936191  57.0906115437552;
1527252630831207037;    -1.66485103931919    -0.472332176874339 -0.000871786486640547;-10.2201332217658 -2.62407934275993   57.090604880089;
1527252630911216021;    -1.66665061430717    -0.471324889627391 -0.000565672142468769;-10.1644101606333 -2.60593884498586  57.1005516348267;
1527252631001220942;    -1.66471576194932    -0.473200263342101 -0.000804055558140778;-10.1920475062804 -2.60996416694515   57.100496626209;
1527252631021216869;   -1.66260265497898   -0.474006175566094 -0.00115044225507819;-10.2253670354757 -2.61970563308983  57.1004838397056;
1527252631111232042;   -1.66118356259543   -0.473480699708574 0.000498474870355467;-10.1968595216892 -2.60688371591704  57.0904702754269;
1527252631161232948;    -1.65994474841771     -0.47548544555053 -0.000305683054069722;-10.2798793603579 -2.63118702776471  57.0904796613903;
