pose_time;vehicle_id;position;orientation;
1518006049444567999;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006049612186999;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006049779790999;0;-2.00963,0.272459,26.6032;0.040775,-0.983404,-0.176251,0.0137521
1518006049947378999;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006050198830000;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006050366445999;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006050617844999;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006050785447999;0;-2.01028,0.272517,26.6462;0.00166105,0.999768,-0.0155466,0.0148089
1518006050953083999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006051204479999;0;-2.01028,0.272517,26.6462;0.00166105,0.999768,-0.0155466,0.0148089
1518006051372065000;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006051539671999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006051791114999;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006051958701000;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006052210133999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006052377762999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006052545349999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006052796730000;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006052964394999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006053215795000;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006053383432999;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006053551014999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006053802437999;0;-2.01028,0.272517,26.6462;0.00166105,0.999768,-0.0155466,0.0148089
1518006053970121000;0;-2.0161,0.267388,26.6181;0.0747945,0.996986,0.00143341,0.0205389
1518006054221440999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006054389055999;0;-2.01028,0.272517,26.6462;0.00166105,0.999768,-0.0155466,0.0148089
1518006054556614999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
1518006054808080999;0;-1.99658,0.265042,26.4176;0.101036,0.993461,-0.0490381,0.0205503
