pose_time;vehicle_id;position;orientation;
1518007125582899999;0;-0.323885,0.0791844,5.5895;0.115286,0.771466,-0.615986,0.110046
1518007125750465000;0;-0.3226,0.0805162,5.5687;0.125689,-0.762708,-0.628654,-0.0852794
1518007126001885000;0;-0.323885,0.0791844,5.5895;0.115286,0.771466,-0.615986,0.110046
1518007126169585000;0;-0.319671,0.0798478,5.57405;0.114204,0.767919,-0.619936,0.113745
1518007126337134999;0;-0.319942,0.080549,5.56513;0.113931,0.766191,-0.621663,0.116219
1518007126588572000;0;-0.320675,0.0814748,5.5773;0.115108,0.769624,-0.617834,0.112736
1518007126756131999;0;-0.322316,0.0814747,5.57735;0.125898,-0.764503,-0.626764,-0.0827689
1518007127007565999;0;-0.323603,0.0801442,5.59821;0.113549,0.773553,-0.613667,0.110159
1518007127175177000;0;-0.320475,0.0797948,5.57401;0.11521,0.769184,-0.618345,0.112837
1518007127342640999;0;-0.321947,0.0808017,5.58813;0.124058,-0.76664,-0.624504,-0.0828701
1518007127594144000;0;-0.32415,0.0798895,5.58056;0.115025,0.769719,-0.61777,0.11253
1518007127761811999;0;-0.320475,0.0797948,5.57401;0.11521,0.769184,-0.618345,0.112837
1518007128013194999;0;-0.322021,0.0791654,5.58586;0.113368,0.771525,-0.615764,0.112831
1518007128180774999;0;-0.320475,0.0797948,5.57401;0.11521,0.769184,-0.618345,0.112837
1518007128348445000;0;-0.320475,0.0797948,5.57401;0.11521,0.769184,-0.618345,0.112837
1518007128599889999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007128767473999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007128934956000;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007129186492999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007129354120999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007129605594999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007129773127999;0;-0.320961,0.0772561,5.56865;0.116741,0.767482,-0.620259,0.112351
1518007129940728000;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007130192168000;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007130359766999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007130611171999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007130778778999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007130946239999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007131197816999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007131365453999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007131533014999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007131784458000;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007131952064999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007132203476000;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007132371215000;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007132538708999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
1518007132790106999;0;-0.320204,0.0779352,5.55649;0.116719,0.76622,-0.621917,0.111812
