aruco_time; aruco_pos; aruco_orient; lp_pose_time; lp_pos; lp_orient; lp_pose_covariance;lp_vel_time; lp_linear_vel; lp_angular_vel; lp_covariance; uav_pos_time; uav_position; uav_pos_covariance;uav_orient_time; uav_orientation; uav_orient_covariance; uav_velocity_time; uav_velocity_linear; uav_velocity_angular 
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210123640891363;-12.3888995729221  53.8473955332014  31.1297311817242;0.129193900336987 0.242038006128158 -2.19662500946307;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210123640891363;-0.847291867559213   3.76585932971055                  0;-0.00537635060027242 0.000649919733405113   0.0292809121310711;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210124603457071;   -9.425553543968   34.2808787803768 -0.168312943318984;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210124646909282;-0.0795856289314675 -0.0187308116863672   -0.98002745123624  -0.181277354307017;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210124603618076;   6.08998870849609   -1.68899512290955 -0.0496770031750195;   0.116325579583645    0.120111562311649 -0.00905762612819673;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210123640891363;-12.3888995729221  53.8473955332014  31.1297311817242;0.129193900336987 0.242038006128158 -2.19662500946307;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210123640891363;-0.847291867559213   3.76585932971055                  0;-0.00537635060027242 0.000649919733405113   0.0292809121310711;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210124829691465; -9.87119829261547   35.9058604794197 -0.178228059804359;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210124766737611;  -0.07984453407117 -0.0214616895135857   -0.97997866744006  -0.181124425808849;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210124836211647;   6.20970439910889   -1.75572562217713 -0.0437692366540424; -0.0267412811517715  -0.0816551893949509 -0.00135203776881098;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210124091055443;-12.7008385923612  55.3160168532728  31.0658122938098;0.124544429972528  0.24247715997694 -2.19096340709227;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210124091055443;-0.695558099240067   3.31787566532888                  0;0.00345145305618644 -0.0109786791726947  0.0198628529906273;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210125081697465; -10.3168434448215   37.4191602001192 -0.178148527819569;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210125019138427;-0.0942283801630279 -0.0179717539706202  -0.978541839131049  -0.182356512088534;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210125087945639;  6.30025053024292  -1.88062334060669 -0.114208996295928;-0.0060157123953104  -0.134939640760422 -0.0320382639765739;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210124091055443;-12.7008385923612  55.3160168532728  31.0658122938098;0.124544429972528  0.24247715997694 -2.19096340709227;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210124091055443;-0.695558099240067   3.31787566532888                  0;0.00345145305618644 -0.0109786791726947  0.0198628529906273;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210125232642661; -10.5842302554469   38.3237896781281 -0.168100796505768;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210125265727583;-0.0910132003873025 -0.0138586167330354  -0.978804224724126  -0.182939404611772;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210125238887835;   6.38050508499146   -1.94265508651734 -0.0931089818477623;-0.0508373156189919 -0.0428870506584644 -0.0148015134036541;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210124091055443;-12.7008385923612  55.3160168532728  31.0658122938098;0.124544429972528  0.24247715997694 -2.19096340709227;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210124091055443;-0.695558099240067   3.31787566532888                  0;0.00345145305618644 -0.0109786791726947  0.0198628529906273;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210125433170347; -11.0744397512707   39.8985156846755 -0.158017307200986;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210125415793863;-0.0771089589435507 -0.0233274827894727  -0.979724648146563     -0.183438411494;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210125435326407; 6.53907251358032 -2.10829854011536 -0.12864801287651;  0.152698814868927   0.301427662372589 -0.0294057335704565;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210124558226397;-13.0462008800241  56.8181435738473  30.9958957045667;0.124264915633947 0.245147911131905 -2.17644671927213;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210124558226397;-0.695558099240067   3.31787566532888                  0;-0.00491543952375651  -0.0105996178463101   0.0401966944336891;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210125688855140; -11.5869312875856   41.5011630077889 -0.157931862305497;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210125643131867;-0.0322598150870671 -0.0723637819193025  -0.979766361666291  -0.183795168445967;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210125695092314;   6.47559928894043   -2.03147077560425 -0.0918908789753906;  0.400357991456985   0.440694570541382 -0.0445168018341065;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210124558226397;-13.0462008800241  56.8181435738473  30.9958957045667;0.124264915633947 0.245147911131905 -2.17644671927213;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210124558226397;-0.695558099240067   3.31787566532888                  0;-0.00491543952375651  -0.0105996178463101   0.0401966944336891;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210125810126176; -11.8208940743514   42.2773580493872 -0.157890360417759;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210125822639525;-0.0214032019621292 -0.0966783959714432  -0.977869075283815   -0.18430209521797;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210125816389351;    6.4244909286499   -1.90693867206574 -0.0627516061067573;  0.400357991456985   0.440694570541382 -0.0445168018341065;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210125024070312;-13.4027043632554  58.2979343921595  30.9279782899737;0.124500390499722 0.247442727400566 -2.16680214372477;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210125024070312;-0.695558099240067   3.31787566532888                  0;-0.0161538831889629 0.00128972716629505  0.0268654339015484;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210126048705465; -12.2776760819955   43.9637672150894 -0.167799987749327;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210125950602719;-0.0246407363674151  -0.109499009450988  -0.976270291323659  -0.185200214144969;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210126054958639;   6.30447721481323   -1.54447972774506 -0.0957516431808464; 0.0844044834375381 -0.0742099732160568 -0.0264805853366852;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210125024070312;-13.4027043632554  58.2979343921595  30.9279782899737;0.124500390499722 0.247442727400566 -2.16680214372477;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210125024070312;-0.695558099240067   3.31787566532888                  0;-0.0161538831889629 0.00128972716629505  0.0268654339015484;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210126191115505; -12.4225079390682   44.6059426237829 -0.167765535577815;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210126246911059;-0.0446833010234894 -0.0984076251393523  -0.977355488860889  -0.181921934679604;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210126197355678;   6.2666802406311  -1.39790940284729 -0.109407432377338;-0.113048017024994 -0.158190846443176 0.0463853515684605;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210125485847284;-13.7814904176656   59.760973540714  30.8670603794708;0.120128723260503 0.253010369131496 -2.15639253648434;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210125485847284;-0.695558099240067   3.31787566532888                  0;-0.0110843293368816  0.0021553048864007 0.00559050450101495;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210126463930761;-12.7567328592253    46.24767772179 -0.15767725692948;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210126468651464;-0.0812366294171251 -0.0677978474245291  -0.978313219244153  -0.178065457002997;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210126467328855;  6.28805065155029  -1.16032350063324 -0.084120146930217;-0.234686359763145 -0.363210886716843  0.117232792079449;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210125485847284;-13.7814904176656   59.760973540714  30.8670603794708;0.120128723260503 0.253010369131496 -2.15639253648434;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210125485847284;-0.695558099240067   3.31787566532888                  0;-0.0110843293368816  0.0021553048864007 0.00559050450101495;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210126646156594; -13.0241107681148    47.677215689385 -0.147600102791284;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210126591741079;-0.0931537463672993 -0.0539424176748513  -0.978329916525017  -0.176870488056326;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210126652414768;  6.42397880554199  -1.15756666660309 -0.106319338083266;-0.224681124091148 -0.276797860860825 0.0330762378871441;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210125485847284;-13.7814904176656   59.760973540714  30.8670603794708;0.120128723260503 0.253010369131496 -2.15639253648434;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210125485847284;-0.695558099240067   3.31787566532888                  0;-0.0110843293368816  0.0021553048864007 0.00559050450101495;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210126778021953; -13.1912213255143   48.5985976700721 -0.147550213691752;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210126886875085; -0.115113569643402 -0.0132843131395857  -0.977080069501836  -0.178569120764622;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210126784130124;   6.5109543800354  -1.23889255523682 -0.108267538249492;-0.246791437268257 -0.250744074583054 0.0159821566194296;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210125948688318;-14.1602758327717  61.2295972267792  30.7941431393887;0.118459288509395 0.252964917138845  -2.1523836880778;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210125948688318;-0.695558099240067   3.31787566532888                  0;-0.00111056515015662 -0.00821515917778015   0.0117253353819251;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210127052955784; -13.5588654253308   50.5027876653879 -0.147446606434981;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210126969694465;  -0.115077650376582 -0.00310653353375602   -0.977175697674825   -0.178536101970798;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210127059207958;   6.80045223236084   -1.46279120445252 -0.0353006236255161; -0.17642942070961 0.0201120711863041 0.0326161794364452;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210125948688318;-14.1602758327717  61.2295972267792  30.7941431393887;0.118459288509395 0.252964917138845  -2.1523836880778;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210125948688318;-0.695558099240067   3.31787566532888                  0;-0.00111056515015662 -0.00821515917778015   0.0117253353819251;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210127304293571; -13.8930893973056   52.0272573232844 -0.147363108258894;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210127278273846; -0.0869477434811604 -0.00406657224503735   -0.979435667404322   -0.182014632131489;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210127310773751;    6.96431827545166    -1.64233267307282 -0.00441905763000165;  0.0718721225857735    0.346695214509964 0.000436089292634236;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210126410411407;-14.550202014214 62.7038054728331 30.7272266064078; 0.11744316316881 0.254476213921687 -2.14791508878257;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210126410411407;-0.695558099240067   3.31787566532888                  0; 0.0178499110043049 0.00625667348504066  0.0156530421227217;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210127454847837; -14.1270470925735   53.0044818908582 -0.147309317673723;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210127490509516; -0.045154464657068 -0.0292515876972075  -0.981329682211808  -0.184655012790874;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210127461106011;  6.97993659973145   -1.6921306848526 0.0158210564404735;  0.147955507040024   0.422703593969345 -0.0382471568882466;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210126410411407;-14.550202014214 62.7038054728331 30.7272266064078; 0.11744316316881 0.254476213921687 -2.14791508878257;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210126410411407;-0.695558099240067   3.31787566532888                  0; 0.0178499110043049 0.00625667348504066  0.0156530421227217;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210127681623911; -14.5281166645771   54.6908925387408 -0.147216129704425;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210127669716580;-0.0281535580649972 -0.0385232534660073   -0.98142111405433  -0.185838459418475;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210127687877086;  6.91515016555786  -1.69410300254822 0.0431385301053532; 0.0660447925329208   0.141844302415848 -0.0337727144360543;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210126881798317;-14.9401267108023  64.2282707830725  30.6743132589397;0.117662195950326 0.254268332941489 -2.14476118085152;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210126881798317;-0.695558099240067   3.31787566532888                  0;0.00322589883580804 -0.0166305489838123 0.00905231665819883;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210127781516794; -14.7286513287465   55.5229297550863 -0.147169969794486;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210127909699465;-0.0180784682665203 -0.0455513754277627  -0.980820311962283  -0.188652476326139;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210127787763968;   6.8694634437561  -1.63456213474274 0.0289554856717595;-0.0141568891704082   0.179189920425415 0.00171275332104413;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210126881798317;-14.9401267108023  64.2282707830725  30.6743132589397;0.117662195950326 0.254268332941489 -2.14476118085152;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210126881798317;-0.695558099240067   3.31787566532888                  0;0.00322589883580804 -0.0166305489838123 0.00905231665819883;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210128102576439; -15.1631426785138   57.3098555948928 -0.137070436533188;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210128090785111;2.76042677900606e-05  -0.0462140815518988   -0.980692602863412    -0.19001651663291;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210128108848614;   6.6999363899231  -1.55592381954193 -0.047438293695449; -0.105716317892075   0.384118914604187 -0.0358994267880917;
0;6.95297248489224e-310 6.95297248489224e-310 6.91055650573318e-310;1.97626258336499e-323 2.61854792295861e-322 6.95297248488908e-310;1521210126881798317;-14.9401267108023  64.2282707830725  30.6743132589397;0.117662195950326 0.254268332941489 -2.14476118085152;0.435600034618378                 0                 0                 0                 0                 0                 0 0.435600034618378                 0                 0                 0                 0                 0                 0  1.74240013847351                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210126881798317;-0.695558099240067   3.31787566532888                  0;0.00322589883580804 -0.0166305489838123 0.00905231665819883;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210128309692465; -15.5307873349887   58.9013367283509 -0.156981406944574;2.56000007629395                0                0                0 2.56000007629395                0                0                0 10.2400003051758;1521210128322197814; 0.0137417416582839 -0.0430795261832449  -0.980691973460186  -0.190259223562988;                    0 6.95297248484876e-310  6.9529724848622e-310 6.95297248489066e-310 6.95297248490647e-310 6.95297248489066e-310 6.95297248485192e-310 4.41922024893937e+133 6.95297248486141e-310;1521210128315933639;  6.39380693435669  -1.47604036331177 -0.102401971817016;-0.0573260933160782  0.0488498359918594  -0.024968734011054;
