KF_Time;KF_States;KF_Covariance;
1524643700868327134; -4.59194563792331   17.1761568944775   18.1057479235115   1.57411170311359 -0.371153342997982 -0.011705946499487 -0.278407777812809  -1.42229648815147   16.7303230283768;  0.62526377444365   0.62526377444365   1.55957777693398  0.243973806829393  0.243973806829393  0.256454367358369 0.0802459415793994 0.0802459415793994  0.280760367585291;
1524643701068347097; -4.59194563792331   17.1761568944775   18.1057479235115   1.57411170311359 -0.371153342997982 -0.011705946499487 -0.278407777812809  -1.42229648815147   16.7303230283768;  0.62526377444365   0.62526377444365   1.55957777693398  0.243973806829393  0.243973806829393  0.256454367358369 0.0802459415793994 0.0802459415793994  0.280760367585291;
1524643701270840192;   -3.87923529715711     15.9565687428044     17.8543582042856     1.55243468230317    -1.09092292139562 -0.00100944082805351   -0.278408368264971    -1.42231809551751     16.7305901906499; 0.678822564939302  0.678822564939302   1.62768856439625   0.24271893157443   0.24271893157443  0.257641599820845 0.0802559414791555 0.0802559414791555  0.281752611002432;
1524643701468325321;   -3.87923529715711     15.9565687428044     17.8543582042856     1.55243468230317    -1.09092292139562 -0.00100944082805351   -0.278408368264971    -1.42231809551751     16.7305901906499; 0.678822564939302  0.678822564939302   1.62768856439625   0.24271893157443   0.24271893157443  0.257641599820845 0.0802559414791555 0.0802559414791555  0.281752611002432;
1524643701669621140; -3.38800644675098   14.6678092760082   17.7462607374478   1.54027983962163  -1.57971258592306 0.0128946319005218 -0.278409353559863   -1.4223403343572   16.7311000860468; 0.663459701020579  0.663459701020579   1.60640620158471   0.24398501352943   0.24398501352943  0.258851544835459 0.0802659413612253 0.0802659413612253   0.28274541446817;
1524643701868222542; -3.38800644675098   14.6678092760082   17.7462607374478   1.54027983962163  -1.57971258592306 0.0128946319005218 -0.278409353559863   -1.4223403343572   16.7311000860468; 0.663459701020579  0.663459701020579   1.60640620158471   0.24398501352943   0.24398501352943  0.258851544835459 0.0802659413612253 0.0802659413612253   0.28274541446817;
1524643702069766761; -2.94439601817192   13.3355409412936   17.6858753929276    1.5215733594533  -1.91855293150856 0.0259202749179791 -0.278412048638773  -1.42236370061949   16.7317329031855; 0.650352067544034  0.650352067544034   1.58683620746956  0.245650134699867  0.245650134699867  0.259836471268181 0.0802759411843701 0.0802759411843701   0.28373865252278;
1524643702268225357; -2.94439601817192   13.3355409412936   17.6858753929276    1.5215733594533  -1.91855293150856 0.0259202749179791 -0.278412048638773  -1.42236370061949   16.7317329031855; 0.650352067544034  0.650352067544034   1.58683620746956  0.245650134699867  0.245650134699867  0.259836471268181 0.0802759411843701 0.0802759411843701   0.28373865252278;
1524643702468210096; -2.94439601817192   13.3355409412936   17.6858753929276    1.5215733594533  -1.91855293150856 0.0259202749179791 -0.278412048638773  -1.42236370061949   16.7317329031855; 0.650352067544034  0.650352067544034   1.58683620746956  0.245650134699867  0.245650134699867  0.259836471268181 0.0802759411843701 0.0802759411843701   0.28373865252278;
1524643702669263072; -2.28789712486451   11.6068725151437   17.8476467351073   1.47511840493408  -2.13050660298646 0.0323960497147436 -0.278419320168772  -1.42238146078264   16.7321784511979; 0.697354325622754  0.697354325622754    1.6552550179769  0.243160536513589  0.243160536513589  0.259142171512841 0.0802859409337901 0.0802859409337901  0.284732448773611;
