aruco_time; aruco_pos; aruco_orient; lp_pose_time; lp_pos; lp_orient; lp_pose_covariance;lp_vel_time; lp_linear_vel; lp_angular_vel; lp_covariance; uav_pos_time; uav_position; uav_pos_covariance;uav_orient_time; uav_orientation; uav_orient_covariance; uav_velocity_time; uav_velocity_linear; uav_velocity_angular 
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210197856238415;-21.7035494911725  7.90156147010348  26.8154281599451;-0.144834587960476 0.0428604356021014 -0.966729218889081   -0.2064474328647;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210197856238415;   1.086405798965 -1.11951884306394                 0;-0.0752783566713333  0.0733965784311294  -0.154206037521362;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210199134156119;  -26.293944626295   6.13700611474025 -0.289633084333197;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210199071343684;0.0456943352394664 0.0556859411258165 -0.319027914171205 -0.945003859075467;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210199140407293;  -0.25807511806488 -0.0364069268107416   -1.09927272796631;  0.269710630178452  0.0367044247686863 -0.0149516016244888;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210198322837402;-22.6728546696152  8.63308641896764  26.7914671812895;-0.122784468326171 0.0704109738873746 -0.960536269486842 -0.239450086854006;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210198322837402; 1.59188849979856 -2.00486682954482                 0;-0.197347551584244  0.169568821787834 -0.240412905812264;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210199248468303; -26.3162283047754    6.1314221322049 -0.449633230619316;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210199299784331;0.00189047143963684  0.0310737124860888  -0.316420759925419  -0.948107986042881;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210199254880481; -0.194205582141876 -0.0743394270539286   -1.52217626571655;  0.451340049505234   0.170114681124687 -0.0712755322456359;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210198322837402;-22.6728546696152  8.63308641896764  26.7914671812895;-0.122784468326171 0.0704109738873746 -0.960536269486842 -0.239450086854006;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210198322837402; 1.59188849979856 -2.00486682954482                 0;-0.197347551584244  0.169568821787834 -0.240412905812264;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210199465101593; -26.3385130317444   6.11467004164765 -0.859633904027506;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210199448426128;-0.0223000796927717    0.02057326026769  -0.316051739081452  -0.948256687628009;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210199472771806; -0.216423511505127 -0.0643226429820064   -2.18149852752686;    0.4532390832901 -0.0987851545214653 -0.0258438549935817;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210198322837402;-22.6728546696152  8.63308641896764  26.7914671812895;-0.122784468326171 0.0704109738873746 -0.960536269486842 -0.239450086854006;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210198322837402; 1.59188849979856 -2.00486682954482                 0;-0.197347551584244  0.169568821787834 -0.240412905812264;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210199618315491;-26.3607972794085  6.11467036550241 -1.15963379010447;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210199695961419;-0.0702646234800136  0.0238246123116899  -0.316328646452806  -0.945743864885596;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210199625300685;-0.286633670330048 0.0775809809565541  -2.27165007591248;  0.574889481067657  -0.234375685453415 -0.0611941218376159;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210198789138367;-23.6421597599447  9.28643366402875  26.8075027176614;-0.091555442939556 0.0738950465813184 -0.941371108709354 -0.316192281130024;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210198789138367; 1.59188849979856 -2.00486682954482                 0; -0.231162399053574 -0.0287815909832716  -0.187578529119492;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210199871874698;-26.4165068616661  6.14817599160403 -1.66963192529636;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210199827431460;-0.0613125839735361  0.0221082718938557  -0.315235088385065  -0.946772850482741;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210199879287904;-0.411213964223862  0.297077715396881  -2.09765124320984;  -0.141814410686493    0.022753344848752 -0.00327474740333857;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210198789138367;-23.6421597599447  9.28643366402875  26.8075027176614;-0.091555442939556 0.0738950465813184 -0.941371108709354 -0.316192281130024;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210198789138367; 1.59188849979856 -2.00486682954482                 0; -0.231162399053574 -0.0287815909832716  -0.187578529119492;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210200100408321;-26.5056407155742  6.23752339052188 -2.13962726104061;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210200069694465;-0.0482295034034563  0.0227875149143447  -0.317052838142301  -0.946906617355374;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210200106921502;-0.502457618713379  0.424787580966949   -1.4433308839798;  -0.109881952404976 0.000553572026547045    0.012773890979588;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210199247986366;-24.7117380557328  9.83926685379612  26.8365341721323;-0.116432731078416  0.091312277004039 -0.922198313330054 -0.357289459812577;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210199247986366; 1.59188849979856 -2.00486682954482                 0;-0.0510885417461395  -0.252449154853821  -0.198490247130394;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210200254261264;-26.5502072395988   6.2877811785427 -2.27962466484182;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210200313429912;-0.0659490590446347  0.0294928121530085   -0.31866485694131  -0.945110366355702;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210200267860642;-0.528117775917053  0.434230297803879  -1.01947379112244; 0.157830730080605 -0.181194335222244 0.0146582154557109;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210199247986366;-24.7117380557328  9.83926685379612  26.8365341721323;-0.116432731078416  0.091312277004039 -0.922198313330054 -0.357289459812577;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210199247986366; 1.59188849979856 -2.00486682954482                 0;-0.0510885417461395  -0.252449154853821  -0.198490247130394;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210200492688465;-26.6504814310064  6.41063340532102 -2.47961836068833;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210200486625694;-0.0822701976724617  0.0200880011185854  -0.317671661919892  -0.944411352112546;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210200498939639;-0.580494403839111  0.581282138824463 -0.480491816997528;   0.23381170630455  0.0499129705131054 -0.0432322658598423;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210199711387445;-25.8704490472584  10.0291309995852  26.8325490028299;-0.112387214977828  0.128762535309124 -0.894298559558335  -0.41354493079009;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210199711387445; 1.59188849979856 -2.00486682954482                 0;-0.195556715130806 -0.141869738698006 -0.146884322166443;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210200624841775;-26.7284722276071  6.51114880244389  -2.5796132226583;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210200682981394;-0.0722471285492644 0.00536701211914122  -0.317507851280681   -0.94548416801786;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210200631096949;-0.661978900432587  0.788958311080932 -0.573703587055206; 0.0362541638314724  0.0981723144650459 -0.0698369219899178;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210199711387445;-25.8704490472584  10.0291309995852  26.8325490028299;-0.112387214977828  0.128762535309124 -0.894298559558335  -0.41354493079009;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210199711387445; 1.59188849979856 -2.00486682954482                 0;-0.195556715130806 -0.141869738698006 -0.146884322166443;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210200890701465;-26.8398877594186  6.75126878050992 -2.78960132601363;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210200860416936; -0.053775322216234 0.00306344298873028  -0.319097767395044   -0.94618996236543;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210200898055670;-0.77365779876709 0.955121338367462 -0.55095762014389; -0.20474836230278 0.0192415844649076 0.0346421897411346;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210199711387445;-25.8704490472584  10.0291309995852  26.8325490028299;-0.112387214977828  0.128762535309124 -0.894298559558335  -0.41354493079009;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210199711387445; 1.59188849979856 -2.00486682954482                 0;-0.195556715130806 -0.141869738698006 -0.146884322166443;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210201136992955;-26.9958689666391  7.04164639474508 -2.93958681604944;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210201096238820;-0.0357629136109761 0.00974933394831764  -0.320322142460105  -0.946583165679269;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210201143692142;-0.873826622962952   1.01403367519379 -0.265774250030518;-0.0975280478596687 -0.0288111567497253 -0.0201040469110012;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210200182733347;-26.9400283008474  10.2078266779998  26.8535630485378; -0.12465860285729  0.145222798758886 -0.882083271673814 -0.430464485512481;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210200182733347; 1.59188849979856 -2.00486682954482                 0;-0.0834354609251022 0.00983884930610656 -0.0797582939267159;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210201280409493;-27.0850009356676  7.18125102188152 -2.97957975792732;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210201292856840;-0.0272165176276744  0.0138849543218252  -0.321389758333657  -0.946453956856823;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210201286598665;-0.959820210933686   1.05709362030029  -0.37939777970314;-0.0975280478596687 -0.0288111567497253 -0.0201040469110012;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210200182733347;-26.9400283008474  10.2078266779998  26.8535630485378; -0.12465860285729  0.145222798758886 -0.882083271673814 -0.430464485512481;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210200182733347; 1.59188849979856 -2.00486682954482                 0;-0.0834354609251022 0.00983884930610656 -0.0797582939267159;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210201499513409;-27.2744068293249  7.46604462964194 -3.16956530808249;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210201512017758;-0.00460301878202974   0.0177748007089696   -0.324163661659141   -0.945822810645623;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210201505790584; -1.03114116191864    1.0734726190567 -0.577866077423096;-0.193065673112869 0.0676023736596107 0.0194761324673891;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210200641652395;-27.9204753542871  10.4032744823543  26.9855775962693;-0.0731478214120418   0.134866568137525  -0.878747064975965  -0.451955750950915;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210200641652395; 1.59188849979856 -2.00486682954482                 0;-0.0185669716447592   0.410573482513428  0.0402128100395202;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210201624207955;-27.3969634834166  7.62798612258173 -3.25955700338713;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210201636715304;0.00654642097690408  0.0252659948854072   -0.32945044037648  -0.943812047608308;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210201631135148; -1.04330182075501   1.04515206813812 -0.386155366897583; -0.286990851163864 -0.0276155043393373   0.100896164774895;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210200641652395;-27.9204753542871  10.4032744823543  26.9855775962693;-0.0731478214120418   0.134866568137525  -0.878747064975965  -0.451955750950915;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210200641652395; 1.59188849979856 -2.00486682954482                 0;-0.0185669716447592   0.410573482513428  0.0402128100395202;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210201909970144;-27.6086519935467  7.89044301644146  -3.3495434611116;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210201927346628; 0.0301700850876847 -0.0127476763424114  -0.336945118427095  -0.940954435603458;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210201916227318;   -1.03282463550568    0.942439317703247 0.000201596951228451;-0.0342114716768265   0.327030181884766  0.0426063239574432;
1521210196849027075;1.21503791997205 3.50549404507255  10.719440143703;0.874022553799163  1.15772362488968 -2.73160837507549;1521210201107326319;-29.090326912298 10.8276733849192 27.0146042887766;-0.0510718017151558   0.101495806993711  -0.888122165190819  -0.445341769800492;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210201107326319; 1.59188849979856 -2.00486682954482                 0; 0.0390394851565361 -0.0143612287938595   0.172234550118446;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210202038771804;-27.7423498475286  8.03004776048656 -3.35953613720855;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210202111363826; 0.0411553576170937 -0.0844894820407357  -0.334443009632815  -0.937718314458901;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210202044997977; -1.13728272914886  0.818120181560516 0.0956625193357467;0.0838193297386169  0.683058261871338 0.0258428510278463;
1521210201849330776;-3.95964355500633  1.07631842956812   13.623128072266; -1.36134714354708   2.60389976950869 -0.611974082065524;1521210201107326319;-29.090326912298 10.8276733849192 27.0146042887766;-0.0510718017151558   0.101495806993711  -0.888122165190819  -0.445341769800492;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210201107326319; 1.59188849979856 -2.00486682954482                 0; 0.0390394851565361 -0.0143612287938595   0.172234550118446;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210202322739138;-28.0320286193483  8.20315789159189 -3.33952637695505;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210202340114622;0.00491113800349901  -0.172728054051685  -0.336648974338558  -0.925639437439777;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210202329009312;-1.70428335666656 0.418472021818161 0.261535167694092;  0.49785253405571  0.771652698516846 0.0844991207122803;
1521210201849330776;-3.95964355500633  1.07631842956812   13.623128072266; -1.36134714354708   2.60389976950869 -0.611974082065524;1521210201107326319;-29.090326912298 10.8276733849192 27.0146042887766;-0.0510718017151558   0.101495806993711  -0.888122165190819  -0.445341769800492;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210201107326319; 1.59188849979856 -2.00486682954482                 0; 0.0390394851565361 -0.0143612287938595   0.172234550118446;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210202519919750;-28.5111132530931  8.28133743526691 -3.31952005596938;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210202476847837;-0.0305459113892319  -0.162182530257592   -0.34352859505063  -0.924527922000838;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210202526175924; -2.6005072593689 0.153845250606536 0.179206505417824; 0.145981952548027 -0.597276985645294  0.204509899020195;
1521210201849330776;-3.95964355500633  1.07631842956812   13.623128072266; -1.36134714354708   2.60389976950869 -0.611974082065524;1521210201576575329;-30.3047452417512  11.1683106376969  26.8846274750456;-0.047085074313394 0.0962719066462428 -0.918396988833159 -0.380869645245962;0.409599981689453                 0                 0                 0                 0                 0                 0 0.409599981689453                 0                 0                 0                 0                 0                 0  1.63839992675781                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0;1521210201576575329; 1.59188849979856 -2.00486682954482                 0;0.0880590677261353  0.129522725939751  0.176596775650978;                   1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07                    0                    0                    0                    0                    0                    0 1.21846967914683e-07;1521210202655988198;-28.8787829941319  8.30925915681005 -3.31951670176458;2.43359982147217                0                0                0 2.43359982147217                0                0                0 9.73439928588868;1521210202697309349;-0.0556618045771954 -0.0203849560185118  -0.343708929135954  -0.937203493971053;                    0 6.95259674706503e-310 6.95259674707847e-310 6.95259674710693e-310 6.95259674712274e-310 6.95259674710693e-310 6.95259674706819e-310 -1.98346719878889e-28 6.95259674707768e-310;1521210202662249372;-2.92010021209717 0.167889550328254 0.142314791679382; -0.259072214365005   -1.22663199901581 -0.0139274327084422;
