KF_Time;KF_States;KF_Covariance;
1455210254511160154; -2.66955468053443 -0.726039018349435   5.10024771592071                  0                  0                  0  0.178281519126841   1.16139975299223   4.50990391984018;    1.08936311789976     1.08936311789976     4.28409309735008 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0130992749654457   0.0130992749654457    0.318184490577011;
1455210254612284926; -2.87569320414532 -0.810233463475614   5.32458057630693                  0                  0                  0  0.178293363161167   1.16134388120713   4.51208786904095;   0.910097868419924    0.910097868419924     3.60824104909644 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0132988085538939   0.0132988085538939    0.337014021099033;
1455210254709531735;  -3.0658725620442 -0.862831261133712    5.4931973115679                  0                  0                  0  0.178293363161167   1.16134388120713   4.51208786904095;     0.9141978774669      0.9141978774669     3.61234105814342 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0133988085513677   0.0133988085513677    0.347014020875515;
1455210254810440398;-3.26572633034211 -0.91810470501468  5.67039156814918                 0                 0                 0 0.178293363161167  1.16134388120713  4.51208786904095;   0.918297887455626    0.918297887455626     3.61644106813214 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0134988085488415   0.0134988085488415    0.357014020651998;
1455210254911347813;  -3.4611324624958 -0.979454828927306   5.85871066187455                  0                  0                  0  0.178293363161167   1.16134388120713   4.51208786904095;   0.922397897516772    0.922397897516772     3.62054107819329 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0135988085463153   0.0135988085463153    0.367014020428481;
1455210255012478458;-3.65246522145638 -1.04462043447861  6.05435146735404                 0                 0                 0 0.178293363161167  1.16134388120713  4.51208786904095;   0.926497907528877    0.926497907528877     3.62464108820539 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0136988085437891   0.0136988085437891    0.377014020204963;
1455210255103529237;-3.84351280879638 -1.11466474772677  6.25621002137847                 0                 0                 0 0.178293363161167  1.16134388120713  4.51208786904095;   0.930597917647021    0.930597917647021     3.62874109832354 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0137988085412629   0.0137988085412629    0.387014019981446;
1455210255204506766;-4.03233595262412 -1.18389350700567  6.45571825547923                 0                 0                 0 0.178293363161167  1.16134388120713  4.51208786904095;   0.934697927531384    0.934697927531384      3.6328411082079 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0138988085387367   0.0138988085387367    0.397014019757928;
1455210255305543296;-4.21989207525573 -1.26155993137151  6.66517091076522                 0                 0                 0 0.178293363161167  1.16134388120713  4.51208786904095;   0.938797937610375    0.938797937610375     3.63694111828689 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0139988085362105   0.0139988085362105    0.407014019534411;
1455210255406793928;-4.40528875291841 -1.34483224457737   6.8750344121808                 0                 0                 0 0.178293363161167  1.16134388120713  4.51208786904095;   0.942897947613285    0.942897947613285      3.6410411282898 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0140988085336842   0.0140988085336842    0.417014019310893;
1455210255507650854;-4.58695832830854 -1.50243692318558  7.11442867457476                 0                 0                 0 0.178321955950828  1.16117053898515  4.51353308033056;   0.738900869121513    0.738900869121513     2.92111947499377 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0142973988444389   0.0142973988444389    0.433468552159033;
1455210255608634983;-4.76166357932198 -1.58802559211239  7.31309889367534                 0                 0                 0 0.178321955950828  1.16117053898515  4.51353308033056;   0.743000878242179    0.743000878242179     2.92521948411443 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0143973988419127   0.0143973988419127    0.443468551935516;
1455210255709810461;-4.94290104607785 -1.68614718781158  7.51645319296499                 0                 0                 0 0.178321955950828  1.16117053898515  4.51353308033056;   0.747100888284694    0.747100888284694     2.92931949415695 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0144973988393865   0.0144973988393865    0.453468551711998;
1455210255810741277;-5.12037355581864 -1.79375776658652  7.71860518879975                 0                 0                 0 0.178321955950828  1.16117053898515  4.51353308033056;   0.751200898295199    0.751200898295199     2.93341950416745 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0145973988368602   0.0145973988368602    0.463468551488481;
1455210255911916009;-5.29504505117517  -1.9109750108065  7.91617770330691                 0                 0                 0 0.178321955950828  1.16117053898515  4.51353308033056;   0.755300908310703    0.755300908310703     2.93751951418296 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.014697398834334    0.014697398834334    0.473468551264963;
1455210256002904111;-5.45900829564379 -2.09901557301145  8.13692808299331                 0                 0                 0 0.178357736221098  1.16098333656558  4.51514581426208;   0.621619915003877    0.621619915003877     2.47925933429712 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0148958577455642   0.0148958577455642    0.489578110047269;
1455210256103827209;-5.62269108969175 -2.22441934554441  8.32805186032556                 0                 0                 0 0.178357736221098  1.16098333656558  4.51514581426208;   0.625719924419194    0.625719924419194     2.48335934371244 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.014995857743038    0.014995857743038    0.499578109823752;
1455210256204765456;-5.78531692171855 -2.37014548721432  8.52264903311642                 0                 0                 0 0.178357736221098  1.16098333656558  4.51514581426208;   0.629819934462711    0.629819934462711     2.48745935375596 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0150958577405118   0.0150958577405118    0.509578109600235;
1455210256305707351;-5.94764472621345 -2.53377892446785  8.71398200472518                 0                 0                 0 0.178357736221098  1.16098333656558  4.51514581426208;   0.633919944494417    0.633919944494417     2.49155936378766 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0151958577379856   0.0151958577379856    0.519578109376717;
1455210256406771135;-6.10769090552712 -2.74848593109889  8.93193557267203                 0                 0                 0 0.178387655989414  1.16081369268169  4.51764181107001;   0.539571195930563    0.539571195930563      2.1765784516155 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0153942272857855   0.0153942272857855    0.535448670933325;
1455210256507770782;-6.26759644586906 -2.92669945604576  9.11198921100469                 0                 0                 0 0.178387655989414  1.16081369268169  4.51764181107001;   0.543671205330765    0.543671205330765      2.1806784610157 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0154942272832593   0.0154942272832593    0.545448670709808;
1455210256608593683;-6.44168429563646 -3.13431317486772  9.29409465716999                 0                 0                 0 0.178387655989414  1.16081369268169  4.51764181107001;   0.547771215571477    0.547771215571477     2.18477847125641 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0155942272807331   0.0155942272807331     0.55544867048629;
1455210256709730383;-6.62130691689851 -3.36543147645348  9.47795323069007                 0                 0                 0 0.178387655989414  1.16081369268169  4.51764181107001;   0.551871225412979    0.551871225412979     2.18887848109791 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0156942272782069   0.0156942272782069    0.565448670262773;
1455210256810650645;-6.80228712999929  -3.5982965753959  9.66320141147196                 0                 0                 0 0.178387655989414  1.16081369268169  4.51764181107001;   0.555971235403503    0.555971235403503     2.19297849108844 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0157942272756807   0.0157942272756807    0.575448670039255;
1455210256911888830;-6.99353536134745 -3.88940991599061  9.88211026266662                 0                 0                 0 0.178390356759445  1.16063907032393  4.52130458804091;   0.484073773553877    0.484073773553877     1.96338933894915 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0159923000547018   0.0159923000547018    0.590555569456328;
1455210257002859660;-7.17843127953641 -4.13857934349437  10.0626978543623                 0                 0                 0 0.178390356759445  1.16063907032393  4.52130458804091;   0.488173782986844    0.488173782986844     1.96748934838212 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0160923000521756   0.0160923000521756    0.600555569232811;
1455210257103863741;-7.37058581575416  -4.4032426405972  10.2500863980968                 0                 0                 0 0.178390356759445  1.16063907032393  4.52130458804091;   0.492273793020151    0.492273793020151     1.97158935841542 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0161923000496494   0.0161923000496494    0.610555569009294;
1455210257205054947;-7.55719898087624 -4.66635314546299  10.4383642633052                 0                 0                 0 0.178390356759445  1.16063907032393  4.52130458804091;   0.496373802993907    0.496373802993907     1.97568936838918 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0162923000471232   0.0162923000471232    0.620555568785776;
1455210257306020335; -7.7440852406021 -4.92984869314733  10.6269176592833                 0                 0                 0 0.178390356759445  1.16063907032393  4.52130458804091;   0.500473812996816    0.500473812996816     1.97978937839209 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.016392300044597    0.016392300044597    0.630555568562259;
1455210257407124291;-7.92713189992691 -5.21533572753708  10.8472076628537                 0                 0                 0 0.178395696836803  1.16048281925644  4.52519575657964;   0.443134527687528    0.443134527687528     1.80583119036301 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0165900329112098   0.0165900329112098    0.644783831434377;
1455210257508259889;-8.08547393240556 -5.43464647520711  11.0344385988055                 0                 0                 0 0.178395696836803  1.16048281925644  4.52519575657964;   0.447234537132918    0.447234537132918      1.8099311998084 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0166900329086836   0.0166900329086836    0.654783831210859;
1455210257609338266;-8.23706671241081 -5.64077121711631  11.2368895804321                 0                 0                 0 0.178395696836803  1.16048281925644  4.52519575657964;   0.451334548051363    0.451334548051363     1.81403121072684 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0167900329061574   0.0167900329061574    0.664783830987342;
1455210257710476176;-8.37529681326574 -5.82872636815858  11.4214948077222                 0                 0                 0 0.178395696836803  1.16048281925644  4.52519575657964;   0.455434557133147    0.455434557133147     1.81813121980863 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0168900329036312   0.0168900329036312    0.674783830763825;
1455210257811668577;-8.51225594716723  -6.0308538832418   11.646163221457                 0                 0                 0 0.178309367227215  1.16024209066799  4.53083142641187;   0.408988468581281    0.408988468581281     1.68308952478571 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0170875555410726   0.0170875555410726     0.68845553046263;
1455210257912594122;-8.61269678986946 -6.16450250770128  11.8320141854459                 0                 0                 0 0.178309367227215  1.16024209066799  4.53083142641187;   0.413088478019876    0.413088478019876     1.68718953422431 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0171875555385463   0.0171875555385463    0.698455530239112;
1455210258003685406;-8.70274719479122 -6.28205175663133  12.0241098438504                 0                 0                 0 0.178309367227215  1.16024209066799  4.53083142641187;   0.417188488035379    0.417188488035379     1.69128954423981 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0172875555360201   0.0172875555360201    0.708455530015595;
1455210258104778047;-8.79268770926633 -6.39945755768371  12.2159710837898                 0                 0                 0 0.178309367227215  1.16024209066799  4.53083142641187;   0.421288498026502    0.421288498026502     1.69538955423093 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0173875555334939   0.0173875555334939    0.718455529792077;
1455210258205780458;-8.87292591719853 -6.50031986249471  12.4007654164321                 0                 0                 0 0.178309367227215  1.16024209066799  4.53083142641187;   0.425388508112917    0.425388508112917     1.69948956431735 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0174875555309677   0.0174875555309677     0.72845552956856;
1455210258306938051;-8.96418641129733 -6.62343326130117  12.5975213240728                 0                 0                 0 0.178153527731688   1.1599850379006   4.5363662860057;   0.385750848595847    0.385750848595847     1.59150534362207 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.017684660412382    0.017684660412382    0.741039508023821;
1455210258407992421; -9.0241770010435 -6.69836325360725  12.7411695450038                 0                 0                 0 0.178153527731688   1.1599850379006   4.5363662860057;   0.389850858056971    0.389850858056971     1.59560535308319 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0177846604098558   0.0177846604098558    0.751039507800304;
1455210258509028527;-9.07811299631478 -6.76777132252553  12.8454874197617                 0                 0                 0 0.178153527731688   1.1599850379006   4.5363662860057;   0.393950868095483    0.393950868095483      1.5997053631217 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0178846604073296   0.0178846604073296    0.761039507576786;
1455210258609947963; -9.1298033707449 -6.83646641620133  12.9151015457716                 0                 0                 0 0.178153527731688   1.1599850379006   4.5363662860057;   0.398050878149415    0.398050878149415     1.60380537317564 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0179846604048034   0.0179846604048034    0.771039507353269;
1455210258711085307;-9.18113199643603 -6.90468075569831  12.9842284858677                 0                 0                 0 0.178153527731688   1.1599850379006   4.5363662860057;   0.402150888063398    0.402150888063398     1.60790538308962 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0180846604022772   0.0180846604022772    0.781039507129751;
1455210258812088444;-9.25939758737314 -6.99938634817072  13.0493262812575                 0                 0                 0   0.1779220699457   1.1597564037825   4.5470006976845;   0.363886852182723    0.363886852182723     1.51562310863674 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0181814844746518   0.0181814844746518    0.782873636853201;
1455210258903073991;-9.30823957408343 -7.05667260875264  13.0467702656908                 0                 0                 0   0.1779220699457   1.1597564037825   4.5470006976845;   0.367986861398463    0.367986861398463     1.51972311785248 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0182814844721256   0.0182814844721256    0.792873636629684;
1455210259004092947;-9.35846641457754 -7.10807238277213  13.0225948731548                 0                 0                 0   0.1779220699457   1.1597564037825   4.5470006976845;   0.372086871413966    0.372086871413966     1.52382312786798 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0183814844695994   0.0183814844695994    0.802873636406167;
1455210259105161905;-9.40455695745175 -7.15153928434455   12.989190310891                 0                 0                 0   0.1779220699457   1.1597564037825   4.5470006976845;   0.376186881472106    0.376186881472106     1.52792313792612 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0184814844670732   0.0184814844670732    0.812873636182649;
1455210259206353854;-9.48333594871443 -7.21536075536648  12.9994014687892                 0                 0                 0 0.177623201665965  1.15957447742471  4.56183281899511;   0.344846835221391    0.344846835221391     1.45209186430517 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0186778847377835   0.0186778847377835    0.823582383413883;
1455210259307462467;-9.52471344209714 -7.25275070845534  12.9670222137102                 0                 0                 0 0.177623201665965  1.15957447742471  4.56183281899511;   0.348946844571875    0.348946844571875     1.45619187365566 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0187778847352573   0.0187778847352573    0.833582383190365;
1455210259408416835;-9.56279459378686 -7.28865305710754   12.933810872971                 0                 0                 0 0.177623201665965  1.15957447742471  4.56183281899511;   0.353046854611388    0.353046854611388     1.46029188369517 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0188778847327311   0.0188778847327311    0.843582382966848;
1455210259509448349;-9.59320215923432 -7.32033761615065  12.8984170554184                 0                 0                 0 0.177623201665965  1.15957447742471  4.56183281899511;   0.357146864623292    0.357146864623292     1.46439189370708 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0189778847302048   0.0189778847302048     0.85358238274333;
1455210259610565493;-9.61577709488944 -7.34419445919504  12.8678131370938                 0                 0                 0 0.177623201665965  1.15957447742471  4.56183281899511;   0.361246874718538    0.361246874718538     1.46849190380232 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0190778847276786   0.0190778847276786    0.863582382519813;
1455210259711467088;-9.68024279228373 -7.37895028263935  12.8794988833563                 0                 0                 0 0.177186506259757  1.15946622887463  4.57847536080318;   0.332990962651633    0.332990962651633     1.40557158293526 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0192737997190152   0.0192737997190152    0.873004125660103;
1455210259812434630;-9.69369453249821 -7.39466212322056  12.8557484792376                 0                 0                 0 0.177186506259757  1.15946622887463  4.57847536080318;   0.337090971997481    0.337090971997481     1.40967159228111 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.019373799716489    0.019373799716489    0.883004125436586;
1455210259903534182; -9.7024092617368 -7.40198721164856  12.8337528369504                 0                 0                 0 0.177186506259757  1.15946622887463  4.57847536080318;   0.341190982024586    0.341190982024586     1.41377160230822 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0194737997139628   0.0194737997139628    0.893004125213068;
1455210260004500297;-9.70679374395413  -7.4005443077616  12.8178703928204                 0                 0                 0 0.177186506259757  1.15946622887463  4.57847536080318;   0.345290992010317    0.345290992010317     1.41787161229395 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0195737997114366   0.0195737997114366    0.903004124989551;
1455210260105581666;-9.70732306552343 -7.39088885577445   12.806216354401                 0                 0                 0 0.177186506259757  1.15946622887463  4.57847536080318;   0.349391002024221    0.349391002024221     1.42197162230785 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0196737997089103   0.0196737997089103    0.913004124766034;
1455210260206500708;-9.75471362435117 -7.38666969549717  12.8328448630549                 0                 0                 0 0.176650899084681  1.15940033968273  4.59520644539826;   0.320200182127501    0.320200182127501     1.36558247696411 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0197694473795754   0.0197694473795754    0.911684431414596;
1455210260307509920;-9.75381802538495 -7.36807934142191  12.8300467709485                 0                 0                 0 0.176650899084681  1.15940033968273  4.59520644539826;   0.324300191488615    0.324300191488615     1.36968248632522 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0198694473770492   0.0198694473770492    0.921684431191078;
1455210260408532581;-9.75290857923952  -7.3409632995052  12.8235667493161                 0                 0                 0 0.176650899084681  1.15940033968273  4.59520644539826;   0.328400201513918    0.328400201513918     1.37378249635052 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.019969447374523    0.019969447374523    0.931684430967561;
1455210260509648826;-9.75200058786706 -7.31389063309207  12.8170970932895                 0                 0                 0 0.176650899084681  1.15940033968273  4.59520644539826;   0.332500211507239    0.332500211507239     1.37788250634385 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0200694473719967   0.0200694473719967    0.941684430744043;
1455210260610747356;-9.79788771054951 -7.29266231774434  12.8446706992425                 0                 0                 0 0.176067220949477  1.15934152632622  4.61124036897629;   0.309866361507716    0.309866361507716     1.33397664117355 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0202648104730894   0.0202648104730894    0.949574067060248;
1455210260711766146;-9.79632078998378 -7.27162818414287  12.8429454680447                 0                 0                 0 0.176067220949477  1.15934152632622  4.61124036897629;   0.313966370621323    0.313966370621323     1.33807665028716 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0203648104705632   0.0203648104705632    0.959574066836731;
1455210260802858854;-9.79105188859337 -7.25354877470336  12.8385536792486                 0                 0                 0 0.176067220949477  1.15934152632622  4.61124036897629;   0.318066380640625    0.318066380640625     1.34217666030646 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.020464810468037    0.020464810468037    0.969574066613214;
1455210260903768712;-9.78577887713458 -7.23545526220824  12.8341584645861                 0                 0                 0 0.176067220949477  1.15934152632622  4.61124036897629;   0.322166390675534    0.322166390675534     1.34627667034137 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0205648104655107   0.0205648104655107    0.979574066389696;
1455210261004599692; -9.7758940961339 -7.21672776137161  12.8328035684222                 0                 0                 0 0.176067220949477  1.15934152632622  4.61124036897629;   0.326266400673848    0.326266400673848     1.35037668033968 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0206648104629845   0.0206648104629845    0.989574066166179;
1455210261105711711;-9.80659882167566 -7.20237381162749  12.8651448571511                 0                 0                 0 0.175434913292183  1.15930308835248  4.62740707006011;   0.304835256487798    0.304835256487798     1.31275928941229 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0208596366191657   0.0208596366191657    0.996017175924928;
1455210261206674514;-9.78768852250862 -7.18546833569651  12.8681800644351                 0                 0                 0 0.175434913292183  1.15930308835248  4.62740707006011;   0.308935265771365    0.308935265771365     1.31685929869586 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0209596366166394   0.0209596366166394     1.00601717570141;
1455210261307712390;-9.76276285335592  -7.1715867032891  12.8765512664953                 0                 0                 0 0.175434913292183  1.15930308835248  4.62740707006011;   0.313035275778871    0.313035275778871     1.32095930870337 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0210596366141132   0.0210596366141132     1.01601717547789;
1455210261408638950; -9.7337074226118 -7.16787796631249  12.8789134557837                 0                 0                 0 0.175434913292183  1.15930308835248  4.62740707006011;   0.317135285787577    0.317135285787577     1.32505931871207 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07    0.021159636611587    0.021159636611587     1.02601717525438;
1455210261525369214;-9.70466740033028 -7.16417119612603  12.8812743923732                 0                 0                 0 0.175434913292183  1.15930308835248  4.62740707006011;   0.321235295785691    0.321235295785691     1.32915932871019 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0212596366090608   0.0212596366090608     1.03601717503086;
1455210261606153733;-9.72396698720851 -7.16596244152145  12.8994948421058                 0                 0                 0 0.174724530507296  1.15926975919774  4.64189242605269;   0.297396331711505    0.297396331711505     1.29304891459453 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0213541863195968   0.0213541863195968     1.03167033343434;
1455210261707326699;-9.69455752634234 -7.16536830145475  12.8994455917582                 0                 0                 0 0.174724530507296  1.15926975919774  4.64189242605269;   0.301496340803192    0.301496340803192     1.29714892368621 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0214541863170706   0.0214541863170706     1.04167033321082;
1455210261808628106;-9.66419737562584 -7.16376060813904  12.9038453508692                 0                 0                 0 0.174724530507296  1.15926975919774  4.64189242605269;   0.305596350832497    0.305596350832497     1.30124893371552 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0215541863145444   0.0215541863145444      1.0516703329873;
1455210261909657358;-9.63387940766104 -7.16215514857139  12.9082389969029                 0                 0                 0 0.174724530507296  1.15926975919774  4.64189242605269;   0.309696360834008    0.309696360834008     1.30534894371703 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0216541863120182   0.0216541863120182     1.06167033276379;
1455210262010905717;-9.65111971602187 -7.16127118033466   12.930360217459                 0                 0                 0  0.17399836464849  1.15918935464043  4.65431891873444;   0.291314908908321    0.291314908908321     1.27793749333765 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0218484517300447   0.0218484517300447     1.06650857184422;
1455210262111994475;-9.62182956502248 -7.14995158965633  12.9306979209488                 0                 0                 0  0.17399836464849  1.15918935464043  4.65431891873444;   0.295414918563014    0.295414918563014     1.28203750299234 9.99999997475243e-07 9.99999997475243e-07 9.99999997475243e-07   0.0219484517275185   0.0219484517275185      1.0765085716207;
