KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1527252245281177998;    1.70277541709076    0.192178782135018 -0.00384489732130086;11.6983710957458 0.46300392283171 57.9486538465002;
1527252245361186981;    1.70335445957825    0.193871458726238 -0.00256039936466346; 11.8345347700598 0.478792926297373  57.9484277420913;
1527252245451195002;    1.71413982848348    0.187374528166172 -0.00129216568041235; 11.6859720031645 0.436895872432003  57.8867922952487;
1527252245501196861;     1.71258692509579     0.186402294008386 -7.26699330414263e-06; 11.4482386793326 0.406916486942321  57.8367648577367;
1527252245591202021;   1.71076856301461   0.187217359635516 0.00202656990570122; 11.6016668252551 0.424526842465377  57.8368473080371;
1527252245641207933;   1.71204716180217   0.187338402652976 0.00344923977873755; 11.3525745224885 0.411654821838113   57.786982602525;
1527252245731216908;   1.71198942799219   0.187257496706675 0.00551639910661286; 11.5056126072268 0.429546074835397  57.7873595306996;
1527252245781215906;   1.71213899121015   0.187377693384046 0.00709560453564898; 11.2563947067634 0.433926921451232  57.7476490262504;
1527252245871220827;    1.7118019832175   0.187565823550541 0.00895311284929829; 11.0640030657824 0.463292268718451  57.6983248013239;
1527252245931231976;   1.71282925332868   0.188168338524805 0.00891437522636187; 11.1659425672262 0.475304985751327  57.6988548850481;
1527252246011237860;   1.71220338122046   0.186098546899824 0.00966612631501982; 10.9677608911715 0.513831742192492  57.6596329100117;
1527252246061239958;    1.7142612502701   0.186695831690731 0.00951995851699376; 10.7631365433336 0.546376520846725  57.6201212974112;
1527252246141248941;    1.7133124603381   0.184931748262763 0.00904015122799188;10.8994279556211 0.56184298064287 57.6209043942561;
1527252246231251001;   1.71403871981156    0.18493213435322 0.00713278193702242;10.7112595431712  0.6119433608134 57.5814079710498;
1527252246281257868;    1.7139979728254   0.184785733308006 0.00689621638419325; 10.7967534038381 0.621288869794948  57.5817689398456;
1527252246361258984;   1.71613732322768   0.184867129975534 0.00414069836624834; 10.5773182061395 0.675825986259801  57.5322023097545;
1527252246451273918;     1.72570444145743     0.178652671037493 -6.75692818724906e-05; 10.3335791823921 0.733509243600227  57.4812037633581;
1527252246501269817;    1.72401090394272    0.177161919240213 -0.00160518527535358; 10.4201266366444 0.742121252355447  57.4811618445713;
1527252246591281891;    1.72417529379274    0.176896532926326 -0.00457645540039868;10.2976879838725 0.78582766205783 57.4508571828808;
1527252246641288042;    1.72536637826742    0.176817822856255 -0.00603598011884908; 10.384567538772 0.79423988922704 57.4505561453336;
1527252246731292963;    1.72576819581196    0.176796417389207 -0.00898850847281037;10.1958312111724 0.84892754209297 57.3898130231469;
1527252246781294823;   1.72571890644216   0.175146501277213 -0.0111821392749572; 10.2828638950317 0.857195098577216   57.389311987076;
1527252246861299992;   1.72476636906092   0.177352319990909 -0.0109330041618929; 10.0768355903095 0.910144351052677  57.3484323447555;
1527252246951309919;   1.72519938047541   0.176824119603972 -0.0118639389909835; 10.2335645014308 0.925111290569288  57.3473905895728;
1527252247001309872;   1.72733788581033    0.17713516884932 -0.0116959146687163; 9.98632041407939 0.978978602060045  57.2968086748067;
1527252247091318846;   1.72809404624074   0.178492595420635 -0.0103442206690689;9.76400472761947 1.03976987402943  57.235845197667;
1527252247141325951;    1.72495965464596    0.177933379347058 -0.00879774045742646;9.85082342609254 1.04847533093883 57.2353547370386;
1527252247221328020;     1.7251189951891    0.180786985904845 -0.00724554345754574;9.66639614517402 1.10245744623768 57.1847411448927;
1527252247301331997;     1.7257023530973    0.180856077803151 -0.00478257990659205;9.80660705891537 1.11696332013724 57.1841007628744;
1527252247401341915;    1.72427798881681    0.181692395590659 0.000123362161872542;9.72501659564649 1.16947459077813 57.1436669978998;
1527252247471345901;   1.72254001086714   0.179410162852569 0.00326699599259668; 9.5334584518495 1.21682734986001 57.0937909492559;
1527252247541357040;   1.72255314509527   0.181860440074882 0.00715416382310835;9.65348833698782 1.23018778540492 57.0941266067329;
1527252247591354847;  1.72093273321667  0.180491061193666 0.0090676249637094;9.44948536068078 1.27381156992382 57.0545156099631;
1527252247671366930;  1.72169331729658  0.182465529468382 0.0120532120606728;9.58613678024167 1.28930247042939 57.0553293588824;
1527252247771374941;   1.7204149508317  0.179550907440815 0.0146930548896707;9.36681484901255 1.34269700398789 56.9866723356346;
1527252247841379881;  1.71932869981075    0.1806486516013 0.0172202046565602;9.48600233447696 1.35619452700349  56.987766352619;
1527252247921383858; 1.71985220656922 0.177281953235531 0.017395565367669; 9.4440307990568 1.38293924960709 56.9590901063815;
1527252247991387844;  1.71917356078274  0.179806713906168 0.0153336040974248;9.35178029958841 1.40764579008569 56.9202284797399;
1527252248081396818; 1.71897353902458 0.178435932778249 0.013731930096487;9.50553313089066 1.42452187160543 56.9215812978544;
1527252248141403913;  1.71811548342245  0.176650484256974 0.0117178515552978; 9.3631531816237 1.44695886955554 56.8823495590217;
1527252248231407881;   1.71844685795384    0.17562194596126 0.00852343317331076;9.28446217786844 1.46325675701286 56.8531353382829;
1527252248281411886;   1.71952365740002   0.174466743928179 0.00433721587695846;9.37054473129809 1.47214637623822 56.8534406214053;
1527252248351415873;  1.71766856063689  0.176567203819803 0.0013223982585399;9.24610209928293 1.47870765835543 56.8236300797641;
1527252248411422014;    1.73692312534899    0.160523209076608 -0.00307681543749797;9.37749008077956 1.47047446219779 56.8213860099633;
1527252248501425982;     1.7369752105515    0.160514096025638 -0.00783536796628728;9.39029288835928 1.47285178078428 56.8009260234465;
1527252248581431866;  1.73895792761275  0.161381595859652 -0.010737763067568;9.53070900100272 1.48458825724006 56.8002437108702;
1527252248631435871;   1.73803840495568    0.16153349746882 -0.0120969568514034;9.46250247888463 1.46913905135629 56.7797030359631;
1527252248721442938;   1.73767027140938   0.161949941005816 -0.0126919855474639;9.40881511446806 1.44793585542251 56.7386740382306;
1527252248801448822;   1.73771338703249   0.160632663223302 -0.0116738113884529;9.54910127480801 1.45926048868091 56.7377451642333;
1527252248891461849;    1.73751842495731     0.16102008680028 -0.00923692481535937;9.55056994171534  1.4322815421599 56.7068242413144;
1527252248951460838;    1.73681297332527    0.160146701617551 -0.00678571419567948;9.65524164877627 1.44089594033567 56.7063348379572;
1527252249051475048;    1.73597756321562    0.158871870939639 -0.00328349382542774;9.67336040615583 1.41026005766651 56.6858123059172;
1527252249101478815;    1.73675987346221    0.158791741686605 -0.00146998785936268;9.60406411880493 1.36678638949369 56.6756961814999;
1527252249191485882;   1.73645168515862   0.160294889748554 0.00272489571496922;9.75974684127483  1.3808466854029 56.6757639085877;
1527252249261484861;   1.73386112479263   0.163284626249798 0.00546527825638338;9.72624188251774 1.32882733676971 56.6558231585466;
1527252249341491938;   1.73495700958656   0.163088278234387 0.00794169778105282;9.70802331945329 1.27400807735212 56.6563175942595;
1527252249421502829;   1.74329190955052   0.154913325608311 0.00882031276001602;9.86157589729737 1.27804620069969 56.6571971854184;
1527252249501507044;  1.7429709786858 0.156908079098519 0.009430043061728;9.86621770447444 1.24023873919969 56.6478950782637;
1527252249591517925; 1.74230021504439 0.158003981499218 0.010399231785501;10.0218236648261 1.25549406374023 56.6487410103217;
1527252249641521931;    1.7437180265359   0.158697557120646 0.00964291815913342;9.98581905268673 1.20157304991165 56.6392110423636;
1527252249711520910;   1.74257869431513   0.160584474110336 0.00813001164487408;9.95107420855039 1.14535872443367 56.6397996732274;
1527252249801532030;   1.74373757573824   0.160226867401355 0.00734256696133487;  10.10715200913 1.16063580130979 56.6404892320049;
1527252249861533880;   1.74379472605239   0.161226324358268 0.00512365259365946;10.0888692693446 1.11405836350649 56.6308552688726;
1527252249921540976;   1.74463814846289   0.160427617361939 0.00364386061818353;10.1932132026666 1.12422525870997 56.6311368470665;
1527252250011549950;    1.74545739682452     0.16046716458082 0.000691320926623527;10.2164606870371 1.08250863142323 56.6313516774504;
1527252250091555834;    1.74617843641042    0.161549006960534 -0.00158387782740452;10.2114613588655 1.04473835519804 56.6213155604011;
1527252250171562910;    1.74576653624033    0.162826834020989 -0.00594554664077304;10.3516492904238 1.05784594955057 56.6210527704182;
1527252250261564970;    1.74598947066742    0.163186129663011 -0.00747830094329677;10.3448745606205 1.00306814082056 56.6206155203454;
1527252250311568022;    1.74797244208695    0.164138371302645 -0.00885086385409613;10.4327636050436 1.01104291834452 56.6202260712316;
1527252250391579866;   1.75547077101693   0.156144979416554 -0.0107914460993193;10.4223660146482 0.96338216824989 56.6373379412685;
1527252250481580019;   1.7555516083286   0.15612619729265 -0.010388874301074; 10.5815500874607 0.976860273222946  56.6364330730171;
1527252250531589985;    1.75604575021079    0.156483740648121 -0.00935086313100845; 10.5139135442321 0.927560596591954  56.6359457941141;
1527252250611594915;    1.75703353722381    0.155062343424078 -0.00795858838170012; 10.6552274196652 0.939560685435746  56.6352711774961;
1527252250691601038;    1.75559373475037    0.154941888011134 -0.00519623026224231; 10.6291541069657 0.900537689087379  56.6447680770513;
1527252250771602869;   1.75713974818662   0.155308477804976 -0.0012871341070939; 10.5581937999581 0.850239072296854  56.6445350044066;
1527252250821606874;   1.75628913376886    0.15551019986007 0.00115633681006046; 10.6459435900151 0.857920893589935  56.6445375353972;
1527252250911612988;   1.75551137552125   0.155889938117911 0.00607444122183462; 10.6253322463785 0.820781371276278  56.6548873153139;
1527252250981624842;   1.75603909057989   0.155499957593576 0.00889448782585675; 10.7477126812907 0.831825601764333  56.6554330085625;
1527252251061630011;  1.75374281163474  0.154588603533617 0.0123792582612068; 10.7090422293767 0.793570670335635  56.6662876947316;
1527252251141633987;  1.7532936774347 0.156026209773243 0.014762204832662; 10.6591050807387 0.761314667432228  56.6673265015389;
1527252251231637955;  1.75224191400109  0.157031481118479 0.0144935048756645; 10.8160702198196 0.774896061265303  56.6681548255477;
1527252251281646013;   1.7544135791345  0.154792128322522 0.0136496646276033; 10.6693200161318 0.732160120131668  56.6688492691304;
1527252251361655951;  1.75124964772941  0.157065520201148 0.0123136623416778; 10.8090089291252 0.745407484313559   56.669893390114;
1527252251451658010;   1.76059759631308   0.150340917010018 0.00888667431176873; 10.7761344344397 0.711907780230962  56.6713594545674;
1527252251521661043;    1.7619185091647   0.148769164245391 0.00660709198914892; 10.6987994225701 0.683142560683096  56.6818936403271;
1527252251611671925;   1.76123838884467   0.147860558047145 0.00372024921272388;10.6459518632944 0.65726708808411 56.6823124431832;
1527252251691673994;    1.76057577830714    0.146780313413683 0.000227332185084087;  10.787360794001 0.669141279392136   56.682401942064;
1527252251781682968;    1.76046689167287    0.146872819932505 -0.00256467004347468; 10.7015664181174 0.631142674070476  56.7022408467804;
1527252251841687918;    1.76127154994044    0.146130278800393 -0.00546280114615847; 10.8079090712755 0.639596742827491  56.7019894329817;
1527252251921694994;    1.76285108902841    0.145495653390439 -0.00692827963493249; 10.7269913609346 0.605205566771542   56.701507342861;
1527252252021701813;    1.76153826299131    0.146237898962475 -0.00848273735234902;10.6813368548596 0.58469723367677 56.7107341460268;
1527252252071703911;    1.76222583120139    0.146870025864363 -0.00850849887292777; 10.7698942869467 0.591317940733485  56.7103157451759;
1527252252161710978;    1.76135277966706    0.146710012248987 -0.00859694561367675; 10.6728975482936 0.563542151734798  56.7095203673408;
1527252252211721897;    1.75836147404828    0.148453946419271 -0.00799476447103617; 10.7612797727279 0.570160527211504  56.7090822030126;
1527252252301726818;    1.75697015089695    0.150266202490726 -0.00772863745782446; 10.5981862496671 0.542707443764965  56.6984869314058;
1527252252371726990;    1.75877083656525    0.149579562320314 -0.00665201133460523; 10.7214045361655 0.552219615151941  56.6979687221298;
1527252252451735020;    1.76543849702356    0.146576950557356 -0.00554251723273924; 10.5723889956781 0.528925381628894  56.7154185998706;
1527252252521744967;    1.76623100300956    0.144884057686479 -0.00270252942290182; 10.3839613797306 0.509944474181033   56.725134833165;
1527252252611752987;     1.7657852823904    0.145470354441393 -0.00062533608794018; 10.5422576728398 0.522438438231127  56.7249690876852;
1527252252671751022;   1.76495405080557   0.149315200845932 0.00109646973614829; 10.3356625696191 0.502664988037492   56.745004489702;
1527252252761765003;   1.76315722948612    0.15000140001943 0.00313121138120297; 10.1035786627193 0.487677983561559  56.7452117165429;
1527252252801761866;   1.76495787679984   0.150350585246871 0.00457465237408201; 10.1737248150853 0.493855878510254  56.7453679557135;
1527252252881767035;   1.76148087297203   0.150980395580884 0.00549104027480202; 9.99079725906605 0.489548060610958  56.7557879802726;
1527252252971779823;   1.76186266545179   0.151244004401019 0.00684792678472886;10.1484703881482 0.50429085382799 56.7563582744751;
1527252253061784029;   1.76152943977618   0.151065552843525 0.00746584011589646;  9.9609317268359 0.496772877234468  56.7769700835451;
1527252253111788034;   1.76234916958405   0.152690301473953 0.00743163456404208; 10.0486156958393 0.505362644683569  56.7773162525536;
1527252253201792002;   1.76186455700977   0.153454178015033 0.00767492388154656; 9.88376772252134 0.503775201661777   56.777911071543;
1527252253251796007;    1.7621692269998   0.153533527651824 0.00653701349299687; 9.59433219237011 0.489167619405239  56.7778278692817;
1527252253341804028;   1.76234196654098   0.152407386974811 0.00536750230917724; 9.75289190022129 0.504892317150313  56.7783352274492;
1527252253391805887;   1.77046935350734   0.146863371456828 0.00407320050090029; 9.54136750769215 0.483877568885944  56.7886670161832;
1527252253471814871;   1.77382476723371   0.144001135750449 0.00336409146250362;9.68335335155376 0.49719379032646 56.7890154352937;
1527252253551820993; 1.77157246755984 0.145571808089329 0.003560308288024; 9.53575851660344 0.487624938310467  56.7993318967124;
1527252253641831875;   1.77199583863733   0.144381285846506 0.00311172504151543; 9.69558638039062 0.502088156072538   56.799628784647;
1527252253721837044;   1.77228697802162   0.146393285501739 0.00301179606317167;9.55920183659488 0.49738074685764 56.8098847563722;
1527252253801844835;   1.77269551899903    0.14487099594281 0.00293752662024491; 9.40053907075999 0.486550259970908  56.8101093970071;
1527252253871845961;   1.77328422922392   0.142372445840233 0.00145783978621896; 9.52492371288137 0.496429621243463  56.8102611590812;
1527252253961851835;   1.77369441888925   0.140840199534797 0.00137665428722905; 9.43970815606085 0.497327844029584  56.8103901725667;
1527252254021855831;    1.77276322381065    0.140200540223485 0.000576292898059914; 9.32355153180043 0.493830716824119  56.8204357744974;
1527252254111862898;     1.77346787363738     0.138455306246421 -0.000578041786054008; 9.48327970298835 0.505174327070593  56.8204492890946;
1527252254191872835;   1.76987540906554    0.13953741280761 9.4834016181277e-05;9.41345712677291 0.50361213830632 56.8204317765232;
1527252254251878023;   1.77001385654339    0.14030005316542 -0.0011569446769358; 9.5214552914538 0.51002386741682 56.8204895868384;
1527252254321880817;     1.77083158961389     0.139821533756356 -0.000129312214314094; 9.42266431352177 0.507055998165463   56.820477119001;
1527252254371882915;   1.77068485520055   0.138856785482595 0.00053888947563786;9.51115302283567  0.5131459817089 56.8204906260414;
1527252254471896887;   1.78126285470532   0.131811791202317 0.00172811344024115; 9.52877490499315 0.524456032401174  56.8287867278222;
1527252254551899910;   1.77937254057451   0.134085837675808 0.00195609445848656; 9.50381358153147 0.528187218451799  56.8289424646584;
1527252254601902962;   1.78015848222292   0.132168611606376 0.00300587147917776;9.59262289029753 0.53415553584102 56.8290715026573;
1527252254681913853;   1.78059569579944   0.135720062647937 0.00293517999195287; 9.57870440447301 0.544083736814328   56.829324995642;
1527252254771919966;   1.78008884175342   0.136661922965552 0.00354611852507776; 9.73851975348649 0.555710957506622  56.8296483984469;
1527252254841926813;   1.78038279051222    0.13604543672227 0.00277024113049511; 9.67340420700292 0.570816717125658  56.8398838770176;
1527252254881923914;   1.77788946574991   0.137294046199383 0.00263836398161755; 9.74453190914063 0.576362449210343  56.8399811892786;
1527252254971930027;    1.77743129163482    0.138963811226705 0.000411933600418916; 9.74861115526608 0.594990811505134  56.8301398931934;
1527252255041936874;    1.77569087058221    0.143318808323375 0.000286872958879122;9.87308948877857   0.605449132413 56.8301459727994;
1527252255131942034;    1.77542592850864    0.146256266624298 -0.00160307797850794; 9.86628244272508 0.630590646276433  56.8301013490813;
1527252255191951036;    1.77624908488331    0.144675365702711 -0.00270951445732504; 9.79485071323492 0.651571639235686  56.8299729496963;
1527252255251955986;    1.77590635346764    0.144511159817192 -0.00279318781188541;  9.9047403355832 0.662152285197141  56.8294438651294;
1527252255341959953;    1.77468874751792    0.147586132605191 -0.00393175966442609; 9.84240249322905 0.694504700705654  56.8290957510577;
1527252255391963959;   1.78395646143054   0.142059428967783 -0.0052243389836964; 9.94201173554124 0.700183225842604  56.8274068129982;
1527252255471971989;     1.7834687509174    0.141671664661433 -0.00430825506165665; 9.87345992882261 0.730604837459325  56.8170083708096;
1527252255561981916;    1.78168947076039    0.141847497539645 -0.00444583194383102; 9.82267547788727 0.756703899162196  56.8165965240412;
1527252255641983032;    1.78029174962596    0.140495295141772 -0.00310523580646745; 9.96541723511228 0.769400420094817  56.8162766517863;
1527252255721993923;    1.78196430865829    0.140350807861682 -0.00385116615982656; 9.89648739127993 0.787359576719198  56.8159969416548;
1527252255781994820;    1.78119176539836    0.140703627778303 -0.00285728489831318; 9.74731557336113 0.796453289170229  56.8158048528749;
1527252255852001905;    1.77918898982932    0.139421760521512 -0.00296331662165934; 9.87187251055172 0.806691974555236   56.815586382927;
1527252255942009926;    1.77863348078817    0.137816013602789 -0.00162128604570299; 9.82019029928227 0.813908056763608   56.815399073509;
1527252255992012024;     1.77979342055891      0.13922477400282 -4.27847458203644e-05; 9.90893245865235 0.821018771155094  56.8153501286693;
1527252256082020998;   1.77784213991526   0.139485250582791 0.00174291353604829; 9.85687929485768 0.827835457798237  56.8153695232241;
1527252256132019043;   1.77639522739463   0.139345608323837 0.00241242073363108; 9.94550732007464 0.834497095806518  56.8154837505297;
1527252256212025881;   1.77555725642726   0.137172062370603 0.00518173415138559; 9.88635588873007 0.833764419498513  56.8157916739749;
1527252256302033901;   1.77540391733424   0.137413275800316 0.00720771465801852; 10.0467917534998 0.845570013142435  56.8160764927575;
1527252256322041035;   1.77648488267551   0.137754723496382 0.00649524149479363; 9.84815807965804 0.836822187988131  56.8162290152595;
1527252256412045002;   1.78499151564344   0.132005810589991 0.00877440408645217;10.0232583764706  0.8436129083961 56.8175261006858;
1527252256482049942; 1.78616227816003 0.129807764666455 0.010874948077474; 9.94689917230956 0.835091693122159  56.8282345473624;
1527252256562058926;  1.78485945562699  0.129567680417896 0.0103771797928874; 9.89943987857514 0.833417032636909  56.8190436991168;
1527252256642066956; 1.78983725200682 0.129876537236268 0.010041325415997;  10.041975456619 0.842894057421487  56.8198412339219;
1527252256722069025;   1.79642755569364   0.131529609054542 0.00652349736446044; 9.99587049069348 0.835330620965942  56.8205307848982;
1527252256812079906;   1.80287245785537   0.133130138818896 0.00513427460658062; 9.95744441314414 0.829237502254899  56.8211169062559;
1527252256862082005;   1.80403499342811   0.131759886406245 0.00296106552573425;10.0479697425499 0.83535681843138 56.8213333157763;
1527252256932083845;    1.8110982329653   0.131067902894499 0.00198960214710102; 9.99679883642189 0.827104351872151  56.8114986328781;
1527252257022092819;     1.81563295833744     0.131960498671387 -0.000864934363717627;  10.160990936866 0.838665704760158  56.8115548743453;
1527252257082096815;     1.81689402125098     0.135103322910555 -0.000915460369913187; 10.1035001634159 0.829456343570712  56.8115021198763;
1527252257142098904;     1.8203235842872    0.135351502947983 -0.00196651607008543; 10.2132713022465 0.837381464722086  56.8114133845332;
1527252257232105970;    1.82266627702314    0.136287847686496 -0.00307013997452565; 10.2135210517929 0.832088409029978  56.8113453174187;
1527252257282115936;    1.82162485371992    0.138108253543098 -0.00243701198033154; 10.3051912025029 0.838946671329788  56.8112184818566;
1527252257362116814;    1.82608798020824    0.140560337142149 -0.00455222291920436;   10.26247714809 0.832974132773354  56.8109257104438;
1527252257442124844;    1.83772653784292    0.133644063398102 -0.00429123202138443; 10.2450646943817 0.819459993621199  56.8182953513791;
1527252257522130013;    1.83840693865863    0.133751724973544 -0.00582037279471823; 10.3928179371698 0.830954898232455  56.8178457292767;
1527252257612135887;    1.84063644943162    0.133370196470369 -0.00624653831316693;  10.380930292292 0.827509192766998  56.8172766775621;
1527252257682140827;    1.84174231188356    0.136898051295976 -0.00557567589234775;10.2988135718477 0.82147880309402 56.8268042211623;
1527252257772147894;    1.84327518828469    0.138462195462608 -0.00311230213451132; 10.4653751242595 0.835597309229542  56.8263721918251;
1527252257842157841;    1.84705751464705    0.134651186591415 0.000168619372556335; 10.3494852215735 0.823531212648465  56.8262415707398;
1527252257922158957;   1.84635213395098   0.133229594745178 0.00188958486789112;10.2627865863687 0.81246638944501 56.8363346394659;
1527252258012169838;   1.84897627109082   0.135419817906451 0.00408111896511384; 10.4286786955787 0.825725255612813  56.8365595233738;
1527252258072170973;   1.85155327745337   0.135314265332022 0.00401853832220042; 10.2944969139959 0.806205257424322  56.8368361172815;
1527252258162179947;    1.8529325537961   0.137496615624127 0.00646735827082808; 10.4606447813794 0.819338198995799  56.8373576618037;
1527252258232184887;    1.8549655903816   0.140301190559637 0.00746303588577849; 10.3466729495435 0.794284203021716  56.8374227296376;
1527252258312192917;  1.85633840735737  0.138737299384279 0.0102851694920068; 10.1936910712066 0.760187818869327  56.8481127458078;
1527252258382195950;   1.86668138887816   0.129609566830484 0.00907622662315557;10.3353640990764 0.75784247583765 56.8488838910521;
1527252258452208042;  1.87039598640282   0.13111706377802 0.0090773151386131; 10.2093985464368 0.727155719671329  56.8394992474965;
1527252258492208958;  1.87105790916361  0.130662393832702 0.0079797611552615;  10.283903393379 0.732258500765568  56.8398278757451;
1527252258582211971;   1.87185392176776   0.131431086369684 0.00574125862168476; 10.1956646422013 0.703894671334936  56.8505190779499;
1527252258632215023;   1.87506406000986   0.130780045813835 0.00576757234772884; 10.2892768815855 0.710151322568736  56.8508491371086;
1527252258722220898;   1.87572860726982   0.132920678972938 0.00280013920632055; 10.2128600489735 0.681488915343713  56.8513100886098;
1527252258802232981;   1.87660216184619   0.129456294780029 0.00418395043213561; 10.3633478548914 0.691305921539192  56.8516135232042;
1527252258892235041;   1.87958625751703   0.131362888655324 0.00164291722778414;10.2544384078191  0.6569987884664 56.8418050474083;
1527252258932237864;     1.88129116713287     0.131176762041295 -0.000144185229762415;  10.329930368905 0.662027827565333  56.8418515507025;
1527252259012245893;    1.88186693460119    0.131091468724271 0.000336579866881313; 10.2471787324736 0.638042634020616  56.8518432988663;
1527252259092252016;    1.88535414690881    0.133778632635327 -0.00200885612913174; 10.1644754692178 0.614229134546392  56.8517731347673;
