KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1525870930968141957;-0.00951433341895538  0.00307854829309998                    0;-16923.0389664895  9920.11601109368  41.7860325276488;
1525870931432012005;-0.00951433341895538  0.00307854829309998                    0;-16922.9705027258  9920.13591852032  41.5607005065472;
1525870931892918988;-0.00951433341895538  0.00307854829309998                    0;-16922.8980140253  9920.15546015732  41.3534530730112;
1525870932357175989;-0.00951433341895538  0.00307854829309998                    0;-16922.8601999084  9920.16939385495    41.12700518162;
1525870932820482893;-0.00951433341895538  0.00307854829309998                    0;-16922.8367574801  9920.17494981507  40.8696405270439;
1525870933286758824;-0.00951433341895538  0.00307854829309998                    0;-16922.8256064415   9920.1413496239   40.642582008713;
1525870933750408812;-0.00951433341895538  0.00307854829309998                    0;-16922.8688988214  9920.08672186686   40.377295941923;
1525870934214830799;-0.0285430002568661 0.00923564487929994                   0;-16922.9566509029  9920.07984323658  40.1624593698325;
1525870934676625891;-0.0285430002568661 0.00923564487929994                   0;-16922.9925831544  9920.08539324488   39.927549700199;
1525870935144128962;-0.0285430002568661 0.00923564487929994                   0;-16922.9643222945  9920.10812947778  39.7073868045718;
1525870935598612948;-0.0285430002568661 0.00923564487929994                   0;-16922.9301643298  9920.12782652144  39.4564622371454;
1525870936064340992;-0.0285430002568661 0.00923564487929994                   0;-16923.0333836409   9920.1083760613  39.2202254342865;
1525870936532033844;-0.0285430002568661 0.00923564487929994                   0;-16923.1394583125  9920.07084157967  39.0357767071591;
1525870936997768803;-0.0285430002568661 0.00923564487929994                   0;-16923.2275963296  9920.02148394438  38.8000735730766;
1525870937467185898;-0.0285430002568661 0.00923564487929994                   0;-16923.2598173505   9919.9010905173  38.5657346615096;
1525870937919541998;-0.0285430002568661 0.00923564487929994                   0;-16923.2366940642  9919.84533719865  38.3549955925109;
1525870938392787857;-0.0285430002568661 0.00923564487929994                   0;-16923.1143006774  9919.84833273716  38.1231621051666;
1525870938845467015;-0.0380573336758215  0.0123141931723999                   0;-16922.9952866016  9919.85654200952  37.9405600303762;
1525870939310721798;-0.0380573336758215  0.0123141931723999                   0;-16922.9367874202  9919.88175487853   37.714592867349;
1525870939776359005;-0.0380573336758215  0.0123141931723999                   0;-16922.9443867366  9919.89564288886  37.5150221832946;
1525870940243116780;-0.0380573336758215  0.0123141931723999                   0;-16922.9864579091  9919.90875139567   37.272469842258;
1525870940707099839;-0.0380573336758215  0.0123141931723999                   0;-16922.9926440199  9919.98633775063   37.022556888518;
1525870941166436835;-0.0380573336758215  0.0123141931723999                   0;-16922.9815877053  9920.12322674168  36.8218501900019;
1525870941631197853;-0.0380573336758215  0.0123141931723999                   0;-16922.9896493999  9920.25634650272  36.6221442441638;
1525870942099905892;-0.0380573336758215  0.0123141931723999                   0;-16923.0638642589  9920.34095811897  36.4374997438181;
1525870942558927937;-0.0380573336758215  0.0123141931723999                   0;-16923.2522744277  9920.37056031674  36.2631132154811;
1525870943950459881;-0.00951433341895538  0.00307854829309998                    0;-16923.5723538651  9920.13639233612  35.8992749246114;
1525870944432067795;-0.00951433341895538  0.00307854829309998                    0;-16923.5834862026   9919.9695953393  35.7566778549144;
1525870945809288903;-0.00951433341895538  0.00307854829309998                    0;-16923.3296516401   9920.0264319196  35.4252127993432;
1525870946273941918;-0.00951433341895538  0.00307854829309998                    0;-16923.214222096 9920.12028480356 35.2995551267195;
1525870946733453913;-0.00951433341895538  0.00307854829309998                    0;-16923.1332318708  9920.16416392261  35.1927201336794;
1525870947201221867;-0.00951433341895538  0.00307854829309998                    0;-16923.115431535 9920.13386217531 35.0976031951986;
1525870947669451876;-0.00951433341895538  0.00307854829309998                    0;-16923.1153705502  9920.06355160914  34.9989047562904;
1525870948125092907;-0.0190286668379108 0.00615709658619996                   0;-16923.1265243523  9919.95478339655  34.8713417170975;
1525870948594074889;-0.0190286668379108 0.00615709658619996                   0;-16923.1933292945  9919.84015044747  34.7829781637062;
1525870949061379834;-0.0190286668379108 0.00615709658619996                   0;-16923.3797305656  9919.71864677287  34.7187154302264;
1525870949517265959;-0.0190286668379108 0.00615709658619996                   0;-16923.5329771641  9919.72609784339  34.7571588313358;
1525870949985353871;-0.0190286668379108 0.00615709658619996                   0;-16923.637935686 9919.77288699616 34.8406604361744;
1525870950467331810;-0.0190286668379108 0.00615709658619996                   0;-16923.764654315 9919.83489981329 34.8616081121745;
1525870950914727850;-0.0190286668379108 0.00615709658619996                   0;-16923.8647163288  9919.88564309446   34.779471346571;
1525870951377570792;-0.0190286668379108 0.00615709658619996                   0;-16923.9250704713  9919.90112182729  34.6571272505234;
1525870951845999880;-0.0190286668379108 0.00615709658619996                   0;-16923.9307952867  9919.90872417942  34.5451037815701;
1525870952302877827;-0.0190286668379108 0.00615709658619996                   0;-16923.9452914699  9919.95022694958   34.530568985203;
1525870952769380017; -0.102303658457722 -0.0404222892247057                  -0;-16923.9196576633  9919.94881993387  34.3976015053977;
1525870953237012787; -0.102303658457722 -0.0404222892247057                  -0;-16923.8820601278  9919.95112237577  34.2654334538637;
1525870953700110836; -0.102303658457722 -0.0404222892247057                  -0;-16923.8377487222  9919.95115597949  34.1388479240968;
1525870954161491795; -0.102303658457722 -0.0404222892247057                  -0;-16923.7711446771  9919.95680235726  33.9811643150988;
1525870954629365845; -0.102303658457722 -0.0404222892247057                  -0;-16923.5999677157  9919.94778936368  33.8789741834526;
1525870955085440798; -0.102303658457722 -0.0404222892247057                  -0;-16923.5243956563  9919.93093572668  32.8907442376794;
1525870955552684946; -0.102303658457722 -0.0404222892247057                  -0;-16923.4709773322  9919.92317952092  32.7417597385192;
1525870956021346970; -0.102303658457722 -0.0404222892247057                  -0;-16923.4488655823  9919.90639881912  32.7994776146797;
1525870956480510874; -0.102303658457722 -0.0404222892247057                  -0;-16923.4044313495  9919.90644152968  32.8284015603949;
1525870956948817892; -0.102303658457722 -0.0404222892247057                  -0;-16923.348231457 9919.94333526314 32.8508929978952;
1525870957432040854;-0.0372013303482626 -0.0146990142635293                  -0;-16923.3823698685  9919.94018680345  32.8456947186796;
1525870957872830792;-0.0372013303482626 -0.0146990142635293                  -0;-16923.3824087208  9919.92342284116   32.846685308531;
1525870958340489788;-0.0372013303482626 -0.0146990142635293                  -0;-16923.4046803728  9919.91230783561  32.8507440532782;
1525870958795864983;-0.0372013303482626 -0.0146990142635293                  -0;-16923.4359515083  9919.89449692003  32.8618870053133;
1525870959268459006;-0.0372013303482626 -0.0146990142635293                  -0;-16923.4405586301  9919.87449851081  32.8678434161284;
1525870959734424992;-0.0372013303482626 -0.0146990142635293                  -0;-16923.404676463 9919.85878572836 32.8348450382982;
1525870960187872811;-0.0372013303482626 -0.0146990142635293                  -0;-16923.3291873323  9919.86199063346  32.8133853628315;
1525870960655910893;-0.0372013303482626 -0.0146990142635293                  -0;-16923.2487036548  9919.85065845523  32.7734412766778;
1525870961123897000;-0.0372013303482626 -0.0146990142635293                  -0;-16923.193016919 9919.83373857534 32.7662627094249;
1525870961580173893;-0.0372013303482626 -0.0146990142635293                  -0;-16923.1595832771  9919.81423915744  32.7554479396522;
