KF_ArUco_Time;KF_ArUco_pos_NED;
1525870917599591298; 0.276422982736195 -0.353416397460158   14.8015420400955;
1525870917932899399; 0.100488362681611 -0.611788917934506   14.7475393793783;
1525870918266207498;0.0878293742061232 -0.450734690519954   14.6466055972487;
1525870918599515598;-0.191358416581241 -0.719070524714318   14.3862873911688;
1525870918932823698;0.00785473370065815  -0.585566245356359    14.2835236595472;
1525870919266131698;0.0681328620406245  -0.61788094387065   14.0821321765946;
1525870919266131698;0.0681328620406245  -0.61788094387065   14.0821321765946;
1525870919599439799; 0.158490726732578 -0.548750667179297   13.9430133149881;
1525870919932747898; 0.125240763474419 -0.488674626177982    13.685756427767;
1525870920266055998; 0.129667626017756 -0.286197123509866   13.5758546825657;
1525870920599364098;  0.271186113982746 -0.0958016060992353    13.3352542722888;
1525870920932672098; 0.515936133580161 0.0690659343593167   13.1116457503884;
1525870921265980198;0.0620153603011144  0.484176122439773   12.9179090580611;
1525870921599288299;0.454821656080425 0.313098790878473  12.6032442340289;
1525870921599288299;0.454821656080425 0.313098790878473  12.6032442340289;
1525870921932596398;0.550676119222668 0.391280484189829  12.5258442984516;
1525870922265904498;0.450393595237356 0.357020210470901  12.3030802942778;
1525870922599212598;0.321183196928312 0.131105650697871   12.134683635815;
1525870922932520699;0.332745194839073 0.249182139471395  11.9715354924981;
1525870923265828698;  0.50159180587479 0.0213911152088669   11.8269237331333;
1525870923599136799; 0.417357133194365 0.0405778094832712   11.6859748322655;
1525870923932444898; 0.335018881673966 -0.194646614523579   11.4339255175037;
1525870924265752998; 0.242486409699119 -0.427353209268126   11.2920808776934;
1525870924599061098; 0.207366252531041 -0.328090954402344   11.1008187101952;
1525870924932369098;0.0080113468198674 -0.457952800131838   11.0075210912787;
1525870925265677199;-0.115888107795734   -0.5122597733429   10.7949727556843;
1525870925598985298;-0.117950284501718 -0.576539762696301   10.6326081114927;
1525870925932293398;-0.165521780503265 -0.485733292981995   10.4812482730327;
1525870926265601498;-0.184720276009007 -0.379749760594531   10.3356599859825;
1525870926598909498;0.0503512401511939 -0.665316182033177   10.1590937485677;
1525870926932217598;-0.286051695504183 -0.501505928723645   10.0084358716456;
1525870927265525699;-0.455941929971289 -0.381204088841314   9.82702176994238;
1525870927598833798;-0.262314603678878 -0.445285409852419   9.66941581043379;
1525870927932141898;-0.113632186646354 -0.392218314473103   9.51238010480009;
1525870928265449898;-0.198487292104372 -0.458197914002307   9.34166922543733;
1525870928598757998;-0.384518247378813 -0.187289787280723   9.17404594033513;
1525870928932066098;-0.225503558951381 -0.152888523722431   9.04139140404518;
1525870929265374199; -0.10759238662438 -0.180636681985607   8.87509102030267;
1525870929598682298;-0.20019028926399  0.11122733487255  8.75339170544841;
1525870929931990298;-0.0190601890199381   0.172586724251166     8.6240875583827;
1525870930265298398;-0.050097378012551 0.0716426262369478   8.47582039625867;
1525870930598606498;-0.101347076514108  0.070640009925085   8.31766260600761;
1525870930931914599;0.092273984845534 0.162761029720106  8.19103994844226;
1525870931265222698;0.0535192021860608   0.14947433201785   7.99550318649571;
1525870931598530798;0.154945337968523 0.178964408204348  7.87747995198994;
1525870931931838898;0.150403039841366 0.180407946043016   7.6996793999069;
1525870932598454998;0.158241561559127 0.251461944214528  7.32732833854794;
1525870932931763099;0.0736022151793757  0.113028471097368   7.16076331134845;
1525870933265071198;0.0650670977497542 0.0523040792092851   6.96911930196499;
1525870933598379298;0.0621255869796783 0.0705025881894197   6.77218580340716;
1525870933931687298;-0.164945703714561  0.149701622183064    7.0403644983584;
1525870934264995398;0.0159868198926844  0.139199015302641   6.41234706608962;
1525870934598303498; -0.10444580532966 0.0787903187812544   6.22791448082724;
1525870934931611599;0.029416464037989 0.120129596616038  6.04844644656145;
1525870935264919698;0.137183593822656 0.163115673033133  5.85331098801648;
1525870935598227698;-0.0771010853582939 -0.0377308096476728    5.64411143863653;
1525870936264843898;-0.139529326242658 0.0947181977828866   5.27553738682347;
1525870936598151998; -0.17380554108087 0.0483646329568228   5.10701501178411;
1525870936931460098; -0.313548274136947 -0.0839672771225511    4.91169109623425;
1525870937264768099;-0.270201072196375 -0.238583628118604   4.71879837107897;
1525870937598076198;-0.187776258330046 -0.255220793224842   4.54062254867241;
1525870938264692398;0.0590503091420765 -0.158118147619356   4.22160678150152;
1525870938598000499; 0.219672174288138 -0.270922832593932   4.22881650667509;
1525870938931308598;0.204351229321272 -0.18813081749726  3.90110284035119;
1525870939264616698;  0.169697239634602 -0.0537981331953147    3.89889749407649;
1525870939597924698; 0.209277527750614 -0.129202752075968   3.60024833941161;
1525870940264540898;   0.185553581024395 -0.00805441170058559     3.35139545610525;
1525870940597848999; 0.203543721417427 0.0620265370529137   3.19878916249328;
1525870940931157098;0.244218927408574  0.15203048428441   3.0698655728002;
1525870941264465098;0.271092291271564 0.235106838852663  2.84109704228962;
1525870941597773198;0.177307573960258 0.359243303863839  2.81641468451204;
1525870941931081298;0.157125995684959 0.384601039382977  2.67792961808718;
1525870942264389398;0.0836571375076459  0.431333275573354   2.55690142240656;
1525870942597697498;0.0333214172326596   0.43491168922729   2.45072482273236;
1525870942931005499;-0.0470748503012681   0.399223839232894    2.35062551608964;
1525870943264313598;-0.11529004634901  0.27951555642822  2.26503617453874;
1525870943597621698;-0.147600521286757  0.237683971102885   2.16755118856605;
1525870943930929798;-0.19829634868007 0.130258559476682  2.06314288820016;
1525870944264237899;-0.211072090573233 0.0167403228590796   1.96923515945924;
1525870944597545898; -0.208349078524752 -0.0548322652122726    1.86222556364873;
1525870944930853999; -0.186087336052318 -0.0709611854678026    1.77483451993695;
1525870945264162098;-0.0838853328042885 0.00994209306423584    1.70709938034559;
1525870945264162098;-0.0838853328042885 0.00994209306423584    1.70709938034559;
1525870945597470198;-0.00397905202371947    0.107586622747462     1.62269027713877;
1525870946264086298;0.178907692518463 0.180061199990182  1.49479065648764;
1525870946597394398;0.207447696948595 0.173533523687626   1.4170111280401;
1525870946597394398;0.207447696948595 0.173533523687626   1.4170111280401;
1525870946930702498;0.222925103923383 0.118366586827509  1.34320864951589;
1525870946930702498;0.222925103923383 0.118366586827509  1.34320864951589;
1525870947264010598; 0.233840188691065 0.0820796801084404   1.28706132062643;
1525870947264010598; 0.233840188691065 0.0820796801084404   1.28706132062643;
1525870947597318698;  0.242421789568219 0.00701689916339411    1.20344057522099;
1525870947930626798;  0.253646241517109 -0.0841340989789419    1.13543478370287;
1525870947930626798;  0.253646241517109 -0.0841340989789419    1.13543478370287;
1525870948263934898; 0.254284496442217 -0.181774830059403   1.06859895089682;
1525870948263934898; 0.254284496442217 -0.181774830059403   1.06859895089682;
