KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1455210100467245101;-0.0694532811399817  0.0719461030139274                   0;-16.0357690112677 -4.67249479512708  18.7613031843727;
1455210100940562009;-0.0694532811399817  0.0719461030139274                   0;-15.9689801954457 -4.68858524393649  18.7441765573882;
1455210101401815891;-0.0277813124559927   0.028778441205571                   0;-15.8913418891638  -4.7497972061741   18.758184963148;
1455210101858191967;-0.0277813124559927   0.028778441205571                   0;-15.8695747565572 -4.77846387722099  18.7394165078639;
1455210102325251102;-0.0277813124559927   0.028778441205571                   0;-15.8697171472167 -4.81784142705083  18.7164957440594;
1455210102792066097;-0.0277813124559927   0.028778441205571                   0;-15.8584645571362 -4.82917131120391  18.6825108899226;
1455210103250729084;-0.0277813124559927   0.028778441205571                   0;-15.2122287606692 -4.49398710925728  18.7684944243269;
1455210104187138080;-0.0277813124559927   0.028778441205571                   0; -12.214641982205 -2.80186450429893  19.1054655629854;
1455210104646889925;-0.0277813124559927   0.028778441205571                   0;-10.6094635531525 -1.87980127505948   19.310243735394;
1455210105110930919;-0.0277813124559927   0.028778441205571                   0;-9.45002218313903 -1.33240191071794  19.4471238343246;
1455210105577697992;-0.0277813124559927   0.028778441205571                   0; -8.04514250180548 -0.728657107520224   19.6438518507734;
1455210106036175966;-0.0694532811399817  0.0719461030139274                   0;  -6.6851358111869 -0.264519365130443   19.8776216725545;
1455210106505536079;-0.0694532811399817  0.0719461030139274                   0;  -5.80370369253782 -0.0342882159136114    20.0481713519702;
1455210106973740100;-0.0694532811399817  0.0719461030139274                   0;-4.66650920434761 0.211923669913293  20.2039568735951;
1455210107431019067;-0.0694532811399817  0.0719461030139274                   0;-3.62902226444366 0.168059380873407  20.3885774996216;
1455210107898367881;-0.0694532811399817  0.0719461030139274                   0;  -2.99369343821066 -0.0275861629864111    20.4705674722296;
1455210108356728076;-0.0694532811399817  0.0719461030139274                   0; -2.35859486368729 -0.363191650102528   20.5706607236842;
1455210108818933010;-0.0694532811399817  0.0719461030139274                   0; -2.04661970845206 -0.637323759394306   20.5877503537379;
1455210109287867069;-0.0694532811399817  0.0719461030139274                   0; -2.08122750073094 -0.633110143868109   20.5622192826941;
1455210109750374078;-0.0694532811399817  0.0719461030139274                   0; -2.19326568413288 -0.516043044394074   20.5083642712991;
1455210110209671020;-0.0694532811399817  0.0719461030139274                   0;  -2.3611796753524 -0.348734427332266   20.4095412366931;
1455210110673721075;-0.0208359843419945  0.0215838309041782                   0; -2.51791012433261 -0.209773964517056   20.2307975133536;
1455210111136636972;-0.0208359843419945  0.0215838309041782                   0;  -2.66421631646969 -0.0654470685804384    20.0272106432744;
1455210111603235006;-0.0208359843419945  0.0215838309041782                   0;  -2.77675326687251 -0.0157456999744398    19.8225022264042;
1455210112069907903;-0.0208359843419945  0.0215838309041782                   0;  -2.81209939130203 -0.0778584077381511    19.7259393588612;
1455210112538175106;-0.0208359843419945  0.0215838309041782                   0; -2.86830138604627 -0.195404423336532   19.5030678371216;
1455210113000310897;-0.0208359843419945  0.0215838309041782                   0; -2.82445878850397 -0.284927446437658   19.2832120746726;
1455210113464981079;-0.0208359843419945  0.0215838309041782                   0; -2.69096000373947 -0.318718376250871   19.1312995441842;
1455210113930505990;-0.0208359843419945  0.0215838309041782                   0; -2.43484728201247 -0.252499837700582    18.917485194412;
1455210114385776996;-0.0208359843419945  0.0215838309041782                   0;  -2.22305260761952 -0.0906556976482159    18.6994953800409;
1455210114853960990;-0.0208359843419945  0.0215838309041782                   0; -2.08923685424216 0.0543215111322581   18.4635263494787;
1455210115320854902;-0.041671968683989 0.0431676618083565                  0;  -2.21213798606596 -0.0516336111016685    18.2855459204377;
1455210115778316974;-0.041671968683989 0.0431676618083565                  0; -2.69205980104314 -0.409023365718954     18.02966076836;
1455210116245472908;-0.041671968683989 0.0431676618083565                  0; -3.07146764852038 -0.738297825161773   17.8326997969807;
1455210116710033893;-0.041671968683989 0.0431676618083565                  0; -3.07234846466408 -0.821998723703877   17.7238194436212;
1455210117170793056;-0.041671968683989 0.0431676618083565                  0;  -2.7832661802623 -0.755112920433213   17.5639392497206;
1455210117636487007;-0.041671968683989 0.0431676618083565                  0; -2.37151219843987 -0.503100259348677   17.3778766600053;
1455210118106126070;-0.041671968683989 0.0431676618083565                  0; -1.99334653119605 -0.290915764960757   17.2419876708731;
1455210118562916994;-0.041671968683989 0.0431676618083565                  0;  -1.6594590131641 -0.163214126255499   17.1061970929252;
1455210119031892061;-0.041671968683989 0.0431676618083565                  0; -1.41450215073907 -0.269741232910174   16.9853028241536;
1455210119498610973;-0.041671968683989 0.0431676618083565                  0; -1.31314040916566 -0.542660798349701   16.8629800432723;
1455210119954824924;-0.00694532811399817  0.00719461030139274                    0; -1.27935152236872 -0.682228194149757   16.6939101377454;
1455210120422966957;-0.00694532811399817  0.00719461030139274                    0;  -1.2670677635268 -0.693158861779112   16.5796851646646;
1455210120879209041;-0.00694532811399817  0.00719461030139274                    0; -1.42158056858554 -0.736725627983995   16.4322310386101;
1455210121346409082;-0.00694532811399817  0.00719461030139274                    0; -1.60989596009953 -0.759331029400073   16.2611159322626;
1455210121818402051;-0.00694532811399817  0.00719461030139274                    0; -1.57586189006543 -0.625616464963967   16.0940893386652;
1455210122279668092;-0.00694532811399817  0.00719461030139274                    0; -1.47454077670376 -0.463905210615183   15.9829800562015;
1455210122739897012;-0.00694532811399817  0.00719461030139274                    0; -1.34006285808942 -0.279650402767826   15.8118710364804;
1455210123205518007;-0.00694532811399817  0.00719461030139274                    0; -1.21709735102157 -0.206304312103447   15.6636570309594;
1455210123665148019;-0.00694532811399817  0.00719461030139274                    0; -1.20530883910131 -0.312147761321828   15.4824988975738;
1455210124131688117;-0.00694532811399817  0.00719461030139274                    0; -1.18137002708017 -0.395039436814384   15.3450577114466;
1455210124599170923;-0.0625079530259836  0.0647514927125347                   0; -1.09151845791671 -0.517794425306282   15.1369191626003;
1455210125055303096;-0.0625079530259836  0.0647514927125347                   0;-0.823617462395306 -0.635038408473399   14.9088291919461;
1455210125987905979;-0.0625079530259836  0.0647514927125347                   0;-0.242330629885361 -0.657432545140502   14.4955345434632;
1455210126916951894;-0.0625079530259836  0.0647514927125347                   0;-0.185656136200561 -0.865524577162236   13.9816735212132;
1455210127380944967;-0.0625079530259836  0.0647514927125347                   0;-0.40839590464876 -1.01659249381641  13.8247129293104;
1455210127847341060;-0.0625079530259836  0.0647514927125347                   0;-0.731578402596863  -1.08902492220286   13.5966896766752;
1455210128309973001;-0.0625079530259836  0.0647514927125347                   0;-0.853998201167288   -1.0049227180723   13.4266026797084;
1455210128774096965;-0.0625079530259836  0.0647514927125347                   0;-0.798330974917735 -0.780673028799291   13.2044388332916;
1455210129230245113;0 0 0;-0.54212970713099 -0.51236951619786  12.9924050880605;
1455210129699888944;0 0 0;-0.197573679967574 -0.366311152959236   12.7773648146406;
1455210131088324069;0 0 0; 0.460202945238311 -0.415781116536637   12.2261325474253;
1455210131558593988;0 0 0; 0.438338403144682 -0.392670140450676   12.0109084981993;
1455210132013387918;0 0 0; 0.393827414565306 -0.398193939300396   11.8638871968607;
1455210132949700117;0 0 0;-0.0189074661010151  -0.761099453514681    11.3739373361894;
1455210133409775972;0 0 0;-0.164425243958579 -0.854120231539974   11.2266481831247;
1455210133873519897; 0.100184331406237 -0.356178466138375                  0;-0.157026978871335 -0.960596938920704   11.0431566559232;
1455210134341322898; 0.100184331406237 -0.356178466138375                  0;-0.0254020113591192    -1.0946794885904    10.8204882038319;
1455210134799498081; 0.100184331406237 -0.356178466138375                  0;0.130357893029409  -1.2566736460245  10.7145264227643;
1455210135266071081; 0.100184331406237 -0.356178466138375                  0;0.308068176800627 -1.27951497817972  10.5167163758055;
1455210135738734960; 0.100184331406237 -0.356178466138375                  0;0.431043687723717 -1.15794656236099  10.3149222133437;
1455210136189882993; 0.100184331406237 -0.356178466138375                  0;0.599943916709938 -1.07118434912881  10.1601816535193;
1455210136658381938; 0.100184331406237 -0.356178466138375                  0;0.901796870371272 -1.07841411638314  9.92335762595479;
1455210137126003980; 0.100184331406237 -0.356178466138375                  0; 1.05883563629242 -1.13058676807108  9.74058173622123;
1455210137586330890; 0.100184331406237 -0.356178466138375                  0;  1.1045454568122 -1.18701958436478  9.49751992728013;
1455210138048233985; 0.100184331406237 -0.356178466138375                  0; 1.07270944217224 -1.21101709531095  9.27060722659449;
1455210138509712934;0.00541536926520198 -0.0192528900615338                   0; 1.03988342071681 -1.26183440731593  9.14162437074655;
1455210138982923030;0.00541536926520198 -0.0192528900615338                   0; 1.02956445065189 -1.31318493584886  9.01471421017846;
1455210139439630985;0.00541536926520198 -0.0192528900615338                   0;0.941118394825459 -1.34110731607797    8.861604377108;
1455210139907301902;0.00541536926520198 -0.0192528900615338                   0; 0.84167478885971 -1.32608138811662  8.77082391730509;
1455210140368722915;0.00541536926520198 -0.0192528900615338                   0;  0.7420740735864 -1.18676017168373  8.59578038629424;
1455210140836663007;0.00541536926520198 -0.0192528900615338                   0;0.632055689117591 -1.09323869012973  8.46084699092177;
1455210142228761911;0.00541536926520198 -0.0192528900615338                   0; 0.521021257031185 -0.920617283086699   8.03289250351114;
1455210142691010951;0.00541536926520198 -0.0192528900615338                   0; 0.520315859682156 -0.864290585363324   7.92690981341447;
1455210143152667999; 0.00270768463260099 -0.00962644503076688                    0; 0.497656628471639 -0.841542764923756   7.83388778286564;
1455210143620695114; 0.00270768463260099 -0.00962644503076688                    0; 0.418222104699164 -0.856468953537916    7.7698758277386;
1455210144084193944; 0.00270768463260099 -0.00962644503076688                    0; 0.384574526984247 -0.832965462483001   7.67167754323289;
1455210144540199995; 0.00270768463260099 -0.00962644503076688                    0; 0.417341673305636 -0.807970025451947   7.73724616015713;
1455210145008359909; 0.00270768463260099 -0.00962644503076688                    0;  0.48309277084979 -0.775821184263169   7.90156271210713;
1455210145476418972; 0.00270768463260099 -0.00962644503076688                    0; 0.494134389207252 -0.774749368623341   8.42835981531809;
1455210145932352066; 0.00270768463260099 -0.00962644503076688                    0; 0.404784351883119 -0.824622034560374   8.93831368666625;
1455210146400022983; 0.00270768463260099 -0.00962644503076688                    0; 0.314788492396169 -0.830395878159952   9.36348921394064;
1455210146860055923; 0.00270768463260099 -0.00962644503076688                    0;0.135768209175208 -0.75269755688696  9.60156463600907;
1455210147325242042; 0.00270768463260099 -0.00962644503076688                    0;0.0667442056329534   -0.6675806849065   9.74947207737112;
1455210147794055938;0.00251555288611833 -0.0298943471860006                   0; 0.104026585429058 -0.683542841925593   9.58475356059339;
1455210148260992050;0.00251555288611833 -0.0298943471860006                   0; 0.191183442311139 -0.793690460677589   9.09173826210079;
1455210148716944932;0.00251555288611833 -0.0298943471860006                   0; 0.301722805866889 -0.800100143496825   8.56704190245717;
1455210149185262918;0.00251555288611833 -0.0298943471860006                   0; 0.334223432231476 -0.660995665618737   7.99529224480669;
1455210149641839027;0.00251555288611833 -0.0298943471860006                   0;0.300482099392007 -0.54917397375907  7.37831742052601;
1455210150109623908;0.00251555288611833 -0.0298943471860006                   0; 0.311537231596629 -0.499313749242339   6.95741420432438;
1455210150578949928;0.00251555288611833 -0.0298943471860006                   0; 0.355464218825408 -0.432666281419889   6.53658909988793;
1455210151033525943;0.00251555288611833 -0.0298943471860006                   0; 0.433047197374848 -0.316052145045487   6.25779008542925;
1455210151501667022;0.00251555288611833 -0.0298943471860006                   0; 0.488018986995271 -0.255201543149356   5.16902252112982;
1455210151972388982;0.00251555288611833 -0.0298943471860006                   0; 0.531574703995507 -0.171862665988553   5.15426654551211;
1455210152433288097;0.00586962340094278 -0.0697534767673347                   0; 0.531137681994017 -0.138353273815826   5.10933359697335;
1455210152893945932;0.00586962340094278 -0.0697534767673347                   0;     0.520259388263 -0.0929352133707356    5.08814351399966;
1455210153361884117;0.00586962340094278 -0.0697534767673347                   0;  0.543003625842685 -0.0753346501171533    5.05290062660377;
1455210153824002981;0.00586962340094278 -0.0697534767673347                   0;  0.544195650620215 -0.0517428811705383    5.05546272222548;
1455210154286065101;0.00586962340094278 -0.0697534767673347                   0;  0.567521792807991 -0.0506228254049721    5.04907325272201;
1455210154755145072;0.00586962340094278 -0.0697534767673347                   0;  0.579927052374264 -0.0605209236244502    5.10061765308855;
1455210155214015007;0.00586962340094278 -0.0697534767673347                   0;  0.569644910847107 -0.0709210378705784    5.14432674656816;
1455210155678663969;0.00586962340094278 -0.0697534767673347                   0; 0.538236421438614 -0.109278864663502   5.19886318220698;
1455210156139724969;0.00586962340094278 -0.0697534767673347                   0; 0.450281039480751 -0.153556024248921   5.25959734404757;
1455210156611674070;0.00586962340094278 -0.0697534767673347                   0; 0.278419160981313 -0.212420430714546   5.28506447891278;
1455210157068310976;-0.231455329198893 -0.118441675880714                 -0; 0.145878108499345 -0.251947676701618   5.29897166932905;
1455210157535559892;-0.231455329198893 -0.118441675880714                 -0;0.0791044570179236  -0.28059894909044   5.29311013947964;
1455210158004024982;-0.231455329198893 -0.118441675880714                 -0;0.0447559477094386 -0.281129684998908   5.30436573001664;
1455210158463634014;-0.231455329198893 -0.118441675880714                 -0;0.0323696358069847 -0.282194508059128   5.35078165775816;
1455210158929181098;-0.231455329198893 -0.118441675880714                 -0; 0.031110648977481 -0.255132181542423   5.37615747864942;
1455210159395777940;-0.231455329198893 -0.118441675880714                 -0;0.0737019665997231 -0.227865585249993    5.3646018740853;
1455210159851459026;-0.231455329198893 -0.118441675880714                 -0; 0.116973254441005 -0.217046994764595   5.32387574798084;
1455210160320048093;-0.231455329198893 -0.118441675880714                 -0; 0.171142583312688 -0.200824533015775   5.28622399619825;
1455210160788021087;-0.231455329198893 -0.118441675880714                 -0; 0.236831840636914 -0.190106420321245   5.25749623412914;
1455210161243896007;-0.231455329198893 -0.118441675880714                 -0; 0.302453033672213 -0.184950380731266   5.23977361026397;
