KF_Time;KF_States;KF_Covariance;
1527250308627722927;    6.59888505213419     -1.0146782851036     16.1657436220285  -0.0246066144072787   0.0123107072951584 0.000329814481898602      6.2487513536427     1.01286073820978     42.3257367165502; 0.146754801835971  0.146754815126383  0.394965035884105 0.0123157287438507 0.0123155671277653 0.0145653599259229 0.0281224820794927 0.0281224829081302  0.561757760342907;
1527250308728829448;   6.64893465248406   -1.02097545139727    16.1684843471353 -0.0256056043427867  0.0145948979331597 0.00131301218592393    6.25517901431228    1.01338454484208    42.3345928397349; 0.147767707957005   0.14776772055734  0.396465697059523 0.0123554243318656 0.0123552556228439 0.0147640048233756 0.0281740528574424 0.0281740536863274  0.564296231956874;
1527250308830038024;   6.74609277142581   -1.02184699850094    16.1759759908066 -0.0267343677193311  0.0160878714162466 0.00272667960568009      6.267132795149    1.01444333783057    42.3513439428532; 0.145749838972404   0.14574985396832  0.395526475786274 0.0113026835387062 0.0113025820734814 0.0128552248339944 0.0281833734029452 0.0281833742278375  0.559918167961729;
1527250308930987999;   6.79194002748981    -1.0269276600967    16.1781616014989 -0.0261342467152447  0.0164803256638125 0.00287163524850591    6.27269365241664    1.01497253309185    42.3592830982915; 0.146857506751828  0.146857521046657  0.397281436924244 0.0123157287491791 0.0123155671330894  0.014565360606383 0.0282408789290023 0.0282408797499964  0.562972385000341;
1527250309031962977;   6.83637321124174   -1.03015820224502    16.1803905578583 -0.0260200707984606  0.0172359328860381 0.00244485172344552    6.27801246246948    1.01550840494726    42.3670233610655; 0.147932633614067  0.147932647096524  0.399087720227518 0.0123554242582912 0.0123552555492891 0.0147640046486253 0.0282999879631974 0.0282999887792546  0.566061612316032;
1527250309132775537;    6.9221580585907   -1.02676721794473    16.1866164040929 -0.0265461309657127    0.01771272446102 0.00257269283012408    6.28793223874545     1.0165608342527    42.3817416310499; 0.146019594310095  0.146019609876868  0.398696951603056 0.0112958230869362 0.0112957225996512 0.0128449531885934 0.0283231691143069  0.028323169915348  0.562658956915059;
1527250309233746696;   6.96280779230027   -1.02896353097859    16.1879973364754 -0.0191802794155066  0.0122631851082937 0.00210107826264653    6.29259531288338    1.01705446342756    42.3887767665457; 0.147170822381635  0.147170837045778  0.400699207988045  0.012293854887903 0.0122936960702071 0.0145378750324015 0.0283870535875753 0.0283870543789597  0.566144978993315;
1527250309334761473;   7.04205333304477   -1.02671658919671    16.1933474559867 -0.0161519891386043 0.00983058794895829 0.00143345584499334    6.30128598952769    1.01801150270714    42.4021867312856; 0.145415532230801  0.145415548859242  0.400686376897635 0.0113019716077023 0.0113018716441767 0.0128465750857764 0.0284192496393978 0.0284192504139555  0.563489175938248;
1527250309435665735;   7.07893348565667   -1.02743057661579    16.1954913529429 -0.0158218823114523 0.00951970086380262 0.00171872176797502    6.30534647844419    1.01847591896441    42.4085941620015; 0.146641110899749  0.146641126698022  0.402861494775788 0.0123156601554124 0.0123155006655767 0.0145641575714553 0.0284873306419436 0.0284873314072497  0.567317774852561;
1527250309536546196;   7.11504655585382   -1.02569119271508    16.1939725427078 -0.0148379159569765 0.00905596736821949 0.00266528568473871    6.30926429458399    1.01897298382982    42.4148715296667; 0.147827243144265  0.147827258008832  0.405065510807841  0.012355381698886 0.0123552151989301 0.0147637542950678 0.0285565064004378 0.0285565071560578  0.571135545642901;
1527250309637368259;   7.18705555021591   -1.01692014188212    16.1981857039582 -0.0142927934277513  0.0101241902427473 0.00376125595395133    6.31664310114011    1.01996776745806    42.4269858026481; 0.146119379477362   0.14611939631492  0.405405704895292 0.0113026585547609  0.011302558418061 0.0128551279955687 0.0285984086255307 0.0285984093605437  0.569057952721831;
1527250309728345819;   7.22102257268109   -1.01332173182109     16.199145449876 -0.0143611783914788 0.00781888778998456 0.00522282913797613    6.32011991738425    1.02044891027407    42.4326420139369; 0.147360647551661  0.147360663920156  0.407732864828608 0.0123156889871529 0.0123155294865889 0.0145652366477161 0.0286710050080277  0.028671005732246  0.573147399395567;
1527250309829395735;   7.28672652044874   -1.00521945865974    16.2071941283336 -0.0143208545858618 0.00709796916848704 0.00687680537764056    6.32662924138911    1.02136815622156    42.4435182882679; 0.145765779535973  0.145765797564831  0.408331727367211  0.011302216143505 0.0113021161411003 0.0128476226797887 0.0287192525903579 0.0287192532922369  0.571563595705246;
1527250309930440703;   7.31590802741397   -1.00176801696803    16.2115788745196 -0.0139138342763439  0.0073907541261948 0.00656589761915873      6.329702228891     1.0218188929536    42.4486901604895; 0.147063102073658  0.147063119158283  0.410787546738236 0.0123156704252086 0.0123155109325071 0.0145642898281342   0.02879479454684 0.0287947952372705  0.575877544968774;
1527250310031365929;     7.343773734686  -0.998091651714777    16.2127155211595 -0.0156974427961159 0.00637267957707559 0.00617183449313148    6.33265943648476    1.02225433479126    42.4537332074835; 0.148316540303122  0.148316556344843  0.413259245636525 0.0123553820744679 0.0123552155743637 0.0147637684519783 0.0288710990118767 0.0288710996907388  0.580153997002227;
1527250310132539140;   7.40327900585971  -0.990854195650477    16.2204858952531 -0.0154943386636091 0.00791341267503314  0.0051477329771084     6.3382681828264    1.02306940697281    42.4634604643173; 0.146723612945316  0.146723630617125  0.414090696286787 0.0112957982786076  0.011295699026875 0.0128448563209073 0.0289262318940641 0.0289262325481218  0.578899265271246;
1527250310233567395;   7.43080773415614  -0.989171538041808    16.2252397044527 -0.0101683874224778 0.00307625830377497 0.00372128627416835    6.34092387690222    1.02343562045341    42.4679166795921; 0.148018149822569  0.148018166422329  0.416654734453737 0.0122938155651067 0.0122936585718048 0.0145377491922282 0.0290049729271815 0.0290049735681681  0.583357334065987;
1527250310334514868;   7.48685496848819  -0.982105099049219    16.2274518094785 -0.0104099706999109 0.00364589038790537 0.00233864356901007    6.34594955485076    1.02412550359486    42.4766757300241; 0.146518624044262  0.146518642292891  0.417675061099859 0.0113019472483189 0.0113018496315698 0.0128464786986008 0.0290647613290323 0.0290647619464444  0.582460625062487;
1527250310435561183;   7.51245696497353  -0.979407040685599    16.2241540147713 -0.0112745828032387 0.00512778298079781 0.00216708014038048    6.34833515748201    1.02443976556849    42.4809127797509; 0.147858416188938  0.147858433505249  0.420327068544222 0.0123156213032748 0.0123154655909216 0.0145640277165337 0.0291456904525723 0.0291456910581879  0.587086764946157;
1527250310536425006;   7.53764606340362  -0.976998081130003    16.2205985616949 -0.0114489609073956 0.00411176179401869 0.00138870671748085    6.35063675736284    1.02474414711916    42.4851583378114; 0.149151337645328  0.149151353946769  0.422986552630216 0.0123553411379171 0.0123551785825486 0.0147636121905236 0.0292271579508518 0.0292271585446986  0.591658922616843;
1527250310637389397;   7.58904149355053  -0.971901183589732    16.2194241411416 -0.0122431035780762 0.00690083970900693   0.002186384042681     6.3549937224517    1.02528439584461    42.4934771333845; 0.147633348319614    0.1476333663712  0.424169862984566   0.01130263416068 0.0113025363965985 0.0128550305689586 0.0292919811361386 0.0292919817065307  0.590950844774742;
1527250310728384131;   7.61249926720897  -0.970128916255012    16.2165738210765 -0.0114481751001681 0.00840614669360526 0.00256705623982651    6.35705855184332    1.02553472218958    42.4975564182691; 0.148958702627296  0.148958720149606  0.426887652630507 0.0123156501321775  0.012315494410263 0.0145651066145837 0.0293752721093397 0.0293752726680813   0.59566191517266;
1527250310829292455;   7.63524542974563   -0.96952791014642    16.2161641486285 -0.0133508126814408  0.0117410191386384 0.00306234162055922    6.35907207808689    1.02576308922221    42.5016440819401;  0.15024207965575  0.150242096181933  0.429621200437624 0.0123553422644289 0.0123551797085735 0.0147637278298395 0.0294590109866992 0.0294590115338651  0.600313989134588;
1527250310930162671;   7.68269127351386  -0.966023302224952    16.2184785284763 -0.0121480645979628  0.0118479436318928 0.00416046355481638    6.36287298654479    1.02617293087567    42.5098746863823; 0.148704772921219  0.148704791188797  0.430944371763801 0.0113026341818923  0.011302536417801 0.0128550349474185 0.0295280982106619 0.0295280987349023  0.599749570309328;
1527250311031062818;    7.70506397675129   -0.965942047050371     16.2202886797072 -0.00983535222334392   0.0128196691170619  0.00441806696516589     6.36468766953631     1.02635381814195     42.5138612753758; 0.150025268793706  0.150025286147051   0.43373903034306 0.0123156501342803 0.0123154944123648 0.0145651071781554 0.0296133917673658 0.0296133922802811  0.604525093626457;
1527250311132074515;    7.72748975549039   -0.966005569803329     16.2230906040577 -0.00985416396568131   0.0148416041188129  0.00361886864047835     6.36644435362668     1.02653545980097      42.517794994906; 0.151292823597975  0.151292839828762  0.436533349196382 0.0123330090344969 0.0123328490944564 0.0147351966621523 0.0296990315051884 0.0296990320060113  0.609228916995983;
1527250311233109694;    7.77464924021942   -0.965321257679847     16.2273531340017 -0.00593744009571126   0.0120683350858333  0.00199013481588967     6.36980199255409     1.02686509705676     42.5253016735739; 0.149729843785564  0.149729861742075  0.437972195499408 0.0112955211560037 0.0112954222189923 0.0128436546144638 0.0297717189449185 0.0297717194234217  0.608764968859293;
1527250311334081218;    7.79725488041463    -0.96749106804065     16.2295363793023 -0.00110469190920217   0.0086807833096967  0.00025650041910101     6.37139027713272     1.02701598285207     42.5290375811185; 0.151040303873622  0.151040320961011   0.44082262191101 0.0123153294918424 0.0123151669852851 0.0145635513603855 0.0298587179810202 0.0298587184492098  0.613589441471294;
1527250311435054315;     7.81934480939117    -0.969908788370659      16.2314360907246 -0.000472182171171528   0.00850154432288932  -0.00158387676327941      6.37292344796192      1.02716873539939      42.5327058775944; 0.152303307547926  0.152303323667731  0.443673574394302 0.0123553077730054 0.0123551379642744 0.0147634306840333 0.0299460278985863 0.0299460283565458  0.618347787471459;
1527250311536129725;     7.84110948108041     -0.97233834128945      16.2327606089052 -0.000654959709007787   0.00968711471282114   -0.0041190676348084      6.37440317374541      1.02732321719784      42.5363080708769; 0.153519366167931  0.153519381377208  0.446521968837457 0.0123567661421573 0.0123565958958818 0.0147846178555055 0.0300336419223906 0.0300336423702038  0.623042188861296;
1527250311637124234;    7.88483018702577   -0.972924298057556     16.2342975848069 -0.00139238034302105   0.0101920332945399 -0.00623784861104323     6.37722268260633     1.02761134139171     42.5430724049713; 0.151852744754539  0.151852762137101  0.448057921377226 0.0113026361077203 0.0113025339704017 0.0128557212874849 0.0301100279527954 0.0301100283805667  0.622547590218909;
1527250311728220456;    7.90639383195925   -0.975652951139333     16.2304316914554 -0.00200822524300563   0.0120856072523107 -0.00794870420890103     6.37855124501888        1.02775364904     42.5462643456396; 0.153106516643472  0.153106533616769  0.450942234461223 0.0123156282798572 0.0123154656022779 0.0145650738193838 0.0301987604735558  0.030198760891449  0.627351298944995;
1527250311829210090;    7.92955437659554   -0.978754624134181     16.2281575815504 -0.00481534560567231   0.0124251215759017  -0.0086171729457588     6.37984833114328     1.02790535703693     42.5496268539693; 0.154319269132993  0.154319285205492  0.453836931137555 0.0123553187729244 0.0123551489566328 0.0147635937786807 0.0302877456209986 0.0302877460291169  0.632088181414856;
1527250311930289654;    7.97180430076413   -0.978990412212208     16.2275698536382 -0.00734686639896631   0.0132419957375328 -0.00787421979657776     6.38228722539862     1.02822156930955     42.5561767962474; 0.152645791879017  0.152645810031189  0.455463582895255 0.0113026200391065 0.0113025179086395 0.0128549361568882 0.0303667112999579 0.0303667116888423  0.631669293824024;
1527250312031485617;    7.99390090873449   -0.982090107421529     16.2261839592874 -0.00958456800444417    0.016023029089698 -0.00652286313564715      6.3834505009147     1.02839306417347     42.5592165807495; 0.153900757797052  0.153900775103419  0.458401650789753 0.0123156276070711 0.0123154649298612 0.0145649748422853 0.0304566580617812  0.030456658441218  0.636506626509744;
1527250312132479982;   8.01643111309234  -0.984046088669686    16.2255107851533 -0.0119822445421933  0.0177361118715147 -0.0057949588742521    6.38457233408848    1.02857539854302    42.5622506752297; 0.155103376960242  0.155103393098115  0.461334895472889 0.0123329861954496 0.0123328191213495 0.0147350524339066 0.0305467962378105 0.0305467966069121  0.641266172572193;
1527250312233500905;    8.05714556410998   -0.983657125219539     16.2270955013341 -0.00945060776243317   0.0116378842917474 -0.00348010312062435     6.38670504019224     1.02892160396911     42.5682755509406; 0.153410013061382  0.153410030772296  0.463033624609425 0.0112887286589365 0.0112886284358777 0.0128334109715135 0.0306279357208776 0.0306279360698782  0.640886592842697;
1527250312334646473;    8.07715458606706   -0.985707331613661     16.2251262804993  -0.0144664451039513   0.0135979254396083 -0.00171210645366304     6.38770388539749     1.02909939004618     42.5712631213477; 0.154660588002776  0.154660604726071  0.466008014200513 0.0123150249851141 0.0123148576035931 0.0145621417760657 0.0307189245491409 0.0307189248889246  0.645749212058353;
1527250312435554626;     8.0964870258612   -0.987225007690984     16.2233624775942  -0.0176268053461221   0.0163585509779096 0.000601180307357024     6.38866540965912     1.02928552521804     42.5741051349094; 0.155864405656043  0.155864421297831  0.468979115032271 0.0123552769890743 0.0123551019771674 0.0147631537841019 0.0308100875403169   0.03081008787102  0.650540816481532;
1527250312536678982;   8.11524546935668  -0.988616727361334    16.2245602043833 -0.0208976247118117   0.016055972936519  0.0039939916374688    6.38958909273716    1.02948767015431    42.5769537119995; 0.157022183921959  0.157022198537011  0.471944339397676 0.0123567453528275 0.0123565698849315 0.0147844615522288 0.0309014218844758 0.0309014222062312  0.655263790648811;
1527250312637510438;   8.14885712422799  -0.986362648110121    16.2269496718872  -0.022833048648637  0.0200164245648175 0.00610082971779036     6.3913210897363    1.02989412148869     42.582610409176; 0.155243208584412  0.155243225285339    0.4737009616888 0.0113026238582713 0.0113025185883069 0.0128556248130817 0.0309848232727274 0.0309848235769961  0.654812594752781;
1527250312728513356;   8.16613424252163  -0.987368936928263    16.2262999635606 -0.0231472940099541  0.0200286943305733 0.00739714475024142    6.39213434842224    1.03009894583451    42.5854236715888; 0.156442831003793  0.156442847212697  0.476689660042141 0.0123156087772012 0.0123154411098086 0.0145649458420531 0.0310768652941789 0.0310768655899104  0.659631775179249;
1527250312829579515;   8.19715706785376  -0.985360018377632    16.2358055654859 -0.0260085310413975  0.0200590417401426 0.00769333077750244    6.39363339952731    1.03053236810892    42.5909322474152; 0.154754160351661  0.154754178329196  0.478525276028562 0.0113021654383745 0.0113020603166283 0.0128473365372077 0.0311615931054712 0.0311615933845418  0.659358050585935;
1527250312930509319;   8.21312861441823   -0.98642142220432    16.2403835919358 -0.0240471964729694  0.0204712054273509 0.00797305463035789     6.3943241989554    1.03076758905168    42.5934948443306; 0.155999896406601  0.155999913414077  0.481559902179371 0.0123155895455419 0.0123154218867941  0.014563900434577  0.031254257242276 0.0312542575132235  0.664259065745472;
1527250313031557050;     8.228520493718  -0.987151566090931    16.2391969006285 -0.0230399650483881  0.0196401331003408 0.00808971480102528    6.39498950767077    1.03100399295591    42.5959781022086; 0.157198604255114  0.157198620180585  0.484590466619182 0.0123552976416741 0.0123551226171207 0.0147633419636127 0.0313470400643929 0.0313470403273447  0.669086024093704;
1527250313132639371;   8.25684289737267   -0.98215358269884    16.2378213188949 -0.0232436818016104  0.0199377603381429 0.00810503871296554     6.3962296677552    1.03148967838625    42.6005639198945; 0.155483422885469   0.15548344066372  0.486468444905186 0.0112889602072585 0.0112888567842664 0.0128343656857701 0.0314331425638974 0.0314331428109738  0.668807959206019;
1527250313233567430;   8.27298390907943  -0.983309791817729    16.2352448972161 -0.0140534272727206  0.0112102080032532 0.00720286247674169    6.39681386974872    1.03172016348614    42.6028388691283; 0.156716612799188  0.156716629604323  0.489525009687114 0.0122934562813777 0.0122932913116372 0.0145360853528785 0.0315264573709031 0.0315264576102535  0.673705903392858;
1527250313334755483;   8.28946107356516  -0.983047222340223    16.2392642806341 -0.0109737394737795 0.00812239198318805 0.00729684195220685    6.39737398368916     1.0319575308174    42.6051393218191; 0.157908679405843  0.157908695113724   0.49257891816354 0.0123544638174327 0.0123542868585399 0.0147602340099326 0.0316198830223491 0.0316198832542381  0.678537570774214;
1527250313435851295;   8.30469041564588  -0.980755340298906    16.2434278488299 -0.0107163936360516 0.00860066333394133 0.00706003940903714    6.39791143193245    1.03219374735549     42.607368598228;  0.15905401047192  0.159054025150022  0.495624302033059 0.0123566925874743 0.0123565149169394 0.0147840248779132  0.031713405767789 0.0317134059923323  0.683296795848133;
1527250313536659944;    8.32818306721942   -0.973120744711811     16.2410317126967 -0.00886116074377693  0.00577092190713385  0.00565224920165933     6.39889674095908     1.03266628085286     42.6115921093345; 0.157249159295497  0.157249176102463    0.4975328074682 0.0113026091109067 0.0113025025119995 0.0128555159097313 0.0318009396609929 0.0318009398712081  0.682906478657645;
1527250313637536357;    8.34139331556435   -0.970773739179382     16.2378068820838 -0.00717202765900536  0.00237489580336095  0.00500460293691422     6.39936076717091      1.0328957126369     42.6136998172819; 0.158440438965049  0.158440454858964  0.500605070988466 0.0123155857835703 0.0123154159988584 0.0145648137763397 0.0318949341037169 0.0318949343069482   0.68775079673931;
1527250313728412293;    8.35351857468492   -0.967901173703331     16.2347371886478 -0.00751978841586931  0.00337795550513767  0.00279041498750226     6.39978548076128     1.03312621703048     42.6158439890732; 0.159580451914954   0.15958046728888   0.50365858561959 0.0123552743532855 0.0123550971181983 0.0147633107663991 0.0319890077909264 0.0319890079872823  0.692521573940502;
1527250313829420828;    8.36615521407991   -0.965767702976819     16.2390773261181 -0.00714996021025332  0.00257910562425026  0.00158753919855371      6.4001837341467     1.03335686744529     42.6180175069832;  0.16068099151772   0.16068100593376  0.506716679019171 0.0123567221608866 0.0123565444766791 0.0147843483311434 0.0320831603146932 0.0320831605042795  0.697221326038096;
1527250313930405861;     8.37871732824282    -0.963673669815113      16.2459020893136  -0.00762360714001744    0.0017982686166938 -2.30098430926261e-05      6.40056636283055      1.03358294816599      42.6201057556993; 0.161738001110402  0.161738014633675  0.509766415637581 0.0123567747532569 0.0123565970463059 0.0147865552757755 0.0321773911496185 0.0321773913325378  0.701852524209736;
1527250314031416145;    8.39763936634288   -0.955466283000153     16.2482547482718  -0.0071131239778926  0.00450870922940401 -0.00369060126650364     6.40126392986668     1.03401196982592     42.6239424788688; 0.159768399985686  0.159768415867856  0.511684696833446 0.0113026100248662  0.011302503425431 0.0128556102889542 0.0322662749110461 0.0322662750809579  0.701220877287033;
1527250314132810399;    8.40837186963467   -0.951469491383436     16.2449055436967 -0.00718394636391678  0.00606071994235133 -0.00553304738103351     6.40158296755127     1.03421486652754     42.6257733168885;  0.16087700917542  0.160877024033187  0.514760501207064 0.0122939972226304 0.0122938302757095 0.0145386187241724 0.0323609029300811 0.0323609030932117  0.705942662569576;
1527250314233685062;    8.42699444287466   -0.944331952417538     16.2420341470233 -0.00212581789782911 -0.00108900234449698 -0.00821592241940353     6.40220111645562     1.03458305074434     42.6293257604931; 0.159005474842611  0.159005491367602  0.516738227711482 0.0112882762954937 0.0112881719298853 0.0128258886013413    0.0324505324136 0.0324505325635767  0.705478668995345;
1527250314334800436;    8.43782288660958   -0.941811977419018      16.244288391935  -0.0032608343800454 0.000584151655941653 -0.00957193692932874     6.40248124764578     1.03475142042994     42.6310869049865; 0.160170453329643  0.160170469118078  0.519843766538928 0.0123149566780036 0.0123147960382517 0.0145609576570943 0.0325455301893701 0.0325455303333783  0.710295205623663;
1527250314435786718;    8.45409086887239   -0.934951216336603     16.2460751034989 -0.00669244785989005  0.00316822982258282 -0.00976410552278896     6.40300758725116     1.03506506333735     42.6344034642673; 0.158403155259561  0.158403173075003  0.521878844201423 0.0113021269174416  0.011302026250439 0.0128470022140406 0.0326358537632111 0.0326358538955835  0.710006751794444;
1527250314536846329;    8.46181205121327    -0.93042824909515     16.2411430914272 -0.00812859859883592  0.00644203203640884  -0.0101214344038488     6.40324496182006     1.03521116887696     42.6359830595815; 0.159610648693341  0.159610665700902  0.525009235602325 0.0123155386117907 0.0123153780572506 0.0145636247499394 0.0327311682805561 0.0327311684072593  0.714896138030118;
1527250314627736001;    8.46994769383475   -0.925452155510859     16.2341214516728  -0.0114849636333702  0.00727921210103324 -0.00929132416433983     6.40347397344639     1.03535211145696     42.6376123834901; 0.160765538432996  0.160765554999693  0.528119661889993 0.0123552447587196 0.0123550771506505 0.0147630581416449 0.0328265222659524 0.0328265223870738  0.719708754687969;
1527250314728762539;    8.47757348946459   -0.920270649451444      16.226441550529  -0.0150218108494842  0.00960612898788367 -0.00783093222504917     6.40368385741947     1.03548288092403     42.6393231252361; 0.161879711566049  0.161879727277576  0.531233166985449 0.0123566931802726 0.0123565251471209 0.0147841952206626 0.0329219162556808 0.0329219163713055  0.724447222113849;
1527250314829704155;    8.48467716964415   -0.915980070497756     16.2230417839885  -0.0155121185855087  0.00935225935335338 -0.00608208758737818     6.40388467715556     1.03560373910225     42.6411278328243;  0.16294911826556  0.162949133186358  0.534336755261941 0.0123567457938311 0.0123565777391559 0.0147864125236762 0.0330173506752083 0.0330173507854188  0.729114118091447;
1527250314929758833;    8.49511780533192   -0.908473078810617     16.2255905985688   -0.016699752600209   0.0133527736890285 -0.00333144550729226     6.40424811579816     1.03582857498545     42.6447121309683; 0.161000357264564      0.16100037454  0.536356416628012 0.0113025926539771 0.0113024918447087 0.0128555147722057 0.0331085118133543 0.0331085119130028  0.728544454021443;
1527250315030856097;    8.50004972445122   -0.903261886087254     16.2238363262216  -0.0171075311827853   0.0152554666017663 -0.00148553670645791      6.4044138584185     1.03593241574208     42.6464138986435; 0.162123630412643  0.162123646962184  0.539482505601786 0.0123155581571379 0.0123153975942663 0.0145646984030978 0.0332042281070531 0.0332042282015525   0.73330164449173;
1527250315131847431;   8.50468544674149  -0.896843877100158    16.2214825649004 -0.0169922071931866  0.0174191605976851 0.00142312627683213    6.40457229083326    1.03602908256169    42.6479788256491; 0.163196732224477  0.163196747771013  0.542599528082783 0.0123329145597494 0.0123327500075917 0.0147346428963755 0.0332999673814355  0.033299967470514  0.737977350435866;
1527250315233283374;   8.51372035185329  -0.888838373045661    16.2200271795599  -0.013446726979264  0.0177131607830792 0.00371699886277808    6.40487522240959    1.03618311394185    42.6511147958134;  0.16126102755149  0.161261045155177  0.544650229544208 0.0112954709895137 0.0112953658872876 0.0128432669520667 0.0333917141324086 0.0333917142114573  0.737431357287583;
