KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1527250332892603874;   1.28703504405466 0.00106191646289715 -0.0115619089290843;  29.6168790130524 -0.073931901778518   59.0025243327359;
1527250332982610941;      1.289616456433 0.000826615019626314  -0.0124624323686267;   29.7340728639021 -0.0762246191932577    59.0014998523482;
1527250333032615900;   1.29096616425836 0.00141656633541659 -0.0123712891199989;   29.7991097484025 -0.0773646371694918     59.000877926388;
1527250333122620821;   1.29212013829213 0.00405326787383806 -0.0122351370471118;   29.9161588053028 -0.0792545874608378    58.9997435727625;
1527250333172629833;   1.29223976653493 0.00465529671785612 -0.0128760325151576;   29.9811797538269 -0.0802358013737542    58.9991354012562;
1527250333252630949;   1.29323510656201 0.00647727540213272 -0.0112775125268882;  30.0754704386197 -0.082928626680981   58.9878453712931;
1527250333342643976;    1.29567589737848  0.00915376174552643 -0.00935967331901919;  30.1920520505889 -0.083596059300061   58.9869628632923;
1527250333392647028;     1.298097547299 0.00926092443484574 -0.0081534998698994;   30.2455312550727 -0.0836070750689297    58.9865547054318;
1527250333472647905;    1.30542348398499  0.00437521806161241 -0.00538250042472364;     30.35356897164 -0.0898536407163029    58.9945197324048;
1527250333562656879;    1.30747117585891  0.00608218293219109 -0.00234950391772342;   30.4703195609568 -0.0891296357483538    58.9942026629559;
1527250333622658014;     1.30954812990475    0.0113135608840929 -9.82241694436337e-05;   30.5480124375484 -0.0881236398515448    58.9941584494526;
1527250333722666979;   1.31152895232725  0.0120698193728551 0.00543844407863826;    30.655299818892 -0.0970079300619042    58.9844193569159;
1527250333772675991;   1.31449542864323  0.0132124004567764 0.00663603862214312;  30.7090182275922 -0.101248490706797   58.9846853734904;
1527250333862677813;   1.31911973688364  0.0141619775178041 0.00970043893458001;   30.825708471737 -0.098199663578711   58.9854173709019;
1527250333932682037;  1.32037962523256 0.0146650407852011  0.013365953193118;   30.894358613663 -0.106839907144988   58.9861596510688;
1527250333982692003;  1.32245446681896  0.017534597844508 0.0141507524000278;  30.9595670314015 -0.104887168455501   58.9867959546716;
1527250334062700033;  1.32658975611846 0.0152743477452534 0.0157564413931262;   31.041729496619 -0.112999262670328   58.9879220216783;
1527250334152704954;  1.3300901839982 0.015801420836777 0.016956435943794;  31.1598433428265 -0.109470029376796   58.9892893802474;
1527250334202704906;  1.33211825945524 0.0151500846995975 0.0156014557500791; 31.2035753905083 -0.11905880007396  58.9801039731365;
1527250334292713881;  1.33652245023627 0.0125716047229747 0.0154892798586622;  31.3030348065251 -0.129165075974509    58.981227143955;
1527250334342717886;  1.34127411649266 0.0134577434098653 0.0144388102641592;  31.3695650769384 -0.127602779621179   58.9819971178746;
1527250334422721863;   1.35221148344429 0.00138638441324707  0.0130505511563815; 31.4761729031749 -0.14294640668349  58.9833881060946;
1527250334512729883;   1.35548017669026 0.00110820885610894  0.0109926597907771;  31.5758152671626 -0.152990246328805   58.9944923118017;
1527250334562737942;   1.35868346782009 0.00188743576460111 0.00892424144841025;  31.6439802042378 -0.152550562262347   58.9950217734416;
1527250334642743826;    1.36333712832374 0.000469709647001781  0.00727692364759215;  31.7422895211221 -0.157825673523611   58.9957325409801;
1527250334732744932;    1.36657993192137 0.000482800676792945  0.00414874298480453;  31.8550370909454 -0.158023806188859   58.9962928933818;
1527250334782749891;    1.36683552280626 -0.00211947826120234  0.00311687520737618;  31.9241153257725 -0.158457421788248   58.9964930122461;
1527250334872757912;    1.36973860740124 -0.00207328012467671 0.000355369284477141;  32.0377877833849 -0.165198569821998   58.9866497571035;
1527250334922760010;    1.37274766628136 -0.00142909801159443 -0.00169845645823952;  32.1073818313309 -0.166047283472574      58.9866156686;
1527250335002766848;    1.37499202833273 -0.00137781991973105 -0.00303079961108572;    32.19643608849 -0.173483521543386   58.9764040173742;
1527250335092772961;     1.37615341503425 -0.000103269239044045  -0.00545119759862384;  32.3108527502359 -0.175911941051493   58.9859680884758;
1527250335142781019;    1.37809245589366  2.5466915378603e-05 -0.00714708432033392;  32.3807074967047 -0.177454522635022   58.9856541666068;
1527250335232789993;    1.38048237548208 0.000149335433058444 -0.00913612383569157;    32.49660003621 -0.176412289185438   58.9950496512404;
1527250335282786846;     1.38346061467151 -0.000465917235979626   -0.0100732869216925;  32.5662252045101 -0.177875549542289    58.994584447831;
1527250335362800837;   1.38298745372469 0.00295846372347897 -0.0109458976660085;  32.6555494297682 -0.180242121119642   58.9837914676873;
1527250335442802906;     1.39235581147236 -0.000717455259172036   -0.0119089109162582;  32.7776204593685 -0.187929016016205   58.9691371215832;
1527250335512809992;    1.39262941934967 -0.00163389899482697  -0.0114351700730509;  32.8754916639479 -0.189860366963109   58.9683239476367;
1527250335612812996;   1.39401182470342 0.00330726931804616 -0.0112679656871647;  32.9930181346757 -0.186081750107811   58.9671935244538;
1527250335662822962;   1.39398481224221  0.0057149056393821 -0.0108411549231022;  33.0516429243529 -0.175290246781233   58.9566629223056;
1527250335752825022;    1.39517472516042  0.00937626903799166 -0.00889427530650234;  33.1769400832208 -0.175343212005237   58.9558012586488;
1527250335822834015;    1.39497754124577   0.0130647487428287 -0.00594123386059367;  33.2632647689062 -0.168950105754583   58.9552741984066;
1527250335902839899;    1.39662679533007   0.0154257771812392 -0.00286092708458993;  33.3744338269635 -0.167329433154468   58.9548656043661;
1527250335922842979;    1.4002696116959  0.0145087119416655 -0.0029559003260536;  33.4022715680066 -0.166817868582165   58.9547989932733;
1527250336012848854;    1.40078203899537   0.0180064275915585 0.000187691692403669;  33.5049832791097 -0.158052445700577   58.9646788064181;
1527250336062849998;   1.39981732503466  0.0192499189234624 0.00201657176681848;  33.5633107575819 -0.150270698750537   58.9547479070277;
