KF_LP_Time;KF_LP_vel_NED;KF_rel_pos_NED;
1455208236479090929;  -0.039565778992029 -0.00587785103196006                   -0;-9.06711699599841 -9.24889255506991  16.9469299562966;
1455208236934691905;  -0.039565778992029 -0.00587785103196006                   -0;-9.07823047956299 -9.21468401717742  16.9617641576139;
1455208237399729967;  -0.039565778992029 -0.00587785103196006                   -0;-9.05617419335762 -9.25937993896256  16.9747901133609;
1455208237873652935;  -0.039565778992029 -0.00587785103196006                   -0;-8.98991227886565 -9.43823536256327  16.9608786214637;
1455208238333265066;  -0.039565778992029 -0.00587785103196006                   -0;-8.80066733409251 -9.58926573308385     16.9639479932;
1455208238800019025;  -0.039565778992029 -0.00587785103196006                   -0;-8.67832131833391 -9.58310366714205  16.9468340438898;
1455208239254704952;  -0.039565778992029 -0.00587785103196006                   -0;-8.58933547018461  -9.4322092018698  16.9838269726999;
1455208239726087093;  -0.039565778992029 -0.00587785103196006                   -0;-8.62319114073339 -9.43240475741223  16.9759157939664;
1455208240192873001;  -0.039565778992029 -0.00587785103196006                   -0;-8.62365518332983 -9.45476833442764   16.973967275819;
1455208240649044036;  -0.039565778992029 -0.00587785103196006                   -0;-8.72482671529864 -9.45991600249196  16.9009541888083;
1455208241109121084;  -0.039565778992029 -0.00587785103196006                   -0;-8.83666372573831 -9.48175427733728  16.8588782960352;
1455208241581856966;  -0.039565778992029 -0.00587785103196006                   -0;-9.07128070913821 -9.49308658816477  16.8319802121927;
1455208242048218011;  -0.039565778992029 -0.00587785103196006                   -0;-9.24932176274877 -9.46535832736672  16.8340046105361;
1455208242512357950; -0.0296743342440218 -0.00440838827397004                   -0;-9.41610904358071 -9.53181525127629  16.8228387933604;
1455208242973869085; -0.0296743342440218 -0.00440838827397004                   -0;-9.42694348654558 -9.50342831490313  16.8087003558067;
1455208243439106941; -0.0296743342440218 -0.00440838827397004                   -0;-9.35965666624765 -9.41423718549086  16.8406974458709;
1455208243902600049; -0.0296743342440218 -0.00440838827397004                   -0;-9.19268685344874 -9.35311642760547  16.8617868953869;
1455208244367145061; -0.0296743342440218 -0.00440838827397004                   -0;-9.04784388825683 -9.31422638887662  16.8968349558709;
1455208244824012041; -0.0296743342440218 -0.00440838827397004                   -0;-8.93627481856895 -9.20806858666539  16.9508106919738;
1455208245286150932; -0.0296743342440218 -0.00440838827397004                   -0;-8.39003043486301 -8.51570763886443  17.0498290647201;
1455208245758522033; -0.0296743342440218 -0.00440838827397004                   -0;-7.64380101625162 -7.42735719128409  17.1630351823447;
1455208246214997053; -0.0296743342440218 -0.00440838827397004                   -0;-7.11976638997311 -6.53954805061911  17.2450544297897;
1455208246679595947; -0.0296743342440218 -0.00440838827397004                   -0;-6.41748956316924 -5.35040910410201  17.4061396400672;
1455208247145205020;-0.00989144474800726 -0.00146946275799001                   -0;-5.91542765992518 -4.58587573905523  17.4982211847454;
1455208248074601888;-0.00989144474800726 -0.00146946275799001                   -0;-4.53218233998233 -2.99991415726791  17.5881082551995;
1455208249000186920;-0.00989144474800726 -0.00146946275799001                   -0;-3.54999724158747 -2.01039660379486   17.617715320961;
1455208249464751958;-0.00989144474800726 -0.00146946275799001                   -0;-3.14839034498036 -1.55220197754497  17.5746151196587;
1455208249930761098;-0.00989144474800726 -0.00146946275799001                   -0;-2.74592753027357 -1.15533706798049  17.5344024922583;
1455208250389252901;-0.00989144474800726 -0.00146946275799001                   -0;-2.35575463423225 -1.04859582098927  17.4862338342928;
1455208250857268095;-0.00989144474800726 -0.00146946275799001                   -0;-1.6310962686192 -1.0538728164777 17.4731138091372;
1455208251326447963;-0.00989144474800726 -0.00146946275799001                   -0; -1.1188373727482 -1.07029994041194  17.4690615689636;
1455208251781898975; -0.0593486684880436 -0.00881677654794008                   -0;-0.550319618610343  -1.01474760019779   17.4801007321834;
1455208252250380039; -0.0593486684880436 -0.00881677654794008                   -0;-0.293956134551718 -0.930319352016428   17.4299366018201;
1455208252708940029; -0.0593486684880436 -0.00881677654794008                   -0;-0.0380867192179316  -0.823600578879085    17.3568345626554;
1455208253173969984; -0.0593486684880436 -0.00881677654794008                   -0; 0.150929902913268 -0.751328128902718   17.3319529486742;
1455208253635588884; -0.0593486684880436 -0.00881677654794008                   -0;  0.23872547799071 -0.706440872834298   17.2710402456094;
1455208254109507083; -0.0593486684880436 -0.00881677654794008                   -0; 0.338570733169325 -0.589065235970901   17.2260633241024;
1455208254565411090; -0.0593486684880436 -0.00881677654794008                   -0; 0.403173600672857 -0.477064015835351   17.2132198015094;
1455208255035825014; -0.0593486684880436 -0.00881677654794008                   -0; 0.468211076424659 -0.331836252324826   17.2643982708247;
1455208255502032995; -0.0593486684880436 -0.00881677654794008                   -0; 0.565578648823921 -0.192650492075706    17.270791347284;
1455208255956109046; -0.0593486684880436 -0.00881677654794008                   -0;  0.642634284023117 -0.0864172709216322    17.2488566368263;
1455208256422760009; -0.0296743342440218 -0.00440838827397004                   -0; 0.696912079729205 0.0241331435764076    17.151268354304;
1455208256888186931; -0.0296743342440218 -0.00440838827397004                   -0; 0.807026342789061 0.0572635102831351   16.9864847737852;
1455208257348951101; -0.0296743342440218 -0.00440838827397004                   -0; 0.950425992236408 0.0399472799192028   16.7827560978457;
1455208257815884113; -0.0296743342440218 -0.00440838827397004                   -0;  1.05031395931824 0.0395293272484962   16.5458913212418;
1455208258285279035; -0.0296743342440218 -0.00440838827397004                   -0;   1.13912170210295 0.00573869603259636    16.2529880147308;
1455208258739825010; -0.0296743342440218 -0.00440838827397004                   -0;   1.21674210057035 -0.0728893195321173    16.0001255007498;
1455208259210339069; -0.0296743342440218 -0.00440838827397004                   -0;  1.28359015782801 -0.191678380271761   15.6584760944327;
1455208259677309036; -0.0296743342440218 -0.00440838827397004                   -0;  1.36174307385855 -0.275556745812123   15.2784835960653;
1455208260134318113; -0.0296743342440218 -0.00440838827397004                   -0;  1.39533555058403 -0.292134667877107    14.938425779338;
1455208260602109909; -0.0296743342440218 -0.00440838827397004                   -0;  1.32873655594429 -0.231043719289823   14.6224826655565;
1455208261073436021; -0.187937450212138 -0.0279197924018103                  -0;  1.19556036309102 -0.153055798512916   14.4534802804682;
1455208261525712013; -0.187937450212138 -0.0279197924018103                  -0;   1.0427597454128 -0.108003920566144   14.5060840272719;
1455208261994167089; -0.187937450212138 -0.0279197924018103                  -0; 0.869265657175525 -0.175412759681839   14.4317028001851;
1455208262455981969; -0.187937450212138 -0.0279197924018103                  -0; 0.803631879645244 -0.230789912673848   14.3244704705365;
1455208262913482904; -0.187937450212138 -0.0279197924018103                  -0;0.804569465198125 -0.25457651367726  14.1307138881841;
1455208263383390903; -0.187937450212138 -0.0279197924018103                  -0;0.916232445809772 -0.33666414645012  13.8872940376583;
1455208263842941045; -0.187937450212138 -0.0279197924018103                  -0; 1.13851157768277 -0.43138474333581  13.6352956468278;
1455208264310340881; -0.187937450212138 -0.0279197924018103                  -0; 1.23855056989646 -0.41996526775209  13.5072607924728;
1455208264775024890; -0.187937450212138 -0.0279197924018103                  -0;  1.13770988625893 -0.246755358856765   13.2943019384042;
1455208265241590976; -0.187937450212138 -0.0279197924018103                  -0;    1.1039150133944 -0.0405131842442304    13.0854352727678;
1455208265707982063; -0.0298345604238706 -0.00314626831570537                   -0;  1.18127576308379 0.0716704290166952   12.9473860059723;
1455208266168715953; -0.0298345604238706 -0.00314626831570537                   -0; 1.25905280532388 0.161375944936807  12.7753271740244;
1455208266628124952; -0.0298345604238706 -0.00314626831570537                   -0; 1.33719233438078 0.194877106019286  12.5983146002091;
1455208267092071056; -0.0298345604238706 -0.00314626831570537                   -0; 1.38163228945296 0.194771164669453  12.4293519004477;
1455208267560422897; -0.0298345604238706 -0.00314626831570537                   -0; 1.48151184273659 0.116763979554289  12.2013474368867;
1455208268020241975; -0.0298345604238706 -0.00314626831570537                   -0;  1.57092381619885 0.0443936439690267    12.005263768021;
1455208268485265970; -0.0298345604238706 -0.00314626831570537                   -0;   1.63770019725078 -0.0160888846090994     11.787047052454;
1455208269408863067; -0.0298345604238706 -0.00314626831570537                   -0;  1.63771150900075 -0.178144476089132   11.3680656296668;
1455208270342528104;-0.0397794138984942 -0.0041950244209405                  -0;  1.63950108382848 -0.322586910502411   10.9337053002641;
1455208270809643030;-0.0397794138984942 -0.0041950244209405                  -0;  1.64002794821035 -0.277878347687169   10.7926461785239;
1455208271265407085;-0.0397794138984942 -0.0041950244209405                  -0;  1.39498261131872 -0.121054017811282   10.4815368651251;
1455208271734867095;-0.0397794138984942 -0.0041950244209405                  -0;1.17262653128653 0.12447027530868 10.2165425572011;
1455208272201448917;-0.0397794138984942 -0.0041950244209405                  -0; 1.06165731817657 0.393518811249445  10.0042726077236;
1455208272666043043;-0.0397794138984942 -0.0041950244209405                  -0; 1.14019209018293 0.571711673011482   9.8533432697102;
1455208273127007961;-0.0397794138984942 -0.0041950244209405                  -0;1.44167918176165 0.72215580920782  9.6293593807057;
1455208273594645977;-0.0397794138984942 -0.0041950244209405                  -0;  1.6757477622723 0.771832362472457  9.42548794641916;
1455208274050466060;-0.0397794138984942 -0.0041950244209405                  -0; 1.98805794433655 0.693330401295182  9.11852475554334;
1455208274519364118;-0.0397794138984942 -0.0041950244209405                  -0; 2.15542935405845 0.526009636925582  8.86944390084183;
1455208274985922098; -0.0198897069492471 -0.00209751221047025                   -0; 2.34500247749725 0.229375166767499  8.58957154450209;
1455208275443983078; -0.0198897069492471 -0.00209751221047025                   -0;  2.38991953701035 0.0504458404406605    8.3655832288886;
1455208275907980918; -0.0198897069492471 -0.00209751221047025                   -0;  2.30093059174786 -0.133931024393103   8.12058392576683;
1455208276368063926; -0.0198897069492471 -0.00209751221047025                   -0;  2.21184962984549 -0.211723865426387   7.96548500535335;
1455208276832360029; -0.0198897069492471 -0.00209751221047025                   -0;   2.2459101113624 -0.185788837253963   7.78288654810214;
1455208277300412893; -0.0198897069492471 -0.00209751221047025                   -0;  2.03414424730857 0.0820069516951543   7.59796375277203;
1455208277768071889; -0.0198897069492471 -0.00209751221047025                   -0;1.81153081418747  0.3664608694887 7.42103376589905;
1455208278225833892; -0.0198897069492471 -0.00209751221047025                   -0; 1.62249093107626 0.701713214787357  7.14896428756095;
1455208278687849998; -0.0198897069492471 -0.00209751221047025                   -0;1.65644920417761 0.84038639182168 6.95213331347028;
1455208279161111116; -0.0198897069492471 -0.00209751221047025                   -0; 1.79003969564954 0.985758931489142  6.71410753332132;
1455208279617459058; -0.0298345604238706 -0.00314626831570537                   -0;1.91374359103422 1.09610040180944 6.58530773392351;
1455208280083525896; -0.0298345604238706 -0.00314626831570537                   -0;1.99264981166332 1.14530039557995 6.52746191438082;
1455208280548036098; -0.0298345604238706 -0.00314626831570537                   -0;2.09282790780651 1.04655633819492 6.35605465669498;
1455208281014327049; -0.0298345604238706 -0.00314626831570537                   -0; 2.21466395117358 0.728337492503501   6.2810960567127;
1455208281481051921; -0.0298345604238706 -0.00314626831570537                   -0; 2.25982529233507 0.478525258001741  6.24197928504482;
1455208281936137914; -0.0298345604238706 -0.00314626831570537                   -0; 2.24876614698905 0.298873549013843  6.28588666890035;
1455208282404710054; -0.0298345604238706 -0.00314626831570537                   -0; 2.17001690049173 0.174161929857484  6.41839281572674;
1455208282873949050; -0.0298345604238706 -0.00314626831570537                   -0;  2.1779492358094 0.102402872253364    6.436522527436;
1455208283328341960; -0.0298345604238706 -0.00314626831570537                   -0; 2.21020382968943 0.125960059199714  6.51935727186529;
1455208283795988082; -0.0298345604238706 -0.00314626831570537                   -0; 2.25520254069578 0.230484925266671  6.59168524915599;
1455208284263940095;0.465518741261558 0.273664578515845                 0; 2.34009412526053 0.300117729508472  6.54350217076002;
1455208284720007896;0.465518741261558 0.273664578515845                 0; 2.40752140181528 0.266595048693779  6.60844699625357;
1455208285188128948;0.465518741261558 0.273664578515845                 0; 2.53002503380262 0.341749610232276  6.62616094496037;
1455208285656117916;0.465518741261558 0.273664578515845                 0; 2.63911784751163 0.447422512078245  6.66687546254945;
1455208286111934900;0.465518741261558 0.273664578515845                 0; 2.78277475492369 0.460894435114904  6.71907641150027;
1455208286580321073;0.465518741261558 0.273664578515845                 0; 2.89463504417269 0.409851244410151  6.78821331479227;
1455208287048343896;0.465518741261558 0.273664578515845                 0; 2.98138159683561 0.326262008775597   6.6184039733728;
1455208287506149053;0.465518741261558 0.273664578515845                 0;  3.08039437864911 0.0996382123899643   6.47197360649826;
1455208287972712039;0.465518741261558 0.273664578515845                 0;  3.10210775181769 -0.133639494464516   6.03240937830515;
1455208288442384958;0.465518741261558 0.273664578515845                 0;   3.0377336982874 -0.214731238397007   5.52285108867887;
1455208288896481037;  0.026995875146672 -0.0130852101651176                   0;  2.97295060501593 -0.220784740559726   4.89575751873059;
1455208289366607904;  0.026995875146672 -0.0130852101651176                   0;  2.81910127029593 -0.205611966177914   4.34291777660302;
1455208289822496891;  0.026995875146672 -0.0130852101651176                   0;  2.61044734465239 -0.174243895270206   3.88011595842526;
1455208290288747072;  0.026995875146672 -0.0130852101651176                   0;  2.45604122041142 -0.158508830449236    3.4531955506636;
1455208290759357929;  0.026995875146672 -0.0130852101651176                   0;   2.24629392510947 -0.0935497600618286     3.1474797618307;
1455208291225393056;  0.026995875146672 -0.0130852101651176                   0;   2.09095102880042 -0.0671033780483095    1.99875896474777;
1455208291682157993;  0.026995875146672 -0.0130852101651176                   0;   1.9689518335157 -0.046019274830765   2.00399381896572;
1455208292149996042;  0.026995875146672 -0.0130852101651176                   0;    1.85757767504887 -0.00703099953768746     2.08401489382493;
1455208292615295886;  0.026995875146672 -0.0130852101651176                   0;  1.75690907934488 0.0476938015607077   2.11331662847451;
1455208293072860956;  0.026995875146672 -0.0130852101651176                   0; 1.67797052405938 0.102616850779502  2.19562842165561;
1455208293543020009;  0.026995875146672 -0.0130852101651176                   0; 1.60898531001258 0.179815173420591  2.25107516983143;
1455208293999171018;  0.026995875146672 -0.0130852101651176                   0; 1.54115422179893 0.241322233265576  2.31315841373985;
1455208294468240022;  0.026995875146672 -0.0130852101651176                   0; 1.47268172368083 0.325015130101789  2.38134149587865;
1455208294935156106;  0.026995875146672 -0.0130852101651176                   0; 1.43766857846668 0.386252730859069  2.42354650737969;
1455208295391351938;  0.026995875146672 -0.0130852101651176                   0; 1.41344492434523 0.453162652950289  2.47876541769653;
1455208295853533029;  0.026995875146672 -0.0130852101651176                   0; 1.43418158525919 0.504004831328778  2.56378545286924;
1455208296319890022;  0.026995875146672 -0.0130852101651176                   0; 1.45431840847225 0.550060146604499  2.60667873521878;
1455208296783406019;  0.026995875146672 -0.0130852101651176                   0;  1.4757443567483 0.578665704830934  2.69060516569067;
1455208297244194030;  0.026995875146672 -0.0130852101651176                   0;1.51870664250654 0.60194267793779 2.77454412628725;
1455208297712697982;  0.026995875146672 -0.0130852101651176                   0;  1.5297200449525 0.613845940436137  2.81038653776446;
1455208298178455114;  0.053991750293344 -0.0261704203302352                   0; 1.55205379338224 0.626902841690444  2.83594309425304;
1455208298641319036;  0.053991750293344 -0.0261704203302352                   0; 1.57421876230512 0.622010435826947  2.83279312936372;
1455208299105329990;  0.053991750293344 -0.0261704203302352                   0; 1.58535173397746 0.628443907941368  2.80559613843714;
1455208299576172113;  0.053991750293344 -0.0261704203302352                   0; 1.60732636437405 0.617600959687379  2.79254952770076;
1455208300038472890;  0.053991750293344 -0.0261704203302352                   0; 1.62922164202617 0.624230805684414  2.72834292430789;
1455208300500308990;  0.053991750293344 -0.0261704203302352                   0; 1.64086208252316 0.608127517597894   2.7161420112819;
1455208300963404893;  0.053991750293344 -0.0261704203302352                   0;  1.6752117517849 0.608585873777709  2.71594489247594;
1455208301426702022;  0.053991750293344 -0.0261704203302352                   0; 1.67562903094129 0.619982230296111  2.69985138536138;
1455208301894233942;  0.053991750293344 -0.0261704203302352                   0; 1.72060177713332 0.625925852086379  2.74672769885517;
1455208302350267887;  0.053991750293344 -0.0261704203302352                   0; 1.76526321137344 0.625762055596413  2.78775672836897;
1455208302817918062;  0.0179972500977813 -0.00872347344341173                    0; 1.80980633473439 0.625156054756264  2.84390087534237;
1455208303279572963;  0.0179972500977813 -0.00872347344341173                    0; 1.87700532752427 0.641341387782012  2.86400014993221;
1455208303746962070;  0.0179972500977813 -0.00872347344341173                    0; 1.94349005194644 0.641029808464541  2.86010846306759;
1455208304205080986;  0.0179972500977813 -0.00872347344341173                    0;2.02100006720459 0.62429230010533 2.88715088802206;
1455208304672687053;  0.0179972500977813 -0.00872347344341173                    0; 2.09842277192606 0.623765484768885  2.91732911382775;
1455208305134749889;  0.0179972500977813 -0.00872347344341173                    0; 2.17652192861844 0.623233155377575   2.9464427898289;
1455208305596623897;  0.0179972500977813 -0.00872347344341173                    0; 2.23274024050073 0.628525876575622  2.95646133291483;
1455208306063829898;  0.0179972500977813 -0.00872347344341173                    0; 2.27759144372708 0.639514070630721  2.98347603066509;
