SM_Time;Status;
1455208238982771802;0;
1455208239083834904;0;
1455208239185010432;0;
1455208239286247853;0;
1455208239377282001;0;
1455208239478343998;0;
1455208239579453498;0;
1455208239680566618;0;
1455208239781620857;0;
1455208239882646497;0;
1455208239983644592;0;
1455208240084500341;0;
1455208240185617999;0;
1455208240276633892;0;
1455208240377597714;0;
1455208240478610605;0;
1455208240579657081;0;
1455208240680765632;0;
1455208240781704528;0;
1455208240882817653;0;
1455208240983696035;0;
1455208241084687030;0;
1455208241185966301;0;
1455208241276882418;0;
1455208241377857800;0;
1455208241478812333;0;
1455208241579793574;0;
1455208241681070419;0;
1455208241782067196;0;
1455208241883060059;1;
1455208241983999899;1;
1455208242085130716;1;
1455208242186324682;1;
1455208242277395488;1;
1455208242378400856;1;
1455208242479534300;1;
1455208242580494973;1;
1455208242681513875;1;
1455208242782420402;1;
1455208242883785735;1;
1455208242984652191;1;
1455208243085621009;1;
1455208243176636020;1;
1455208243277787875;1;
1455208243378797049;1;
1455208243479859444;1;
1455208243580882951;1;
1455208243681832561;1;
1455208243782787565;1;
1455208243883693086;1;
1455208243983250270;1;
1455208244084276363;1;
1455208244186206993;1;
1455208244277282978;1;
1455208244378342487;1;
1455208244479327150;1;
1455208244580506503;1;
1455208244681665606;1;
1455208244782689686;1;
1455208244883784702;1;
1455208244984805552;1;
1455208245085791438;1;
1455208245176699939;1;
1455208245277777326;1;
1455208245378772262;1;
1455208245479755171;1;
1455208245580727984;1;
1455208245681611970;1;
1455208245782630012;1;
1455208245883536221;1;
1455208245984555234;1;
1455208246085713131;1;
1455208246176524342;1;
1455208246277807945;1;
1455208246378738461;1;
1455208246479721142;1;
1455208246580698972;1;
1455208246681624771;1;
1455208246782740206;1;
1455208246884001175;1;
1455208246984951680;1;
1455208247086331349;1;
1455208247177416753;1;
1455208247278396381;1;
1455208247379325335;1;
1455208247480280147;1;
1455208247581422492;1;
1455208247682613973;1;
1455208247783641827;1;
1455208247884698012;1;
1455208247985572682;1;
1455208248086519998;1;
1455208248177447470;1;
1455208248278648292;1;
1455208248379695794;1;
1455208248480824449;1;
1455208248581679524;1;
1455208248682986711;1;
1455208248783848036;1;
1455208248884942901;1;
1455208248985939925;1;
1455208249077005118;1;
1455208249178047012;1;
1455208249279111444;1;
1455208249380298990;1;
1455208249481438400;1;
1455208249582483500;1;
1455208249683520810;1;
1455208249784619658;1;
1455208249885799370;1;
1455208249976714548;1;
1455208250077835520;1;
1455208250178952996;1;
1455208250279916385;1;
1455208250381010197;1;
1455208250482411502;1;
1455208250580966976;1;
1455208250681989659;1;
1455208250785266085;1;
1455208250886180559;1;
1455208250977010779;1;
1455208251078054557;1;
1455208251178972419;1;
1455208251280414850;1;
1455208251384925567;1;
1455208251485973125;1;
1455208251576827644;1;
1455208251677968933;1;
1455208251779074381;1;
1455208251879986475;1;
1455208251981038753;1;
1455208252082097153;1;
1455208252183171247;1;
1455208252284170535;2;
1455208252385451149;3;
1455208252486617138;3;
1455208252577512146;3;
1455208252678595686;3;
1455208252779874870;3;
1455208252880923776;3;
1455208252981897965;3;
1455208253083141789;3;
1455208253184042147;3;
1455208253285118019;3;
1455208253386135779;3;
1455208253477114679;3;
1455208253578200277;3;
1455208253679241621;3;
1455208253780338011;3;
1455208253881325164;3;
1455208253982273454;3;
1455208254083446236;3;
1455208254184415708;3;
1455208254285635110;3;
1455208254376685580;3;
1455208254477676890;3;
1455208254578732829;3;
1455208254679729368;3;
1455208254780849581;3;
1455208254882047896;3;
1455208254982985784;3;
1455208255084132563;3;
1455208255185253480;3;
1455208255286547330;3;
1455208255377586347;3;
1455208255478559997;3;
1455208255579660000;3;
1455208255680657881;3;
1455208255781767133;3;
1455208255882588369;3;
1455208255983635198;3;
1455208256084553309;3;
1455208256185543479;3;
1455208256286563240;3;
1455208256377487348;3;
1455208256478460788;3;
1455208256579567465;3;
1455208256680563160;3;
1455208256781693723;3;
1455208256882809125;3;
1455208256983579739;3;
1455208257084664582;3;
1455208257185750463;3;
1455208257276526037;3;
1455208257377534991;3;
1455208257478598268;3;
1455208257579653416;3;
1455208257683137895;3;
1455208257784293679;3;
1455208257880801951;3;
1455208257981682799;3;
1455208258082751932;3;
1455208258183689353;3;
1455208258284631854;3;
1455208258385544121;3;
1455208258486484775;3;
1455208258577344185;3;
1455208258678506797;3;
1455208258779694353;3;
1455208258880885897;3;
1455208258981882581;3;
1455208259082871830;3;
1455208259183907575;3;
1455208259285074021;3;
1455208259386163725;3;
1455208259477229354;3;
1455208259578385868;3;
1455208259679574940;3;
1455208259780527707;3;
1455208259881529299;3;
1455208259982548585;3;
1455208260083463923;3;
1455208260184562563;3;
1455208260285624948;3;
1455208260386459541;3;
1455208260477387191;3;
1455208260578385671;3;
1455208260679554064;3;
1455208260780672517;3;
1455208260881645442;3;
1455208260982424657;3;
1455208261083499283;3;
1455208261184616263;3;
1455208261285664736;3;
1455208261376564310;3;
1455208261477716986;3;
1455208261578694401;3;
1455208261679664634;3;
1455208261780713339;3;
1455208261881610107;3;
1455208261982574769;3;
1455208262083835920;3;
1455208262184846758;3;
1455208262285947404;3;
1455208262376823193;3;
1455208262477863278;3;
1455208262578841533;3;
1455208262679861840;3;
1455208262780864281;3;
1455208262881903149;3;
1455208262982740434;3;
1455208263083838892;3;
1455208263184796738;3;
1455208263285986146;3;
1455208263376869864;3;
1455208263477969011;3;
1455208263578974879;3;
1455208263680018885;3;
1455208263781185269;3;
1455208263882241503;3;
1455208263983110034;3;
1455208264084079097;3;
1455208264185009879;3;
1455208264286167806;3;
1455208264376975392;3;
1455208264477997461;3;
1455208264579094278;3;
1455208264680056434;3;
1455208264781165964;3;
1455208264882293086;3;
1455208264984627373;3;
1455208265085825945;3;
1455208265176783699;3;
1455208265277899014;3;
1455208265378966370;3;
1455208265479946751;3;
1455208265583959796;3;
1455208265685238556;3;
1455208265786246227;3;
1455208265877081920;3;
1455208265977906843;3;
1455208266078841331;3;
1455208266179852212;3;
1455208266280985648;3;
1455208266382135832;3;
1455208266483164339;3;
1455208266584242792;3;
1455208266685451467;3;
1455208266786313837;3;
1455208266877267560;3;
1455208266978264944;3;
1455208267079136406;3;
1455208267180161435;3;
1455208267281231772;3;
1455208267382215361;3;
1455208267483302443;3;
1455208267584310058;3;
1455208267685570129;3;
1455208267786435016;3;
1455208267877438694;4;
1455208267978452188;4;
1455208268079495808;4;
1455208268180533651;4;
1455208268281533130;4;
1455208268382596397;4;
1455208268483488833;4;
1455208268584583299;4;
1455208268685816230;4;
1455208268776695924;4;
1455208268877757215;4;
1455208268978770235;4;
1455208269079891056;4;
1455208269181070795;4;
1455208269282351917;4;
1455208269383373911;4;
1455208269484524594;4;
1455208269585516874;4;
1455208269686636926;4;
1455208269777464153;4;
1455208269878333199;4;
1455208269979363027;4;
1455208270080344659;4;
1455208270181420330;4;
1455208270282502629;4;
1455208270383547621;4;
1455208270484571203;4;
1455208270585679575;4;
1455208270676734362;4;
1455208270777821519;4;
1455208270878935971;4;
1455208270979857471;4;
1455208271080743679;4;
1455208271181718990;4;
1455208271282852514;4;
1455208271383764030;4;
1455208271484862501;4;
1455208271586001124;4;
1455208271676964370;4;
1455208271777908682;4;
1455208271878950259;4;
1455208271979871774;4;
1455208272080826618;4;
1455208272181771013;4;
1455208272282754930;4;
1455208272383828673;4;
1455208272484891264;4;
1455208272585995152;4;
1455208272680646959;4;
1455208272781599907;4;
1455208272882592580;4;
1455208272983563416;4;
1455208273084719122;4;
1455208273185636449;4;
1455208273276582874;4;
1455208273377491017;4;
1455208273478525526;4;
1455208273579565821;4;
1455208273680436323;4;
1455208273781617192;4;
1455208273882602913;4;
1455208273983344518;4;
1455208274084332785;4;
1455208274185394819;4;
1455208274286406038;4;
1455208274377385828;4;
1455208274478428583;4;
1455208274579356237;4;
1455208274680418318;4;
1455208274781512736;4;
1455208274882548079;4;
1455208274983471706;4;
1455208275084564805;4;
1455208275185632942;4;
1455208275286597975;4;
1455208275377690969;4;
1455208275478687466;5;
1455208275579774634;5;
1455208275680845769;5;
1455208275781829050;5;
1455208275882798693;5;
1455208275983724794;5;
1455208276084796705;5;
1455208276185696601;5;
1455208276276600539;5;
1455208276377690179;5;
1455208276478797423;5;
1455208276579808531;5;
1455208276680861943;5;
1455208276781918862;5;
1455208276883139562;5;
1455208276984199523;5;
1455208277085320084;5;
1455208277186482889;5;
1455208277277386378;5;
1455208277378403308;5;
1455208277479532301;5;
1455208277584165098;5;
1455208277685294719;5;
1455208277786278526;5;
1455208277877152827;5;
1455208277978068704;5;
1455208278079001803;5;
1455208278180030104;5;
1455208278281029869;5;
1455208278380015172;5;
1455208278481194170;5;
1455208278582420186;5;
1455208278683505581;5;
1455208278784620593;5;
1455208278885612501;5;
1455208278976551538;5;
1455208279077404361;5;
1455208279178492159;5;
1455208279279460343;5;
1455208279380495143;5;
1455208279481432291;5;
1455208279582509762;5;
1455208279683572478;5;
1455208279784649635;5;
1455208279885785090;5;
1455208279976637779;5;
1455208280077648339;5;
1455208280178700837;5;
1455208280279694333;5;
1455208280380664113;5;
1455208280481792460;5;
1455208280582873623;5;
1455208280683783695;5;
1455208280784841080;5;
1455208280886009700;5;
1455208280976993398;5;
1455208281077919193;5;
1455208281178892942;5;
1455208281280211458;5;
1455208281381292945;5;
1455208281482477018;5;
1455208281583765733;5;
1455208281685001175;5;
1455208281786279931;5;
1455208281877248261;5;
1455208281978206575;5;
1455208282079353108;5;
1455208282180470303;5;
1455208282281604860;5;
1455208282382780372;5;
1455208282483774071;5;
1455208282584732371;5;
1455208282685654658;5;
1455208282776693429;5;
1455208282877762625;5;
1455208282978613486;5;
1455208283079703251;5;
1455208283180584194;5;
1455208283281597313;5;
1455208283382592714;5;
1455208283483665773;5;
1455208283584700916;5;
1455208283685544391;5;
1455208283786524162;5;
1455208283877535891;5;
1455208283978648318;5;
1455208284079767910;5;
1455208284180786905;5;
1455208284281847365;5;
1455208284382833627;5;
1455208284483786667;5;
1455208284584974367;5;
1455208284686000985;5;
1455208284784814157;5;
1455208284881323764;5;
1455208284982317129;6;
1455208285083449931;7;
1455208285184538368;7;
1455208285285771802;7;
1455208285376658460;7;
1455208285477609113;7;
1455208285578593874;7;
1455208285679548348;7;
1455208285780610135;7;
1455208285881727382;7;
1455208285982734179;7;
1455208286083890877;7;
1455208286184982673;7;
1455208286285969538;7;
1455208286377026757;7;
1455208286478158027;7;
1455208286579189813;7;
1455208286680383583;7;
1455208286781522390;7;
1455208286882651300;7;
1455208286983690374;7;
1455208287084689553;7;
1455208287185811651;7;
1455208287276714814;7;
1455208287377625702;7;
1455208287478973083;7;
1455208287579933206;7;
1455208287680971151;7;
1455208287782072349;7;
1455208287883051088;7;
1455208287984066251;7;
1455208288084973926;7;
1455208288185857911;7;
1455208288276828720;7;
1455208288377924463;7;
1455208288479254432;7;
1455208288580336118;7;
1455208288681451156;7;
1455208288782608750;7;
1455208288883652588;7;
1455208288984481083;7;
1455208289085414264;7;
1455208289186411929;7;
1455208289277418601;7;
1455208289378320046;7;
1455208289479372376;7;
1455208289580440352;7;
1455208289681277747;7;
1455208289782229028;7;
1455208289883246513;7;
1455208289984227964;7;
1455208290085382281;7;
1455208290186450110;7;
1455208290277355987;7;
1455208290378319465;7;
1455208290479385909;7;
1455208290580252361;7;
1455208290681313328;7;
1455208290788302601;7;
1455208290879172219;7;
1455208290980155671;7;
1455208291079884313;7;
1455208291181157253;7;
1455208291287115571;7;
1455208291378012660;7;
1455208291478988148;7;
1455208291580051041;7;
1455208291681159663;7;
1455208291782143981;7;
1455208291883241187;7;
1455208291984237735;7;
1455208292085460124;7;
1455208292186445436;7;
1455208292277591530;7;
1455208292378679560;7;
1455208292479856748;7;
1455208292580939012;7;
1455208292681876134;7;
1455208292782748974;7;
1455208292883817927;7;
1455208292984756749;7;
1455208293085931005;7;
1455208293177045068;7;
1455208293278162608;7;
1455208293379013794;7;
1455208293479983251;7;
1455208293581027686;7;
1455208293682162537;7;
1455208293783202899;7;
1455208293884258874;7;
1455208293985222959;7;
1455208294086260791;7;
1455208294177166102;7;
1455208294278237081;7;
1455208294379412305;7;
1455208294480409764;7;
1455208294581556275;7;
1455208294682630514;7;
1455208294783790510;7;
1455208294884985535;7;
1455208294985997780;7;
1455208295076780393;7;
1455208295177805557;7;
1455208295278823084;7;
1455208295379850963;7;
1455208295480999584;7;
1455208295582108644;7;
1455208295683240228;7;
1455208295784389841;7;
1455208295885345489;7;
1455208295986278812;7;
1455208296077284223;7;
1455208296178456072;7;
1455208296279597209;7;
1455208296380718512;7;
1455208296481979145;7;
1455208296582942256;7;
1455208296684199536;7;
1455208296785313919;7;
1455208296886152728;7;
1455208296977222051;7;
1455208297078230362;7;
1455208297179237708;7;
1455208297280319497;7;
1455208297381389974;7;
1455208297482621690;7;
1455208297577218297;7;
1455208297679721951;7;
1455208297780905277;7;
1455208297881996207;7;
1455208297982972920;7;
1455208298083820468;7;
1455208298184716889;7;
1455208298282009546;7;
1455208298382955207;7;
1455208298484107851;7;
1455208298585042257;7;
1455208298685862260;7;
1455208298776736818;7;
1455208298877829202;7;
1455208298978979675;7;
1455208299080016531;7;
1455208299181047836;7;
1455208299282510190;7;
1455208299383753024;7;
1455208299484860622;7;
1455208299585880465;7;
1455208299676946457;7;
1455208299777994188;7;
1455208299879070740;7;
1455208299979998370;7;
1455208300081045383;7;
1455208300182107599;7;
1455208300283264431;7;
1455208300384249084;7;
1455208300485294769;7;
1455208300586500591;7;
1455208300677323136;7;
1455208300778267448;7;
1455208300879444781;7;
1455208300980516629;7;
1455208301081554595;7;
1455208301182549627;7;
1455208301283584426;7;
1455208301384798680;7;
1455208301485853314;7;
1455208301576741294;7;
1455208301677684087;7;
1455208301778684173;7;
1455208301879653908;7;
1455208301980685323;7;
1455208302081706237;7;
1455208302182907525;7;
1455208302283985376;7;
1455208302385038888;7;
1455208302486095814;7;
1455208302577001023;7;
1455208302677915507;7;
1455208302778809402;7;
1455208302879832116;7;
1455208302980795676;7;
1455208303081867365;7;
1455208303182910125;7;
1455208303283995043;7;
1455208303385074791;7;
1455208303486162354;7;
1455208303577130185;7;
1455208303678095490;7;
1455208303779283617;7;
1455208303880408132;7;
1455208303981483064;7;
1455208304084616632;7;
1455208304185854228;7;
1455208304276883340;7;
1455208304377930617;7;
1455208304478937070;7;
1455208304580029780;7;
1455208304685140155;7;
1455208304785923770;7;
1455208304876768849;7;
1455208304977587057;7;
1455208305078433148;7;
1455208305179354010;7;
1455208305280437293;7;
1455208305381339001;7;
1455208305482359831;7;
1455208305583413847;7;
1455208305684582694;7;
1455208305785660665;7;
1455208305876550494;7;
1455208305977658779;7;
1455208306078491391;7;
1455208306179550962;7;
1455208306280584675;7;
1455208306381595571;7;
